Waardenburg-Shah syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
880	GO:BP	GO:0035296	regulation of tube diameter	0.0001220099077809	True	"""Any process that modulates the diameter of a tube."" [GOC:bf]"	140	104	7	17376	0.0673076923076923	0.05	query_1	['GO:0035150']	['KEL', 'EDN2', 'EDNRA', 'EDN3', 'EDN1', 'ECE1', 'EDNRB']
881	GO:BP	GO:0097746	blood vessel diameter maintenance	0.0001220099077809	True	"""Any process that modulates the diameter of blood vessels."" [GOC:pr]"	140	104	7	17376	0.0673076923076923	0.05	query_1	['GO:0003018', 'GO:0008015', 'GO:0035296']	['KEL', 'EDN2', 'EDNRA', 'EDN3', 'EDN1', 'ECE1', 'EDNRB']
882	GO:BP	GO:0030516	regulation of axon extension	0.0001225478999572	True	"""Any process that modulates the rate, direction or extent of axon extension."" [GOC:go_curators]"	94	104	6	17376	0.0576923076923076	0.0638297872340425	query_1	['GO:0048638', 'GO:0048675', 'GO:0061387']	['FN1', 'CDH1', 'VEGFA', 'L1CAM', 'NRP1', 'SEMA4D']
883	GO:CC	GO:1903561	extracellular vesicle	0.0001265478870872	True	"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]"	2044	104	28	17376	0.2692307692307692	0.0136986301369863	query_1	['GO:0031982', 'GO:0065010']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'LYN', 'GRB2', 'VCL', 'CDH1', 'ECE1', 'MOGS', 'VTN', 'TUBB2A', 'TLN1', 'VCAM1', 'LCK', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'PLXNA1']
884	GO:CC	GO:0065010	extracellular membrane-bounded organelle	0.0001265478870872	True	"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]"	2045	104	28	17376	0.2692307692307692	0.0136919315403422	query_1	['GO:0043227', 'GO:0043230']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'LYN', 'GRB2', 'VCL', 'CDH1', 'ECE1', 'MOGS', 'VTN', 'TUBB2A', 'TLN1', 'VCAM1', 'LCK', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'PLXNA1']
885	GO:CC	GO:0043230	extracellular organelle	0.0001265478870872	True	"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]"	2045	104	28	17376	0.2692307692307692	0.0136919315403422	query_1	['GO:0005576', 'GO:0043226']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'LYN', 'GRB2', 'VCL', 'CDH1', 'ECE1', 'MOGS', 'VTN', 'TUBB2A', 'TLN1', 'VCAM1', 'LCK', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'PLXNA1']
886	GO:BP	GO:0035150	regulation of tube size	0.0001273717660103	True	"""Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes."" [PMID:10887083]"	141	104	7	17376	0.0673076923076923	0.0496453900709219	query_1	['GO:0090066']	['KEL', 'EDN2', 'EDNRA', 'EDN3', 'EDN1', 'ECE1', 'EDNRB']
887	GO:BP	GO:0000278	mitotic cell cycle	0.0001274555921195	True	"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194, Reactome:69278]"	896	104	17	17376	0.1634615384615384	0.0189732142857142	query_1	['GO:0007049']	['ITGB1', 'EDNRA', 'NEK9', 'HGF', 'EDN3', 'EML3', 'NEK6', 'NEK7', 'TGFB1', 'PLK1', 'EGFR', 'EML1', 'EDN1', 'NUDC', 'EML4', 'TUBB2A', 'PTPN11']
888	GO:BP	GO:0001816	cytokine production	0.0001274555921195	True	"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]"	714	104	15	17376	0.1442307692307692	0.0210084033613445	query_1	['GO:0010467', 'GO:0032501']	['FN1', 'ITGAV', 'CD2AP', 'SRC', 'TGFB3', 'PIK3R1', 'HGF', 'ITK', 'PLCG2', 'LYN', 'TGFB1', 'SYK', 'ITGB6', 'THBS1', 'PTPN11']
889	GO:BP	GO:0061437	renal system vasculature development	0.0001277458348996	True	"""The process whose specific outcome is the progression of vasculature of the renal system over time, from its formation to the mature structure."" [GOC:dph, GOC:mtg_kidney_jan10, PMID:11891195]"	28	104	4	17376	0.0384615384615384	0.1428571428571428	query_1	['GO:0001944', 'GO:0072001']	['EDNRA', 'ITGB3', 'NRP1', 'PDGFRA']
890	GO:BP	GO:0061440	kidney vasculature development	0.0001277458348996	True	"""The process whose specific outcome is the progression of the vasculature of the kidney over time, from its formation to the mature structure."" [GOC:dph, GOC:mtg_kidney_jan10, PMID:11891195]"	28	104	4	17376	0.0384615384615384	0.1428571428571428	query_1	['GO:0001822', 'GO:0061437']	['EDNRA', 'ITGB3', 'NRP1', 'PDGFRA']
891	GO:BP	GO:0043393	regulation of protein binding	0.0001285217613621	True	"""Any process that modulates the frequency, rate or extent of protein binding."" [GOC:go_curators]"	195	104	8	17376	0.0769230769230769	0.041025641025641	query_1	['GO:0051098']	['SRC', 'CRK', 'ITGA4', 'PLK1', 'VTN', 'TGFBR1', 'NRP1', 'ADAM15']
892	GO:BP	GO:0044057	regulation of system process	0.0001296678740371	True	"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]"	546	104	13	17376	0.125	0.0238095238095238	query_1	['GO:0003008', 'GO:0051239']	['EDN2', 'SRC', 'SPP1', 'EDNRA', 'HGF', 'EDN3', 'SOX10', 'EDN1', 'PTK2B', 'ECE1', 'EDNRB', 'JAM2', 'PTPN11']
893	GO:BP	GO:0018209	peptidyl-serine modification	0.0001296678740371	True	"""The modification of peptidyl-serine."" [GOC:go_curators]"	321	104	10	17376	0.0961538461538461	0.0311526479750778	query_1	['GO:0018193']	['SRC', 'HGF', 'TGFBR2', 'NEK6', 'NEK7', 'PLK1', 'EGFR', 'SYK', 'VEGFA', 'TGFBR1']
894	GO:BP	GO:0035051	cardiocyte differentiation	0.0001315307950874	True	"""The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell that will form part of the cardiac organ of an individual."" [GOC:bf]"	142	104	7	17376	0.0673076923076923	0.0492957746478873	query_1	['GO:0007507', 'GO:0030154']	['ITGB1', 'EDNRA', 'EGFR', 'EDN1', 'VEGFA', 'VCAM1', 'PDGFRA']
895	GO:BP	GO:0072006	nephron development	0.0001315307950874	True	"""The process whose specific outcome is the progression of the nephron over time, from its formation to the mature structure. A nephron is the functional unit of the kidney."" [GOC:mtg_kidney_jan10]"	142	104	7	17376	0.0673076923076923	0.0492957746478873	query_1	['GO:0001822', 'GO:0048856']	['EDNRA', 'ITGB3', 'TGFB1', 'VEGFA', 'EDNRB', 'ITGA3', 'PDGFRA']
896	GO:BP	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0.0001357192326378	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	96	104	6	17376	0.0576923076923076	0.0625	query_1	['GO:0097191', 'GO:2001234', 'GO:2001236']	['ITGAV', 'SRC', 'HGF', 'TGFBR1', 'NRP1', 'THBS1']
897	GO:BP	GO:0060840	artery development	0.0001357192326378	True	"""The progression of the artery over time, from its initial formation to the mature structure. An artery is a blood vessel that carries blood away from the heart to a capillary bed."" [GOC:dph, GOC:sdb_2009, GOC:tb]"	96	104	6	17376	0.0576923076923076	0.0625	query_1	['GO:0001568']	['EDNRA', 'TGFBR2', 'EDN1', 'VEGFA', 'TGFBR1', 'NRP1']
898	GO:BP	GO:0014824	artery smooth muscle contraction	0.0001376464652443	True	"""A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. This process occurs in the artery. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. The artery is a vessel carrying blood away from the heart."" [GOC:mtg_muscle, MA:0000708, MSH:D001158]"	10	104	3	17376	0.0288461538461538	0.3	query_1	['GO:0014820', 'GO:0014829']	['EDN2', 'EDNRA', 'EDN1']
899	GO:BP	GO:0070294	renal sodium ion absorption	0.0001376464652443	True	"""A renal system process in which sodium ions are taken up from the collecting ducts and proximal and distal loops of the nephron. In non-mammalian species, absorption may occur in related structures."" [GOC:dph, GOC:mah]"	10	104	3	17376	0.0288461538461538	0.3	query_1	['GO:0003096', 'GO:0070293']	['EDNRA', 'EDN1', 'EDNRB']
900	GO:BP	GO:0110053	regulation of actin filament organization	0.0001391608175903	True	"""Any process that modulates the frequency, rate or extent of actin filament organization."" [GOC:kmv]"	258	104	9	17376	0.0865384615384615	0.0348837209302325	query_1	['GO:0007015', 'GO:0032956', 'GO:1902903']	['MET', 'PIK3R2', 'TGFB3', 'PIK3R1', 'PXN', 'GRB2', 'PTK2B', 'TGFBR1', 'NRP1']
901	GO:BP	GO:0050764	regulation of phagocytosis	0.0001431185185067	True	"""Any process that modulates the frequency, rate or extent of phagocytosis, the process in which phagocytes engulf external particulate material."" [GOC:ai]"	97	104	6	17376	0.0576923076923076	0.0618556701030927	query_1	['GO:0006909', 'GO:0030100']	['RAPGEF1', 'ITGAV', 'PLCG2', 'TGFB1', 'SYK', 'FCGR1A']
902	GO:BP	GO:0043170	macromolecule metabolic process	0.0001433072662755	True	"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	8540	104	72	17376	0.6923076923076923	0.0084309133489461	query_1	['GO:0071704']	['MET', 'KEL', 'VEGFB', 'FN1', 'ITGAV', 'PIK3R2', 'CD2AP', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'MITF', 'NEK9', 'CRK', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'TFE3', 'EDN3', 'SOS1', 'CLGN', 'TGFBR2', 'ITGA5', 'PXN', 'FYN', 'NEK6', 'LAT', 'ZAP70', 'ADAM19', 'SOX10', 'LYN', 'NEK7', 'TNC', 'TGFB1', 'LCP2', 'PLK1', 'EGFR', 'TFEB', 'POU3F1', 'SYK', 'FCGR1A', 'ERBB2', 'POU3F2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'ECE1', 'MOGS', 'SH3GL2', 'ADAM12', 'CRKL', 'EDNRB', 'VTN', 'ECE2', 'TGFBR1', 'ITGB6', 'PTK2', 'NRP1', 'LCK', 'THBS1', 'ADAM15', 'ITGA3', 'CBL', 'PTPN11', 'PDGFRA', 'SEMA4D', 'FLT1', 'PGF']
903	REAC	REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.0001436883823836	True	SHC1 events in EGFR signaling	12	104	3	17376	0.0288461538461538	0.25	query_1	['REAC:R-HSA-177929']	['SHC1', 'SOS1', 'EGFR']
904	REAC	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	0.0001436883823836	True	PI3K events in ERBB2 signaling	12	104	3	17376	0.0288461538461538	0.25	query_1	['REAC:R-HSA-1227986']	['PIK3R1', 'EGFR', 'ERBB2']
905	REAC	REAC:R-HSA-1963640	GRB2 events in ERBB2 signaling	0.0001436883823836	True	GRB2 events in ERBB2 signaling	12	104	3	17376	0.0288461538461538	0.25	query_1	['REAC:R-HSA-1227986']	['SOS1', 'EGFR', 'ERBB2']
906	GO:BP	GO:0060037	pharyngeal system development	0.000144246593192	True	"""The process whose specific outcome is the progression of the pharyngeal system over time, from its formation to the mature structure. The pharyngeal system is a transient embryonic complex that is specific to vertebrates. It comprises the pharyngeal arches, bulges of tissues of mesoderm and neural crest derivation through which pass nerves and pharyngeal arch arteries. The arches are separated internally by pharyngeal pouches, evaginations of foregut endoderm, and externally by pharyngeal clefts, invaginations of surface ectoderm. The development of the system ends when the stucture it contributes to are forming: the thymus, thyroid, parathyroids, maxilla, mandible, aortic arch, cardiac outflow tract, external and middle ear."" [GOC:dph]"	29	104	4	17376	0.0384615384615384	0.1379310344827586	query_1	['GO:0043009', 'GO:0048731']	['EDNRA', 'EDN1', 'ECE1', 'TGFBR1']
907	GO:BP	GO:0051491	positive regulation of filopodium assembly	0.000144246593192	True	"""Any process that activates or increases the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone."" [GOC:ai, GOC:dph, GOC:tb]"	29	104	4	17376	0.0384615384615384	0.1379310344827586	query_1	['GO:0046847', 'GO:0051489', 'GO:0120034']	['TGFB3', 'PIK3R1', 'TGFBR1', 'NRP1']
908	GO:BP	GO:0032369	negative regulation of lipid transport	0.000144246593192	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	29	104	4	17376	0.0384615384615384	0.1379310344827586	query_1	['GO:0006869', 'GO:0032368', 'GO:0051051', 'GO:1905953']	['ITGAV', 'ITGB3', 'THBS1', 'PTPN11']
909	GO:BP	GO:0032868	response to insulin	0.0001510579227928	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."" [GOC:mah, ISBN:0198506732]"	261	104	9	17376	0.0865384615384615	0.0344827586206896	query_1	['GO:0043434']	['PIK3R2', 'BCAR1', 'SRC', 'PIK3R1', 'SHC1', 'SOS1', 'LYN', 'GRB2', 'PTPN11']
910	REAC	REAC:R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	0.0001512394923198	True	Regulation of actin dynamics for phagocytic cup formation	66	104	5	17376	0.048076923076923	0.0757575757575757	query_1	['REAC:R-HSA-2029480']	['CRK', 'VAV1', 'SYK', 'FCGR1A', 'PTK2']
911	GO:BP	GO:1905517	macrophage migration	0.0001512973060132	True	"""The orderly movement of a macrophage from one site to another."" [GO_REF:0000091, GOC:TermGenie, PMID:25749876]"	59	104	5	17376	0.048076923076923	0.0847457627118644	query_1	['GO:0097529']	['EDN2', 'PTK2B', 'EDNRB', 'PTK2', 'THBS1']
912	GO:BP	GO:0090303	positive regulation of wound healing	0.0001512973060132	True	"""Any process that increases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF]"	59	104	5	17376	0.048076923076923	0.0847457627118644	query_1	['GO:0042060', 'GO:0061041', 'GO:1903036']	['ITGB1', 'VEGFB', 'VTN', 'PTK2', 'THBS1']
913	GO:BP	GO:0051301	cell division	0.0001530904235019	True	"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]"	640	104	14	17376	0.1346153846153846	0.021875	query_1	['GO:0009987']	['VEGFB', 'BCAR1', 'CD2AP', 'TGFB3', 'NEK9', 'EML3', 'NEK6', 'TGFB1', 'PLK1', 'POU3F2', 'NUDC', 'VEGFA', 'EML4', 'PGF']
914	GO:BP	GO:0033002	muscle cell proliferation	0.000155291801168	True	"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]"	201	104	8	17376	0.0769230769230769	0.0398009950248756	query_1	['GO:0008283']	['SRC', 'ITGB3', 'TGFB3', 'HGF', 'TGFBR2', 'EDN1', 'TGFBR1', 'THBS1']
915	GO:BP	GO:0043010	camera-type eye development	0.0001557823822975	True	"""The process whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field."" [GOC:go_curators, GOC:mtg_sensu]"	329	104	10	17376	0.0961538461538461	0.0303951367781155	query_1	['GO:0001654']	['MITF', 'SOS1', 'TGFBR2', 'TGFB1', 'EGFR', 'VEGFA', 'TGFBR1', 'NRP1', 'PDGFRA', 'FLT1']
916	GO:BP	GO:0030316	osteoclast differentiation	0.000158152866668	True	"""The process in which a relatively unspecialized monocyte acquires the specialized features of an osteoclast. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue."" [CL:0000092, GOC:add, ISBN:0781735149, PMID:12161749]"	99	104	6	17376	0.0576923076923076	0.0606060606060606	query_1	['GO:0002573']	['SRC', 'PIK3R1', 'MITF', 'TFE3', 'SH3PXD2A', 'TGFB1']
917	GO:CC	GO:0098794	postsynapse	0.0001592466101853	True	"""The part of a synapse that is part of the post-synaptic cell."" [GOC:dos]"	630	104	14	17376	0.1346153846153846	0.0222222222222222	query_1	['GO:0045202', 'GO:0110165']	['ITGB1', 'SRC', 'ITGB3', 'SOS1', 'ITGA5', 'FYN', 'LYN', 'NRP2', 'CDH1', 'PTK2B', 'CRKL', 'PTK2', 'NRP1', 'ITGA3']
918	GO:CC	GO:0030027	lamellipodium	0.0001615583260826	True	"""A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments."" [ISBN:0815316194]"	197	104	8	17376	0.0769230769230769	0.0406091370558375	query_1	['GO:0031252', 'GO:0120025']	['ITGB1', 'ITGAV', 'BCAR1', 'ITGB3', 'PXN', 'PLCG1', 'CDH1', 'PTK2B']
919	GO:CC	GO:0012505	endomembrane system	0.0001615583260826	True	"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]"	4428	104	46	17376	0.4423076923076923	0.0103884372177055	query_1	['GO:0110165']	['RAPGEF1', 'KEL', 'ITGB1', 'VEGFB', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'HGF', 'CLGN', 'ITGA2B', 'ITGA5', 'FYN', 'LAT', 'ADAM19', 'LYN', 'GRB2', 'TNC', 'TGFB1', 'JAM3', 'EGFR', 'VCL', 'FCGR1A', 'ERBB2', 'EDN1', 'CDH1', 'NUDC', 'VEGFA', 'ECE1', 'MOGS', 'SH3GL2', 'EDNRB', 'VTN', 'ECE2', 'VCAM1', 'TGFBR1', 'XK', 'NRP1', 'THBS1', 'ADAM15', 'CBL', 'PDGFRA', 'FLT1']
920	GO:BP	GO:0060325	face morphogenesis	0.0001632701710694	True	"""The process in which the anatomical structures of the face are generated and organized. The face is the ventral division of the head."" [GOC:dph]"	30	104	4	17376	0.0384615384615384	0.1333333333333333	query_1	['GO:0009653', 'GO:0060323', 'GO:0060324']	['TGFB3', 'TGFB1', 'PTPN11', 'PDGFRA']
