Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
490	GO:CC	GO:0016020	membrane	0.0042214230345751	True	"""A lipid bilayer along with all the proteins and protein complexes embedded in it and attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]"	8348	99	64	17376	0.6464646464646465	0.0076665069477719	query_1	['GO:0110165']	['SCARA5', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'OSBPL11', 'RNF128', 'CLINT1', 'DNAJA2', 'FKBP5', 'SOS1', 'UBE2D3', 'PRKACB', 'AKAP11', 'ANXA11', 'KCNH2', 'ENDOG', 'SH3D19', 'UQCRQ', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'FTL', 'EGFR', 'AKAP10', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'FTH1', 'GPR161', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'OSBPL9', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'SHC3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'DNAJC7', 'GAREM1', 'BAG3', 'HELZ', 'ECHDC1', 'CBL', 'KCNE1', 'PDCD6', 'AKAP1', 'GRAP2']
491	GO:CC	GO:0005886	plasma membrane	0.0042214230345751	True	"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]"	4844	99	43	17376	0.4343434343434343	0.0088769611890999	query_1	['GO:0016020', 'GO:0071944']	['SCARA5', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'CLINT1', 'SOS1', 'UBE2D3', 'PRKACB', 'AKAP11', 'KCNH2', 'SH3D19', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'EGFR', 'AKAP10', 'PRKAR2A', 'HSP90AA1', 'GPR161', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'SHC3', 'HSPA8', 'GAREM1', 'CBL', 'KCNE1', 'GRAP2']
492	GO:CC	GO:0097447	dendritic tree	0.0042214230345751	True	"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]"	600	99	11	17376	0.1111111111111111	0.0183333333333333	query_1	['GO:0036477', 'GO:0043005']	['LRRK2', 'AKAP5', 'HSP90AB1', 'PRKAR2B', 'RET', 'KCNB1', 'HSP90AA1', 'USP8', 'AKAP9', 'PRKACA', 'HSPA8']
493	GO:BP	GO:0070727	cellular macromolecule localization	0.0042250096605021	True	"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]"	2410	99	27	17376	0.2727272727272727	0.0112033195020746	query_1	['GO:0033036', 'GO:0051641']	['LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PTPN23', 'PRKAR1A', 'RNF128', 'UBE2D3', 'CEP68', 'AKAP11', 'KCNB1', 'EGFR', 'AKAP10', 'HSP90AA1', 'USP8', 'ERBB2', 'GTF2IRD2', 'ESR1', 'PRKACA', 'AKAP3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'BAG3', 'KCNE1', 'PDCD6', 'CDC37']
494	GO:BP	GO:0051239	regulation of multicellular organismal process	0.0042250096605021	True	"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]"	2815	99	30	17376	0.303030303030303	0.0106571936056838	query_1	['GO:0032501', 'GO:0050789']	['KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'RET', 'SHC1', 'RNF128', 'SOS1', 'GAB1', 'KCNH2', 'KCNE2', 'EGFR', 'DNAJA4', 'HSP90AA1', 'PLCG1', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'GTF2IRD1', 'KCNE1', 'PDCD6']
495	GO:BP	GO:1903205	regulation of hydrogen peroxide-induced cell death	0.0042270060412526	True	"""Any process that modulates the frequency, rate or extent of hydrogen peroxide-induced cell death."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie]"	24	99	3	17376	0.0303030303030303	0.125	query_1	['GO:0036474', 'GO:1901031', 'GO:1903201']	['DDR2', 'LRRK2', 'ENDOG']
496	GO:BP	GO:0033138	positive regulation of peptidyl-serine phosphorylation	0.0042270060412526	True	"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	105	99	5	17376	0.0505050505050505	0.0476190476190476	query_1	['GO:0001934', 'GO:0018105', 'GO:0033135']	['HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'AKAP9']
497	REAC	REAC:R-HSA-9696273	RND1 GTPase cycle	0.0043712610735685	True	RND1 GTPase cycle	41	99	3	17376	0.0303030303030303	0.073170731707317	query_1	['REAC:R-HSA-9012999']	['STIP1', 'PIK3R1', 'ANKRD26']
498	GO:BP	GO:0048144	fibroblast proliferation	0.0043969782925068	True	"""The multiplication or reproduction of fibroblast cells, resulting in the expansion of the fibroblast population."" [GOC:jid]"	106	99	5	17376	0.0505050505050505	0.0471698113207547	query_1	['GO:0008283']	['DDR2', 'EGFR', 'FTH1', 'ESR1', 'PTGES3']
499	GO:BP	GO:0034762	regulation of transmembrane transport	0.0044321013041695	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	562	99	11	17376	0.1111111111111111	0.0195729537366548	query_1	['GO:0050794', 'GO:0051049', 'GO:0055085']	['KCNE5', 'AKAP5', 'PIK3R1', 'KCNH2', 'KCNB1', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
500	REAC	REAC:R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	0.0044489505477757	True	Fcgamma receptor (FCGR) dependent phagocytosis	89	99	4	17376	0.0404040404040404	0.0449438202247191	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'HSP90AB1', 'HSP90AA1', 'PLCG1']
501	GO:BP	GO:0043085	positive regulation of catalytic activity	0.0044923755048619	True	"""Any process that activates or increases the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	1075	99	16	17376	0.1616161616161616	0.0148837209302325	query_1	['GO:0044093', 'GO:0050790']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'HSP90AB1', 'RET', 'STUB1', 'SOS1', 'EGFR', 'HSP90AA1', 'ERBB2', 'ESR1', 'PTGES3', 'PDCD6', 'UBE2N']
502	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0044923755048619	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	99	15	17376	0.1515151515151515	0.015527950310559	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'EGFR', 'PRKAR2A', 'OTUB1', 'PUM1', 'CHORDC1', 'USP8', 'DNAJA1', 'CBL']
503	GO:BP	GO:0010959	regulation of metal ion transport	0.0045088998103687	True	"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]"	387	99	9	17376	0.0909090909090909	0.0232558139534883	query_1	['GO:0030001', 'GO:0043269']	['KCNE5', 'AKAP5', 'KCNH2', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
504	GO:CC	GO:1904813	ficolin-1-rich granule lumen	0.0045266153510424	True	"""Any membrane-enclosed lumen that is part of a ficolin-1-rich granule."" [GO_REF:0000064, GOC:TermGenie, PMID:23650620]"	123	99	5	17376	0.0505050505050505	0.040650406504065	query_1	['GO:0070013', 'GO:0101002']	['HSPA1A', 'HSP90AB1', 'HSP90AA1', 'FTH1', 'HSPA8']
505	REAC	REAC:R-HSA-179812	GRB2 events in EGFR signaling	0.0045290486673038	True	GRB2 events in EGFR signaling	11	99	2	17376	0.0202020202020202	0.1818181818181818	query_1	['REAC:R-HSA-177929']	['SOS1', 'EGFR']
506	GO:BP	GO:0070841	inclusion body assembly	0.0046271984357852	True	"""The aggregation, arrangement and bonding together of a set of components to form an inclusion body."" [GOC:BHF, GOC:mah]"	25	99	3	17376	0.0303030303030303	0.12	query_1	['GO:0022607']	['HSPA1A', 'DNAJA4', 'BAG3']
507	GO:BP	GO:0034377	plasma lipoprotein particle assembly	0.0046271984357852	True	"""The non-covalent aggregation and arrangement of proteins and lipids to form a plasma lipoprotein particle."" [GOC:BHF, GOC:mah]"	25	99	3	17376	0.0303030303030303	0.12	query_1	['GO:0065005', 'GO:0071827', 'GO:0097006']	['PRKACB', 'PRKACG', 'PRKACA']
508	GO:BP	GO:0009894	regulation of catabolic process	0.0047567376137971	True	"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]"	973	99	15	17376	0.1515151515151515	0.0154162384378211	query_1	['GO:0009056', 'GO:0019222']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'STUB1', 'RNF128', 'ENDOG', 'SH3D19', 'KCNE2', 'HSPB8', 'EGFR', 'HSP90AA1', 'PUM1', 'USP8', 'PRKACA', 'BAG3']
509	GO:BP	GO:1901699	cellular response to nitrogen compound	0.0048368617025302	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]"	666	99	12	17376	0.1212121212121212	0.018018018018018	query_1	['GO:0070887', 'GO:1901698']	['DDR2', 'LRRK2', 'PIK3R1', 'SHC1', 'SOS1', 'GAB1', 'GRB2', 'EGFR', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
510	GO:BP	GO:0033036	macromolecule localization	0.0048368617025302	True	"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]"	2845	99	30	17376	0.303030303030303	0.0105448154657293	query_1	['GO:0051179']	['LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PTPN23', 'PRKAR1A', 'OSBPL11', 'RNF128', 'UBE2D3', 'CEP68', 'AKAP11', 'KCNB1', 'EGFR', 'AKAP10', 'HSP90AA1', 'USP8', 'ERBB2', 'OSBPL9', 'GTF2IRD2', 'KCNQ1', 'ESR1', 'PRKACA', 'AKAP3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'BAG3', 'KCNE1', 'PDCD6', 'CDC37']
511	GO:BP	GO:0046824	positive regulation of nucleocytoplasmic transport	0.0048709489708603	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm."" [GOC:bf]"	61	99	4	17376	0.0404040404040404	0.0655737704918032	query_1	['GO:0006913', 'GO:0032388', 'GO:0046822']	['PIK3R1', 'HSP90AA1', 'PRKACA', 'BAG3']
512	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	0.0049500281641158	True	Formation of Incision Complex in GG-NER	43	99	3	17376	0.0303030303030303	0.0697674418604651	query_1	['REAC:R-HSA-5696399']	['UBE2I', 'UBE2V2', 'UBE2N']
513	GO:BP	GO:0006915	apoptotic process	0.0049775679936008	True	"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]"	1798	99	22	17376	0.2222222222222222	0.0122358175750834	query_1	['GO:0012501']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'RET', 'SHC1', 'UBE2D3', 'UBE4B', 'ENDOG', 'KCNB1', 'EGFR', 'HSP90AA1', 'PLCG1', 'ERBB2', 'ESR1', 'SIRT5', 'DNAJA1', 'BAG3', 'CBL', 'PDCD6', 'AKAP1']
514	GO:BP	GO:0031323	regulation of cellular metabolic process	0.005109293396234	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]"	5073	99	45	17376	0.4545454545454545	0.0088704908338261	query_1	['GO:0019222', 'GO:0044237', 'GO:0050794']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'UBE2D3', 'KCNH2', 'ENDOG', 'SH3D19', 'GRB2', 'HSPB8', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'RADX', 'OTUB1', 'PUM1', 'CHORDC1', 'AKAP9', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'ESR1', 'PRKACA', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'HSPA8', 'PTGES3', 'MYCBP', 'BAG3', 'CBL', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'CDC37']
515	REAC	REAC:R-HSA-9027284	Erythropoietin activates RAS	0.0052690199651869	True	Erythropoietin activates RAS	12	99	2	17376	0.0202020202020202	0.1666666666666666	query_1	['REAC:R-HSA-9006335']	['SHC1', 'SOS1']
516	REAC	REAC:R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	0.0052690199651869	True	Downregulation of ERBB2:ERBB3 signaling	12	99	2	17376	0.0202020202020202	0.1666666666666666	query_1	['REAC:R-HSA-8863795']	['USP8', 'ERBB2']
517	REAC	REAC:R-HSA-5654710	PI-3K cascade:FGFR3	0.0052690199651869	True	PI-3K cascade:FGFR3	12	99	2	17376	0.0202020202020202	0.1666666666666666	query_1	['REAC:R-HSA-5654708']	['PIK3R1', 'GAB1']
518	REAC	REAC:R-HSA-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	0.0052690199651869	True	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	12	99	2	17376	0.0202020202020202	0.1666666666666666	query_1	['REAC:R-HSA-9006335']	['PIK3R1', 'GAB1']
519	REAC	REAC:R-HSA-6785631	ERBB2 Regulates Cell Motility	0.0052690199651869	True	ERBB2 Regulates Cell Motility	12	99	2	17376	0.0202020202020202	0.1666666666666666	query_1	['REAC:R-HSA-1227986']	['EGFR', 'ERBB2']
520	GO:CC	GO:0016234	inclusion body	0.0054277206913374	True	"""A discrete intracellular part formed of aggregated molecules such as proteins or other biopolymers."" [GOC:mah, PMID:11121744]"	74	99	4	17376	0.0404040404040404	0.054054054054054	query_1	['GO:0005622']	['HSPA1A', 'LRRK2', 'STUB1', 'BAG3']
521	GO:BP	GO:1903215	negative regulation of protein targeting to mitochondrion	0.0055730652457729	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of protein targeting to mitochondrion."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21370995]"	6	99	2	17376	0.0202020202020202	0.3333333333333333	query_1	['GO:0006626', 'GO:0090317', 'GO:1903214', 'GO:1903748']	['LRRK2', 'BAG3']
522	GO:BP	GO:1902949	positive regulation of tau-protein kinase activity	0.0055730652457729	True	"""Any process that activates or increases the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]"	6	99	2	17376	0.0202020202020202	0.3333333333333333	query_1	['GO:0045860', 'GO:1902947']	['HSP90AB1', 'HSP90AA1']
523	GO:BP	GO:0065005	protein-lipid complex assembly	0.0055730652457729	True	"""The aggregation, arrangement and bonding together of proteins and lipids to form a protein-lipid complex."" [GOC:jl]"	27	99	3	17376	0.0303030303030303	0.1111111111111111	query_1	['GO:0065003', 'GO:0071825']	['PRKACB', 'PRKACG', 'PRKACA']
524	GO:BP	GO:0033182	regulation of histone ubiquitination	0.0055730652457729	True	"""Any process that modulates the frequency, rate or extent of the addition of a ubiquitin group to a histone protein."" [GOC:mah]"	6	99	2	17376	0.0202020202020202	0.3333333333333333	query_1	['GO:0016574', 'GO:0031056', 'GO:0031396']	['OTUB1', 'UBE2N']
525	GO:BP	GO:0097577	sequestering of iron ion	0.0055730652457729	True	"""The process of binding or confining iron ions such that they are separated from other components of a biological system."" [GOC:mr, PMID:3099306]"	6	99	2	17376	0.0202020202020202	0.3333333333333333	query_1	['GO:0006879', 'GO:0051238', 'GO:0051651']	['FTL', 'FTH1']
526	GO:BP	GO:0042391	regulation of membrane potential	0.0057024062616436	True	"""Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]"	403	99	9	17376	0.0909090909090909	0.0223325062034739	query_1	['GO:0065008']	['KCNE5', 'LRRK2', 'PRKAR1B', 'KCNH2', 'KCNB1', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
527	GO:BP	GO:1901701	cellular response to oxygen-containing compound	0.0058350845096795	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1221	99	17	17376	0.1717171717171717	0.0139230139230139	query_1	['GO:0070887', 'GO:1901700']	['DDR2', 'LRRK2', 'PIK3R1', 'RET', 'SHC1', 'SOS1', 'GAB1', 'ENDOG', 'KCNB1', 'GRB2', 'EGFR', 'USP8', 'AKAP9', 'KCNQ1', 'ESR1', 'PRKACA', 'KCNE1']
528	GO:BP	GO:1905475	regulation of protein localization to membrane	0.0060901559575227	True	"""Any process that modulates the frequency, rate or extent of protein localization to membrane."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]"	177	99	6	17376	0.0606060606060606	0.0338983050847457	query_1	['GO:0032880', 'GO:0072657']	['AKAP5', 'PIK3R1', 'KCNB1', 'EGFR', 'ERBB2', 'KCNE1']
529	GO:BP	GO:0036474	cell death in response to hydrogen peroxide	0.006115850766787	True	"""Any biological process that results in permanent cessation of all vital functions of a cell upon exposure to hydrogen peroxide (H2O2)."" [GOC:bf, GOC:PARL]"	28	99	3	17376	0.0303030303030303	0.1071428571428571	query_1	['GO:0036473', 'GO:0070301']	['DDR2', 'LRRK2', 'ENDOG']
530	GO:BP	GO:1901700	response to oxygen-containing compound	0.0061584092094154	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1707	99	21	17376	0.2121212121212121	0.0123022847100175	query_1	['GO:0042221']	['DDR2', 'LRRK2', 'PIK3R1', 'RET', 'SHC1', 'SOS1', 'GAB1', 'ANXA11', 'ENDOG', 'KCNB1', 'GRB2', 'EGFR', 'HSP90AA1', 'USP8', 'AKAP9', 'KCNQ1', 'ESR1', 'PRKACA', 'CBL', 'KCNE1', 'PDCD6']
531	REAC	REAC:R-HSA-1433559	Regulation of KIT signaling	0.0061762489080081	True	Regulation of KIT signaling	13	99	2	17376	0.0202020202020202	0.1538461538461538	query_1	['REAC:R-HSA-1433557']	['SOS1', 'CBL']
532	GO:BP	GO:0044093	positive regulation of molecular function	0.0062081341085614	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1465	99	19	17376	0.1919191919191919	0.0129692832764505	query_1	['GO:0065009']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'HSP90AB1', 'RET', 'STUB1', 'SOS1', 'KCNE2', 'EGFR', 'HSP90AA1', 'AKAP9', 'ERBB2', 'ESR1', 'PTGES3', 'KCNE1', 'PDCD6', 'UBE2N']
533	GO:BP	GO:0003012	muscle system process	0.0062081341085614	True	"""A organ system process carried out at the level of a muscle. Muscle tissue is composed of contractile cells or fibers."" [GOC:mtg_cardio]"	409	99	9	17376	0.0909090909090909	0.0220048899755501	query_1	['GO:0003008']	['KCNE5', 'KCNH2', 'KCNE2', 'HSP90AA1', 'AKAP9', 'KCNQ1', 'PRKACA', 'GTF2IRD1', 'KCNE1']
534	GO:BP	GO:0009967	positive regulation of signal transduction	0.006288216445382	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]"	1467	99	19	17376	0.1919191919191919	0.0129516019086571	query_1	['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'RET', 'SHC1', 'SOS1', 'EGFR', 'HSP90AA1', 'PUM1', 'USP8', 'ERBB2', 'GAREM1', 'CBL', 'UBE2N']
535	REAC	REAC:R-HSA-9679191	Potential therapeutics for SARS	0.0063059214884929	True	Potential therapeutics for SARS	99	99	4	17376	0.0404040404040404	0.0404040404040404	query_1	['REAC:R-HSA-9679506']	['HSP90AB1', 'SOS1', 'HSP90AA1', 'PTGES3']
536	GO:BP	GO:0006936	muscle contraction	0.006333885443054	True	"""A process in which force is generated within muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis."" [GOC:ef, GOC:mtg_muscle, ISBN:0198506732]"	327	99	8	17376	0.0808080808080808	0.0244648318042813	query_1	['GO:0003012']	['KCNE5', 'KCNH2', 'KCNE2', 'HSP90AA1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
