Transaldolase deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
75	GO:CC	GO:1990351	transporter complex	0.0024493247332612	True	"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]"	403	97	9	16420	0.0927835051546391	0.0223325062034739	query_1	['GO:0032991']	['MCUB', 'MCU', 'SUMO1', 'NDUFAB1', 'MICU1', 'SMDT1', 'NDUFV3', 'MICU2', 'ABHD6']
76	GO:CC	GO:0000803	sex chromosome	0.0025110106447687	True	"""A chromosome involved in sex determination."" [GOC:elh]"	29	97	3	16420	0.0309278350515463	0.1034482758620689	query_1	['GO:0005694']	['H2AX', 'SUMO1', 'BRCA1']
60	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	0.0025189682274988	True	Formation of Incision Complex in GG-NER	43	83	4	10022	0.0481927710843373	0.0930232558139534	query_1	['REAC:R-HSA-5696399']	['UBE2I', 'SUMO1', 'RPA1', 'PIAS1']
236	GO:BP	GO:1900542	regulation of purine nucleotide metabolic process	0.0025202408173863	True	"""Any process that modulates the frequency, rate or extent of purine nucleotide metabolic process."" [GOC:TermGenie]"	51	95	4	15719	0.0421052631578947	0.0784313725490196	query_1	['GO:0006140', 'GO:0006163']	['PDK4', 'PDK3', 'PDK1', 'PDK2']
237	GO:BP	GO:0051726	regulation of cell cycle	0.0025474335075218	True	"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]"	1089	95	17	15719	0.1789473684210526	0.0156106519742883	query_1	['GO:0007049', 'GO:0050794']	['RBBP8', 'CDK5RAP3', 'NBN', 'TP53BP1', 'RAD50', 'PAXIP1', 'H2AX', 'DDRGK1', 'MDC1', 'PHB2', 'BRCA2', 'BLM', 'MRE11', 'RAD51', 'BRCA1', 'BARD1', 'STAT5B']
238	GO:BP	GO:0098655	monoatomic cation transmembrane transport	0.0025474335075218	True	"""The process in which a monoatomic cation is transported across a membrane. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:dos, GOC:vw]"	786	95	14	15719	0.1473684210526315	0.0178117048346055	query_1	['GO:0006812', 'GO:0034220']	['PPIF', 'MAIP1', 'MCUB', 'PHB2', 'METTL21C', 'MCU', 'SUMO1', 'VDAC1', 'AFG3L2', 'ISCU', 'MICU1', 'SMDT1', 'MICU2', 'PMPCB']
239	GO:BP	GO:0051567	histone H3-K9 methylation	0.0025986968723956	True	"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 9 of the histone."" [GOC:ai, GOC:pr]"	21	95	3	15719	0.031578947368421	0.1428571428571428	query_1	['GO:0034968', 'GO:0061647']	['SETDB2', 'SETDB1', 'BRCA1']
240	GO:BP	GO:0044282	small molecule catabolic process	0.0026083824552241	True	"""The chemical reactions and pathways resulting in the breakdown of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:vw]"	350	95	9	15719	0.0947368421052631	0.0257142857142857	query_1	['GO:0009056', 'GO:0044281']	['GCSH', 'OTC', 'DLST', 'MCAT', 'DBT', 'BCKDK', 'BCKDHB', 'DLD', 'BCKDHA']
242	GO:BP	GO:1902275	regulation of chromatin organization	0.002631198052051	True	"""Any process that modulates the frequency, rate or extent of chromatin organization."" [GO_REF:0000058, GOC:bf, GOC:TermGenie, GOC:vw, PMID:18314879]"	52	95	4	15719	0.0421052631578947	0.0769230769230769	query_1	['GO:0006325', 'GO:0051128']	['ATF7IP', 'SETDB2', 'SETDB1', 'TRIM28']
244	GO:BP	GO:0002639	positive regulation of immunoglobulin production	0.002631198052051	True	"""Any process that activates or increases the frequency, rate, or extent of immunoglobulin production."" [GOC:add]"	52	95	4	15719	0.0421052631578947	0.0769230769230769	query_1	['GO:0002377', 'GO:0002637', 'GO:0002702']	['TP53BP1', 'PAXIP1', 'PHB2', 'PHB1']
243	GO:BP	GO:0051321	meiotic cell cycle	0.002631198052051	True	"""Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."" [GOC:ai]"	277	95	8	15719	0.0842105263157894	0.0288808664259927	query_1	['GO:0007049', 'GO:0019953', 'GO:0022414']	['RBBP8', 'NBN', 'RAD50', 'H2AX', 'BRCA2', 'RPA1', 'MRE11', 'RAD51']
241	GO:BP	GO:0006140	regulation of nucleotide metabolic process	0.002631198052051	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleotides."" [GOC:go_curators]"	52	95	4	15719	0.0421052631578947	0.0769230769230769	query_1	['GO:0009117', 'GO:0019219', 'GO:0019220', 'GO:0062012']	['PDK4', 'PDK3', 'PDK1', 'PDK2']
245	GO:BP	GO:0034620	cellular response to unfolded protein	0.0026387043524677	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:mah]"	95	95	5	15719	0.0526315789473684	0.0526315789473684	query_1	['GO:0006986', 'GO:0035967']	['CDK5RAP3', 'HSPA9', 'DDRGK1', 'UFL1', 'HSPD1']
246	GO:BP	GO:0009314	response to radiation	0.0026757200080197	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]"	432	95	10	15719	0.1052631578947368	0.0231481481481481	query_1	['GO:0009628']	['TP53BP1', 'XRCC6', 'PAXIP1', 'H2AX', 'BRCA2', 'BLM', 'RAD51', 'BRCA1', 'BARD1', 'GJA10']
247	GO:BP	GO:0006282	regulation of DNA repair	0.0026888071483485	True	"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]"	210	95	7	15719	0.0736842105263157	0.0333333333333333	query_1	['GO:0006281', 'GO:0051052', 'GO:0080135']	['RBBP8', 'TP53BP1', 'H2AX', 'RAD51', 'BRCA1', 'TRIM28', 'BARD1']
248	GO:BP	GO:0014070	response to organic cyclic compound	0.0027184942214375	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."" [GOC:ef]"	893	95	15	15719	0.1578947368421052	0.0167973124300112	query_1	['GO:0010033']	['OTC', 'DDRGK1', 'UFL1', 'PHB2', 'METTL21C', 'BCKDHB', 'BLM', 'RAD51', 'HDAC6', 'GPD1', 'BRCA1', 'UBA5', 'PHB1', 'UFM1', 'STAT5B']
249	GO:BP	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	0.0027518628958505	True	"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, also known as immunoglobulin gene segments, within a single locus following the induction of and contributing to an immune response."" [GOC:add, ISBN:0781735149]"	53	95	4	15719	0.0421052631578947	0.0754716981132075	query_1	['GO:0002208', 'GO:0016447']	['NBN', 'TP53BP1', 'PAXIP1', 'HSPD1']
250	GO:BP	GO:0002208	somatic diversification of immunoglobulins involved in immune response	0.0027518628958505	True	"""The somatic process that results in the generation of sequence diversity of immunoglobulins after induction, and contributes to an immune response."" [GOC:add, ISBN:0781735149, PMID:14991701]"	53	95	4	15719	0.0421052631578947	0.0754716981132075	query_1	['GO:0002381', 'GO:0016445']	['NBN', 'TP53BP1', 'PAXIP1', 'HSPD1']
251	GO:BP	GO:0045190	isotype switching	0.0027518628958505	True	"""The switching of activated B cells from IgM biosynthesis to biosynthesis of other isotypes of immunoglobulin, accomplished through a recombination process involving an intrachromosomal deletion involving switch regions that reside 5' of each constant region gene segment in the immunoglobulin heavy chain locus."" [ISBN:0781735149]"	53	95	4	15719	0.0421052631578947	0.0754716981132075	query_1	['GO:0002204', 'GO:0002312']	['NBN', 'TP53BP1', 'PAXIP1', 'HSPD1']
252	GO:BP	GO:0070647	protein modification by small protein conjugation or removal	0.0027773870032309	True	"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein."" [GOC:mah]"	998	95	16	15719	0.1684210526315789	0.0160320641282565	query_1	['GO:0036211']	['UBE2I', 'CDK5RAP3', 'PAXIP1', 'DDRGK1', 'UFL1', 'BRCA2', 'SUMO1', 'PIAS1', 'RAD51', 'HDAC6', 'MOCS3', 'BRCA1', 'TRIM28', 'BARD1', 'UBA5', 'UFM1']
253	GO:BP	GO:0006268	DNA unwinding involved in DNA replication	0.0028307386720912	True	"""The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating unpaired template strands for DNA replication."" [ISBN:071673706X, ISBN:0815316194]"	22	95	3	15719	0.031578947368421	0.1363636363636363	query_1	['GO:0006261', 'GO:0032508']	['RPA1', 'BLM', 'RAD51']
254	GO:BP	GO:0000278	mitotic cell cycle	0.0028856873628353	True	"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194, Reactome:69278]"	900	95	15	15719	0.1578947368421052	0.0166666666666666	query_1	['GO:0007049']	['RBBP8', 'UBE2I', 'CDK5RAP3', 'NBN', 'RAD50', 'SETDB2', 'MDC1', 'PHB2', 'BRCA2', 'BLM', 'MRE11', 'RAD51', 'BRCA1', 'BARD1', 'STAT5B']
61	REAC	REAC:R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	0.0031001516028144	True	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	123	83	6	10022	0.072289156626506	0.048780487804878	query_1	['REAC:R-HSA-1428517']	['SDHD', 'SDHB', 'NDUFAB1', 'SDHA', 'SDHC', 'NDUFV3']
263	GO:BP	GO:0046823	negative regulation of nucleocytoplasmic transport	0.003174448627559	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of substances between the cytoplasm and the nucleus."" [GOC:bf]"	23	95	3	15719	0.031578947368421	0.1304347826086956	query_1	['GO:0006913', 'GO:0032387', 'GO:0046822']	['SUMO1', 'BARD1', 'UFM1']
258	GO:BP	GO:0019720	Mo-molybdopterin cofactor metabolic process	0.003174448627559	True	"""The chemical reactions and pathways involving the Mo-molybdopterin cofactor, essential for the catalytic activity of some enzymes. The cofactor consists of a mononuclear molybdenum (Mo) ion coordinated by one or two molybdopterin ligands."" [http://www.sunysb.edu/biochem/BIOCHEM/facultypages/schindelin/, ISSN:09498257]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0043545']	['MOCS3', 'NFS1']
255	GO:BP	GO:0006874	intracellular calcium ion homeostasis	0.003174448627559	True	"""A homeostatic process involved in the maintenance of a steady state level of calcium ions within a cell."" [GOC:ceb, GOC:mah]"	287	95	8	15719	0.0842105263157894	0.0278745644599303	query_1	['GO:0030003', 'GO:0055074']	['MAIP1', 'MCUB', 'METTL21C', 'MCU', 'AFG3L2', 'MICU1', 'SMDT1', 'MICU2']
256	GO:BP	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	0.003174448627559	True	"""The chemical reactions and pathways resulting in the formation of the Mo-molybdopterin cofactor, essential for the catalytic activity of some enzymes. The cofactor consists of a mononuclear molybdenum (Mo) ion coordinated by one or two molybdopterin ligands."" [http://www.sunysb.edu/biochem/BIOCHEM/facultypages/schindelin/, ISSN:09498257, PMID:22370186, PMID:23201473]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0019720', 'GO:0032324']	['MOCS3', 'NFS1']
257	GO:BP	GO:0032324	molybdopterin cofactor biosynthetic process	0.003174448627559	True	"""The chemical reactions and pathways resulting in the formation of the molybdopterin cofactor (Moco), essential for the catalytic activity of some enzymes, e.g. sulfite oxidase, xanthine dehydrogenase, and aldehyde oxidase. The cofactor consists of a mononuclear molybdenum (Mo-molybdopterin) or tungsten ion (W-molybdopterin) coordinated by one or two molybdopterin ligands."" [GOC:mah]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0018130', 'GO:0043545', 'GO:0090407', 'GO:1901362', 'GO:1901566']	['MOCS3', 'NFS1']
259	GO:BP	GO:1990051	activation of protein kinase C activity	0.003174448627559	True	"""Any process that initiates the activity of the inactive enzyme protein kinase C."" [PMID:3156004]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0032147']	['PHB2', 'PHB1']
260	GO:BP	GO:0051189	prosthetic group metabolic process	0.003174448627559	True	"""The chemical reactions and pathways involving a prosthetic group, the non-amino acid portion of certain protein molecules. Prosthetic groups may be inorganic or organic and are usually required for the biological activity of the protein."" [GOC:ai]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0008152', 'GO:0019538']	['MOCS3', 'NFS1']
261	GO:BP	GO:1903895	negative regulation of IRE1-mediated unfolded protein response	0.003174448627559	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of the IRE1-mediated unfolded protein response."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22013210]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0036498', 'GO:1900102', 'GO:1903894']	['DDRGK1', 'UFL1']
262	GO:BP	GO:0009249	protein lipoylation	0.003174448627559	True	"""The lipoylation of peptidyl-lysine to form peptidyl-N6-lipoyl-L-lysine."" [RESID:AA0118]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0018205', 'GO:0051604']	['GCSH', 'NDUFAB1']
264	GO:BP	GO:0043545	molybdopterin cofactor metabolic process	0.003174448627559	True	"""The chemical reactions and pathways involving the molybdopterin cofactor (Moco), essential for the catalytic activity of some enzymes, e.g. sulfite oxidase, xanthine dehydrogenase, and aldehyde oxidase. The cofactor consists of a mononuclear molybdenum (Mo-molybdopterin) or tungsten ion (W-molybdopterin) coordinated by one or two molybdopterin ligands."" [ISSN:09498257]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0006796', 'GO:0019637', 'GO:0046483', 'GO:0051189', 'GO:1901360', 'GO:1901564']	['MOCS3', 'NFS1']
265	GO:BP	GO:1901563	response to camptothecin	0.003174448627559	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a camptothecin stimulus."" [GOC:TermGenie]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0014070', 'GO:0043279', 'GO:0097305']	['BLM', 'RAD51']
266	GO:BP	GO:0006105	succinate metabolic process	0.003174448627559	True	"""The chemical reactions and pathways involving succinate, also known as butanedioate or ethane dicarboxylate, the dianion of succinic acid. Succinate is an important intermediate in metabolism and a component of the TCA cycle."" [ISBN:0198506732]"	5	95	2	15719	0.0210526315789473	0.4	query_1	['GO:0043648']	['SDHB', 'SDHA']
267	GO:BP	GO:0010332	response to gamma radiation	0.0032010199710898	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]"	56	95	4	15719	0.0421052631578947	0.0714285714285714	query_1	['GO:0010212']	['XRCC6', 'H2AX', 'BRCA2', 'RAD51']
268	GO:BP	GO:0010906	regulation of glucose metabolic process	0.0033556052556639	True	"""Any process that modulates the rate, frequency or extent of glucose metabolism. Glucose metabolic processes are the chemical reactions and pathways involving glucose, the aldohexose gluco-hexose."" [GOC:BHF, GOC:tb]"	102	95	5	15719	0.0526315789473684	0.0490196078431372	query_1	['GO:0006006', 'GO:0006109', 'GO:0062012']	['PDK4', 'BCKDK', 'PDK3', 'PDK1', 'PDK2']
269	GO:BP	GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	0.0034013969408966	True	"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus during an immune response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149, PMID:9185563]"	57	95	4	15719	0.0421052631578947	0.0701754385964912	query_1	['GO:0002377', 'GO:0016064']	['NBN', 'TP53BP1', 'PAXIP1', 'HSPD1']
77	GO:CC	GO:0031090	organelle membrane	0.0034206173718406	True	"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]"	3439	97	34	16420	0.3505154639175257	0.0098865949403896	query_1	['GO:0016020', 'GO:0043227']	['PPIF', 'SNX6', 'SPG7', 'SNX1', 'MAIP1', 'OTC', 'HSPA9', 'MCUB', 'UBAC2', 'DDRGK1', 'UFL1', 'PMPCA', 'PHB2', 'SDHD', 'MCU', 'SUMO1', 'HSPD1', 'VDAC1', 'AFG3L2', 'SDHB', 'FAF2', 'NDUFAB1', 'SDHA', 'MICU1', 'SMDT1', 'SDHC', 'NDUFV3', 'MICU2', 'MFN1', 'ABHD6', 'PMPCB', 'UBA5', 'OGDH', 'PHB1']
79	GO:CC	GO:0016363	nuclear matrix	0.003484371471323	True	"""The dense fibrillar network lying on the inner side of the nuclear membrane."" [ISBN:0582227089]"	127	97	5	16420	0.0515463917525773	0.0393700787401574	query_1	['GO:0034399', 'GO:0110165']	['ZNF350', 'PAXIP1', 'PHB2', 'BLM', 'MBD1']
78	GO:CC	GO:0034703	cation channel complex	0.003484371471323	True	"""An ion channel complex through which cations pass."" [GOC:mah]"	191	97	6	16420	0.0618556701030927	0.031413612565445	query_1	['GO:0034702']	['MCUB', 'MCU', 'SUMO1', 'MICU1', 'SMDT1', 'MICU2']
270	GO:BP	GO:0022402	cell cycle process	0.0035377021600028	True	"""The cellular process that ensures successive accurate and complete genome replication and chromosome segregation."" [GOC:isa_complete, GOC:mtg_cell_cycle]"	1241	95	18	15719	0.1894736842105263	0.0145044319097502	query_1	['GO:0007049', 'GO:0009987']	['RBBP8', 'UBE2I', 'CDK5RAP3', 'NBN', 'TP53BP1', 'RAD50', 'PAXIP1', 'SETDB2', 'H2AX', 'DDRGK1', 'MDC1', 'PHB2', 'BRCA2', 'BLM', 'MRE11', 'RAD51', 'BRCA1', 'BARD1']
271	GO:BP	GO:0042592	homeostatic process	0.0037065922526286	True	"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]"	1586	95	21	15719	0.2210526315789473	0.0132408575031525	query_1	['GO:0008150']	['PDK4', 'MAIP1', 'CDK5RAP3', 'OTC', 'HSPA9', 'MCUB', 'UFL1', 'METTL21C', 'MCU', 'PDK3', 'AFG3L2', 'ISCU', 'MICU1', 'SMDT1', 'DLD', 'PDK2', 'BARD1', 'MICU2', 'ABHD6', 'UBA5', 'STAT5B']
