Waardenburg syndrome type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1290	GO:BP	GO:0046546	development of primary male sexual characteristics	0.0078258887847474	True	"""The process whose specific outcome is the progression of the primary male sexual characteristics over time, from their formation to the mature structures. The primary male sexual characteristics are the testes, and they develop in response to sex hormone secretion."" [GOC:ai]"	146	101	5	15719	0.0495049504950495	0.0342465753424657	query_1	['GO:0045137', 'GO:0046661']	['AR', 'SMAD4', 'ESR1', 'RARA', 'CCND1']
232	REAC	REAC:R-HSA-211897	Cytochrome P450 - arranged by substrate type	0.0079711480898754	True	Cytochrome P450 - arranged by substrate type	60	100	4	10022	0.04	0.0666666666666666	query_1	['REAC:R-HSA-211945']	['RXRA', 'NCOA2', 'NR1H4', 'NCOA1']
1300	GO:BP	GO:0010713	negative regulation of collagen metabolic process	0.0080111683180214	True	"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways resulting in the metabolism of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:dph, GOC:tb]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0009892', 'GO:0010712', 'GO:0032963']	['PPARG', 'NOTCH1']
1299	GO:BP	GO:0072182	regulation of nephron tubule epithelial cell differentiation	0.0080111683180214	True	"""Any process that modulates the frequency, rate or extent of nephron tubule epithelial cell differentiation."" [GOC:mtg_kidney_jan10]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0072160', 'GO:2000696']	['CTNNB1', 'WWTR1']
1303	GO:BP	GO:1900182	positive regulation of protein localization to nucleus	0.0080111683180214	True	"""Any process that activates or increases the frequency, rate or extent of protein localization to nucleus."" [GOC:TermGenie]"	89	101	4	15719	0.0396039603960396	0.0449438202247191	query_1	['GO:0034504', 'GO:1900180', 'GO:1903829']	['AKT1', 'WWTR1', 'HDAC3', 'SMAD3']
1298	GO:BP	GO:0003306	Wnt signaling pathway involved in heart development	0.0080111683180214	True	"""The series of molecular signals initiated by binding of Wnt protein to a receptor on the surface of the target cell, resulting a change in cell state that contributes to the progression of the heart over time."" [GOC:mtg_heart]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0016055', 'GO:0061311']	['CTNNB1', 'RBPJ']
1297	GO:BP	GO:1903798	regulation of miRNA processing	0.0080111683180214	True	"""Any process that modulates the frequency, rate or extent of microRNA processing."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0035196', 'GO:0070920']	['STAT3', 'TP53']
1296	GO:BP	GO:0070341	fat cell proliferation	0.0080111683180214	True	"""The multiplication or reproduction of fat cells by cell division, resulting in the expansion of their population. A fat cell is an animal connective tissue cell specialized for the synthesis and storage of fat."" [GOC:mah, GOC:sl]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0008283']	['TFDP1', 'E2F1']
1295	GO:BP	GO:0033327	Leydig cell differentiation	0.0080111683180214	True	"""The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a Leydig cell. A Leydig cell is a testosterone-secreting cell in the interstitial area, between the seminiferous tubules, in the testis."" [GOC:ln, PMID:12050120]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0003006', 'GO:0008584', 'GO:0030154']	['AR', 'CCND1']
1294	GO:BP	GO:0070932	histone H3 deacetylation	0.0080111683180214	True	"""The modification of histone H3 by the removal of one or more acetyl groups."" [GOC:BHF, GOC:rl]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0016575']	['HDAC1', 'HDAC2']
1293	GO:BP	GO:1905208	negative regulation of cardiocyte differentiation	0.0080111683180214	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of cardiocyte differentiation."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23069713]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0035051', 'GO:0045596', 'GO:0051241', 'GO:1905207']	['SMAD4', 'HDAC3']
1292	GO:BP	GO:0040034	regulation of development, heterochronic	0.0080111683180214	True	"""Any process that modulates the consistent predetermined time point at which an integrated living unit or organism progresses from an initial condition to a later condition and the rate at which this time point is reached."" [PMID:9442909]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0050793']	['NOTCH1', 'RBPJ']
1302	GO:BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.0080111683180214	True	"""The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell."" [CL:0000624, ISBN:0781735149]"	89	101	4	15719	0.0396039603960396	0.0449438202247191	query_1	['GO:0035710', 'GO:0046632']	['CBFB', 'STAT3', 'RUNX1', 'RARA']
1291	GO:BP	GO:0006361	transcription initiation at RNA polymerase I promoter	0.0080111683180214	True	"""A transcription initiation process that takes place at a RNA polymerase I gene promoter. Ribosomal RNAs (rRNA) genes are transcribed by RNA polymerase I."" [GOC:txnOH]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0006352', 'GO:0006360']	['SMARCA4', 'SMARCB1']
1301	GO:BP	GO:0048548	regulation of pinocytosis	0.0080111683180214	True	"""Any process that modulates the frequency, rate or extent of pinocytosis. Pinocytosis is the process in which cells take in liquid material from their external environment; literally 'cell drinking'. Liquid is enclosed in vesicles, formed by invagination of the plasma membrane. These vesicles then move into the cell and pass their contents to endosomes."" [GOC:go_curators]"	12	101	2	15719	0.0198019801980198	0.1666666666666666	query_1	['GO:0006907', 'GO:0030100']	['NR1H2', 'NR1H3']
1304	GO:BP	GO:0046622	positive regulation of organ growth	0.008140764303478	True	"""Any process that activates or increases the frequency, rate or extent of growth of an organ of an organism."" [GOC:bf, GOC:tb]"	43	101	3	15719	0.0297029702970297	0.0697674418604651	query_1	['GO:0035265', 'GO:0046620', 'GO:0048639', 'GO:0051240']	['AKT1', 'NOTCH1', 'RBPJ']
1305	GO:BP	GO:0060428	lung epithelium development	0.008140764303478	True	"""The biological process whose specific outcome is the progression of the lung epithelium from an initial condition to its mature state. This process begins with the formation of lung epithelium and ends with the mature structure. The lung epithelium is the specialized epithelium that lines the inside of the lung."" [GOC:dph, GOC:mtg_lung]"	43	101	3	15719	0.0297029702970297	0.0697674418604651	query_1	['GO:0030324', 'GO:0060429']	['CTNNB1', 'RBPJ', 'THRB']
1306	GO:BP	GO:0007622	rhythmic behavior	0.008140764303478	True	"""The specific behavior of an organism that recur with measured regularity."" [GOC:jl, GOC:pr]"	43	101	3	15719	0.0297029702970297	0.0697674418604651	query_1	['GO:0007610']	['NCOA2', 'NCOR1', 'TP53']
1307	GO:BP	GO:0043620	regulation of DNA-templated transcription in response to stress	0.008140764303478	True	"""Modulation of the frequency, rate or extent of transcription from a DNA template as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:jl, GOC:txnOH]"	43	101	3	15719	0.0297029702970297	0.0697674418604651	query_1	['GO:0006355', 'GO:0033554']	['SIN3A', 'RBPJ', 'TP53']
1308	GO:BP	GO:2000145	regulation of cell motility	0.0081446481616913	True	"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]"	938	101	14	15719	0.1386138613861386	0.0149253731343283	query_1	['GO:0040012', 'GO:0048870', 'GO:0050794']	['UBE2I', 'AKT1', 'SMURF2', 'STAT3', 'PPARG', 'FOXO3', 'HDAC1', 'SIN3A', 'NOTCH1', 'MECP2', 'SP1', 'SMAD3', 'HDAC2', 'CDK6']
233	REAC	REAC:R-HSA-9679191	Potential therapeutics for SARS	0.0081623817242889	True	Potential therapeutics for SARS	99	100	5	10022	0.05	0.0505050505050505	query_1	['REAC:R-HSA-9679506']	['REST', 'HDAC1', 'RCOR1', 'HDAC2', 'KDM1A']
1309	GO:BP	GO:0030902	hindbrain development	0.0084220341553322	True	"""The process whose specific outcome is the progression of the hindbrain over time, from its formation to the mature structure. The hindbrain is the posterior of the three primary divisions of the developing chordate brain, or the corresponding part of the adult brain (in vertebrates, includes the cerebellum, pons, and medulla oblongata and controls the autonomic functions and equilibrium)."" [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=hindbrain]"	149	101	5	15719	0.0495049504950495	0.0335570469798657	query_1	['GO:0007420', 'GO:0048856']	['SMAD1', 'CTNNB1', 'NCOR2', 'MECP2', 'TP53']
1310	GO:BP	GO:0051345	positive regulation of hydrolase activity	0.0084231108565953	True	"""Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]"	548	101	10	15719	0.099009900990099	0.0182481751824817	query_1	['GO:0043085', 'GO:0051336']	['REST', 'AKT1', 'STAT3', 'PPARG', 'NR1H2', 'NR1H3', 'FABP1', 'ESR1', 'SMAD3', 'PML']
234	REAC	REAC:R-HSA-212165	Epigenetic regulation of gene expression	0.0086126598059795	True	Epigenetic regulation of gene expression	145	100	6	10022	0.06	0.0413793103448275	query_1	['REAC:R-HSA-74160']	['CDK7', 'HDAC1', 'SIN3A', 'EP300', 'KAT2B', 'HDAC2']
1313	GO:BP	GO:0030857	negative regulation of epithelial cell differentiation	0.0086563056757477	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]"	44	101	3	15719	0.0297029702970297	0.0681818181818181	query_1	['GO:0030855', 'GO:0030856', 'GO:0045596']	['CTNNB1', 'NOTCH1', 'CCND1']
1312	GO:BP	GO:0031641	regulation of myelination	0.0086563056757477	True	"""Any process that modulates the frequency, rate or extent of the formation of a myelin sheath around nerve axons."" [GOC:mah]"	44	101	3	15719	0.0297029702970297	0.0681818181818181	query_1	['GO:0042552', 'GO:0050794', 'GO:0051960']	['AKT1', 'CTNNB1', 'RARA']
1311	GO:BP	GO:0014888	striated muscle adaptation	0.0086563056757477	True	"""Any process in which striated muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities."" [GOC:mtg_muscle]"	44	101	3	15719	0.0297029702970297	0.0681818181818181	query_1	['GO:0043500']	['PPARG', 'FOXO1', 'SMAD3']
235	REAC	REAC:R-HSA-9679506	SARS-CoV Infections	0.0086915380804593	True	SARS-CoV Infections	363	100	10	10022	0.1	0.0275482093663911	query_1	['REAC:R-HSA-5663205']	['REST', 'UBE2I', 'AKT1', 'CREBBP', 'RB1', 'HDAC1', 'SUMO1', 'RCOR1', 'HDAC2', 'KDM1A']
238	REAC	REAC:R-HSA-8948747	Regulation of PTEN localization	0.0088061748383581	True	Regulation of PTEN localization	9	100	2	10022	0.02	0.2222222222222222	query_1	['REAC:R-HSA-6807070']	['USP7', 'PML']
239	REAC	REAC:R-HSA-9683610	Maturation of nucleoprotein	0.0088061748383581	True	Maturation of nucleoprotein	9	100	2	10022	0.02	0.2222222222222222	query_1	['REAC:R-HSA-9683701']	['UBE2I', 'SUMO1']
240	REAC	REAC:R-HSA-6811555	PI5P Regulates TP53 Acetylation	0.0088061748383581	True	PI5P Regulates TP53 Acetylation	9	100	2	10022	0.02	0.2222222222222222	query_1	['REAC:R-HSA-6804758']	['EP300', 'TP53']
236	REAC	REAC:R-HSA-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	0.0088061748383581	True	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	9	100	2	10022	0.02	0.2222222222222222	query_1	['REAC:R-HSA-8864260']	['UBE2I', 'SUMO1']
237	REAC	REAC:R-HSA-1234158	Regulation of gene expression by Hypoxia-inducible Factor	0.0088061748383581	True	Regulation of gene expression by Hypoxia-inducible Factor	9	100	2	10022	0.02	0.2222222222222222	query_1	['REAC:R-HSA-1234174']	['CREBBP', 'EP300']
1314	GO:BP	GO:0033036	macromolecule localization	0.008888480466904	True	"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]"	2841	101	30	15719	0.297029702970297	0.010559662090813	query_1	['GO:0051179']	['REST', 'NRIP1', 'RXRA', 'AKT1', 'MDM2', 'STAT3', 'PPARG', 'NR1H2', 'CTNNB1', 'RB1', 'PPARA', 'SIN3A', 'NR1H3', 'CDKN1A', 'AR', 'WWTR1', 'SUMO1', 'SMAD2', 'NOTCH1', 'MECP2', 'GPS2', 'HDAC3', 'FABP1', 'NR1H4', 'ESR1', 'FOXO1', 'TP53', 'SMAD3', 'PML', 'KDM1A']
1315	GO:BP	GO:0032091	negative regulation of protein binding	0.0089254049400359	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein binding."" [GOC:mah]"	92	101	4	15719	0.0396039603960396	0.0434782608695652	query_1	['GO:0043393', 'GO:0051100']	['AKT1', 'PPARA', 'CDKN1A', 'KDM1A']
1316	GO:BP	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0089254049400359	True	"""Any process that activates or increases the frequency, rate or extent of the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:mah]"	92	101	4	15719	0.0396039603960396	0.0434782608695652	query_1	['GO:0032434', 'GO:0043161', 'GO:1901800', 'GO:2000060']	['AKT1', 'MDM2', 'SUMO1', 'SUMO2']
1317	GO:BP	GO:0030183	B cell differentiation	0.0091159065824823	True	"""The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity."" [GO_REF:0000022, GOC:mah]"	152	101	5	15719	0.0495049504950495	0.0328947368421052	query_1	['GO:0030098', 'GO:0042113']	['EP300', 'RBPJ', 'NOTCH2', 'GPS2', 'TP53']
1318	GO:BP	GO:1903311	regulation of mRNA metabolic process	0.0091159065824823	True	"""Any process that modulates the frequency, rate or extent of mRNA metabolic process."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	296	101	7	15719	0.0693069306930693	0.0236486486486486	query_1	['GO:0016071', 'GO:0051252']	['REST', 'AKT1', 'WDR77', 'E2F1', 'PRMT5', 'SNW1', 'CLNS1A']
1319	GO:BP	GO:2000772	regulation of cellular senescence	0.0091619931043181	True	"""Any process that modulates the frequency, rate or extent of cellular senescence."" [GOC:BHF]"	45	101	3	15719	0.0297029702970297	0.0666666666666666	query_1	['GO:0031323', 'GO:0090398']	['RBL1', 'TP53', 'CDK6']
1323	GO:BP	GO:0045646	regulation of erythrocyte differentiation	0.0091619931043181	True	"""Any process that modulates the frequency, rate or extent of erythrocyte differentiation."" [GOC:go_curators]"	45	101	3	15719	0.0297029702970297	0.0666666666666666	query_1	['GO:0030218', 'GO:0045637']	['STAT3', 'FOXO3', 'CDK6']
1322	GO:BP	GO:0006356	regulation of transcription by RNA polymerase I	0.0091619931043181	True	"""Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase I."" [GOC:go_curators]"	45	101	3	15719	0.0297029702970297	0.0666666666666666	query_1	['GO:0006355', 'GO:0006360']	['CREBBP', 'SMARCA4', 'SMARCB1']
1320	GO:BP	GO:1901985	positive regulation of protein acetylation	0.0091619931043181	True	"""Any process that activates or increases the frequency, rate or extent of protein acetylation."" [GOC:TermGenie, PMID:22117195]"	45	101	3	15719	0.0297029702970297	0.0666666666666666	query_1	['GO:0006473', 'GO:0031401', 'GO:1901983']	['SMARCB1', 'SMAD4', 'PML']
1321	GO:BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	0.0091619931043181	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]"	45	101	3	15719	0.0297029702970297	0.0666666666666666	query_1	['GO:0002573', 'GO:0002761', 'GO:0045638', 'GO:1902106']	['CTNNB1', 'RARA', 'CDK6']
