Wiedemann-Rautenstrauch syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
93	GO:CC	GO:0005912	adherens junction	0.0021943448115553	True	"""A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules."" [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]"	167	101	6	16420	0.0594059405940594	0.0359281437125748	query_1	['GO:0005911']	['LYN', 'VCL', 'CDH1', 'VEGFA', 'TLN1', 'ADAM15']
94	GO:CC	GO:0044853	plasma membrane raft	0.0021996534105587	True	"""A membrane raft that is part of the plasma membrane."" [GOC:jl]"	110	101	5	16420	0.0495049504950495	0.0454545454545454	query_1	['GO:0045121', 'GO:0098590']	['SRC', 'LRP4', 'LCP2', 'CDH1', 'CBL']
95	GO:CC	GO:0045202	synapse	0.0022398896105077	True	"""The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane."" [GOC:aruk, ISBN:0198506732, PMID:24619342, PMID:29383328, PMID:31998110]"	1367	101	19	16420	0.1881188118811881	0.0138990490124359	query_1	['GO:0030054']	['ITGB1', 'SRC', 'ITGB3', 'CRK', 'LRP4', 'SOS1', 'ITGA5', 'FYN', 'LYN', 'FGB', 'PLCG1', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'AGRN', 'CRKL', 'PTK2', 'ITGA3']
611	GO:BP	GO:0050748	negative regulation of lipoprotein metabolic process	0.0022424153288205	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving lipoproteins, any conjugated, water-soluble protein in which the nonprotein group consists of a lipid or lipids."" [GOC:ai]"	5	100	2	15719	0.02	0.4	query_1	['GO:0031324', 'GO:0042157', 'GO:0050746', 'GO:0051248']	['ITGAV', 'ITGB3']
610	GO:BP	GO:1905598	negative regulation of low-density lipoprotein receptor activity	0.0022424153288205	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of low-density lipoprotein receptor activity."" [GO_REF:0000059, GOC:BHF, GOC:nc, GOC:TermGenie, PMID:22848640]"	5	100	2	15719	0.02	0.4	query_1	['GO:0044092', 'GO:0048261']	['ITGAV', 'ITGB3']
609	GO:BP	GO:0097241	hematopoietic stem cell migration to bone marrow	0.0022424153288205	True	"""The orderly movement of a hematopoietic stem cell into the bone marrow, and its subsequent positioning within defined functional compartments in that microenvironment. A hematopoietic stem cell is a cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system."" [CL:0000037, GOC:yaf, PMID:17368745]"	5	100	2	15719	0.02	0.4	query_1	['GO:0035701']	['JAM3', 'JAM2']
608	GO:BP	GO:0018057	peptidyl-lysine oxidation	0.0022424153288205	True	"""The oxidation of the terminal amino-methylene groups of peptidyl-L-lysine or peptidyl-5-hydroxy-L-lysine to aldehyde groups to form allysine or hydroxyallysine residues, respectively; these are intermediates in the formation of covalent cross-links between adjacent polypeptide chains in proteins such as collagens."" [ISBN:0198547684, RESID:AA0121]"	5	100	2	15719	0.02	0.4	query_1	['GO:0018158', 'GO:0018205']	['LOX', 'LOXL1']
607	GO:BP	GO:0038027	apolipoprotein A-I-mediated signaling pathway	0.0022424153288205	True	"""The series of molecular signals initiated by apolipoprotein A-I binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:signaling, PMID:16443932]"	5	100	2	15719	0.02	0.4	query_1	['GO:0007166']	['ITGAV', 'ITGB3']
612	GO:BP	GO:0050727	regulation of inflammatory response	0.0022479088863961	True	"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]"	351	100	9	15719	0.09	0.0256410256410256	query_1	['GO:0006954', 'GO:0031347', 'GO:0032101']	['SRC', 'PLCG2', 'FYN', 'LYN', 'TNC', 'APOA1', 'SYK', 'PLCG1', 'FCGR1A']
613	GO:BP	GO:0032963	collagen metabolic process	0.0022636676775924	True	"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]"	98	100	5	15719	0.05	0.0510204081632653	query_1	['GO:0008152']	['ITGB1', 'TGFB3', 'EMILIN1', 'ADAM15', 'MFAP4']
616	GO:BP	GO:0035024	negative regulation of Rho protein signal transduction	0.0022686281743235	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of Rho protein signal transduction."" [GOC:bf]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0007266', 'GO:0035023', 'GO:0046580']	['MET', 'ITGB1', 'ITGA3']
615	GO:BP	GO:0001935	endothelial cell proliferation	0.0022686281743235	True	"""The multiplication or reproduction of endothelial cells, resulting in the expansion of a cell population. Endothelial cells are thin flattened cells which line the inside surfaces of body cavities, blood vessels, and lymph vessels, making up the endothelium."" [GOC:add, ISBN:0781735149]"	151	100	6	15719	0.06	0.0397350993377483	query_1	['GO:0050673']	['ITGB3', 'ITGA4', 'APOA1', 'PLCG1', 'VEGFA', 'THBS1']
614	GO:BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.0022686281743235	True	"""Any process that modulates the frequency, rate or extent of the platelet-derived growth factor receptor signaling pathway."" [GOC:dph, GOC:hjd, GOC:tb]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0009966', 'GO:0048008']	['SRC', 'LOX', 'CBL']
617	GO:BP	GO:0045089	positive regulation of innate immune response	0.0022701651869544	True	"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]"	279	100	8	15719	0.08	0.028673835125448	query_1	['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']	['SRC', 'PLCG2', 'POLR3D', 'FYN', 'LYN', 'HSP90AA1', 'VAV1', 'SYK']
187	REAC	REAC:R-HSA-9634597	GPER1 signaling	0.0022741164563105	True	GPER1 signaling	44	93	4	10022	0.043010752688172	0.0909090909090909	query_1	['REAC:R-HSA-418555']	['ITGB1', 'FN1', 'SRC', 'ITGA5']
186	REAC	REAC:R-HSA-74751	Insulin receptor signalling cascade	0.0022741164563105	True	Insulin receptor signalling cascade	44	93	4	10022	0.043010752688172	0.0909090909090909	query_1	['REAC:R-HSA-74752']	['PIK3R1', 'SHC1', 'SOS1', 'PTPN11']
618	GO:BP	GO:0051058	negative regulation of small GTPase mediated signal transduction	0.0022862717489206	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:ai]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0007264', 'GO:0051056', 'GO:1902532']	['MET', 'RAPGEF1', 'ITGB1', 'ITGA3']
619	GO:BP	GO:0002448	mast cell mediated immunity	0.0022862717489206	True	"""Any process involved in the carrying out of an immune response by a mast cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0002444']	['LAT', 'LYN', 'SYK', 'CBL']
620	GO:BP	GO:0032648	regulation of interferon-beta production	0.0022862717489206	True	"""Any process that modulates the frequency, rate, or extent of interferon-beta production."" [GOC:mah, PMID:15546383]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0032479', 'GO:0032608']	['POLR3D', 'HSP90AA1', 'POLR3A', 'PTPN11']
621	GO:BP	GO:0032608	interferon-beta production	0.0022862717489206	True	"""The appearance of interferon-beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah, PMID:15546383]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0032606']	['POLR3D', 'HSP90AA1', 'POLR3A', 'PTPN11']
622	GO:BP	GO:0032535	regulation of cellular component size	0.0023050699421829	True	"""A process that modulates the size of a cellular component."" [GOC:mah]"	353	100	9	15719	0.09	0.0254957507082152	query_1	['GO:0016043', 'GO:0090066']	['FN1', 'SPP1', 'GRB2', 'HSP90AA1', 'VAV1', 'CDH1', 'PTK2B', 'VEGFA', 'ELN']
623	GO:BP	GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.0023234960304792	True	"""Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	152	100	6	15719	0.06	0.0394736842105263	query_1	['GO:0097191', 'GO:2001233']	['ITGAV', 'SRC', 'FGA', 'FGB', 'FGG', 'THBS1']
624	GO:BP	GO:0110020	regulation of actomyosin structure organization	0.0023267020235669	True	"""Any process that modulates the frequency, rate or extent of the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin."" [GOC:lf, PMID:22790195]"	99	100	5	15719	0.05	0.0505050505050505	query_1	['GO:0031032', 'GO:0032956']	['MET', 'TGFB3', 'PIK3R1', 'PXN', 'APOA1']
625	GO:BP	GO:0032760	positive regulation of tumor necrosis factor production	0.0023267020235669	True	"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]"	99	100	5	15719	0.05	0.0505050505050505	query_1	['GO:0032640', 'GO:0032680', 'GO:1903557']	['PIK3R1', 'PLCG2', 'SYK', 'THBS1', 'PTPN11']
188	REAC	REAC:R-HSA-1266738	Developmental Biology	0.0023744241894355	True	Developmental Biology	1081	93	21	10022	0.2258064516129032	0.0194264569842738	query_1	['REAC:0000000']	['MET', 'ITGB1', 'ITGA9', 'ITGAV', 'SRC', 'ITGB3', 'PIK3R1', 'SHC1', 'SOS1', 'ITGA2B', 'ITGA5', 'FYN', 'LYN', 'EGFR', 'HSP90AA1', 'PLCG1', 'ERBB2', 'AGRN', 'TLN1', 'PTK2', 'PTPN11']
627	GO:BP	GO:0033993	response to lipid	0.0024969540674117	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]"	884	100	15	15719	0.15	0.0169683257918552	query_1	['GO:0010033']	['SRC', 'SPP1', 'TGFB3', 'PLCG2', 'LOX', 'LYN', 'LOXL1', 'EGFR', 'URI1', 'SYK', 'PTK2B', 'VCAM1', 'THBS1', 'ADAM15', 'CBL']
626	GO:BP	GO:0048729	tissue morphogenesis	0.0024969540674117	True	"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]"	605	100	12	15719	0.12	0.0198347107438016	query_1	['GO:0009653', 'GO:0009888']	['MET', 'ITGB1', 'SRC', 'ITGB3', 'SOS1', 'ITGA5', 'GRB2', 'TNC', 'EGFR', 'VCL', 'VEGFA', 'ITGA3']
628	GO:BP	GO:0042113	B cell activation	0.0025687708135139	True	"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]"	285	100	8	15719	0.08	0.0280701754385964	query_1	['GO:0046649']	['ITGB1', 'PIK3R1', 'PLCG2', 'ITGA4', 'LYN', 'SYK', 'PTK2B', 'VCAM1']
629	GO:BP	GO:0002573	myeloid leukocyte differentiation	0.00257923993734	True	"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte lineage."" [GOC:add, PMID:16551251]"	217	100	7	15719	0.07	0.032258064516129	query_1	['GO:0002521', 'GO:0030099']	['SRC', 'PIK3R1', 'SH3PXD2A', 'LYN', 'FBN1', 'VEGFA', 'ITGB6']
630	GO:BP	GO:0010812	negative regulation of cell-substrate adhesion	0.0025849293453855	True	"""Any process that decreases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]"	57	100	4	15719	0.04	0.0701754385964912	query_1	['GO:0007162', 'GO:0010810', 'GO:0031589']	['SRC', 'PIK3R1', 'THBS1', 'ADAM15']
631	GO:BP	GO:0043412	macromolecule modification	0.0025849293453855	True	"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]"	3600	100	38	15719	0.38	0.0105555555555555	query_1	['GO:0043170']	['MET', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'LOXL1', 'EGFR', 'APOA1', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'LCK', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
189	REAC	REAC:R-HSA-8851907	MET activates PI3K/AKT signaling	0.0026229721041365	True	MET activates PI3K/AKT signaling	5	93	2	10022	0.021505376344086	0.4	query_1	['REAC:R-HSA-6806834']	['MET', 'PIK3R1']
190	REAC	REAC:R-HSA-8875513	MET interacts with TNS proteins	0.0026229721041365	True	MET interacts with TNS proteins	5	93	2	10022	0.021505376344086	0.4	query_1	['REAC:R-HSA-8875878']	['MET', 'ITGB1']
191	REAC	REAC:R-HSA-8949275	RUNX3 Regulates Immune Response and Cell Migration	0.0026229721041365	True	RUNX3 Regulates Immune Response and Cell Migration	5	93	2	10022	0.021505376344086	0.4	query_1	['REAC:R-HSA-8878159']	['SPP1', 'ITGA4']
632	GO:BP	GO:0032231	regulation of actin filament bundle assembly	0.0026396597297251	True	"""Any process that modulates the frequency, rate or extent of the assembly of actin filament bundles."" [GOC:mah]"	102	100	5	15719	0.05	0.0490196078431372	query_1	['GO:0044087', 'GO:0051017', 'GO:0110053']	['MET', 'TGFB3', 'PIK3R1', 'PXN', 'APOA1']
634	GO:BP	GO:0140253	cell-cell fusion	0.0027455685479412	True	"""A cellular process in which two or more cells combine together, their plasma membrane fusing, producing a single cell. In some cases, nuclei fuse, producing a polyploid cell, while in other cases, nuclei remain separate, producing a syncytium."" [Wikipedia:Cell_fusion]"	58	100	4	15719	0.04	0.0689655172413793	query_1	['GO:0009987']	['ITGB1', 'SH3PXD2A', 'ADAM12', 'JAM2']
633	GO:BP	GO:0000768	syncytium formation by plasma membrane fusion	0.0027455685479412	True	"""The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane, by the fusion of the plasma membranes of two or more individual cells."" [GOC:mtg_muscle, GOC:tb]"	58	100	4	15719	0.04	0.0689655172413793	query_1	['GO:0006949', 'GO:0140253']	['ITGB1', 'SH3PXD2A', 'ADAM12', 'JAM2']
635	GO:BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.0027474725475244	True	"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]"	103	100	5	15719	0.05	0.0485436893203883	query_1	['GO:0001819', 'GO:0071706', 'GO:1903555']	['PIK3R1', 'PLCG2', 'SYK', 'THBS1', 'PTPN11']
636	GO:BP	GO:0002697	regulation of immune effector process	0.0027593258899836	True	"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]"	363	100	9	15719	0.09	0.024793388429752	query_1	['GO:0002252', 'GO:0002682']	['RAPGEF1', 'TGFB3', 'CRK', 'PLCG2', 'LYN', 'APOA1', 'VAV1', 'SYK', 'FCGR1A']
637	GO:BP	GO:0070201	regulation of establishment of protein localization	0.0027724297927524	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location."" [GOC:BHF, GOC:mah]"	526	100	11	15719	0.11	0.0209125475285171	query_1	['GO:0032880', 'GO:0045184']	['SRC', 'FGA', 'TGFB3', 'PIK3R1', 'FYN', 'HSP90AA1', 'FGB', 'FGG', 'ERBB2', 'CDH1', 'PTPN11']
638	GO:BP	GO:2001233	regulation of apoptotic signaling pathway	0.0028057510949581	True	"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	364	100	9	15719	0.09	0.0247252747252747	query_1	['GO:0009966', 'GO:0042981', 'GO:0097190']	['ITGAV', 'SRC', 'FGA', 'URI1', 'FGB', 'FGG', 'LCK', 'THBS1', 'PIH1D1']
639	GO:BP	GO:0036293	response to decreased oxygen levels	0.0028320262155174	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]"	290	100	8	15719	0.08	0.0275862068965517	query_1	['GO:0070482']	['SRC', 'TGFB3', 'PTK2B', 'VEGFA', 'VCAM1', 'THBS1', 'ADAM15', 'CBL']
192	REAC	REAC:R-HSA-5686938	Regulation of TLR by endogenous ligand	0.0028431175465668	True	Regulation of TLR by endogenous ligand	21	93	3	10022	0.032258064516129	0.1428571428571428	query_1	['REAC:R-HSA-168898']	['FGA', 'FGB', 'FGG']
640	GO:BP	GO:1905517	macrophage migration	0.002899533621961	True	"""The orderly movement of a macrophage from one site to another."" [GO_REF:0000091, GOC:TermGenie, PMID:25749876]"	59	100	4	15719	0.04	0.0677966101694915	query_1	['GO:0097529']	['PTK2B', 'PTK2', 'EMILIN1', 'THBS1']
641	GO:BP	GO:0097191	extrinsic apoptotic signaling pathway	0.002899533621961	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]"	222	100	7	15719	0.07	0.0315315315315315	query_1	['GO:0007166', 'GO:0097190']	['ITGAV', 'SRC', 'FGA', 'PIK3R1', 'FGB', 'FGG', 'THBS1']
642	GO:BP	GO:0002090	regulation of receptor internalization	0.0030814447369534	True	"""Any process that modulates the frequency, rate or extent of receptor internalization."" [GOC:hjd]"	60	100	4	15719	0.04	0.0666666666666666	query_1	['GO:0031623', 'GO:0048259']	['ITGB3', 'PLCG2', 'SYK', 'VEGFA']
643	GO:BP	GO:1903078	positive regulation of protein localization to plasma membrane	0.0030814447369534	True	"""Any process that activates or increases the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]"	60	100	4	15719	0.04	0.0666666666666666	query_1	['GO:0072659', 'GO:1903076', 'GO:1904377', 'GO:1905477']	['ITGB1', 'PIK3R1', 'EGFR', 'ITGA3']
