Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
205	GO:BP	GO:1902531	regulation of intracellular signal transduction	0.0072128523153246	True	"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	1654	99	22	15719	0.2222222222222222	0.0133010882708585	query_1	['GO:0009966', 'GO:0035556']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'HSP90AB1', 'CDK5RAP2', 'RET', 'SHC1', 'SOS1', 'ENDOG', 'GRB2', 'EGFR', 'HSP90AA1', 'ERBB2', 'ESR1', 'DNAJA1', 'GAREM1', 'CBL', 'PDCD6', 'UBE2N', 'GRAP2']
206	GO:BP	GO:0033138	positive regulation of peptidyl-serine phosphorylation	0.0072654687597978	True	"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	105	99	5	15719	0.0505050505050505	0.0476190476190476	query_1	['GO:0001934', 'GO:0018105', 'GO:0033135']	['HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'AKAP9']
195	REAC	REAC:R-HSA-9702518	STAT5 activation downstream of FLT3 ITD mutants	0.0072797993841277	True	STAT5 activation downstream of FLT3 ITD mutants	10	77	2	10022	0.0259740259740259	0.2	query_1	['REAC:R-HSA-9703648']	['GRB2', 'GAB2']
194	REAC	REAC:R-HSA-9673767	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	0.0072797993841277	True	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	10	77	2	10022	0.0259740259740259	0.2	query_1	['REAC:R-HSA-9671555']	['PIK3R1', 'SOS1']
198	REAC	REAC:R-HSA-9673770	Signaling by PDGFRA extracellular domain mutants	0.0072797993841277	True	Signaling by PDGFRA extracellular domain mutants	10	77	2	10022	0.0259740259740259	0.2	query_1	['REAC:R-HSA-9671555']	['PIK3R1', 'SOS1']
197	REAC	REAC:R-HSA-8847993	ERBB2 Activates PTK6 Signaling	0.0072797993841277	True	ERBB2 Activates PTK6 Signaling	10	77	2	10022	0.0259740259740259	0.2	query_1	['REAC:R-HSA-1227986', 'REAC:R-HSA-8848021']	['EGFR', 'ERBB2']
196	REAC	REAC:R-HSA-1250347	SHC1 events in ERBB4 signaling	0.0072797993841277	True	SHC1 events in ERBB4 signaling	10	77	2	10022	0.0259740259740259	0.2	query_1	['REAC:R-HSA-1236394']	['SHC1', 'SOS1']
207	GO:BP	GO:0048523	negative regulation of cellular process	0.0073965566197652	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	4494	99	44	15719	0.4444444444444444	0.0097908322207387	query_1	['GO:0009987', 'GO:0048519', 'GO:0050794']	['UBE2I', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'SHC1', 'STUB1', 'UBE2D3', 'ANKRD26', 'PRKACB', 'KCNH2', 'ENDOG', 'KCNB1', 'KCNE2', 'EGFR', 'PRKAR2A', 'DNAJA4', 'RADX', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'BAG3', 'CBL', 'KCNE1', 'PDCD6']
208	GO:BP	GO:0043086	negative regulation of catalytic activity	0.0073965566197652	True	"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	624	99	12	15719	0.1212121212121212	0.0192307692307692	query_1	['GO:0044092', 'GO:0050790']	['DDR2', 'LRRK2', 'AKAP5', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKAR2A', 'CHORDC1', 'AKAP9', 'DNAJA1', 'CBL']
209	GO:BP	GO:0019538	protein metabolic process	0.0073965566197652	True	"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]"	5066	99	48	15719	0.4848484848484848	0.0094749309119621	query_1	['GO:0043170', 'GO:0044238', 'GO:1901564']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'DPP3', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'USP54', 'STUB1', 'RNF128', 'FKBP5', 'SOS1', 'UBE2G1', 'UBE2D3', 'PRKACB', 'UBE4B', 'SH3D19', 'KCNE2', 'EGFR', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'UBE2D2', 'PRKACA', 'NPEPL1', 'SIRT5', 'DNAJA1', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'PDCD6', 'UBE2N', 'CDC37']
210	GO:BP	GO:0048144	fibroblast proliferation	0.0074436673114828	True	"""The multiplication or reproduction of fibroblast cells, resulting in the expansion of the fibroblast population."" [GOC:jid]"	106	99	5	15719	0.0505050505050505	0.0471698113207547	query_1	['GO:0008283']	['DDR2', 'EGFR', 'FTH1', 'ESR1', 'PTGES3']
212	GO:BP	GO:0033182	regulation of histone ubiquitination	0.0077126618536787	True	"""Any process that modulates the frequency, rate or extent of the addition of a ubiquitin group to a histone protein."" [GOC:mah]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0016574', 'GO:0031056', 'GO:0031396']	['OTUB1', 'UBE2N']
214	GO:BP	GO:1902949	positive regulation of tau-protein kinase activity	0.0077126618536787	True	"""Any process that activates or increases the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0045860', 'GO:1902947']	['HSP90AB1', 'HSP90AA1']
213	GO:BP	GO:1903215	negative regulation of protein targeting to mitochondrion	0.0077126618536787	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of protein targeting to mitochondrion."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21370995]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0006626', 'GO:0090317', 'GO:1903214', 'GO:1903748']	['LRRK2', 'BAG3']
211	GO:BP	GO:0097577	sequestering of iron ion	0.0077126618536787	True	"""The process of binding or confining iron ions such that they are separated from other components of a biological system."" [GOC:mr, PMID:3099306]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0006879', 'GO:0051238', 'GO:0051651']	['FTL', 'FTH1']
215	GO:BP	GO:0071417	cellular response to organonitrogen compound	0.0077177942295518	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [GOC:mah]"	629	99	12	15719	0.1212121212121212	0.0190779014308426	query_1	['GO:0010243', 'GO:0071310', 'GO:0071495', 'GO:1901699']	['DDR2', 'LRRK2', 'PIK3R1', 'SHC1', 'SOS1', 'GAB1', 'GRB2', 'EGFR', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
216	GO:BP	GO:0046824	positive regulation of nucleocytoplasmic transport	0.0077382343186186	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm."" [GOC:bf]"	61	99	4	15719	0.0404040404040404	0.0655737704918032	query_1	['GO:0006913', 'GO:0032388', 'GO:0046822']	['PIK3R1', 'HSP90AA1', 'PRKACA', 'BAG3']
56	GO:CC	GO:0042995	cell projection	0.0077397854935433	True	"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]"	2233	98	25	16420	0.2551020408163265	0.0111957008508732	query_1	['GO:0110165']	['LRRK2', 'AKAP5', 'HSP90AB1', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'PRKACB', 'KCNB1', 'EGFR', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'GPR161', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'PRKACA', 'AKAP3', 'HSPA8', 'BAG3', 'CBL']
217	GO:BP	GO:0065008	regulation of biological quality	0.0078839579826143	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	99	31	15719	0.3131313131313131	0.0112196887441187	query_1	['GO:0065007']	['KCNE5', 'HSPA1A', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'RET', 'STUB1', 'RNF128', 'PRKACB', 'AKAP11', 'KCNH2', 'KCNB1', 'GRB2', 'KCNE2', 'PRKACG', 'HSP90AA1', 'PUM1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'HSPA8', 'PTGES3', 'BAG3', 'KCNE1', 'CDC37']
199	REAC	REAC:R-HSA-1296072	Voltage gated Potassium channels	0.0080736953054711	True	Voltage gated Potassium channels	37	77	3	10022	0.0389610389610389	0.081081081081081	query_1	['REAC:R-HSA-1296071']	['KCNH2', 'KCNB1', 'KCNQ1']
57	GO:CC	GO:0044294	dendritic growth cone	0.0081137102113422	True	"""The migrating motile tip of a growing nerve cell dendrite."" [GOC:jl]"	9	98	2	16420	0.0204081632653061	0.2222222222222222	query_1	['GO:0030426', 'GO:0044292']	['HSP90AB1', 'HSP90AA1']
218	GO:BP	GO:0044057	regulation of system process	0.0082143613408758	True	"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]"	545	99	11	15719	0.1111111111111111	0.0201834862385321	query_1	['GO:0003008', 'GO:0051239']	['KCNE5', 'LRRK2', 'PRKAR1B', 'KCNH2', 'KCNE2', 'HSP90AA1', 'AKAP9', 'KCNQ1', 'PRKACA', 'GTF2IRD1', 'KCNE1']
219	GO:BP	GO:0065005	protein-lipid complex assembly	0.008259308197369	True	"""The aggregation, arrangement and bonding together of proteins and lipids to form a protein-lipid complex."" [GOC:jl]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0065003', 'GO:0071825']	['PRKACB', 'PRKACG', 'PRKACA']
220	GO:BP	GO:0051054	positive regulation of DNA metabolic process	0.008259308197369	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]"	302	99	8	15719	0.0808080808080808	0.0264900662251655	query_1	['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']	['HSP90AB1', 'ENDOG', 'EGFR', 'HSP90AA1', 'UBE2V2', 'PTGES3', 'CCDC117', 'UBE2N']
221	GO:BP	GO:0033365	protein localization to organelle	0.0082861801882245	True	"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]"	924	99	15	15719	0.1515151515151515	0.0162337662337662	query_1	['GO:0008104']	['LRRK2', 'PIK3R1', 'PTPN23', 'RNF128', 'UBE2D3', 'CEP68', 'AKAP11', 'HSP90AA1', 'ERBB2', 'GTF2IRD2', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'BAG3']
200	REAC	REAC:R-HSA-1257604	PIP3 activates AKT signaling	0.0084160504960345	True	PIP3 activates AKT signaling	249	77	7	10022	0.0909090909090909	0.0281124497991967	query_1	['REAC:R-HSA-9006925']	['PIK3R1', 'STUB1', 'GAB1', 'EGFR', 'ERBB2', 'ESR1', 'GAB2']
201	REAC	REAC:R-HSA-5689896	Ovarian tumor domain proteases	0.0086313530575305	True	Ovarian tumor domain proteases	38	77	3	10022	0.0389610389610389	0.0789473684210526	query_1	['REAC:R-HSA-5688426']	['RNF128', 'OTUB1', 'ESR1']
202	REAC	REAC:R-HSA-179812	GRB2 events in EGFR signaling	0.0086788810261272	True	GRB2 events in EGFR signaling	11	77	2	10022	0.0259740259740259	0.1818181818181818	query_1	['REAC:R-HSA-177929']	['SOS1', 'EGFR']
222	GO:BP	GO:0051179	localization	0.0090616961222036	True	"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]"	4977	99	47	15719	0.4747474747474747	0.0094434398231866	query_1	['GO:0008150']	['SCARA5', 'UBE2I', 'KCNE5', 'HSPA1A', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'OSBPL11', 'RNF128', 'CLINT1', 'UBE2D3', 'CEP68', 'AKAP11', 'ANXA11', 'KCNH2', 'KCNB1', 'GRB2', 'KCNE2', 'FTL', 'EGFR', 'AKAP10', 'HSP90AA1', 'FTH1', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'OSBPL9', 'GTF2IRD2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'AKAP3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'BAG3', 'CBL', 'KCNE1', 'PDCD6', 'CDC37']
223	GO:BP	GO:0036474	cell death in response to hydrogen peroxide	0.0090616961222036	True	"""Any biological process that results in permanent cessation of all vital functions of a cell upon exposure to hydrogen peroxide (H2O2)."" [GOC:bf, GOC:PARL]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0036473', 'GO:0070301']	['DDR2', 'LRRK2', 'ENDOG']
203	REAC	REAC:R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.0092350147689042	True	DDX58/IFIH1-mediated induction of interferon-alpha/beta	80	77	4	10022	0.0519480519480519	0.05	query_1	['REAC:R-HSA-168249']	['HSP90AB1', 'UBE2D3', 'HSP90AA1', 'UBE2D2']
224	GO:BP	GO:0010959	regulation of metal ion transport	0.0092968242317104	True	"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]"	386	99	9	15719	0.0909090909090909	0.0233160621761658	query_1	['GO:0030001', 'GO:0043269']	['KCNE5', 'AKAP5', 'KCNH2', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
204	REAC	REAC:R-HSA-5621481	C-type lectin receptors (CLRs)	0.0095411364286802	True	C-type lectin receptors (CLRs)	132	77	5	10022	0.0649350649350649	0.0378787878787878	query_1	['REAC:R-HSA-168249']	['PRKACB', 'PRKACG', 'UBE2D2', 'PRKACA', 'UBE2N']
225	GO:BP	GO:1902914	regulation of protein polyubiquitination	0.0099561093851689	True	"""Any process that modulates the frequency, rate or extent of protein polyubiquitination."" [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:23645667]"	29	99	3	15719	0.0303030303030303	0.1034482758620689	query_1	['GO:0000209', 'GO:0031396']	['OTUB1', 'UBE2V2', 'UBE2N']
209	REAC	REAC:R-HSA-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	0.0100175161402397	True	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	12	77	2	10022	0.0259740259740259	0.1666666666666666	query_1	['REAC:R-HSA-9006335']	['PIK3R1', 'GAB1']
205	REAC	REAC:R-HSA-5654710	PI-3K cascade:FGFR3	0.0100175161402397	True	PI-3K cascade:FGFR3	12	77	2	10022	0.0259740259740259	0.1666666666666666	query_1	['REAC:R-HSA-5654708']	['PIK3R1', 'GAB1']
206	REAC	REAC:R-HSA-6785631	ERBB2 Regulates Cell Motility	0.0100175161402397	True	ERBB2 Regulates Cell Motility	12	77	2	10022	0.0259740259740259	0.1666666666666666	query_1	['REAC:R-HSA-1227986']	['EGFR', 'ERBB2']
207	REAC	REAC:R-HSA-9027284	Erythropoietin activates RAS	0.0100175161402397	True	Erythropoietin activates RAS	12	77	2	10022	0.0259740259740259	0.1666666666666666	query_1	['REAC:R-HSA-9006335']	['SHC1', 'SOS1']
208	REAC	REAC:R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	0.0100175161402397	True	Downregulation of ERBB2:ERBB3 signaling	12	77	2	10022	0.0259740259740259	0.1666666666666666	query_1	['REAC:R-HSA-8863795']	['USP8', 'ERBB2']
210	REAC	REAC:R-HSA-69275	G2/M Transition	0.0100691459003638	True	G2/M Transition	194	77	6	10022	0.0779220779220779	0.0309278350515463	query_1	['REAC:R-HSA-453274']	['HSP90AB1', 'CDK5RAP2', 'PRKAR2B', 'HSP90AA1', 'AKAP9', 'PRKACA']
229	GO:BP	GO:0060372	regulation of atrial cardiac muscle cell membrane repolarization	0.0100715803858239	True	"""Any process that modulates the establishment or extent of a membrane potential in the polarizing direction towards the resting potential in an atrial cardiomyocyte."" [GOC:dph, GOC:tb]"	7	99	2	15719	0.0202020202020202	0.2857142857142857	query_1	['GO:0099623', 'GO:0099624']	['KCNE5', 'KCNQ1']
228	GO:BP	GO:1902523	positive regulation of protein K63-linked ubiquitination	0.0100715803858239	True	"""Any process that activates or increases the frequency, rate or extent of protein K63-linked ubiquitination."" [GOC:TermGenie, PMID:21931591]"	7	99	2	15719	0.0202020202020202	0.2857142857142857	query_1	['GO:0070534', 'GO:1900044', 'GO:1902916']	['UBE2V2', 'UBE2N']
227	GO:BP	GO:1903764	regulation of potassium ion export across plasma membrane	0.0100715803858239	True	"""Any process that modulates the frequency, rate or extent of potassium ion export across the plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:19646991]"	7	99	2	15719	0.0202020202020202	0.2857142857142857	query_1	['GO:0097623', 'GO:1901379']	['KCNE5', 'KCNH2']
226	GO:BP	GO:0034762	regulation of transmembrane transport	0.0100715803858239	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	562	99	11	15719	0.1111111111111111	0.0195729537366548	query_1	['GO:0050794', 'GO:0051049', 'GO:0055085']	['KCNE5', 'AKAP5', 'PIK3R1', 'KCNH2', 'KCNB1', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
211	REAC	REAC:R-HSA-9696273	RND1 GTPase cycle	0.0102224877941072	True	RND1 GTPase cycle	41	77	3	10022	0.0389610389610389	0.073170731707317	query_1	['REAC:R-HSA-9012999']	['STIP1', 'PIK3R1', 'ANKRD26']
230	GO:BP	GO:0060255	regulation of macromolecule metabolic process	0.0104554212668685	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5751	99	52	15719	0.5252525252525253	0.0090419057555207	query_1	['GO:0019222', 'GO:0043170']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'RNF128', 'SOS1', 'UBE2D3', 'PRKACB', 'KCNH2', 'ENDOG', 'SH3D19', 'KCNE2', 'EGFR', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'RADX', 'OTUB1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'KCNQ1', 'ESR1', 'PRKACA', 'GTF2IRD1', 'DNAJA1', 'HSPA8', 'PTGES3', 'UBL7', 'MYCBP', 'BAG3', 'HELZ', 'CBL', 'PDCD6', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'CDC37']
212	REAC	REAC:R-HSA-453274	Mitotic G2-G2/M phases	0.0104890637520451	True	Mitotic G2-G2/M phases	196	77	6	10022	0.0779220779220779	0.0306122448979591	query_1	['REAC:R-HSA-69278']	['HSP90AB1', 'CDK5RAP2', 'PRKAR2B', 'HSP90AA1', 'AKAP9', 'PRKACA']
231	GO:BP	GO:1905475	regulation of protein localization to membrane	0.010896146172337	True	"""Any process that modulates the frequency, rate or extent of protein localization to membrane."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]"	177	99	6	15719	0.0606060606060606	0.0338983050847457	query_1	['GO:0032880', 'GO:0072657']	['AKAP5', 'PIK3R1', 'KCNB1', 'EGFR', 'ERBB2', 'KCNE1']
59	GO:CC	GO:0005886	plasma membrane	0.0112375067331675	True	"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]"	4850	98	43	16420	0.4387755102040816	0.0088659793814432	query_1	['GO:0016020', 'GO:0071944']	['SCARA5', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'CLINT1', 'SOS1', 'UBE2D3', 'PRKACB', 'AKAP11', 'KCNH2', 'SH3D19', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'EGFR', 'AKAP10', 'PRKAR2A', 'HSP90AA1', 'GPR161', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'SHC3', 'HSPA8', 'GAREM1', 'CBL', 'KCNE1', 'GRAP2']
58	GO:CC	GO:0044297	cell body	0.0112375067331675	True	"""The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections."" [GOC:go_curators]"	556	98	10	16420	0.1020408163265306	0.0179856115107913	query_1	['GO:0110165']	['LRRK2', 'HSP90AB1', 'PRKAR2B', 'RET', 'SOS1', 'ENDOG', 'KCNB1', 'HSP90AA1', 'AKAP9', 'KCNQ1']
232	GO:BP	GO:0031398	positive regulation of protein ubiquitination	0.0113920482935593	True	"""Any process that activates or increases the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]"	119	99	5	15719	0.0505050505050505	0.042016806722689	query_1	['GO:0016567', 'GO:0031396', 'GO:1903322']	['LRRK2', 'STUB1', 'UBE2V2', 'PDCD6', 'UBE2N']
214	REAC	REAC:R-HSA-1433559	Regulation of KIT signaling	0.0115419359804101	True	Regulation of KIT signaling	13	77	2	10022	0.0259740259740259	0.1538461538461538	query_1	['REAC:R-HSA-1433557']	['SOS1', 'CBL']
213	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	0.0115419359804101	True	Formation of Incision Complex in GG-NER	43	77	3	10022	0.0389610389610389	0.0697674418604651	query_1	['REAC:R-HSA-5696399']	['UBE2I', 'UBE2V2', 'UBE2N']
215	REAC	REAC:R-HSA-1280218	Adaptive Immune System	0.0116351778609539	True	Adaptive Immune System	750	77	13	10022	0.1688311688311688	0.0173333333333333	query_1	['REAC:R-HSA-168256']	['PIK3R1', 'STUB1', 'SOS1', 'UBE2G1', 'UBE2D3', 'PRKACB', 'PRKACG', 'PLCG1', 'UBE2V2', 'UBE2D2', 'PRKACA', 'UBE2N', 'GRAP2']
