Trichothiodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1021	GO:BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	0.0275662887975073	True	"""The process in which a relatively unspecialized cell acquires specialized features of a columnar/cuboidal epithelial cell. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]"	116	107	4	15719	0.0373831775700934	0.0344827586206896	query_1	['GO:0030855']	['AKT1', 'WDR77', 'CTNNB1', 'RARA']
256	REAC	REAC:R-HSA-210745	Regulation of gene expression in beta cells	0.0279589795219684	True	Regulation of gene expression in beta cells	17	102	2	10022	0.0196078431372549	0.1176470588235294	query_1	['REAC:R-HSA-186712']	['AKT1', 'FOXO1']
1022	GO:BP	GO:0021537	telencephalon development	0.0279924605147663	True	"""The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]"	257	107	6	15719	0.0560747663551401	0.0233463035019455	query_1	['GO:0030900', 'GO:0048856']	['CTNNB1', 'HDAC1', 'FOXG1', 'SKI', 'RARA', 'KDM1A']
97	GO:CC	GO:1990391	DNA repair complex	0.0280522799247918	True	"""A protein complex involved in DNA repair processes including direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."" [GOC:bhm, PMID:17217467, PMID:20551348, PMID:22749910, PMID:24192350]"	22	107	2	16420	0.0186915887850467	0.0909090909090909	query_1	['GO:1902494']	['BRCA1', 'KDM1A']
1023	GO:BP	GO:0042306	regulation of protein import into nucleus	0.0281180643275906	True	"""Any process that modulates the frequency, rate or extent of movement of proteins from the cytoplasm to the nucleus."" [GOC:jl]"	61	107	3	15719	0.02803738317757	0.0491803278688524	query_1	['GO:0006606', 'GO:0033157', 'GO:0046822', 'GO:1900180']	['SUMO1', 'HDAC3', 'SMAD3']
257	REAC	REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	0.0281437234328798	True	PI3K/AKT Signaling in Cancer	89	102	4	10022	0.0392156862745098	0.0449438202247191	query_1	['REAC:R-HSA-5663202']	['AKT1', 'FOXO3', 'ESR1', 'FOXO1']
1024	GO:BP	GO:0071482	cellular response to light stimulus	0.0283124045905343	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]"	117	107	4	15719	0.0373831775700934	0.0341880341880341	query_1	['GO:0009416', 'GO:0071478']	['CREBBP', 'EP300', 'TP53', 'KDM1A']
1025	GO:BP	GO:0090596	sensory organ morphogenesis	0.0289378338408434	True	"""Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:kmv, ISBN:978-0199210893]"	259	107	6	15719	0.0560747663551401	0.0231660231660231	query_1	['GO:0007423', 'GO:0009887']	['CTNNB1', 'HDAC1', 'FOXG1', 'SKI', 'HDAC2', 'HIPK2']
1026	GO:BP	GO:0009746	response to hexose	0.0292669173305754	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hexose stimulus."" [GOC:jl]"	185	107	5	15719	0.0467289719626168	0.027027027027027	query_1	['GO:0034284']	['SMARCA4', 'SIN3A', 'SMAD2', 'SMARCB1', 'SMAD4']
1027	GO:BP	GO:1903051	negative regulation of proteolysis involved in protein catabolic process	0.0292892420184124	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of proteolysis involved in protein catabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]"	62	107	3	15719	0.02803738317757	0.0483870967741935	query_1	['GO:0045861', 'GO:0051603', 'GO:1903050']	['PML', 'SMARCC1', 'HIPK2']
1033	GO:BP	GO:0071305	cellular response to vitamin D	0.029731186565783	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus."" [GOC:mah]"	21	107	2	15719	0.0186915887850467	0.0952380952380952	query_1	['GO:0033280', 'GO:0071295', 'GO:0071396', 'GO:0071407', 'GO:1901701']	['RXRA', 'RXRB']
1032	GO:BP	GO:0090043	regulation of tubulin deacetylation	0.029731186565783	True	"""Any process that modulates the frequency, rate or extent of tubulin deacetylation. Tubulin deacetylation is the removal of an acetyl group from a protein amino acid."" [GOC:BHF, GOC:dph, GOC:tb]"	21	107	2	15719	0.0186915887850467	0.0952380952380952	query_1	['GO:0090042', 'GO:0090311']	['EP300', 'KAT2B']
1034	GO:BP	GO:0032780	negative regulation of ATP-dependent activity	0.029731186565783	True	"""Any process that stops or reduces the rate of an ATP-dependent activity."" [GOC:mah]"	21	107	2	15719	0.0186915887850467	0.0952380952380952	query_1	['GO:0043462', 'GO:0044092']	['MNAT1', 'TP53']
1031	GO:BP	GO:0055093	response to hyperoxia	0.029731186565783	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating increased oxygen tension."" [GOC:kmv]"	21	107	2	15719	0.0186915887850467	0.0952380952380952	query_1	['GO:0006950', 'GO:0036296']	['FOXO1', 'HDAC2']
1030	GO:BP	GO:0010888	negative regulation of lipid storage	0.029731186565783	True	"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	21	107	2	15719	0.0186915887850467	0.0952380952380952	query_1	['GO:0010883', 'GO:0019915', 'GO:1905953']	['NR1H2', 'NR1H3']
1028	GO:BP	GO:0031047	RNA-mediated gene silencing	0.029731186565783	True	"""A process in which an RNA molecule reduces expression of target genes. This can occur pre-transcriptionally by assembly of heterochromatin and prevention of transcription or co- or post-transcriptionally by targeting RNAs for degradation or by interfering with splicing or translation. This process starts once the inhibitory RNA molecule has been transcribed, and includes processing of the RNA such as cleavage, modifications, transport from the nucleus to the cytoplasm, loading onto the RISC complex, and the effect on transcription or translation."" [PMID:15020054]"	119	107	4	15719	0.0373831775700934	0.0336134453781512	query_1	['GO:0010629']	['DDX5', 'SMAD2', 'TP53', 'SMAD3']
1029	GO:BP	GO:0010721	negative regulation of cell development	0.029731186565783	True	"""Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]"	261	107	6	15719	0.0560747663551401	0.0229885057471264	query_1	['GO:0045596', 'GO:0048468', 'GO:0060284']	['CBFB', 'CTNNB1', 'RUNX1', 'SKI', 'RARA', 'TP53']
1035	GO:BP	GO:1905330	regulation of morphogenesis of an epithelium	0.0303381189350336	True	"""Any process that modulates the frequency, rate or extent of morphogenesis of an epithelium."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:25745997]"	63	107	3	15719	0.02803738317757	0.0476190476190476	query_1	['GO:0002009', 'GO:0022603']	['CTNNB1', 'AR', 'ESR1']
1036	GO:BP	GO:0048663	neuron fate commitment	0.0303381189350336	True	"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron."" [GOC:dph]"	63	107	3	15719	0.02803738317757	0.0476190476190476	query_1	['GO:0030182', 'GO:0045165']	['CTNNB1', 'FOXG1', 'SMAD4']
1037	GO:BP	GO:0015918	sterol transport	0.0305033542574936	True	"""The directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Sterols are steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule."" [GOC:ai]"	120	107	4	15719	0.0373831775700934	0.0333333333333333	query_1	['GO:0006869', 'GO:0015850']	['RXRA', 'NR1H2', 'NR1H3', 'GPS2']
258	REAC	REAC:R-HSA-3214847	HATs acetylate histones	0.0307409701738949	True	HATs acetylate histones	140	102	5	10022	0.0490196078431372	0.0357142857142857	query_1	['REAC:R-HSA-3247509']	['CREBBP', 'NCOA2', 'EP300', 'KAT2B', 'NCOA1']
259	REAC	REAC:R-HSA-8851708	Signaling by FGFR2 IIIa TM	0.0308864603905505	True	Signaling by FGFR2 IIIa TM	18	102	2	10022	0.0196078431372549	0.1111111111111111	query_1	['REAC:R-HSA-1839126']	['GTF2F1', 'GTF2F2']
260	REAC	REAC:R-HSA-9678108	SARS-CoV-1 Infection	0.0309457630540826	True	SARS-CoV-1 Infection	50	102	3	10022	0.0294117647058823	0.06	query_1	['REAC:R-HSA-9679506']	['UBE2I', 'DDX5', 'SUMO1']
261	REAC	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	0.0309940715855552	True	Regulation of TP53 Activity through Phosphorylation	92	102	4	10022	0.0392156862745098	0.0434782608695652	query_1	['REAC:R-HSA-5633007']	['BRCA1', 'TBP', 'TP53', 'HIPK2']
1038	GO:BP	GO:0007417	central nervous system development	0.0310783118680165	True	"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]"	1021	107	14	15719	0.1308411214953271	0.0137120470127326	query_1	['GO:0007399', 'GO:0048731']	['CTNNB1', 'HDAC1', 'FOXG1', 'NCOR2', 'SIN3A', 'MECP2', 'PRMT5', 'MNAT1', 'SKI', 'RARA', 'TP53', 'ERCC2', 'HDAC2', 'KDM1A']
1039	GO:BP	GO:0045667	regulation of osteoblast differentiation	0.031323983250636	True	"""Any process that modulates the frequency, rate or extent of osteoblast differentiation."" [GOC:go_curators]"	121	107	4	15719	0.0373831775700934	0.0330578512396694	query_1	['GO:0001649', 'GO:0045595']	['CTNNB1', 'DDX5', 'SKI', 'SMAD3']
1049	GO:BP	GO:0006907	pinocytosis	0.0320932515144488	True	"""An endocytosis process that results in the uptake of liquid material by cells from their external environment; literally 'cell drinking'. Liquid is enclosed in vesicles, called pinosomes, formed by invagination of the plasma membrane."" [ISBN:0198506732]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0006897']	['NR1H2', 'NR1H3']
1047	GO:BP	GO:0023019	signal transduction involved in regulation of gene expression	0.0320932515144488	True	"""Any process that modulates the frequency, rate or extent of gene expression as a consequence of a process in which a signal is released and/or conveyed from one location to another."" [GOC:mtg_signal]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0007165', 'GO:0010468']	['SMAD2', 'SMAD3']
1046	GO:BP	GO:0009607	response to biotic stimulus	0.0320932515144488	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]"	1463	107	18	15719	0.1682242990654205	0.0123034859876965	query_1	['GO:0050896']	['AKT1', 'CREBBP', 'NR1H2', 'SIN3A', 'NR1H3', 'RNF26', 'EP300', 'MECP2', 'GPS2', 'GTF2F1', 'ESR1', 'RARA', 'POU2F2', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'HEXIM1']
1045	GO:BP	GO:0009605	response to external stimulus	0.0320932515144488	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]"	2649	107	28	15719	0.2616822429906542	0.010570026425066	query_1	['GO:0050896']	['RXRA', 'AKT1', 'CREBBP', 'FOXO3', 'NR1H2', 'CTNNB1', 'FOXG1', 'SIN3A', 'RXRB', 'NR1H3', 'RNF26', 'SMAD4', 'EP300', 'MECP2', 'GPS2', 'GTF2F1', 'SP1', 'ESR1', 'FOXO1', 'RARA', 'POU2F2', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'HEXIM1', 'NCOA1']
1044	GO:BP	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	0.0320932515144488	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0043367', 'GO:0043370', 'GO:0046639', 'GO:2000515']	['CBFB', 'RUNX1']
1043	GO:BP	GO:0060571	morphogenesis of an epithelial fold	0.0320932515144488	True	"""The morphogenetic process in which an epithelial sheet bends along a linear axis."" [GOC:dph]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0002009']	['CTNNB1', 'AR']
1042	GO:BP	GO:0014898	cardiac muscle hypertrophy in response to stress	0.0320932515144488	True	"""The physiological enlargement or overgrowth of all or part of the heart muscle due to an increase in size (not length) of individual cardiac muscle fibers, without cell division, as a result of a disturbance in organismal or cellular homeostasis."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:mtg_muscle]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0003299', 'GO:0003300', 'GO:0014887']	['FOXO1', 'SMAD3']
1041	GO:BP	GO:0014887	cardiac muscle adaptation	0.0320932515144488	True	"""The process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:mtg_muscle]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0014888']	['FOXO1', 'SMAD3']
1040	GO:BP	GO:0003299	muscle hypertrophy in response to stress	0.0320932515144488	True	"""The enlargement or overgrowth of all or part of a muscle organ or tissue due to an increase in the size of its muscle cells as a result of a disturbance in organismal or cellular homeostasis."" [GOC:mtg_heart]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0006950', 'GO:0014896', 'GO:0043500']	['FOXO1', 'SMAD3']
1048	GO:BP	GO:0090208	positive regulation of triglyceride metabolic process	0.0320932515144488	True	"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving triglyceride, any triester of glycerol."" [GOC:dph, GOC:sl, GOC:tb]"	22	107	2	15719	0.0186915887850467	0.0909090909090909	query_1	['GO:0006641', 'GO:0031325', 'GO:0045834', 'GO:0090207']	['NR1H2', 'NR1H3']
262	REAC	REAC:R-HSA-191859	snRNP Assembly	0.032270336053701	True	snRNP Assembly	51	102	3	10022	0.0294117647058823	0.0588235294117647	query_1	['REAC:R-HSA-194441']	['WDR77', 'PRMT5', 'CLNS1A']
263	REAC	REAC:R-HSA-194441	Metabolism of non-coding RNA	0.032270336053701	True	Metabolism of non-coding RNA	51	102	3	10022	0.0294117647058823	0.0588235294117647	query_1	['REAC:R-HSA-8953854']	['WDR77', 'PRMT5', 'CLNS1A']
1050	GO:BP	GO:0002758	innate immune response-activating signaling pathway	0.0325523352083017	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]"	191	107	5	15719	0.0467289719626168	0.0261780104712041	query_1	['GO:0002218', 'GO:0002757']	['CREBBP', 'NR1H3', 'EP300', 'GPS2', 'ESR1']
1051	GO:BP	GO:0060193	positive regulation of lipase activity	0.03257460785597	True	"""Any process that increases the frequency, rate or extent of lipase activity, the hydrolysis of a lipid or phospholipid."" [GOC:BHF, GOC:dph, GOC:tb]"	65	107	3	15719	0.02803738317757	0.0461538461538461	query_1	['GO:0051345', 'GO:0060191']	['NR1H2', 'NR1H3', 'ESR1']
