Thanatophoric dysplasia type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
537	GO:BP	GO:0030048	actin filament-based movement	0.0063936001104697	True	"""Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins."" [GOC:BHF, GOC:mah]"	128	96	5	15719	0.0520833333333333	0.0390625	query_1	['GO:0030029']	['WIPF3', 'WASL', 'WIPF1', 'WIPF2', 'WAS']
536	GO:BP	GO:0030833	regulation of actin filament polymerization	0.0063936001104697	True	"""Any process that modulates the frequency, rate or extent of the assembly of actin filaments by the addition of actin monomers to a filament."" [GOC:mah]"	128	96	5	15719	0.0520833333333333	0.0390625	query_1	['GO:0008064', 'GO:0030041', 'GO:0032271']	['LATS1', 'NCK1', 'GRB2', 'PTK2B', 'NCK2']
538	GO:BP	GO:0098542	defense response to other organism	0.0064699567514065	True	"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]"	1117	96	16	15719	0.1666666666666666	0.0143240823634735	query_1	['GO:0006952', 'GO:0051707']	['SRC', 'CRK', 'SHC1', 'PLCG2', 'FYN', 'WAS', 'ZAP70', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'PTK2B', 'XIAP', 'PTK2', 'LCK', 'PTPN11']
542	GO:BP	GO:0042462	eye photoreceptor cell development	0.0065145492937111	True	"""Development of a photoreceptor, a sensory cell in the eye that reacts to the presence of light. They usually contain a pigment that undergoes a chemical change when light is absorbed, thus stimulating a nerve."" [GOC:jl, ISBN:0192800981]"	34	96	3	15719	0.03125	0.088235294117647	query_1	['GO:0001754', 'GO:0042461']	['RPGRIP1L', 'GNAT1', 'RPGRIP1']
539	GO:BP	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.0065145492937111	True	"""Any process that activates or increases the frequency, rate or extent of CDK activity."" [GOC:go_curators, GOC:pr]"	34	96	3	15719	0.03125	0.088235294117647	query_1	['GO:0000079', 'GO:0045787', 'GO:0071902', 'GO:1904031']	['SRC', 'EGFR', 'PKD1']
540	GO:BP	GO:0034405	response to fluid shear stress	0.0065145492937111	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:sl]"	34	96	3	15719	0.03125	0.088235294117647	query_1	['GO:0006950']	['SRC', 'PTK2B', 'PKD1']
541	GO:BP	GO:1901888	regulation of cell junction assembly	0.0065145492937111	True	"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]"	192	96	6	15719	0.0625	0.03125	query_1	['GO:0034329', 'GO:0044087', 'GO:0051128']	['RAPGEF1', 'SRC', 'NPHP4', 'NPHP1', 'PTK2B', 'PTK2']
543	GO:BP	GO:2001235	positive regulation of apoptotic signaling pathway	0.0065466708321511	True	"""Any process that activates or increases the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	129	96	5	15719	0.0520833333333333	0.0387596899224806	query_1	['GO:0009967', 'GO:0043065', 'GO:0097190', 'GO:2001233']	['NCK1', 'APAF1', 'HTRA2', 'LCK', 'NCK2']
545	GO:BP	GO:0050848	regulation of calcium-mediated signaling	0.0067376020762027	True	"""Any process that modulates the frequency, rate or extent of calcium-mediated signaling, the process in which a cell uses calcium ions to convert an extracellular signal into a response."" [GOC:ai]"	76	96	4	15719	0.0416666666666666	0.0526315789473684	query_1	['GO:0019722', 'GO:1902531']	['PLCG2', 'ZAP70', 'SYK', 'PTK2B']
544	GO:BP	GO:1901184	regulation of ERBB signaling pathway	0.0067376020762027	True	"""Any process that modulates the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]"	76	96	4	15719	0.0416666666666666	0.0526315789473684	query_1	['GO:0009966', 'GO:0038127']	['SOS1', 'EGFR', 'HAP1', 'CBL']
546	GO:BP	GO:0060972	left/right pattern formation	0.0067389040905571	True	"""The pattern specification process that results in the subdivision of the left/right axis in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment."" [GOC:mtg_heart]"	130	96	5	15719	0.0520833333333333	0.0384615384615384	query_1	['GO:0003002']	['RPGRIP1L', 'DVL2', 'AHI1', 'NEK8', 'ANKS6']
192	REAC	REAC:R-HSA-74749	Signal attenuation	0.0067699388305502	True	Signal attenuation	9	84	2	10022	0.0238095238095238	0.2222222222222222	query_1	['REAC:R-HSA-74751']	['SHC1', 'SOS1']
193	REAC	REAC:R-HSA-212718	EGFR interacts with phospholipase C-gamma	0.0067699388305502	True	EGFR interacts with phospholipase C-gamma	9	84	2	10022	0.0238095238095238	0.2222222222222222	query_1	['REAC:R-HSA-177929']	['EGFR', 'PLCG1']
191	REAC	REAC:R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	0.0067699388305502	True	Activated NTRK2 signals through FRS2 and FRS3	9	84	2	10022	0.0238095238095238	0.2222222222222222	query_1	['REAC:R-HSA-9006115']	['SOS1', 'PTPN11']
194	REAC	REAC:R-HSA-74752	Signaling by Insulin receptor	0.0069669970201876	True	Signaling by Insulin receptor	68	84	4	10022	0.0476190476190476	0.0588235294117647	query_1	['REAC:R-HSA-9006934']	['PIK3R1', 'SHC1', 'SOS1', 'PTPN11']
547	GO:BP	GO:0099068	postsynapse assembly	0.0070291865925675	True	"""The aggregation, arrangement and bonding together of a set of components to form a postsynapse."" [GOC:bf, GOC:dos, GOCL:PARL]"	35	96	3	15719	0.03125	0.0857142857142857	query_1	['GO:0007416', 'GO:0022607', 'GO:0099173']	['CRK', 'PTK2B', 'CRKL']
550	GO:BP	GO:0003056	regulation of vascular associated smooth muscle contraction	0.0071656834100338	True	"""Any process that increases the frequency, rate or extent of vascular smooth muscle contraction."" [GOC:mtg_cardio, GOC:mtg_sensu, GOC:rl]"	9	96	2	15719	0.0208333333333333	0.2222222222222222	query_1	['GO:0006940', 'GO:0014829', 'GO:0019229']	['DOCK4', 'DOCK5']
548	GO:BP	GO:0048732	gland development	0.0071656834100338	True	"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]"	432	96	9	15719	0.09375	0.0208333333333333	query_1	['GO:0048513']	['MET', 'LATS1', 'SRC', 'HGF', 'RPGRIP1L', 'EGFR', 'CRKL', 'PKD1', 'PDGFRA']
549	GO:BP	GO:0032959	inositol trisphosphate biosynthetic process	0.0071656834100338	True	"""The chemical reactions and pathways resulting in the formation of inositol trisphosphate, 1,2,3,4,5,6-cyclohexanehexol, with three phosphate groups attached."" [GOC:mah]"	9	96	2	15719	0.0208333333333333	0.2222222222222222	query_1	['GO:0032957', 'GO:0032958']	['PLCG2', 'PTK2B']
551	GO:BP	GO:0009855	determination of bilateral symmetry	0.0071656834100338	True	"""The establishment of an organism's body plan or part of an organism with respect to a single longitudinal plane. The pattern can either be symmetric, such that the halves are mirror images, or asymmetric where the pattern deviates from this symmetry."" [GOC:go_curators]"	132	96	5	15719	0.0520833333333333	0.0378787878787878	query_1	['GO:0009799']	['RPGRIP1L', 'DVL2', 'AHI1', 'NEK8', 'ANKS6']
552	GO:BP	GO:0035635	entry of bacterium into host cell	0.0071656834100338	True	"""The process in which a bacterium enters a host cell. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, PMID:21187937]"	9	96	2	15719	0.0208333333333333	0.2222222222222222	query_1	['GO:0044409']	['SRC', 'CBL']
553	GO:BP	GO:0038026	reelin-mediated signaling pathway	0.0071656834100338	True	"""The series of molecular signals initiated by the binding of reelin (a secreted glycoprotein) to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, PMID:12827279, PMID:20223215]"	9	96	2	15719	0.0208333333333333	0.2222222222222222	query_1	['GO:0007166']	['CRK', 'CRKL']
554	GO:BP	GO:0019722	calcium-mediated signaling	0.0072344415710417	True	"""Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions."" [GOC:signaling]"	197	96	6	15719	0.0625	0.0304568527918781	query_1	['GO:0019932']	['PLCG2', 'LAT', 'ZAP70', 'SYK', 'PLCG1', 'PTK2B']
555	GO:BP	GO:0009799	specification of symmetry	0.0073381631018433	True	"""The establishment of an organism's body plan or part of an organism such that a similar arrangement in form and relationship of parts around a common axis, or around each side of a plane is created."" [GOC:go_curators]"	133	96	5	15719	0.0520833333333333	0.037593984962406	query_1	['GO:0007389']	['RPGRIP1L', 'DVL2', 'AHI1', 'NEK8', 'ANKS6']
556	GO:BP	GO:1902745	positive regulation of lamellipodium organization	0.0074708501175917	True	"""Any process that activates or increases the frequency, rate or extent of lamellipodium organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:16054028]"	36	96	3	15719	0.03125	0.0833333333333333	query_1	['GO:0031346', 'GO:0097581', 'GO:1902743']	['SRC', 'PIK3R1', 'CORO1B']
557	GO:BP	GO:0051125	regulation of actin nucleation	0.0074708501175917	True	"""Any process that modulates the frequency, rate or extent of actin nucleation, the initial step in the formation of an actin filament in which actin monomers combine to form a new filament."" [GOC:ai]"	36	96	3	15719	0.03125	0.0833333333333333	query_1	['GO:0045010', 'GO:0110053']	['WASL', 'WAS', 'CORO1B']
558	GO:BP	GO:1905898	positive regulation of response to endoplasmic reticulum stress	0.0074708501175917	True	"""Any process that activates or increases the frequency, rate or extent of response to endoplasmic reticulum stress."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:21803450]"	36	96	3	15719	0.03125	0.0833333333333333	query_1	['GO:0034976', 'GO:0048522', 'GO:0048584', 'GO:1905897']	['NCK1', 'PIK3R1', 'NCK2']
559	GO:BP	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.0074708501175917	True	"""Any process that activates or increases the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]"	36	96	3	15719	0.03125	0.0833333333333333	query_1	['GO:0007173', 'GO:0042058', 'GO:1901186']	['SOS1', 'HAP1', 'CBL']
560	GO:BP	GO:0010639	negative regulation of organelle organization	0.0075182514699578	True	"""Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]"	351	96	8	15719	0.0833333333333333	0.0227920227920227	query_1	['GO:0006996', 'GO:0033043', 'GO:0051129']	['MET', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'WAS', 'CORO1B', 'NCK2']
561	GO:BP	GO:0002831	regulation of response to biotic stimulus	0.0075235232988253	True	"""Any process that modulates the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]"	436	96	9	15719	0.09375	0.0206422018348623	query_1	['GO:0009607', 'GO:0048583']	['SRC', 'CRK', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'XIAP', 'PTPN11']
562	GO:BP	GO:1900407	regulation of cellular response to oxidative stress	0.007546367761387	True	"""Any process that modulates the frequency, rate or extent of cellular response to oxidative stress."" [GOC:mah, GOC:TermGenie]"	79	96	4	15719	0.0416666666666666	0.050632911392405	query_1	['GO:0034599', 'GO:0080135', 'GO:1902882']	['MET', 'HGF', 'FYN', 'HTRA2']
563	GO:BP	GO:0070997	neuron death	0.0076143059880752	True	"""The process of cell death in a neuron."" [GOC:BHF, GOC:mah]"	352	96	8	15719	0.0833333333333333	0.0227272727272727	query_1	['GO:0008219']	['APAF1', 'FYN', 'CASP9', 'PTK2B', 'HTRA2', 'XIAP', 'DIABLO', 'CBL']
59	GO:CC	GO:0043232	intracellular non-membrane-bounded organelle	0.0078461556043511	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	5013	97	44	16420	0.4536082474226804	0.0087771793337322	query_1	['GO:0043228', 'GO:0043229']	['CYS1', 'LATS1', 'TTC30B', 'NCK1', 'BCAR1', 'SRC', 'WIPF3', 'CRK', 'NPHP4', 'WASL', 'RPGRIP1L', 'WIPF1', 'NPHP1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'B9D1', 'CENPN', 'WAS', 'DOCK4', 'UACA', 'LYN', 'SHB', 'GRB2', 'CORO1B', 'ARL3', 'SPATA7', 'AHI1', 'NEK8', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'XIAP', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'INVS']
58	GO:CC	GO:0005758	mitochondrial intermembrane space	0.0078461556043511	True	"""The region between the inner and outer lipid bilayers of the mitochondrial envelope."" [GOC:mah]"	82	97	4	16420	0.0412371134020618	0.048780487804878	query_1	['GO:0005740', 'GO:0031970']	['CYCS', 'LYN', 'HTRA2', 'DIABLO']
57	GO:CC	GO:0043228	non-membrane-bounded organelle	0.0078461556043511	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	5014	97	44	16420	0.4536082474226804	0.0087754287993617	query_1	['GO:0043226']	['CYS1', 'LATS1', 'TTC30B', 'NCK1', 'BCAR1', 'SRC', 'WIPF3', 'CRK', 'NPHP4', 'WASL', 'RPGRIP1L', 'WIPF1', 'NPHP1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'B9D1', 'CENPN', 'WAS', 'DOCK4', 'UACA', 'LYN', 'SHB', 'GRB2', 'CORO1B', 'ARL3', 'SPATA7', 'AHI1', 'NEK8', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'XIAP', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'INVS']
564	GO:BP	GO:0043299	leukocyte degranulation	0.0078648584971927	True	"""The regulated exocytosis of secretory granules by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	80	96	4	15719	0.0416666666666666	0.05	query_1	['GO:0002252', 'GO:0045055', 'GO:0051649']	['LAT', 'LYN', 'SYK', 'CBL']
565	GO:BP	GO:0010324	membrane invagination	0.0078648584971927	True	"""The infolding of a membrane."" [GOC:tb]"	80	96	4	15719	0.0416666666666666	0.05	query_1	['GO:0061024']	['DOCK1', 'PLCG2', 'FCGR1A', 'ELMO1']
566	GO:BP	GO:0033135	regulation of peptidyl-serine phosphorylation	0.0079437790106731	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	136	96	5	15719	0.0520833333333333	0.0367647058823529	query_1	['GO:0001932', 'GO:0018105']	['LATS1', 'NCK1', 'HGF', 'EGFR', 'NCK2']
567	GO:BP	GO:1904031	positive regulation of cyclin-dependent protein kinase activity	0.0079802570537809	True	"""Any process that activates or increases the frequency, rate or extent of cyclin-dependent protein kinase activity."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:22995177]"	37	96	3	15719	0.03125	0.081081081081081	query_1	['GO:0045860', 'GO:1904029']	['SRC', 'EGFR', 'PKD1']
60	GO:CC	GO:0043005	neuron projection	0.0080773747494464	True	"""A prolongation or process extending from a nerve cell, e.g. an axon or dendrite."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]"	1302	97	17	16420	0.1752577319587628	0.0130568356374807	query_1	['GO:0120025']	['BCAR1', 'SRC', 'NPHP4', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'DOCK4', 'ARL3', 'SPATA7', 'SH3KBP1', 'PTK2B', 'GNAT1', 'HAP1', 'RPGRIP1', 'PTK2', 'CBL']
568	GO:BP	GO:0050878	regulation of body fluid levels	0.0081064790027337	True	"""Any process that modulates the levels of body fluids."" [GOC:ai, GOC:dph, GOC:tb]"	356	96	8	15719	0.0833333333333333	0.0224719101123595	query_1	['GO:0065008']	['SRC', 'PLCG2', 'WAS', 'LYN', 'VAV1', 'SYK', 'LCK', 'PDGFRA']
195	REAC	REAC:R-HSA-9702518	STAT5 activation downstream of FLT3 ITD mutants	0.0082464237061008	True	STAT5 activation downstream of FLT3 ITD mutants	10	84	2	10022	0.0238095238095238	0.2	query_1	['REAC:R-HSA-9703648']	['GRB2', 'PTPN11']
196	REAC	REAC:R-HSA-1250347	SHC1 events in ERBB4 signaling	0.0082464237061008	True	SHC1 events in ERBB4 signaling	10	84	2	10022	0.0238095238095238	0.2	query_1	['REAC:R-HSA-1236394']	['SHC1', 'SOS1']
197	REAC	REAC:R-HSA-8847993	ERBB2 Activates PTK6 Signaling	0.0082464237061008	True	ERBB2 Activates PTK6 Signaling	10	84	2	10022	0.0238095238095238	0.2	query_1	['REAC:R-HSA-1227986', 'REAC:R-HSA-8848021']	['EGFR', 'ERBB2']
569	GO:BP	GO:0051279	regulation of release of sequestered calcium ion into cytosol	0.0085568950239176	True	"""Any process that modulates the frequency, rate or extent of the release into the cytosolic compartment of calcium ions sequestered in the endoplasmic reticulum or mitochondria."" [GOC:ai, GOC:tb]"	82	96	4	15719	0.0416666666666666	0.048780487804878	query_1	['GO:0051209', 'GO:0051282', 'GO:1903169']	['LYN', 'PLCG1', 'PTK2B', 'HAP1']
570	GO:BP	GO:1901186	positive regulation of ERBB signaling pathway	0.0085658329218216	True	"""Any process that activates or increases the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]"	38	96	3	15719	0.03125	0.0789473684210526	query_1	['GO:0009967', 'GO:0038127', 'GO:1901184']	['SOS1', 'HAP1', 'CBL']
571	GO:BP	GO:0050850	positive regulation of calcium-mediated signaling	0.0085658329218216	True	"""Any process that activates or increases the frequency, rate or extent of calcium-mediated signaling."" [GOC:ai]"	38	96	3	15719	0.03125	0.0789473684210526	query_1	['GO:0019722', 'GO:0050848', 'GO:1902533']	['PLCG2', 'ZAP70', 'SYK']
573	GO:BP	GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	0.0085658809400077	True	"""Any process that activates or increases the frequency, rate or extent of Arp2/3 complex-mediated actin nucleation."" [PMID:21454476]"	10	96	2	15719	0.0208333333333333	0.2	query_1	['GO:0034314', 'GO:0034315', 'GO:0051127']	['WASL', 'WAS']
574	GO:BP	GO:0046548	retinal rod cell development	0.0085658809400077	True	"""Development of a rod cell, one of the sensory cells in the eye that reacts to the presence of light. Rod cells contain the photopigment rhodopsin or porphyropsin and are responsible for vision in dim light."" [ISBN:0198506732]"	10	96	2	15719	0.0208333333333333	0.2	query_1	['GO:0042462', 'GO:0060221']	['RPGRIP1L', 'RPGRIP1']
