B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
83	GO:CC	GO:0030672	synaptic vesicle membrane	0.0026560195253088	True	"""The lipid bilayer surrounding a synaptic vesicle."" [GOC:mah]"	120	94	5	16420	0.0531914893617021	0.0416666666666666	query_1	['GO:0008021', 'GO:0099501']	['RAB7A', 'RAB5B', 'RAB5A', 'RAB35', 'RAB3A']
84	GO:CC	GO:0043203	axon hillock	0.0027991164781782	True	"""Portion of the neuronal cell soma from which the axon originates."" [GOC:nln]"	7	94	2	16420	0.0212765957446808	0.2857142857142857	query_1	['GO:0030424', 'GO:0043025', 'GO:0110165']	['TPX2', 'AURKA']
37	REAC	REAC:R-HSA-6798695	Neutrophil degranulation	0.0030120044177899	True	Neutrophil degranulation	463	82	12	10022	0.1463414634146341	0.0259179265658747	query_1	['REAC:R-HSA-168249']	['RAB14', 'RAB7A', 'PSEN1', 'RAB31', 'RAB5B', 'NCSTN', 'RAB5C', 'GDI2', 'RAB10', 'RAB18', 'RAB3A', 'RAB6A']
128	GO:BP	GO:1903018	regulation of glycoprotein metabolic process	0.0031341015762256	True	"""Any process that modulates the frequency, rate or extent of glycoprotein metabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:23544079]"	46	94	4	15719	0.0425531914893617	0.0869565217391304	query_1	['GO:0009100', 'GO:0051246']	['RAB1B', 'PAWR', 'NCSTN', 'RAB1A']
38	REAC	REAC:R-HSA-209563	Axonal growth stimulation	0.003231401272269	True	Axonal growth stimulation	4	82	2	10022	0.024390243902439	0.5	query_1	['REAC:R-HSA-193697']	['NGFR', 'NGF']
129	GO:BP	GO:1904645	response to amyloid-beta	0.0033838145369496	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:23555824]"	47	94	4	15719	0.0425531914893617	0.0851063829787234	query_1	['GO:1901652']	['PSEN1', 'BACE1', 'NGFR', 'APP']
85	GO:CC	GO:0005783	endoplasmic reticulum	0.0033976250839303	True	"""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."" [ISBN:0198506732]"	1888	94	22	16420	0.2340425531914893	0.0116525423728813	query_1	['GO:0005737', 'GO:0012505', 'GO:0043231']	['RAB14', 'RAB1B', 'SORT1', 'ANKLE2', 'MTDH', 'PSEN1', 'HTT', 'APH1B', 'BACE1', 'RAB32', 'NCSTN', 'RAB38', 'PSENEN', 'RAB1A', 'NAT8', 'RAB3GAP2', 'APH1A', 'RAB10', 'RAB18', 'APP', 'RAB3GAP1', 'RAB6A']
39	REAC	REAC:R-HSA-1483255	PI Metabolism	0.0034416761721311	True	PI Metabolism	78	82	5	10022	0.0609756097560975	0.0641025641025641	query_1	['REAC:R-HSA-1483257']	['RAB14', 'RUFY1', 'BMX', 'RAB5A', 'RAB4A']
130	GO:BP	GO:0006896	Golgi to vacuole transport	0.0035785456083177	True	"""The directed movement of substances from the Golgi to the vacuole."" [GOC:ai]"	19	94	3	15719	0.0319148936170212	0.1578947368421052	query_1	['GO:0006892', 'GO:0007034']	['RBSN', 'SORT1', 'EHD3']
131	GO:BP	GO:0044088	regulation of vacuole organization	0.0036189497682287	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a vacuole."" [GOC:jl, GOC:mah]"	48	94	4	15719	0.0425531914893617	0.0833333333333333	query_1	['GO:0007033', 'GO:0033043']	['RAB1B', 'RAB5A', 'RAB3GAP2', 'RAB3GAP1']
133	GO:BP	GO:0007268	chemical synaptic transmission	0.0036352160747899	True	"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]"	679	94	13	15719	0.1382978723404255	0.0191458026509572	query_1	['GO:0098916']	['EEA1', 'RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
132	GO:BP	GO:0098916	anterograde trans-synaptic signaling	0.0036352160747899	True	"""Cell-cell signaling from pre to post-synapse, across the synaptic cleft."" [GOC:dos]"	679	94	13	15719	0.1382978723404255	0.0191458026509572	query_1	['GO:0099537']	['EEA1', 'RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
40	REAC	REAC:R-HSA-9013694	Signaling by NOTCH4	0.0037751456596791	True	Signaling by NOTCH4	80	82	5	10022	0.0609756097560975	0.0625	query_1	['REAC:R-HSA-157118']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
135	GO:BP	GO:0042986	positive regulation of amyloid precursor protein biosynthetic process	0.0037945821213344	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of amyloid precursor protein (APP), the precursor of amyloid-beta."" [GOC:go_curators]"	4	94	2	15719	0.0212765957446808	0.5	query_1	['GO:0010560', 'GO:0042983', 'GO:0042984']	['PAWR', 'NCSTN']
134	GO:BP	GO:0070676	intralumenal vesicle formation	0.0037945821213344	True	"""The invagination of the endosome membrane and resulting formation of a vesicle within the lumen of the endosome."" [GOC:jp, PMID:19234443]"	4	94	2	15719	0.0212765957446808	0.5	query_1	['GO:0006900', 'GO:0007032']	['RAB7A', 'RILP']
136	GO:BP	GO:1903233	regulation of calcium ion-dependent exocytosis of neurotransmitter	0.0037945821213344	True	"""Any process that modulates the frequency, rate or extent of calcium ion-dependent exocytosis of neurotransmitter."" [GO_REF:0000058, GOC:TermGenie, PMID:16782817]"	4	94	2	15719	0.0212765957446808	0.5	query_1	['GO:0017158', 'GO:0048791', 'GO:2000300']	['RAB3GAP1', 'RAB3A']
137	GO:BP	GO:0002265	astrocyte activation involved in immune response	0.0037945821213344	True	"""A change in the morphology or behavior of an astrocyte resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GOC:add, PMID:11138785]"	4	94	2	15719	0.0212765957446808	0.5	query_1	['GO:0002263', 'GO:0048143']	['PSEN1', 'APP']
138	GO:BP	GO:1903373	positive regulation of endoplasmic reticulum tubular network organization	0.0037945821213344	True	"""Any process that activates or increases the frequency, rate or extent of endoplasmic reticulum tubular network organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:24891604]"	4	94	2	15719	0.0212765957446808	0.5	query_1	['GO:0010638', 'GO:0071786', 'GO:1903371']	['RAB3GAP2', 'RAB3GAP1']
139	GO:BP	GO:0099537	trans-synaptic signaling	0.0038464628940613	True	"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]"	686	94	13	15719	0.1382978723404255	0.0189504373177842	query_1	['GO:0099536']	['EEA1', 'RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
86	GO:CC	GO:0032580	Golgi cisterna membrane	0.0040528509263318	True	"""The lipid bilayer surrounding any of the thin, flattened compartments that form the central portion of the Golgi complex."" [GOC:ecd, GOC:mah]"	77	94	4	16420	0.0425531914893617	0.0519480519480519	query_1	['GO:0031090', 'GO:0031985']	['SORT1', 'B4GALT7', 'PSENEN', 'APH1A']
140	GO:BP	GO:0060271	cilium assembly	0.0041619813885261	True	"""The assembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:BHF, GOC:cilia, GOC:dph, GOC:kmv, GOC:pr, GOC:vw, ISBN:0198506732, PMID:13978319, PMID:27350441, Reactome:R-HSA-5617833.2]"	348	94	9	15719	0.0957446808510638	0.0258620689655172	query_1	['GO:0044782', 'GO:0070925', 'GO:0120031']	['RAB8A', 'HTT', 'RAB3IP', 'RILP', 'EHD3', 'EHD2', 'GDI2', 'EHD1', 'RAB23']
141	GO:BP	GO:0007032	endosome organization	0.0043703017053311	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of endosomes."" [GOC:dph, GOC:jl, GOC:mah]"	94	94	5	15719	0.0531914893617021	0.0531914893617021	query_1	['GO:0010256', 'GO:0016050']	['RAB7A', 'EEA1', 'RAB5B', 'RILP', 'RAB22A']
142	GO:BP	GO:0051246	regulation of protein metabolic process	0.0044182756687737	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	2396	94	28	15719	0.2978723404255319	0.011686143572621	query_1	['GO:0019538', 'GO:0051171', 'GO:0060255', 'GO:0080090']	['RAB1B', 'TPX2', 'ANKLE2', 'RAB7A', 'PAWR', 'PSEN1', 'HTT', 'TMEM102', 'APH1B', 'IL24', 'NCSTN', 'RABGEF1', 'GGA1', 'RILP', 'NGFR', 'PSENEN', 'TNRC6C', 'RAB1A', 'RAB3GAP2', 'GGA3', 'YWHAE', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'SIRT2', 'APP', 'RAB3GAP1']
143	GO:BP	GO:0045732	positive regulation of protein catabolic process	0.0044462462559817	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]"	209	94	7	15719	0.0744680851063829	0.0334928229665071	query_1	['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']	['RAB7A', 'PSEN1', 'GGA1', 'RILP', 'GGA3', 'AURKA', 'SIRT2']
144	GO:BP	GO:0016079	synaptic vesicle exocytosis	0.0047213480093218	True	"""Fusion of intracellular membrane-bounded vesicles with the pre-synaptic membrane of the neuronal cell resulting in release of neurotransmitter into the synaptic cleft."" [GOC:jid, GOC:lmg]"	96	94	5	15719	0.0531914893617021	0.0520833333333333	query_1	['GO:0007269', 'GO:0045055', 'GO:0051649', 'GO:0099003', 'GO:0099504', 'GO:0099643']	['PSEN1', 'RAB5A', 'PPFIA3', 'RAB3GAP1', 'RAB3A']
145	GO:BP	GO:0030100	regulation of endocytosis	0.0048871978646547	True	"""Any process that modulates the frequency, rate or extent of endocytosis."" [GOC:go_curators]"	282	94	8	15719	0.0851063829787234	0.0283687943262411	query_1	['GO:0006897', 'GO:0051128', 'GO:0060627']	['RUFY1', 'RAB31', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB5C', 'RAB5A', 'RAB4A']
146	GO:BP	GO:0048169	regulation of long-term neuronal synaptic plasticity	0.0049689676404653	True	"""A process that modulates long-term neuronal synaptic plasticity, the ability of neuronal synapses to change long-term as circumstances require. Long-term neuronal synaptic plasticity generally involves increase or decrease in actual synapse numbers."" [GOC:jid, PMID:11891290]"	22	94	3	15719	0.0319148936170212	0.1363636363636363	query_1	['GO:0048168']	['RAB8A', 'RAB5A', 'APP']
147	GO:BP	GO:0099536	synaptic signaling	0.0049689676404653	True	"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]"	708	94	13	15719	0.1382978723404255	0.0183615819209039	query_1	['GO:0007267']	['EEA1', 'RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
87	GO:CC	GO:0098590	plasma membrane region	0.0050304010991635	True	"""A membrane that is a (regional) part of the plasma membrane."" [GOC:dos]"	1203	94	16	16420	0.1702127659574468	0.0133000831255195	query_1	['GO:0005886', 'GO:0016020']	['SORT1', 'MTDH', 'RAB8A', 'PSEN1', 'BMX', 'NCSTN', 'EHD3', 'PSENEN', 'SHROOM3', 'EHD2', 'APH1A', 'AURKA', 'RAB18', 'APP', 'RAB35', 'EHD1']
41	REAC	REAC:R-HSA-8856688	Golgi-to-ER retrograde transport	0.0050715893986702	True	Golgi-to-ER retrograde transport	130	82	6	10022	0.073170731707317	0.0461538461538461	query_1	['REAC:R-HSA-6811442']	['RAB1B', 'RAB1A', 'RAB3GAP2', 'RAB18', 'RAB3GAP1', 'RAB6A']
148	GO:BP	GO:0072594	establishment of protein localization to organelle	0.0056293936657774	True	"""The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle."" [GOC:mah]"	447	94	10	15719	0.1063829787234042	0.0223713646532438	query_1	['GO:0033365', 'GO:0045184']	['SORT1', 'RAB7A', 'PSEN1', 'HPS4', 'RAB8B', 'RAB3GAP2', 'GGA3', 'RAB10', 'RAB23', 'RAB3GAP1']
43	REAC	REAC:R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	0.0057353636560268	True	COPI-independent Golgi-to-ER retrograde traffic	51	82	4	10022	0.048780487804878	0.0784313725490196	query_1	['REAC:R-HSA-8856688']	['RAB3GAP2', 'RAB18', 'RAB3GAP1', 'RAB6A']
42	REAC	REAC:R-HSA-2682334	EPH-Ephrin signaling	0.0057353636560268	True	EPH-Ephrin signaling	89	82	5	10022	0.0609756097560975	0.0561797752808988	query_1	['REAC:R-HSA-422475']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
149	GO:BP	GO:1905908	positive regulation of amyloid fibril formation	0.0058234512273271	True	"""Any process that activates or increases the frequency, rate or extent of amyloid fibril formation."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:23106396]"	5	94	2	15719	0.0212765957446808	0.4	query_1	['GO:0051247', 'GO:1902905', 'GO:1905906', 'GO:1990000']	['PSEN1', 'APP']
150	GO:BP	GO:0044085	cellular component biogenesis	0.0058234512273271	True	"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]"	3106	94	33	15719	0.351063829787234	0.0106245975531229	query_1	['GO:0071840']	['RAB14', 'RAB34', 'RAB1B', 'TPX2', 'ANKLE2', 'RAB7A', 'PAWR', 'RAB39A', 'RAB8A', 'PSEN1', 'HTT', 'HPS4', 'RAB32', 'RAB3IP', 'RAB38', 'RAB5A', 'RAB13', 'RILP', 'EHD3', 'RAB1A', 'RAB3GAP2', 'EHD2', 'MECP2', 'AURKA', 'GDI2', 'SIRT2', 'APP', 'EHD1', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A']
151	GO:BP	GO:0007034	vacuolar transport	0.0058674635725839	True	"""The directed movement of substances into, out of or within a vacuole."" [GOC:ai]"	157	94	6	15719	0.0638297872340425	0.0382165605095541	query_1	['GO:0046907']	['RBSN', 'SORT1', 'RAB7A', 'RILP', 'EHD3', 'GGA3']
153	GO:BP	GO:0031175	neuron projection development	0.006222066859374	True	"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]"	928	94	15	15719	0.1595744680851064	0.0161637931034482	query_1	['GO:0048666', 'GO:0120036']	['MICALL1', 'RAB8A', 'PSEN1', 'RAB13', 'NGFR', 'GDI1', 'MECP2', 'AURKA', 'NGF', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3A', 'RAB6A']
152	GO:BP	GO:0060155	platelet dense granule organization	0.006222066859374	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a platelet dense granule. A platelet dense granule is an electron-dense granule occurring in blood platelets that stores and secretes adenosine nucleotides and serotonin. They contain a highly condensed core consisting of serotonin, histamine, calcium, magnesium, ATP, ADP, pyrophosphate and membrane lysosomal proteins."" [GOC:dph, PMID:11487378]"	24	94	3	15719	0.0319148936170212	0.125	query_1	['GO:0033363']	['HPS4', 'RAB38', 'HPS1']
88	GO:CC	GO:0030658	transport vesicle membrane	0.0069147194352793	True	"""The lipid bilayer surrounding a transport vesicle."" [GOC:mah]"	222	94	6	16420	0.0638297872340425	0.027027027027027	query_1	['GO:0030133', 'GO:0030659', 'GO:0098588']	['RAB7A', 'RAB5B', 'RAB5A', 'RAB1A', 'RAB35', 'RAB3A']
44	REAC	REAC:R-HSA-193670	p75NTR negatively regulates cell cycle via SC1	0.0069271458449045	True	p75NTR negatively regulates cell cycle via SC1	6	82	2	10022	0.024390243902439	0.3333333333333333	query_1	['REAC:R-HSA-193704']	['NGFR', 'NGF']
89	GO:CC	GO:0005765	lysosomal membrane	0.0076285323425182	True	"""The lipid bilayer surrounding the lysosome and separating its contents from the cell cytoplasm."" [GOC:ai]"	396	94	8	16420	0.0851063829787234	0.0202020202020202	query_1	['GO:0005764', 'GO:0098852']	['RAB14', 'SORT1', 'RAB7A', 'PSEN1', 'HPS4', 'NCSTN', 'RAB5C', 'RILP']
90	GO:CC	GO:0098852	lytic vacuole membrane	0.0076285323425182	True	"""The lipid bilayer surrounding a lytic vacuole and separating its contents from the cytoplasm of the cell."" [GOC:dos]"	396	94	8	16420	0.0851063829787234	0.0202020202020202	query_1	['GO:0000323', 'GO:0005774']	['RAB14', 'SORT1', 'RAB7A', 'PSEN1', 'HPS4', 'NCSTN', 'RAB5C', 'RILP']
154	GO:BP	GO:0010970	transport along microtubule	0.0077422085887609	True	"""The movement of organelles or other particles from one location in the cell to another along microtubules, driven by motor activity."" [GOC:dph, GOC:mah, GOC:tb]"	166	94	6	15719	0.0638297872340425	0.036144578313253	query_1	['GO:0007018', 'GO:0030705', 'GO:0099111']	['HTT', 'RABGEF1', 'RAB1A', 'APP', 'SUN2', 'RAB6A']
92	GO:CC	GO:0035253	ciliary rootlet	0.0078918449700211	True	"""A cytoskeleton-like structure, originating from the basal body at the proximal end of a cilium, and extending proximally toward the cell nucleus. Rootlets are typically 80-100 nm in diameter and contain cross striae distributed at regular intervals of approximately 55-70 nm."" [GOC:cilia, PMID:12427867]"	12	94	2	16420	0.0212765957446808	0.1666666666666666	query_1	['GO:0005856', 'GO:0005929', 'GO:0110165']	['PSEN1', 'APP']
91	GO:CC	GO:0032009	early phagosome	0.0078918449700211	True	"""A membrane-bounded intracellular vesicle as initially formed upon the ingestion of particulate material by phagocytosis."" [GOC:mah, PMID:12388753]"	12	94	2	16420	0.0212765957446808	0.1666666666666666	query_1	['GO:0045335']	['RAB31', 'RAB5A']
156	GO:BP	GO:1903371	regulation of endoplasmic reticulum tubular network organization	0.0083334858496941	True	"""Any process that modulates the frequency, rate or extent of endoplasmic reticulum tubular network organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:24891604]"	6	94	2	15719	0.0212765957446808	0.3333333333333333	query_1	['GO:0033043', 'GO:0071786']	['RAB3GAP2', 'RAB3GAP1']
155	GO:BP	GO:1900193	regulation of oocyte maturation	0.0083334858496941	True	"""Any process that modulates the frequency, rate or extent of oocyte maturation."" [GOC:kmv, GOC:TermGenie]"	6	94	2	15719	0.0212765957446808	0.3333333333333333	query_1	['GO:0001556', 'GO:1903429', 'GO:2000241']	['AURKA', 'SIRT2']
157	GO:BP	GO:0031331	positive regulation of cellular catabolic process	0.0086645601813813	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	311	94	8	15719	0.0851063829787234	0.0257234726688102	query_1	['GO:0009896', 'GO:0031325', 'GO:0031329', 'GO:0044248']	['OPTN', 'MTDH', 'PSEN1', 'HTT', 'TNRC6C', 'RAB3GAP2', 'APP', 'RAB3GAP1']
93	GO:CC	GO:0099523	presynaptic cytosol	0.0091931804001849	True	"""The region of the cytosol consisting of all cytosol that is part of the presynapse."" [GOC:dos]"	13	94	2	16420	0.0212765957446808	0.1538461538461538	query_1	['GO:0098793', 'GO:0099522']	['HTT', 'GDI1']
158	GO:BP	GO:0051402	neuron apoptotic process	0.0096570454434162	True	"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]"	242	94	7	15719	0.0744680851063829	0.0289256198347107	query_1	['GO:0006915', 'GO:0070997']	['PSEN1', 'BACE1', 'NCSTN', 'NGFR', 'MECP2', 'NGF', 'APP']
