Cockayne syndrome type 3	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
266	GO:BP	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.0001748997988873	True	"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, and ends when the execution phase of apoptosis is triggered."" [GOC:mah, GOC:mtg_apoptosis]"	83	101	6	15719	0.0594059405940594	0.072289156626506	query_1	['GO:0072331', 'GO:0097193']	['MYC', 'CDKN1A', 'E2F2', 'EP300', 'E2F1', 'TP53']
268	GO:BP	GO:0008156	negative regulation of DNA replication	0.0001755118819284	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of DNA replication."" [GOC:go_curators]"	24	101	4	15719	0.0396039603960396	0.1666666666666666	query_1	['GO:0006260', 'GO:0006275', 'GO:0051053']	['GMNN', 'CDT1', 'CDC6', 'TP53']
267	GO:BP	GO:0040029	epigenetic regulation of gene expression	0.0001755118819284	True	"""A process that modulates the frequency, rate or extent of gene expression through chromatin remodelling either by modifying higher order chromatin fiber structure, nucleosomal histones, or the DNA. Once established, this regulation may be maintained over many cell divisions. It can also be heritable in the absence of the instigating signal."" [PMID:10521337, PMID:11498582, PMID:22243696, PMID:34414474]"	173	101	8	15719	0.0792079207920792	0.0462427745664739	query_1	['GO:0006338', 'GO:0010468']	['BMI1', 'CBX3', 'RB1', 'HDAC1', 'EP300', 'EHMT1', 'CDK2', 'TP53']
270	GO:BP	GO:0045814	negative regulation of gene expression, epigenetic	0.0001846161105538	True	"""An epigenetic process that silences gene expression at specific genomic regions through chromatin remodelling either by modifying higher order chromatin fiber structure, nucleosomal histones, or the DNA."" [PMID:22243696]"	84	101	6	15719	0.0594059405940594	0.0714285714285714	query_1	['GO:0010629', 'GO:0040029']	['BMI1', 'CBX3', 'RB1', 'HDAC1', 'EHMT1', 'CDK2']
269	GO:BP	GO:0045860	positive regulation of protein kinase activity	0.0001846161105538	True	"""Any process that activates or increases the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	353	101	11	15719	0.1089108910891089	0.0311614730878186	query_1	['GO:0001934', 'GO:0033674', 'GO:0045859']	['CDC25B', 'AKT1', 'CDK5', 'CDC6', 'CDK5R1', 'CDKN1A', 'CCND2', 'MNAT1', 'CCND3', 'CDKN1B', 'CCND1']
271	GO:BP	GO:0031648	protein destabilization	0.0001869854038307	True	"""Any process that decreases the stability of a protein, making it more vulnerable to degradative processes or aggregation."" [GOC:mah]"	50	101	5	15719	0.0495049504950495	0.1	query_1	['GO:0031647']	['CUL3', 'CREBBP', 'BTRC', 'EP300', 'CDKN2A']
272	GO:BP	GO:0036293	response to decreased oxygen levels	0.0001909832293248	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]"	290	101	10	15719	0.099009900990099	0.0344827586206896	query_1	['GO:0070482']	['AKT1', 'MYC', 'CREBBP', 'CCNA2', 'SMAD4', 'EP300', 'E2F1', 'CDKN1B', 'TP53', 'SMAD3']
273	GO:BP	GO:0044773	mitotic DNA damage checkpoint signaling	0.000195449217597	True	"""A signal transduction process involved in mitotic DNA damage checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	85	101	6	15719	0.0594059405940594	0.0705882352941176	query_1	['GO:0000077', 'GO:0044774']	['CDKN1A', 'CDK1', 'CDK2', 'CDKN1B', 'TP53', 'CCND1']
274	GO:BP	GO:0050673	epithelial cell proliferation	0.0001962168790684	True	"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]"	425	101	12	15719	0.1188118811881188	0.028235294117647	query_1	['GO:0008283']	['CDKN2B', 'AKT1', 'MYC', 'RB1', 'BTRC', 'SP1', 'ESR1', 'CDK4', 'CDKN1B', 'SMAD3', 'CDK6', 'CCND1']
275	GO:BP	GO:0051788	response to misfolded protein	0.0002020616352518	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a misfolded protein stimulus."" [GOC:go_curators]"	25	101	4	15719	0.0396039603960396	0.16	query_1	['GO:0035966']	['CUL3', 'VCP', 'UFD1', 'UBE2W']
276	GO:BP	GO:0014009	glial cell proliferation	0.000202535954193	True	"""The multiplication or reproduction of glial cells by cell division, resulting in the expansion of their population. Glial cells exist throughout the nervous system, and include Schwann cells, astrocytes, and oligodendrocytes among others."" [GOC:ef, ISBN:0878932585]"	51	101	5	15719	0.0495049504950495	0.0980392156862745	query_1	['GO:0008283', 'GO:0042063']	['CDKN2B', 'RB1', 'ORC3', 'E2F1', 'TP53']
152	REAC	REAC:R-HSA-68616	Assembly of the ORC complex at the origin of replication	0.000208476497663	True	Assembly of the ORC complex at the origin of replication	68	99	6	10022	0.0606060606060606	0.088235294117647	query_1	['REAC:R-HSA-68867']	['ORC5', 'ORC3', 'ORC1', 'ORC6', 'ORC4', 'ORC2']
278	GO:BP	GO:1901653	cellular response to peptide	0.0002092716439803	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]"	359	101	11	15719	0.1089108910891089	0.0306406685236768	query_1	['GO:0071417', 'GO:1901652', 'GO:1901701']	['AKT1', 'CDK5', 'MAX', 'RB1', 'CDC6', 'CCNA2', 'SP1', 'FOXO1', 'CCND3', 'CDK4', 'TP53']
277	GO:BP	GO:0071840	cellular component organization or biogenesis	0.0002092716439803	True	"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]"	6232	101	61	15719	0.6039603960396039	0.009788189987163	query_1	['GO:0009987']	['CUL3', 'PKMYT1', 'MCM6', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'RING1', 'RB1', 'HDAC1', 'CCNE1', 'CDT1', 'CCNB2', 'CDKN2D', 'UBD', 'CDC6', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'SMAD2', 'SKP1', 'RYBP', 'SMAD4', 'EP300', 'ERCC6', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'MCM2', 'ESR1', 'COPS5', 'L3MBTL2', 'NPLOC4', 'RNF2', 'CDKN1B', 'TP53', 'SMAD3', 'CUL4A', 'ORC4']
279	GO:BP	GO:0051090	regulation of DNA-binding transcription factor activity	0.0002114358660708	True	"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]"	429	101	12	15719	0.1188118811881188	0.0279720279720279	query_1	['GO:0006355', 'GO:0065009']	['AKT1', 'TFDP1', 'RB1', 'BTRC', 'E2F2', 'EP300', 'E2F1', 'CDKN2A', 'ESR1', 'COPS5', 'RNF2', 'SMAD3']
280	GO:BP	GO:0051098	regulation of binding	0.0002187386700824	True	"""Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule."" [GOC:ai]"	361	101	11	15719	0.1089108910891089	0.0304709141274238	query_1	['GO:0065009']	['AKT1', 'GMNN', 'CDK5', 'RB1', 'CDT1', 'CDKN1A', 'SMAD2', 'SMAD4', 'EP300', 'E2F1', 'SMAD3']
281	GO:BP	GO:0048732	gland development	0.0002248962909761	True	"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]"	432	101	12	15719	0.1188118811881188	0.0277777777777777	query_1	['GO:0048513']	['CUL3', 'CDKN2B', 'AKT1', 'CCNB2', 'BTRC', 'PCNA', 'SMAD2', 'SMAD4', 'ESR1', 'CDKN1B', 'SMAD3', 'CCND1']
282	GO:BP	GO:0043066	negative regulation of apoptotic process	0.0002323510008376	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	835	101	17	15719	0.1683168316831683	0.0203592814371257	query_1	['GO:0006915', 'GO:0042981', 'GO:0043069']	['BMI1', 'AKT1', 'MYC', 'RB1', 'HDAC1', 'DDB1', 'CDKN2D', 'CCND2', 'MNAT1', 'CDK1', 'PCGF2', 'FOXO1', 'COPS5', 'CDKN1B', 'TP53', 'SMAD3', 'CCND1']
283	GO:BP	GO:0032870	cellular response to hormone stimulus	0.0002375180291503	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]"	586	101	14	15719	0.1386138613861386	0.0238907849829351	query_1	['GO:0009725', 'GO:0071310', 'GO:0071495']	['BMI1', 'AKT1', 'MAX', 'RB1', 'HDAC1', 'CDC6', 'CCNA2', 'EP300', 'SP1', 'ESR1', 'FOXO1', 'CCND3', 'SKP2', 'CDK4']
153	REAC	REAC:R-HSA-6807070	PTEN Regulation	0.0002448756149715	True	PTEN Regulation	138	99	8	10022	0.0808080808080808	0.0579710144927536	query_1	['REAC:R-HSA-1257604']	['BMI1', 'AKT1', 'RING1', 'HDAC1', 'PHC1', 'RNF2', 'TP53', 'PHC3']
284	GO:BP	GO:0009725	response to hormone	0.0002685900730077	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]"	845	101	17	15719	0.1683168316831683	0.0201183431952662	query_1	['GO:0009719', 'GO:0010033']	['BMI1', 'AKT1', 'MAX', 'RB1', 'HDAC1', 'CDC6', 'PCNA', 'CCNA2', 'EP300', 'SP1', 'ESR1', 'FOXO1', 'CCND3', 'SKP2', 'CDK4', 'CDKN1B', 'CCND1']
285	GO:BP	GO:0030162	regulation of proteolysis	0.0003021203080372	True	"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]"	681	101	15	15719	0.1485148514851485	0.0220264317180616	query_1	['GO:0006508', 'GO:0051246']	['AKT1', 'MYC', 'CDK5', 'VCP', 'HDAC1', 'RBX1', 'CDKN2D', 'BTRC', 'RYBP', 'NEDD8', 'CDKN2A', 'CDK2', 'TP53', 'SMAD3', 'NUB1']
286	GO:BP	GO:0043069	negative regulation of programmed cell death	0.0003051742190622	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]"	854	101	17	15719	0.1683168316831683	0.0199063231850117	query_1	['GO:0012501', 'GO:0043067', 'GO:0060548']	['BMI1', 'AKT1', 'MYC', 'RB1', 'HDAC1', 'DDB1', 'CDKN2D', 'CCND2', 'MNAT1', 'CDK1', 'PCGF2', 'FOXO1', 'COPS5', 'CDKN1B', 'TP53', 'SMAD3', 'CCND1']
154	REAC	REAC:R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	0.0003075914421898	True	CDK-mediated phosphorylation and removal of Cdc6	73	99	6	10022	0.0606060606060606	0.0821917808219178	query_1	['REAC:R-HSA-69052']	['CCNA1', 'CCNE2', 'CCNE1', 'CDC6', 'CCNA2', 'CDK2']
287	GO:BP	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	0.0003077522605074	True	"""The chemical reactions and pathways resulting in the breakdown of misfolded or attenuated proteins."" [GOC:jl]"	28	101	4	15719	0.0396039603960396	0.1428571428571428	query_1	['GO:0051603']	['CUL3', 'VCP', 'UFD1', 'UBE2W']
288	GO:BP	GO:0045116	protein neddylation	0.0003077522605074	True	"""Covalent attachment of the ubiquitin-like protein NEDD8 (RUB1) to another protein."" [PMID:11698580]"	28	101	4	15719	0.0396039603960396	0.1428571428571428	query_1	['GO:0032446']	['RBX1', 'NEDD8', 'CDKN2A', 'COPS5']
155	REAC	REAC:R-HSA-1912422	Pre-NOTCH Expression and Processing	0.0003122123450131	True	Pre-NOTCH Expression and Processing	106	99	7	10022	0.0707070707070707	0.0660377358490566	query_1	['REAC:R-HSA-157118']	['CREBBP', 'TFDP1', 'EP300', 'E2F1', 'TP53', 'TFDP2', 'CCND1']
289	GO:BP	GO:0007179	transforming growth factor beta receptor signaling pathway	0.0003198474691428	True	"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]"	190	101	8	15719	0.0792079207920792	0.0421052631578947	query_1	['GO:0007178', 'GO:0071560']	['CDKN2B', 'CREBBP', 'HDAC1', 'SMAD2', 'SMAD4', 'EP300', 'TP53', 'SMAD3']
290	GO:BP	GO:0035556	intracellular signal transduction	0.0003373987276821	True	"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]"	2545	101	33	15719	0.3267326732673267	0.0129666011787819	query_1	['GO:0007165']	['CUL3', 'AKT1', 'MYC', 'CCNB1', 'RB1', 'HDAC1', 'CDT1', 'RBX1', 'CDKN2D', 'UBD', 'CDC6', 'BTRC', 'CDKN1A', 'CCNA2', 'E2F2', 'SMAD2', 'SMAD4', 'EP300', 'E2F1', 'ERCC6', 'CDK1', 'CDKN2A', 'CDK2', 'ORC1', 'ESR1', 'FOXO1', 'COPS5', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CUL4A', 'CCND1']
156	REAC	REAC:R-HSA-212165	Epigenetic regulation of gene expression	0.0003406522615504	True	Epigenetic regulation of gene expression	145	99	8	10022	0.0808080808080808	0.0551724137931034	query_1	['REAC:R-HSA-74160']	['EHMT2', 'CBX3', 'CDK7', 'HDAC1', 'CCNH', 'EP300', 'ERCC6', 'MNAT1']
291	GO:BP	GO:1904666	regulation of ubiquitin protein ligase activity	0.0003515867577703	True	"""Any process that modulates the frequency, rate or extent of ubiquitin protein ligase activity."" [GO_REF:0000059, GOC:dph, GOC:TermGenie, GOC:vw, PMID:10921876, PMID:26216882]"	29	101	4	15719	0.0396039603960396	0.1379310344827586	query_1	['GO:0051438']	['BTRC', 'SKP1', 'CDKN2A', 'CDKN1B']
292	GO:BP	GO:0016043	cellular component organization	0.0003608955358258	True	"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]"	6037	101	59	15719	0.5841584158415841	0.00977306609243	query_1	['GO:0071840']	['CUL3', 'PKMYT1', 'MCM6', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'RING1', 'RB1', 'HDAC1', 'CCNE1', 'CDT1', 'CCNB2', 'CDKN2D', 'UBD', 'CDC6', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'SMAD2', 'SKP1', 'RYBP', 'SMAD4', 'EP300', 'ERCC6', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'MCM2', 'ESR1', 'L3MBTL2', 'NPLOC4', 'RNF2', 'CDKN1B', 'TP53', 'SMAD3', 'ORC4']
160	REAC	REAC:R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	0.0003610781087368	True	Constitutive Signaling by AKT1 E17K in Cancer	25	99	4	10022	0.0404040404040404	0.16	query_1	['REAC:R-HSA-2219528']	['AKT1', 'CDKN1A', 'FOXO1', 'CDKN1B']
159	REAC	REAC:R-HSA-73854	RNA Polymerase I Promoter Clearance	0.0003610781087368	True	RNA Polymerase I Promoter Clearance	109	99	7	10022	0.0707070707070707	0.0642201834862385	query_1	['REAC:R-HSA-73864']	['EHMT2', 'CBX3', 'CDK7', 'HDAC1', 'CCNH', 'ERCC6', 'MNAT1']
158	REAC	REAC:R-HSA-9632697	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4	0.0003610781087368	True	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4	2	99	2	10022	0.0202020202020202	1.0	query_1	['REAC:R-HSA-9632693']	['CDKN2A', 'CDK4']
157	REAC	REAC:R-HSA-9630791	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4	0.0003610781087368	True	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4	2	99	2	10022	0.0202020202020202	1.0	query_1	['REAC:R-HSA-9630750']	['CDKN2A', 'CDK4']
293	GO:BP	GO:0033044	regulation of chromosome organization	0.0003749450329234	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome."" [GOC:mah]"	253	101	9	15719	0.0891089108910891	0.0355731225296442	query_1	['GO:0033043', 'GO:0051276']	['CUL3', 'MYC', 'CCNB1', 'RB1', 'CDT1', 'CDC6', 'MNAT1', 'CDK2', 'MCM2']
161	REAC	REAC:R-HSA-73864	RNA Polymerase I Transcription	0.0003801729653231	True	RNA Polymerase I Transcription	110	99	7	10022	0.0707070707070707	0.0636363636363636	query_1	['REAC:R-HSA-74160']	['EHMT2', 'CBX3', 'CDK7', 'HDAC1', 'CCNH', 'ERCC6', 'MNAT1']
294	GO:BP	GO:0010212	response to ionizing radiation	0.0003875015269261	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."" [PMID:12509526]"	143	101	7	15719	0.0693069306930693	0.0489510489510489	query_1	['GO:0009314']	['MYC', 'CDKN1A', 'CCND2', 'ERCC6', 'ERCC8', 'TP53', 'CCND1']
79	GO:CC	GO:0061793	chromatin lock complex	0.000389852249293	True	"""A chromatin silencing complex that binds and bridges separate nucleosomal histones resulting in heterochromatin assembly and chromatin looping."" [GOC:bhm, GOC:dph, PMID:17540172]"	3	102	2	16420	0.0196078431372549	0.6666666666666666	query_1	['GO:0005677']	['CBX3', 'RB1']
80	GO:CC	GO:0032444	activin responsive factor complex	0.000389852249293	True	"""A transcriptionally active complex that binds to an activin response element (ARE) in the promoter of target genes, and is composed of two SMAD2 proteins, one SMAD4 protein and a Forkhead activin signal transducer (FAST) transcription factor."" [PMID:12374795, PMID:9288972]"	3	102	2	16420	0.0196078431372549	0.6666666666666666	query_1	['GO:0090575']	['SMAD2', 'SMAD4']
81	GO:CC	GO:0016533	protein kinase 5 complex	0.000389852249293	True	"""A protein complex that has protein serine/threonine kinase activity; in mammals composed of catalytic subunit CDK5 and regulatory subunits CDK5R1 or CDK5R2. Contrary to its gene symbol, CDK5 is not cyclin-dependent."" [PMID:15689152]"	3	102	2	16420	0.0196078431372549	0.6666666666666666	query_1	['GO:1902554']	['CDK5', 'CDK5R1']
162	REAC	REAC:R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	0.0003921219717286	True	Regulation of FOXO transcriptional activity by acetylation	10	99	3	10022	0.0303030303030303	0.3	query_1	['REAC:R-HSA-9614085']	['CREBBP', 'EP300', 'FOXO1']
296	GO:BP	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	0.0003968856906148	True	"""Any process that activates or increases the frequency, rate or extent of TGF-beta receptor signaling pathway activity."" [GOC:go_curators]"	30	101	4	15719	0.0396039603960396	0.1333333333333333	query_1	['GO:0007179', 'GO:0017015', 'GO:0090100', 'GO:1903846']	['CDKN2B', 'CREBBP', 'SMAD4', 'EP300']
