COG5-CDG	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
727	GO:BP	GO:0048534	hematopoietic or lymphoid organ development	4.972020186366542e-05	True	"""The process whose specific outcome is the progression of any organ involved in hematopoiesis (also known as hemopoiesis) or lymphoid cell activation over time, from its formation to the mature structure. Such development includes differentiation of resident cell types (stromal cells) and of migratory cell types dependent on the unique microenvironment afforded by the organ for their proper differentiation."" [GOC:add, GOC:rl, ISBN:0781735149]"	98	101	8	21110	0.0792079207920792	0.0816326530612244	query_1	['GO:0002520', 'GO:0048513']	['BCL2L11', 'BCL2', 'FADD', 'LTA', 'LTB', 'NFKB2', 'LTBR', 'TP53']
728	GO:BP	GO:0032757	positive regulation of interleukin-8 production	5.021505664842477e-05	True	"""Any process that activates or increases the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]"	64	101	7	21110	0.0693069306930693	0.109375	query_1	['GO:0001819', 'GO:0032637', 'GO:0032677']	['HSPA1A', 'RELA', 'TNF', 'FADD', 'RIPK1', 'PYCARD', 'BCL10']
729	REAC	REAC:R-HSA-111447	Activation of BAD and translocation to mitochondria 	5.0540607900659234e-05	True	Activation of BAD and translocation to mitochondria 	15	94	5	10790	0.0531914893617021	0.3333333333333333	query_1	['REAC:R-HSA-114452']	['AKT1', 'BCL2', 'BID', 'SFN', 'BAD']
730	REAC	REAC:R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	5.0540607900659234e-05	True	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	15	94	5	10790	0.0531914893617021	0.3333333333333333	query_1	['REAC:R-HSA-975138']	['TAB2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3']
731	REAC	REAC:R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	5.0540607900659234e-05	True	TRAF6-mediated induction of TAK1 complex within TLR4 complex	15	94	5	10790	0.0531914893617021	0.3333333333333333	query_1	['REAC:R-HSA-937061']	['TAB2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3']
732	HP	HP:0002846	Abnormal B cell morphology	5.0797134439510375e-05	True	A structural abnormality of B cells.	73	50	9	4851	0.18	0.1232876712328767	query_1	['HP:0004332']	['CARD11', 'CASP10', 'IKBKB', 'FASLG', 'FAS', 'RIPK1', 'NFKB2', 'IKBKG', 'REL']
733	KEGG	KEGG:05210	Colorectal cancer	5.17752627889184e-05	True	Colorectal cancer	86	95	9	8161	0.0947368421052631	0.1046511627906976	query_1	['KEGG:00000']	['BCL2L11', 'BAX', 'GSK3B', 'AKT1', 'BCL2', 'BBC3', 'BAK1', 'TP53', 'BAD']
734	GO:MF	GO:0042803	protein homodimerization activity	5.3532538670631634e-05	True	"""Binding to an identical protein to form a homodimer."" [GOC:jl]"	710	101	17	20195	0.1683168316831683	0.0239436619718309	query_1	['GO:0042802', 'GO:0046983']	['BAX', 'AKT1', 'BCL2', 'HSP90AB1', 'CHUK', 'CARD8', 'RELA', 'IKBKB', 'NLRC4', 'MCL1', 'RIPK1', 'XPNPEP3', 'HSP90AA1', 'IKBKG', 'PYCARD', 'BCL2L1', 'BAK1']
735	GO:BP	GO:1901565	organonitrogen compound catabolic process	5.469234536571462e-05	True	"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]"	1383	101	24	21110	0.2376237623762376	0.0173535791757049	query_1	['GO:1901564', 'GO:1901575']	['SHARPIN', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'HSP90AB1', 'RELA', 'RBX1', 'RBCK1', 'BTRC', 'TNF', 'RIPK1', 'SKP1', 'MALT1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TRAF2', 'TNFAIP3', 'BIRC2', 'CASP8', 'CUL1', 'FBXW7', 'UBE2N']
736	GO:BP	GO:0002724	regulation of T cell cytokine production	5.472307128841138e-05	True	"""Any process that modulates the frequency, rate, or extent of T cell cytokine production."" [GOC:add]"	38	101	6	21110	0.0594059405940594	0.1578947368421052	query_1	['GO:0002369', 'GO:0002709', 'GO:0002718']	['TNFRSF1B', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
737	GO:BP	GO:0002369	T cell cytokine production	5.472307128841138e-05	True	"""Any process that contributes to cytokine production by a T cell."" [GOC:add, ISBN:0781735149]"	38	101	6	21110	0.0594059405940594	0.1578947368421052	query_1	['GO:0002367', 'GO:0002456']	['TNFRSF1B', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
738	GO:BP	GO:0060760	positive regulation of response to cytokine stimulus	5.6056426699496056e-05	True	"""Any process that increases the rate, frequency, or extent of a response to cytokine stimulus."" [GOC:BHF, GOC:dph, GOC:tb]"	65	101	7	21110	0.0693069306930693	0.1076923076923077	query_1	['GO:0034097', 'GO:0048584', 'GO:0060759']	['HSPA1A', 'IKBKE', 'TBK1', 'FADD', 'RIPK1', 'TRAF2', 'CASP1']
739	GO:BP	GO:0033135	regulation of peptidyl-serine phosphorylation	5.867915082182409e-05	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	142	101	9	21110	0.0891089108910891	0.0633802816901408	query_1	['GO:0001932', 'GO:0018105']	['BAX', 'AKT1', 'BCL2', 'HSP90AB1', 'TBK1', 'TNF', 'HSP90AA1', 'BAK1', 'APP']
740	HP	HP:0005263	Gastritis	5.9033337955150114e-05	True	The presence of inflammation of the gastric mucous membrane.	21	50	6	4851	0.12	0.2857142857142857	query_1	['HP:0004295']	['CASP10', 'CARD8', 'FASLG', 'FAS', 'NFKB1', 'RIPK1']
741	GO:BP	GO:0071478	cellular response to radiation	5.944053076155232e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:mah]"	191	101	10	21110	0.099009900990099	0.0523560209424083	query_1	['GO:0009314', 'GO:0071214']	['BAX', 'TANK', 'CREBBP', 'RBX1', 'BBC3', 'NLRP1', 'BCL2L1', 'BAK1', 'FBXW7', 'TP53']
742	GO:BP	GO:0044087	regulation of cellular component biogenesis	6.243287115136911e-05	True	"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]"	971	101	20	21110	0.198019801980198	0.0205973223480947	query_1	['GO:0044085', 'GO:0050794']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'PYDC2', 'CARD8', 'IKBKB', 'IKBKE', 'TNF', 'BID', 'BBC3', 'HSP90AA1', 'TRAF2', 'MEFV', 'PYCARD', 'BIRC2', 'BAK1', 'APP', 'RHPN2', 'TP53']
743	GO:BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	6.246308986768647e-05	True	"""Any process that activates or increases the frequency, rate or extent of NIK/NF-kappaB signaling."" [GOC:TermGenie]"	66	101	7	21110	0.0693069306930693	0.106060606060606	query_1	['GO:0038061', 'GO:1901222', 'GO:1902533']	['RELA', 'RBCK1', 'TNF', 'TNFSF14', 'TRADD', 'TRAF6', 'APP']
744	REAC	REAC:R-HSA-193639	p75NTR signals via NF-kB	7.300867726279929e-05	True	p75NTR signals via NF-kB	16	94	5	10790	0.0531914893617021	0.3125	query_1	['REAC:R-HSA-193704']	['RELA', 'IKBKB', 'NFKB1', 'TRAF6', 'NFKBIA']
745	REAC	REAC:R-HSA-9614657	FOXO-mediated transcription of cell death genes	7.300867726279929e-05	True	FOXO-mediated transcription of cell death genes	16	94	5	10790	0.0531914893617021	0.3125	query_1	['REAC:R-HSA-9614085']	['BCL2L11', 'CREBBP', 'FOXO3', 'FASLG', 'BBC3']
746	GO:BP	GO:1903896	positive regulation of IRE1-mediated unfolded protein response	7.401089338853956e-05	True	"""Any process that activates or increases the frequency, rate or extent of the IRE1-mediated unfolded protein response."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22013210]"	8	101	4	21110	0.0396039603960396	0.5	query_1	['GO:0036498', 'GO:1900103', 'GO:1903894']	['BCL2L11', 'BAX', 'BBC3', 'BAK1']
747	GO:BP	GO:0071316	cellular response to nicotine	7.401089338853956e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nicotine stimulus."" [GOC:mah]"	8	101	4	21110	0.0396039603960396	0.5	query_1	['GO:0035094', 'GO:0070887']	['RELA', 'TNF', 'NFKB1', 'BAD']
748	REAC	REAC:R-HSA-933541	TRAF6 mediated IRF7 activation	7.466660423198161e-05	True	TRAF6 mediated IRF7 activation	30	94	6	10790	0.0638297872340425	0.2	query_1	['REAC:R-HSA-168928']	['TANK', 'CREBBP', 'IKBKE', 'TBK1', 'TRAF2', 'TRAF6']
749	GO:BP	GO:0010508	positive regulation of autophagy	7.926918322420531e-05	True	"""Any process that activates, maintains or increases the rate of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm."" [GOC:dph, GOC:tb]"	147	101	9	21110	0.0891089108910891	0.0612244897959183	query_1	['GO:0006914', 'GO:0010506', 'GO:0031331']	['BCL2L11', 'GSK3B', 'FOXO3', 'TBK1', 'RNF31', 'IKBKG', 'MAP3K7', 'MEFV', 'BAD']
750	GO:MF	GO:0008384	IkappaB kinase activity	8.094653342592902e-05	True	"""Catalysis of the reaction: ATP + IkappaB protein = ADP + IkappaB phosphoprotein."" [EC:2.7.11.10]"	3	101	3	20195	0.0297029702970297	1.0	query_1	['GO:0004674']	['CHUK', 'IKBKB', 'IKBKE']
751	GO:BP	GO:0045859	regulation of protein kinase activity	8.134082540561355e-05	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	617	101	16	21110	0.1584158415841584	0.0259319286871961	query_1	['GO:0001932', 'GO:0043549']	['AKT1', 'HSP90AB1', 'TAB2', 'TNF', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'APP', 'FBXW7', 'CDC37']
752	GO:BP	GO:0051347	positive regulation of transferase activity	8.19824818274441e-05	True	"""Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."" [GOC:ai]"	535	101	15	21110	0.1485148514851485	0.02803738317757	query_1	['GO:0043085', 'GO:0051338']	['AKT1', 'HSP90AB1', 'TAB2', 'BTRC', 'TNF', 'SKP1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6', 'FBXW7', 'UBE2N', 'BAD']
753	GO:CC	GO:0061695	transferase complex, transferring phosphorus-containing groups	8.425439668333127e-05	True	"""A transferase complex capable of catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:bhm, GOC:dph]"	324	101	11	22122	0.1089108910891089	0.0339506172839506	query_1	['GO:1990234']	['TANK', 'TRAF3', 'CHUK', 'IKBKB', 'TBKBP1', 'IKBKE', 'AZI2', 'TBK1', 'IKBKG', 'MAP3K7', 'PYCARD']
754	GO:BP	GO:1904035	regulation of epithelial cell apoptotic process	8.570761588248077e-05	True	"""Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process."" [GO_REF:0000058, GOC:TermGenie, PMID:19137015]"	105	101	8	21110	0.0792079207920792	0.0761904761904762	query_1	['GO:0042981', 'GO:1904019']	['BAX', 'BCL2', 'FASLG', 'TNF', 'TNIP2', 'CFLAR', 'TNFAIP3', 'BAD']
755	KEGG	KEGG:01523	Antifolate resistance	8.853840759793559e-05	True	Antifolate resistance	30	95	6	8161	0.0631578947368421	0.2	query_1	['KEGG:00000']	['CHUK', 'RELA', 'IKBKB', 'TNF', 'NFKB1', 'IKBKG']
756	GO:BP	GO:0071347	cellular response to interleukin-1	9.234128646720552e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:mah]"	106	101	8	21110	0.0792079207920792	0.0754716981132075	query_1	['GO:0070555', 'GO:0071345']	['TANK', 'RELA', 'IKBKB', 'NFKB1', 'TNIP2', 'MAP3K7', 'PYCARD', 'TRAF6']
757	GO:BP	GO:0070242	thymocyte apoptotic process	9.443395278550529e-05	True	"""Any apoptotic process in a thymocyte, an immature T cell located in the thymus."" [CL:0000893, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]"	21	101	5	21110	0.0495049504950495	0.238095238095238	query_1	['GO:0070231']	['BCL2L11', 'BAX', 'BBC3', 'BAK1', 'TP53']
758	GO:BP	GO:0002224	toll-like receptor signaling pathway	9.465986859292262e-05	True	"""The series of molecular signals initiated by a ligand binding to a toll-like receptor of a target cell. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:12467241, PMID:12524386, PMID:12855817, PMID:15585605, PMID:15728447]"	70	101	7	21110	0.0693069306930693	0.1	query_1	['GO:0002221']	['TRAF3', 'TNIP1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'BCL10']
759	GO:BP	GO:0051881	regulation of mitochondrial membrane potential	9.465986859292262e-05	True	"""Any process that modulates the establishment or extent of the mitochondrial membrane potential, the electric potential existing across the mitochondrial membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:ai]"	70	101	7	21110	0.0693069306930693	0.1	query_1	['GO:0042391']	['BAX', 'AKT1', 'BCL2', 'BID', 'BCL2L1', 'BAK1', 'BAD']
760	GO:BP	GO:0009892	negative regulation of metabolic process	9.802476215558986e-05	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	3559	101	40	21110	0.396039603960396	0.0112391121101432	query_1	['GO:0008152', 'GO:0019222', 'GO:0048519']	['BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'CREBBP', 'PYDC2', 'BCL2', 'HSP90AB1', 'CARD8', 'TAB2', 'FOXO3', 'RELA', 'IKBKB', 'FASLG', 'MCL1', 'IKBKE', 'BTRC', 'TBK1', 'TNF', 'NFKB1', 'CFLAR', 'TNFSF14', 'NFKB2', 'FBXW11', 'BIRC3', 'TRAF2', 'TNFAIP3', 'MEFV', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'BIRC2', 'BCL2L1', 'SFN', 'BAK1', 'APP', 'TAB3', 'FBXW7', 'TP53']
761	REAC	REAC:R-HSA-5688426	Deubiquitination	0.000101652067303	True	Deubiquitination	297	94	14	10790	0.1489361702127659	0.0471380471380471	query_1	['REAC:R-HSA-597592']	['TRAF3', 'TNIP2', 'RIPK1', 'TNIP1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'TRAF6', 'BIRC2', 'NFKBIA', 'TP53']
762	GO:BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.0001069453105685	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	108	101	8	21110	0.0792079207920792	0.074074074074074	query_1	['GO:0002460', 'GO:0002821', 'GO:0002822']	['TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
763	GO:BP	GO:0048513	animal organ development	0.0001094796879264	True	"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]"	3128	101	37	21110	0.3663366336633663	0.0118286445012787	query_1	['GO:0048856']	['SHARPIN', 'BCL2L11', 'BAX', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'RELA', 'FASLG', 'CASP5', 'BTRC', 'TNF', 'FADD', 'NFKB1', 'LTA', 'CFLAR', 'TRADD', 'LTB', 'NFKB2', 'FBXW11', 'TAB1', 'TNFAIP3', 'LTBR', 'TRAF6', 'BIRC2', 'BCL2L1', 'SFN', 'BAK1', 'CASP8', 'APP', 'CUL1', 'FBXW7', 'TP53', 'BAD']
764	HP	HP:0003271	Visceromegaly	0.0001119592387229	True	Abnormal increased size of the viscera of the abdomen.	703	50	23	4851	0.46	0.0327169274537695	query_1	['HP:0001438']	['CARD11', 'AKT1', 'TNFRSF1B', 'BCL2', 'CASP10', 'TNFRSF1A', 'NLRC4', 'FASLG', 'RBCK1', 'FAS', 'NFKB1', 'PSTPIP1', 'NLRP3', 'RIPK1', 'NFKB2', 'COG5', 'IKBKG', 'MEFV', 'REL', 'COG7', 'NLRP1', 'CASP8', 'TP53']
765	GO:CC	GO:0033256	I-kappaB/NF-kappaB complex	0.0001122749613491	True	"""A protein complex containing an inhibitory-kappaB (I-kappaB/IKB) protein and one or more copies of an NF-kappaB protein. In the resting state, NF-kappaB dimers are bound to I-kappaB proteins, sequestering NF-kappaB in the cytoplasm."" [GOC:bf, GOC:mah, PMID:9407099]"	4	101	3	22122	0.0297029702970297	0.75	query_1	['GO:0140535']	['NFKB1', 'NFKB2', 'NFKBIA']
766	GO:BP	GO:0043549	regulation of kinase activity	0.0001205277949194	True	"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]"	723	101	17	21110	0.1683168316831683	0.0235131396957123	query_1	['GO:0042325', 'GO:0051338']	['AKT1', 'HSP90AB1', 'TAB2', 'TNF', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'APP', 'FBXW7', 'BAD', 'CDC37']
767	GO:BP	GO:0051129	negative regulation of cellular component organization	0.0001254193675596	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	725	101	17	21110	0.1683168316831683	0.0234482758620689	query_1	['GO:0016043', 'GO:0048523', 'GO:0051128']	['HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'PYDC2', 'CARD8', 'TNFRSF1A', 'IKBKB', 'TNF', 'CFLAR', 'SNX33', 'MEFV', 'BIRC2', 'BCL2L1', 'BAK1', 'RHPN2', 'TP53']
768	HP	HP:0011227	Elevated circulating C-reactive protein concentration	0.000128262892371	True	An abnormal elevation of the C-reactive protein level in the blood circulation.	58	50	8	4851	0.16	0.1379310344827586	query_1	['HP:0032436', 'HP:0033331']	['TRAF3', 'TNFRSF1A', 'NLRC4', 'TBK1', 'PSTPIP1', 'NLRP3', 'MEFV', 'NLRP1']
769	GO:BP	GO:0022407	regulation of cell-cell adhesion	0.0001350971764615	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]"	476	101	14	21110	0.1386138613861386	0.0294117647058823	query_1	['GO:0030155', 'GO:0098609']	['CARD11', 'MAP3K8', 'AKT1', 'FOXO3', 'RELA', 'TNF', 'FADD', 'NLRP3', 'TNFSF14', 'MALT1', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
770	WP	WP:WP707	DNA damage response	0.0001377637318843	True	DNA damage response	69	92	8	8133	0.0869565217391304	0.1159420289855072	query_1	['WP:000000']	['BAX', 'AKT1', 'FAS', 'BID', 'BBC3', 'SFN', 'CASP8', 'TP53']
771	WP	WP:WP1971	Integrated cancer pathway	0.0001397269533343	True	Integrated cancer pathway	48	92	7	8133	0.0760869565217391	0.1458333333333333	query_1	['WP:000000']	['BAX', 'AKT1', 'BCL2', 'BBC3', 'CASP8', 'TP53', 'BAD']
772	HP	HP:0032436	Abnormal circulating C-reactive protein concentration	0.0001472338750973	True	Any deviation from the normal concentration of C-reactive protein in the blood circulation.	59	50	8	4851	0.16	0.135593220338983	query_1	['HP:0010876']	['TRAF3', 'TNFRSF1A', 'NLRC4', 'TBK1', 'PSTPIP1', 'NLRP3', 'MEFV', 'NLRP1']
773	REAC	REAC:R-HSA-75158	TRAIL  signaling	0.0001472727042701	True	TRAIL  signaling	8	94	4	10790	0.0425531914893617	0.5	query_1	['REAC:R-HSA-73887']	['CASP10', 'FADD', 'CFLAR', 'CASP8']
774	GO:BP	GO:1903131	mononuclear cell differentiation	0.0001497800454904	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]"	480	101	14	21110	0.1386138613861386	0.0291666666666666	query_1	['GO:0002521']	['CARD11', 'BAX', 'BCL2', 'FOXO3', 'AZI2', 'FADD', 'NLRP3', 'MALT1', 'LTBR', 'RELB', 'TRAF6', 'BAK1', 'TP53', 'BAD']
775	GO:BP	GO:0051128	regulation of cellular component organization	0.0001504222989707	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	2462	101	32	21110	0.3168316831683168	0.0129975629569455	query_1	['GO:0016043', 'GO:0050794']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'PYDC2', 'BCL2', 'CARD8', 'TNFRSF1A', 'IKBKB', 'FASLG', 'IKBKE', 'TNF', 'BID', 'BBC3', 'CFLAR', 'TNFSF14', 'HSP90AA1', 'SNX33', 'TRAF2', 'MEFV', 'PYCARD', 'BIRC2', 'BCL2L1', 'SFN', 'BAK1', 'APP', 'FBXW7', 'RHPN2', 'TP53', 'BAD']
776	GO:BP	GO:0009895	negative regulation of catabolic process	0.0001534701734312	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]"	335	101	12	21110	0.1188118811881188	0.035820895522388	query_1	['GO:0009056', 'GO:0009892', 'GO:0009894']	['AKT1', 'BCL2', 'HSP90AB1', 'TAB2', 'RELA', 'MCL1', 'IKBKE', 'TNF', 'TRAF2', 'BCL2L1', 'TAB3', 'TP53']
