Myoclonic-astatic epilepsy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
597	GO:BP	GO:0050727	regulation of inflammatory response	0.0028024335632853	True	"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]"	351	103	9	15719	0.087378640776699	0.0256410256410256	query_1	['GO:0006954', 'GO:0031347', 'GO:0032101']	['C3', 'SRC', 'APOE', 'FYN', 'LDLR', 'AGT', 'APOA1', 'FGR', 'APP']
600	GO:BP	GO:0000303	response to superoxide	0.002821406502315	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a superoxide stimulus. Superoxide is the anion, oxygen-, formed by addition of one electron to dioxygen (O2) or any compound containing the superoxide anion."" [GOC:krc, ISBN:0198506732]"	24	103	3	15719	0.029126213592233	0.125	query_1	['GO:0000305']	['FBLN5', 'MPO', 'APOA4']
599	GO:BP	GO:0036119	response to platelet-derived growth factor	0.002821406502315	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus."" [GOC:yaf]"	24	103	3	15719	0.029126213592233	0.125	query_1	['GO:0070848']	['SRC', 'ITGB3', 'FYN']
598	GO:BP	GO:0062149	detection of stimulus involved in sensory perception of pain	0.002821406502315	True	"""The series of events involved in the perception of pain in which a stimulus is received and converted into a molecular signal."" [PMID:19837031]"	24	103	3	15719	0.029126213592233	0.125	query_1	['GO:0019233', 'GO:0050906']	['SCN1A', 'FYN', 'NTSR1']
601	GO:BP	GO:0090277	positive regulation of peptide hormone secretion	0.0028365240235472	True	"""Any process that increases the rate, frequency, or extent of the regulated release of a peptide hormone from secretory granules."" [GOC:tb]"	100	103	5	15719	0.0485436893203883	0.05	query_1	['GO:0002793', 'GO:0030072', 'GO:0046887', 'GO:0090276']	['FGA', 'HFE', 'TFR2', 'FGB', 'FGG']
602	GO:BP	GO:0007165	signal transduction	0.0028503436738939	True	"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]"	5252	103	51	15719	0.4951456310679611	0.0097105864432597	query_1	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']	['C3', 'ITGB1', 'APOC3', 'NTS', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'LRP2', 'TFRC', 'LRP4', 'APOE', 'LTBP1', 'CD320', 'LOX', 'ITGA2B', 'ITGA5', 'HFE', 'NTSR2', 'FYN', 'MYO6', 'CDK14', 'PCSK9', 'SYNGAP1', 'AGT', 'NTSR1', 'APOA1', 'LRP1', 'TF', 'FBN1', 'FGB', 'FBN2', 'FGR', 'FGG', 'MUSK', 'AGRN', 'CTSG', 'DMTN', 'NLN', 'VTN', 'TLN1', 'LRP8', 'PTK2', 'ITGB6', 'APP', 'DAB2', 'HPX']
86	REAC	REAC:R-HSA-8875878	MET promotes cell motility	0.002930016274396	True	MET promotes cell motility	39	99	4	10022	0.0404040404040404	0.1025641025641025	query_1	['REAC:R-HSA-6806834']	['ITGB1', 'FN1', 'SRC', 'PTK2']
603	GO:BP	GO:0038093	Fc receptor signaling pathway	0.0029383845691368	True	"""The series of molecular signals initiated by the binding of the Fc portion of an immunoglobulin to an Fc receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, Wikipedia:Fc_receptor]"	57	103	4	15719	0.0388349514563106	0.0701754385964912	query_1	['GO:0002768']	['SRC', 'FYN', 'FGR', 'PTK2']
605	GO:BP	GO:1902904	negative regulation of supramolecular fiber organization	0.0029383845691368	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of fibril organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]"	154	103	6	15719	0.058252427184466	0.0389610389610389	query_1	['GO:0051129', 'GO:0097435', 'GO:1902903']	['ADD2', 'ADD3', 'APOE', 'LDLR', 'DMTN', 'ADD1']
606	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0029383845691368	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	103	16	15719	0.1553398058252427	0.0165631469979296	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['ITGAV', 'SRC', 'ITGB3', 'APOE', 'HFE', 'FYN', 'LDLR', 'AGT', 'ITIH2', 'BIN1', 'LRP1', 'DMTN', 'SERPINA1', 'VTN', 'APP', 'CP']
604	GO:BP	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.0029383845691368	True	"""Any process that modulates the rate, frequency or extent of pathway-restricted SMAD protein phosphorylation. Pathway-restricted SMAD proteins and common-partner SMAD proteins are involved in the transforming growth factor beta receptor signaling pathways."" [GOC:BHF, GOC:dph, GOC:tb]"	57	103	4	15719	0.0388349514563106	0.0701754385964912	query_1	['GO:0001932', 'GO:0060389']	['TGFB3', 'HFE', 'LRP1', 'DAB2']
87	REAC	REAC:R-HSA-5602498	MyD88 deficiency (TLR2/4)	0.0029469130967408	True	MyD88 deficiency (TLR2/4)	17	99	3	10022	0.0303030303030303	0.1764705882352941	query_1	['REAC:R-HSA-5602358']	['FGA', 'FGB', 'FGG']
607	GO:BP	GO:0018193	peptidyl-amino acid modification	0.0029833585904669	True	"""The alteration of an amino acid residue in a peptide."" [GOC:mah]"	1167	103	18	15719	0.174757281553398	0.0154241645244215	query_1	['GO:0036211']	['SRC', 'ITGB3', 'TFRC', 'LRP4', 'LOX', 'ITGA5', 'FYN', 'AGT', 'APOA1', 'APOA2', 'FGR', 'MUSK', 'DMTN', 'VTN', 'LRP8', 'PTK2', 'APP', 'HPX']
608	GO:BP	GO:0071692	protein localization to extracellular region	0.00298583118451	True	"""Any process in which a protein is transported from one specific location in the extracellular region to another, or maintained in a specific extracellular location."" [GOC:mah]"	355	103	9	15719	0.087378640776699	0.0253521126760563	query_1	['GO:0008104']	['FGA', 'TGFB3', 'APOE', 'LTBP1', 'FBN1', 'FGB', 'FBN2', 'FGG', 'DMTN']
609	GO:BP	GO:0042176	regulation of protein catabolic process	0.0030393201004885	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators, GOC:jl]"	356	103	9	15719	0.087378640776699	0.0252808988764044	query_1	['GO:0009894', 'GO:0030163', 'GO:0051246']	['LRP2', 'SNX9', 'APOE', 'HFE', 'FYN', 'LDLR', 'PCSK9', 'LRP1', 'DAB2']
610	GO:BP	GO:0080090	regulation of primary metabolic process	0.0030393201004885	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]"	5409	103	52	15719	0.5048543689320388	0.0096136069513773	query_1	['GO:0019222', 'GO:0044238']	['C3', 'APOC3', 'CHD2', 'NTS', 'UBP1', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'LRP2', 'CLTC', 'SNX9', 'TFRC', 'LRP4', 'APOE', 'LOX', 'ITGA5', 'HFE', 'FYN', 'MYO6', 'LDLR', 'CDK14', 'PCSK9', 'AGT', 'ITIH2', 'LDLRAP1', 'BIN1', 'NTSR1', 'APOA1', 'LRP1', 'TF', 'TFR2', 'AP2A1', 'APOA2', 'FGR', 'APOA4', 'MUSK', 'AGRN', 'DMTN', 'NLN', 'SERPINA1', 'VTN', 'APOC2', 'SLC40A1', 'LRP8', 'PTK2', 'APP', 'DAB2', 'CP', 'HPX']
611	GO:BP	GO:0002793	positive regulation of peptide secretion	0.003055127822876	True	"""Any process that activates or increases the frequency, rate, or extent of peptide secretion."" [GOC:add]"	102	103	5	15719	0.0485436893203883	0.0490196078431372	query_1	['GO:0002790', 'GO:0002791', 'GO:0051047']	['FGA', 'HFE', 'TFR2', 'FGB', 'FGG']
88	REAC	REAC:R-HSA-162582	Signal Transduction	0.0030557456807588	True	Signal Transduction	2438	99	39	10022	0.3939393939393939	0.0159967186218211	query_1	['REAC:0000000']	['C3', 'ITGB1', 'NTS', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'ADD3', 'CLTC', 'AP2M1', 'TFRC', 'APOE', 'LTBP1', 'AP2B1', 'ITGA2B', 'ITGA5', 'NTSR2', 'FYN', 'MYO6', 'AP2S1', 'SYNGAP1', 'AGT', 'AP2A2', 'NTSR1', 'FBN1', 'AP2A1', 'FGB', 'FGG', 'NLN', 'APOC2', 'TLN1', 'PTK2', 'ITGB6', 'APP', 'NUMB']
144	GO:CC	GO:0008290	F-actin capping protein complex	0.0030759584375058	True	"""A heterodimer consisting of alpha and beta subunits that binds to and caps the barbed ends of actin filaments, thereby regulating the polymerization of actin monomers but not severing actin filaments."" [GOC:go_curators, ISBN:0198599560]"	8	104	2	16420	0.0192307692307692	0.25	query_1	['GO:0015629', 'GO:0032991']	['ADD2', 'ADD1']
145	GO:CC	GO:0043025	neuronal cell body	0.0031073840695445	True	"""The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."" [GOC:go_curators]"	491	104	10	16420	0.0961538461538461	0.020366598778004	query_1	['GO:0036477', 'GO:0044297']	['SLC6A1', 'SRC', 'TGFB3', 'LRP4', 'APOE', 'SCN1A', 'FYN', 'NTSR1', 'LRP8', 'APP']
612	GO:BP	GO:0051016	barbed-end actin filament capping	0.0031132298505607	True	"""The binding of a protein or protein complex to the barbed (or plus) end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits."" [ISBN:071673706X]"	25	103	3	15719	0.029126213592233	0.12	query_1	['GO:0051693']	['ADD2', 'ADD3', 'ADD1']
613	GO:BP	GO:0010875	positive regulation of cholesterol efflux	0.0031132298505607	True	"""Any process that increases the frequency, rate or extent of cholesterol efflux. Cholesterol efflux is the directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle."" [GOC:BHF, GOC:dph, GOC:tb]"	25	103	3	15719	0.029126213592233	0.12	query_1	['GO:0010874', 'GO:0032376', 'GO:0033344']	['APOE', 'APOA1', 'LRP1']
614	GO:BP	GO:0000305	response to oxygen radical	0.0031132298505607	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen radical stimulus. An oxygen radical is any oxygen species that carries a free electron; examples include hydroxyl radicals and the superoxide anion."" [GOC:krc, ISBN:0124325653]"	25	103	3	15719	0.029126213592233	0.12	query_1	['GO:0000302', 'GO:0010035']	['FBLN5', 'MPO', 'APOA4']
615	GO:BP	GO:0033622	integrin activation	0.0031132298505607	True	"""The aggregation, arrangement and bonding together of an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits, that lead to the increased affinity of the integrin for its extracellular ligands."" [GOC:add, PMID:12213832, PMID:14754902]"	25	103	3	15719	0.029126213592233	0.12	query_1	['GO:0065003']	['FN1', 'SRC', 'TLN1']
616	GO:BP	GO:1901653	cellular response to peptide	0.0031940113392348	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]"	359	103	9	15719	0.087378640776699	0.0250696378830083	query_1	['GO:0071417', 'GO:1901652', 'GO:1901701']	['SRC', 'ITGB3', 'FYN', 'PCSK9', 'AGT', 'LRP1', 'FBN1', 'PTK2', 'APP']
617	GO:BP	GO:0090303	positive regulation of wound healing	0.0032800761361824	True	"""Any process that increases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF]"	59	103	4	15719	0.0388349514563106	0.0677966101694915	query_1	['GO:0042060', 'GO:0061041', 'GO:1903036']	['ITGB1', 'DMTN', 'VTN', 'PTK2']
618	GO:BP	GO:0030837	negative regulation of actin filament polymerization	0.0032800761361824	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of actin polymerization."" [GOC:mah]"	59	103	4	15719	0.0388349514563106	0.0677966101694915	query_1	['GO:0030041', 'GO:0030833', 'GO:0032272', 'GO:0051494', 'GO:1902904']	['ADD2', 'ADD3', 'DMTN', 'ADD1']
619	GO:BP	GO:0035904	aorta development	0.0032800761361824	True	"""The progression of the aorta over time, from its initial formation to the mature structure. An aorta is an artery that carries blood from the heart to other parts of the body."" [GOC:bf, GOC:dgh, MA:0000062, UBERON:0000947, Wikipedia:Aorta]"	59	103	4	15719	0.0388349514563106	0.0677966101694915	query_1	['GO:0060840']	['LRP2', 'AP2B1', 'LOX', 'LRP1']
620	GO:BP	GO:0043085	positive regulation of catalytic activity	0.0033106276369217	True	"""Any process that activates or increases the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	1078	103	17	15719	0.1650485436893204	0.0157699443413729	query_1	['GO:0044093', 'GO:0050790']	['ITGB1', 'SRC', 'ITGB3', 'SNX9', 'APOE', 'FYN', 'AGT', 'BIN1', 'APOA1', 'APOA2', 'FGR', 'APOA4', 'MUSK', 'AGRN', 'APOC2', 'LRP8', 'PTK2']
628	GO:BP	GO:2000855	regulation of mineralocorticoid secretion	0.0033664409119712	True	"""Any process that modulates the frequency, rate or extent of mineralocorticoid secretion."" [GOC:sl]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0035931', 'GO:2000846']	['AGT', 'DAB2']
629	GO:BP	GO:0008582	regulation of synaptic assembly at neuromuscular junction	0.0033664409119712	True	"""Any process that modulates the frequency, rate or extent of synaptic assembly at neuromuscular junctions."" [GOC:go_curators]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0048638', 'GO:0051124', 'GO:0051963', 'GO:1904396']	['MUSK', 'AGRN']
630	GO:BP	GO:0032802	low-density lipoprotein particle receptor catabolic process	0.0033664409119712	True	"""The chemical reactions and pathways resulting in the breakdown of a low-density lipoprotein particle receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."" [GOC:mah]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0030163', 'GO:0032799', 'GO:0032801']	['APOE', 'PCSK9']
631	GO:BP	GO:0002697	regulation of immune effector process	0.0033664409119712	True	"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]"	363	103	9	15719	0.087378640776699	0.024793388429752	query_1	['GO:0002252', 'GO:0002682']	['C3', 'TGFB3', 'TFRC', 'HFE', 'CFH', 'APOA1', 'APOA2', 'FGR', 'HPX']
632	GO:BP	GO:0032799	low-density lipoprotein receptor particle metabolic process	0.0033664409119712	True	"""The chemical reactions and pathways involving low-density lipoprotein receptors."" [GOC:vk]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0043112']	['APOE', 'PCSK9']
633	GO:BP	GO:0010727	negative regulation of hydrogen peroxide metabolic process	0.0033664409119712	True	"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving hydrogen peroxide."" [GOC:dph, GOC:hjd, GOC:tb]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0010310', 'GO:0042743', 'GO:2000378']	['FYN', 'HP']
627	GO:BP	GO:2000858	regulation of aldosterone secretion	0.0033664409119712	True	"""Any process that modulates the frequency, rate or extent of aldosterone secretion."" [GOC:sl]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0035932', 'GO:2000855']	['AGT', 'DAB2']
626	GO:BP	GO:0043149	stress fiber assembly	0.0033664409119712	True	"""The aggregation, arrangement and bonding together of a set of components to form a stress fiber. A stress fiber is a contractile actin filament bundle that consists of short actin filaments with alternating polarity."" [GOC:go_curators, GOC:mah, PMID:16651381]"	105	103	5	15719	0.0485436893203883	0.0476190476190476	query_1	['GO:0030038', 'GO:0031032']	['ITGB5', 'SRC', 'TGFB3', 'APOA1', 'ELN']
621	GO:BP	GO:0033993	response to lipid	0.0033664409119712	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]"	884	103	15	15719	0.145631067961165	0.0169683257918552	query_1	['GO:0010033']	['SLC6A1', 'SRC', 'SPP1', 'TGFB3', 'TFRC', 'LOX', 'LDLR', 'AGT', 'NTSR1', 'APOA2', 'MPO', 'APOA4', 'CTSG', 'LRP8', 'DAB2']
624	GO:BP	GO:0030038	contractile actin filament bundle assembly	0.0033664409119712	True	"""Assembly of actin filament bundles in which the filaments are loosely packed (approximately 30-60 nm apart) and arranged with opposing polarities; the loose packing allows myosin (usually myosin-II) to enter the bundle."" [GOC:mah, ISBN:0815316194]"	105	103	5	15719	0.0485436893203883	0.0476190476190476	query_1	['GO:0051017']	['ITGB5', 'SRC', 'TGFB3', 'APOA1', 'ELN']
623	GO:BP	GO:0043152	induction of bacterial agglutination	0.0033664409119712	True	"""Any process in which infecting bacteria are clumped together by a host organism."" [GOC:jl]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0019731']	['FGA', 'FGB']
622	GO:BP	GO:0032803	regulation of low-density lipoprotein particle receptor catabolic process	0.0033664409119712	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of low-density lipoprotein particle receptors."" [GOC:mah]"	6	103	2	15719	0.0194174757281553	0.3333333333333333	query_1	['GO:0032802', 'GO:0042176', 'GO:2000644']	['APOE', 'PCSK9']
