Xeroderma pigmentosum-Cockayne syndrome complex	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
297	GO:BP	GO:0002443	leukocyte mediated immunity	0.000342320686719	True	"""Any process involved in the carrying out of an immune response by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	381	103	11	15719	0.1067961165048543	0.0288713910761154	query_1	['GO:0002252']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'RNF8', 'MSH6']
298	GO:BP	GO:1990426	mitotic recombination-dependent replication fork processing	0.0003526998905036	True	"""Replication fork processing that includes recombination between DNA near the arrested fork and homologous sequences. Proteins involved in homologous recombination are required for replication restart."" [GOC:mah, PMID:23093942]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0031297', 'GO:1990505']	['BRCA2', 'RAD51']
299	GO:BP	GO:0044778	meiotic DNA integrity checkpoint signaling	0.0003526998905036	True	"""A signal transduction process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA during meiosis. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and ends with signal transduction."" [GOC:mtg_cell_cycle]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0031570', 'GO:0033313']	['HUS1', 'HUS1B']
300	GO:BP	GO:1902298	cell cycle DNA replication maintenance of fidelity	0.0003526998905036	True	"""Any maintenance of fidelity that is involved in cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0022402', 'GO:0044786', 'GO:0045005']	['BRCA2', 'RAD51']
301	GO:BP	GO:1904884	positive regulation of telomerase catalytic core complex assembly	0.0003526998905036	True	"""Any process that activates or increases the frequency, rate or extent of telomerase catalytic core complex assembly."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0031334', 'GO:1904868', 'GO:1904882']	['ATR', 'ATM']
303	GO:BP	GO:1990505	mitotic DNA replication maintenance of fidelity	0.0003526998905036	True	"""Any maintenance of fidelity that is involved in mitotic cell cycle DNA replication."" [PMID:19185548]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:1902298', 'GO:1902969', 'GO:1903047']	['BRCA2', 'RAD51']
304	GO:BP	GO:0000710	meiotic mismatch repair	0.0003526998905036	True	"""A system for the identification and correction of base-base mismatches, small insertion-deletion loops, and regions of heterology that are present in duplex DNA formed with strands from two recombining molecules. Correction of the mismatch can result in non-Mendelian segregation of alleles following meiosis."" [GOC:elh, PMID:10357855]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0006298', 'GO:0061982']	['ERCC1', 'MSH6']
305	GO:BP	GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair	0.0003526998905036	True	"""Any nucleotide-excision repair that is involved in interstrand cross-link repair."" [GOC:TermGenie, PMID:22064477]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0006289', 'GO:0036297']	['XPA', 'ERCC4']
306	GO:BP	GO:0045004	DNA replication proofreading	0.0003526998905036	True	"""Correction of replication errors by DNA polymerase using a 3'-5' exonuclease activity."" [GOC:ai]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0006281', 'GO:0045005']	['POLD1', 'POLE']
307	GO:BP	GO:1904882	regulation of telomerase catalytic core complex assembly	0.0003526998905036	True	"""Any process that modulates the frequency, rate or extent of telomerase catalytic core complex assembly."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0043254', 'GO:1904868']	['ATR', 'ATM']
302	GO:BP	GO:1903518	positive regulation of single strand break repair	0.0003526998905036	True	"""Any process that activates or increases the frequency, rate or extent of single strand break repair."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17395247]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:0000012', 'GO:0045739', 'GO:1903516']	['PARP1', 'XRCC1']
308	GO:BP	GO:1904868	telomerase catalytic core complex assembly	0.0003526998905036	True	"""The aggregation, arrangement and bonding together of a set of components to form a telomerase catalytic core complex."" [GO_REF:0000079, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]"	2	103	2	15719	0.0194174757281553	1.0	query_1	['GO:1905323']	['ATR', 'ATM']
83	GO:CC	GO:0097129	cyclin D2-CDK4 complex	0.0003603548429732	True	"""A protein complex consisting of cyclin D2 and cyclin-dependent kinase 4 (CDK4). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner."" [GOC:so, PMID:15935619]"	3	104	2	16420	0.0192307692307692	0.6666666666666666	query_1	['GO:0000307']	['CCND2', 'CDK4']
82	GO:CC	GO:0043564	Ku70:Ku80 complex	0.0003603548429732	True	"""Heterodimeric protein complex composed of a 70 kDa and a 80 kDa subunit, binds DNA through a channel formed by the heterodimer. Functions in DNA double stranded break repair, chromosome maintenance, transcription regulation, V(D)J recombination, and activation of DNA-PK."" [PMID:12518983]"	3	104	2	16420	0.0192307692307692	0.6666666666666666	query_1	['GO:0140513']	['XRCC6', 'XRCC5']
309	GO:BP	GO:0050864	regulation of B cell activation	0.0003680975737477	True	"""Any process that modulates the frequency, rate or extent of B cell activation."" [GOC:ai]"	144	103	7	15719	0.0679611650485436	0.0486111111111111	query_1	['GO:0042113', 'GO:0051249']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1', 'CDKN1A', 'ATM']
310	GO:BP	GO:0031399	regulation of protein modification process	0.000374884233133	True	"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	1440	103	23	15719	0.2233009708737864	0.0159722222222222	query_1	['GO:0036211', 'GO:0051246']	['HUS1', 'AKT1', 'NBN', 'RAD50', 'FANCI', 'CDK7', 'XRCC6', 'WDR48', 'PAXIP1', 'CDKN1A', 'CCNH', 'XRCC5', 'BLM', 'MRE11', 'RAD51', 'CCND2', 'MNAT1', 'BRCA1', 'PRKDC', 'KAT5', 'TP53', 'KDM1A', 'CCND1']
311	GO:BP	GO:0010390	histone monoubiquitination	0.0003922157279614	True	"""The modification of histones by addition of a single ubiquitin group."" [PMID:17329563]"	31	103	4	15719	0.0388349514563106	0.1290322580645161	query_1	['GO:0006513', 'GO:0016574']	['BRCA2', 'RAD51', 'BRCA1', 'BARD1']
312	GO:BP	GO:0006352	DNA-templated transcription initiation	0.0003980835084645	True	"""The initial step of transcription, consisting of the assembly of the RNA polymerase preinitiation complex (PIC) at a gene promoter, as well as the formation of the first few bonds of the RNA transcript. Transcription initiation includes abortive initiation events, which occur when the first few nucleotides are repeatedly synthesized and then released, and ends when promoter clearance takes place."" [GOC:jid, GOC:txnOH, PMID:18280161]"	146	103	7	15719	0.0679611650485436	0.047945205479452	query_1	['GO:0006351', 'GO:0032774']	['CDK7', 'PAXIP1', 'ERCC3', 'CCNH', 'ERCC1', 'CDK4', 'TP53']
314	GO:BP	GO:0002712	regulation of B cell mediated immunity	0.0004288681247535	True	"""Any process that modulates the frequency, rate, or extent of B cell mediated immunity."" [GOC:add]"	62	103	5	15719	0.0485436893203883	0.0806451612903225	query_1	['GO:0002706', 'GO:0002822', 'GO:0019724']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
313	GO:BP	GO:0002889	regulation of immunoglobulin mediated immune response	0.0004288681247535	True	"""Any process that modulates the frequency, rate, or extent of an immunoglobulin mediated immune response."" [GOC:add]"	62	103	5	15719	0.0485436893203883	0.0806451612903225	query_1	['GO:0002712', 'GO:0016064']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
315	GO:BP	GO:0043247	telomere maintenance in response to DNA damage	0.0004403518171332	True	"""Any process that occur in response to the presence of critically short or damaged telomeres."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:15279784]"	32	103	4	15719	0.0388349514563106	0.125	query_1	['GO:0000723', 'GO:0006974']	['ERCC1', 'ERCC4', 'APEX1', 'XRCC1']
316	GO:BP	GO:0006285	base-excision repair, AP site formation	0.0004626687997056	True	"""The formation of an AP site, a deoxyribose sugar with a missing base, by DNA glycosylase which recognizes an altered base in DNA and catalyzes its hydrolytic removal. This sugar phosphate is the substrate recognized by the AP endonuclease, which cuts the DNA phosphodiester backbone at the 5' side of the altered site to leave a gap which is subsequently repaired."" [ISBN:0815316194]"	12	103	3	15719	0.029126213592233	0.25	query_1	['GO:0006259', 'GO:0006284']	['OGG1', 'ERCC5', 'NEIL1']
317	GO:BP	GO:0070914	UV-damage excision repair	0.0004626687997056	True	"""A DNA repair process that is initiated by an endonuclease that introduces a single-strand incision immediately 5' of a UV-induced damage site. UV-damage excision repair acts on both cyclobutane pyrimidine dimers (CPDs) and pyrimidine-pyrimidone 6-4 photoproducts (6-4PPs)."" [GOC:mah, PMID:9619100]"	12	103	3	15719	0.029126213592233	0.25	query_1	['GO:0006281', 'GO:0034644']	['XPA', 'POLD3', 'ERCC1']
318	GO:BP	GO:0051340	regulation of ligase activity	0.0004626687997056	True	"""Any process that modulates the frequency, rate or extent of ligase activity, the catalysis of the ligation of two substances with concomitant breaking of a diphosphate linkage, usually in a nucleoside triphosphate. Ligase is the systematic name for any enzyme of EC class 6."" [GOC:ai]"	12	103	3	15719	0.029126213592233	0.25	query_1	['GO:0050790']	['XRCC4', 'NHEJ1', 'XRCC1']
319	GO:BP	GO:0010035	response to inorganic substance	0.0004641710133654	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:sm]"	547	103	13	15719	0.1262135922330097	0.0237659963436928	query_1	['GO:0042221']	['AKT1', 'LIG4', 'OGG1', 'PCNA', 'PARP1', 'ERCC1', 'BLM', 'RAD51', 'APEX1', 'MNAT1', 'CDK2', 'TP53', 'CCND1']
84	GO:CC	GO:0016363	nuclear matrix	0.0004661073507471	True	"""The dense fibrillar network lying on the inner side of the nuclear membrane."" [ISBN:0582227089]"	127	104	6	16420	0.0576923076923076	0.0472440944881889	query_1	['GO:0034399', 'GO:0110165']	['HLTF', 'PAXIP1', 'OGG1', 'POLA1', 'BLM', 'TP53']
320	GO:BP	GO:0045143	homologous chromosome segregation	0.0005289111431666	True	"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the first division of the meiotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner; this pairing off, referred to as synapsis, permits genetic recombination. One homolog (both sister chromatids) of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, ISBN:0815316194]"	65	103	5	15719	0.0485436893203883	0.0769230769230769	query_1	['GO:0007127', 'GO:0045132']	['BRIP1', 'MLH1', 'FANCD2', 'ATM', 'MRE11']
321	GO:BP	GO:0042981	regulation of apoptotic process	0.0005415493111464	True	"""Any process that modulates the occurrence or rate of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	1376	103	22	15719	0.2135922330097087	0.0159883720930232	query_1	['GO:0006915', 'GO:0043067']	['AKT1', 'MSH2', 'LIG4', 'ERCC3', 'OGG1', 'PHLPP1', 'AR', 'PARP1', 'ATM', 'RAD9A', 'MRE11', 'CCND2', 'APEX1', 'MNAT1', 'BRCA1', 'ERCC5', 'PRKDC', 'KAT5', 'BARD1', 'TP53', 'KDM1A', 'CCND1']
325	GO:BP	GO:0032212	positive regulation of telomere maintenance via telomerase	0.0005449725568401	True	"""Any process that activates or increases the frequency, rate or extent of the addition of telomeric repeats by telomerase."" [GOC:mah]"	34	103	4	15719	0.0388349514563106	0.1176470588235294	query_1	['GO:0007004', 'GO:0032210', 'GO:1904358', 'GO:2000573']	['ATR', 'XRCC5', 'ATM', 'PNKP']
323	GO:BP	GO:0009790	embryo development	0.0005449725568401	True	"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]"	1083	103	19	15719	0.1844660194174757	0.0175438596491228	query_1	['GO:0007275']	['RBBP8', 'HUS1', 'AKT1', 'NBN', 'MSH2', 'WDR48', 'LIG4', 'ERCC3', 'BRCA2', 'AR', 'ERCC1', 'ATM', 'BRCA1', 'PRKDC', 'KAT5', 'POLB', 'TP53', 'ERCC2', 'POLE']
324	GO:BP	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.0005449725568401	True	"""Any process that activates or increases the frequency, rate or extent of CDK activity."" [GOC:go_curators, GOC:pr]"	34	103	4	15719	0.0388349514563106	0.1176470588235294	query_1	['GO:0000079', 'GO:0045787', 'GO:0071902', 'GO:1904031']	['AKT1', 'CCND2', 'MNAT1', 'CCND1']
322	GO:BP	GO:0045787	positive regulation of cell cycle	0.0005449725568401	True	"""Any process that activates or increases the rate or extent of progression through the cell cycle."" [GOC:go_curators]"	335	103	10	15719	0.0970873786407767	0.0298507462686567	query_1	['GO:0007049', 'GO:0048522', 'GO:0051726']	['AKT1', 'RAD51AP1', 'FEN1', 'BRCA2', 'CCND2', 'APEX1', 'MNAT1', 'KAT5', 'CDK4', 'CCND1']
326	GO:BP	GO:0043009	chordate embryonic development	0.0005655509765583	True	"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]"	640	103	14	15719	0.1359223300970873	0.021875	query_1	['GO:0009792']	['RBBP8', 'AKT1', 'NBN', 'MSH2', 'LIG4', 'BRCA2', 'AR', 'ATM', 'BRCA1', 'PRKDC', 'KAT5', 'POLB', 'TP53', 'ERCC2']
144	REAC	REAC:R-HSA-3371511	HSF1 activation	0.0005716674057455	True	HSF1 activation	12	98	3	10022	0.0306122448979591	0.25	query_1	['REAC:R-HSA-3371556']	['RPA2', 'RPA3', 'RPA1']
328	GO:BP	GO:0016310	phosphorylation	0.0006249887377778	True	"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]"	1704	103	25	15719	0.2427184466019417	0.0146713615023474	query_1	['GO:0006796']	['HUS1', 'AKT1', 'NBN', 'RAD50', 'CDK7', 'XRCC6', 'CDKN1A', 'ATR', 'AR', 'CCNH', 'XRCC5', 'BLM', 'ATM', 'MRE11', 'RAD51', 'CCND2', 'MNAT1', 'CDK2', 'PRKDC', 'BARD1', 'CDK4', 'TP53', 'PNKP', 'CDK6', 'CCND1']
327	GO:BP	GO:0072089	stem cell proliferation	0.0006249887377778	True	"""The multiplication or reproduction of stem cells, resulting in the expansion of a stem cell population. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:mtg_kidney_jan10]"	109	103	6	15719	0.058252427184466	0.055045871559633	query_1	['GO:0008283']	['LIG4', 'BRCA2', 'XRCC5', 'TP53', 'ERCC2', 'KDM1A']
329	GO:BP	GO:0009410	response to xenobiotic stimulus	0.0006384790343687	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a xenobiotic, a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."" [GOC:jl, GOC:krc]"	413	103	11	15719	0.1067961165048543	0.0266343825665859	query_1	['GO:0042221']	['OGG1', 'PCNA', 'ATR', 'PMS2', 'XRCC5', 'RAD51', 'APEX1', 'XRCC1', 'CDK4', 'TP53', 'CCND1']
85	GO:CC	GO:0000152	nuclear ubiquitin ligase complex	0.000651450467177	True	"""A ubiquitin ligase complex found in the nucleus."" [GOC:mah]"	47	104	4	16420	0.0384615384615384	0.0851063829787234	query_1	['GO:0000151', 'GO:0140513']	['BRCA2', 'RAD51', 'BRCA1', 'BARD1']
86	GO:CC	GO:0016591	RNA polymerase II, holoenzyme	0.0006638922081915	True	"""A nuclear DNA-directed RNA polymerase complex containing an RNA polymerase II core enzyme as well as additional proteins and transcription factor complexes, that are capable of promoter recognition and transcription initiation from an RNA polymerase II promoter in vivo. These additional components may include general transcription factor complexes TFIIA, TFIID, TFIIE, TFIIF, or TFIIH, as well as Mediator, SWI/SNF, GCN5, or SRBs and confer the ability to recognize promoters."" [GOC:jl, GOC:krc, PMID:16858867, Wikipedia:Rna_polymerase_ii]"	87	104	5	16420	0.048076923076923	0.057471264367816	query_1	['GO:0005654', 'GO:0055029']	['CDK7', 'ERCC3', 'CCNH', 'MNAT1', 'ERCC2']
87	GO:CC	GO:0016035	zeta DNA polymerase complex	0.000669877664879	True	"""A heterodimeric DNA polymerase complex that catalyzes error-prone DNA synthesis in contexts such as translesion synthesis and double-stranded break repair. First characterized in Saccharomyces, in which the subunits are Rev3p and Rev7p; a third protein, Rev1p, is often associated with the polymerase dimer."" [PMID:16631579, PMID:16971464]"	4	104	2	16420	0.0192307692307692	0.5	query_1	['GO:0042575']	['POLD3', 'POLD2']
89	GO:CC	GO:0031436	BRCA1-BARD1 complex	0.000669877664879	True	"""A heterodimeric complex comprising BRCA1 and BARD1, which possesses ubiquitin ligase activity and is involved in genome maintenance, possibly by functioning in surveillance for DNA damage."" [PMID:12787778]"	4	104	2	16420	0.0192307692307692	0.5	query_1	['GO:0000152']	['BRCA1', 'BARD1']
88	GO:CC	GO:0008623	CHRAC	0.000669877664879	True	"""An ISWI complex that contains an ATPase subunit of the ISWI family (SNF2H in mammals, Isw2 in S. cerevisiae), an ACF1 homolog, and additional small histone fold subunits (generally two of these, but Xenopus has only one and some additional non-conserved subunits). CHRAC plays roles in the regulation of RNA polymerase II transcription and in DNA replication and repair."" [GOC:bf, GOC:krc, PMID:15284901, PMID:16568949, PMID:21810179, PMID:9252192]"	4	104	2	16420	0.0192307692307692	0.5	query_1	['GO:0031010']	['POLE3', 'CHRAC1']
145	REAC	REAC:R-HSA-112382	Formation of RNA Pol II elongation complex 	0.000680814660358	True	Formation of RNA Pol II elongation complex 	57	98	5	10022	0.0510204081632653	0.087719298245614	query_1	['REAC:R-HSA-75955']	['CDK7', 'ERCC3', 'CCNH', 'MNAT1', 'ERCC2']
