Ablepharon macrostomia syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1305	GO:BP	GO:1905572	ganglioside GM1 transport to membrane	0.0181076497449865	True	"""The directed movement of ganglioside GM1 to membrane."" [GO_REF:0000078, GOC:TermGenie, PMID:1454804]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0035627', 'GO:0046836', 'GO:0046942', 'GO:0051668']	['PSAP']
1306	GO:BP	GO:0072166	posterior mesonephric tubule development	0.0181076497449865	True	"""The progression of the posterior mesonephric tubule over time, from its initial formation to the mature structure. The posterior mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0072164']	['WT1']
1304	GO:BP	GO:1905693	regulation of phosphatidic acid biosynthetic process	0.0181076497449865	True	"""Any process that modulates the frequency, rate or extent of phosphatidic acid biosynthetic process."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:23767959]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0006654', 'GO:0031326', 'GO:0071071']	['NR1H4']
1303	GO:BP	GO:1905695	positive regulation of phosphatidic acid biosynthetic process	0.0181076497449865	True	"""Any process that activates or increases the frequency, rate or extent of phosphatidic acid biosynthetic process."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:23767959]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0006654', 'GO:0031328', 'GO:0071073', 'GO:1905693']	['NR1H4']
1302	GO:BP	GO:1990679	histone H4-K12 deacetylation	0.0181076497449865	True	"""The modification of histone H4 by the removal of an acetyl group from lysine at position 12 of the histone."" [PMID:17446861]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0070933']	['HDAC3']
1301	GO:BP	GO:1905856	negative regulation of pentose-phosphate shunt	0.0181076497449865	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of pentose-phosphate shunt."" [GO_REF:0000058, GOC:TermGenie, PMID:19015259]"	1	99	1	15719	0.0101010101010101	1.0	query_1	['GO:0006098', 'GO:0043456', 'GO:1900543']	['TP53']
1353	GO:BP	GO:0071482	cellular response to light stimulus	0.0183076967269264	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]"	117	99	4	15719	0.0404040404040404	0.0341880341880341	query_1	['GO:0009416', 'GO:0071478']	['CREBBP', 'EP300', 'TP53', 'KDM1A']
1354	GO:BP	GO:0042752	regulation of circadian rhythm	0.0183076967269264	True	"""Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:dph, GOC:jl, GOC:tb]"	117	99	4	15719	0.0404040404040404	0.0341880341880341	query_1	['GO:0007623', 'GO:0050789']	['SIN3A', 'NR1H3', 'HDAC3', 'TP53']
1355	GO:BP	GO:0048666	neuron development	0.0183131229995334	True	"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]"	1058	99	14	15719	0.1414141414141414	0.0132325141776937	query_1	['GO:0030182', 'GO:0048468']	['AKT1', 'CTNNB1', 'FOXG1', 'SIN3A', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'GPR37', 'HDAC2', 'KDM1A', 'THRB', 'SRF', 'SKIL']
1356	GO:BP	GO:0022029	telencephalon cell migration	0.0183341217543024	True	"""The orderly movement of a cell from one site to another at least one of which is located in the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	60	99	3	15719	0.0303030303030303	0.05	query_1	['GO:0021537', 'GO:0021885']	['CTNNB1', 'FOXG1', 'SRF']
1357	GO:BP	GO:0008104	protein localization	0.0185135702537969	True	"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]"	2399	99	25	15719	0.2525252525252525	0.0104210087536473	query_1	['GO:0070727']	['REST', 'SOX9', 'RANBP2', 'AKT1', 'NR1H2', 'CTNNB1', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'SUMO1', 'AAGAB', 'SMAD2', 'MECP2', 'HDAC3', 'NR5A1', 'SENP2', 'NR1H4', 'ESR1', 'FOXO1', 'TP53', 'SMAD3', 'YAP1', 'KDM1A', 'RANGAP1']
1358	GO:BP	GO:0032872	regulation of stress-activated MAPK cascade	0.0187802115681688	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the stress-activated MAPK cascade."" [GOC:mah]"	187	99	5	15719	0.0505050505050505	0.0267379679144385	query_1	['GO:0043408', 'GO:0051403', 'GO:0070302']	['GPS2', 'NCOR1', 'HDAC3', 'FOXO1', 'HIPK2']
192	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	0.01907088085477	True	Formation of Incision Complex in GG-NER	43	91	3	10022	0.0329670329670329	0.0697674418604651	query_1	['REAC:R-HSA-5696399']	['UBE2I', 'SUMO1', 'SUMO2']
193	REAC	REAC:R-HSA-3371568	Attenuation phase	0.01907088085477	True	Attenuation phase	14	91	2	10022	0.0219780219780219	0.1428571428571428	query_1	['REAC:R-HSA-3371571']	['CREBBP', 'EP300']
194	REAC	REAC:R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	0.01907088085477	True	Regulation of TP53 Activity through Association with Co-factors	14	91	2	10022	0.0219780219780219	0.1428571428571428	query_1	['REAC:R-HSA-5633007']	['AKT1', 'TP53']
1360	GO:BP	GO:0042306	regulation of protein import into nucleus	0.0191390275520154	True	"""Any process that modulates the frequency, rate or extent of movement of proteins from the cytoplasm to the nucleus."" [GOC:jl]"	61	99	3	15719	0.0303030303030303	0.0491803278688524	query_1	['GO:0006606', 'GO:0033157', 'GO:0046822', 'GO:1900180']	['SUMO1', 'HDAC3', 'SMAD3']
1359	GO:BP	GO:0060350	endochondral bone morphogenesis	0.0191390275520154	True	"""The process in which bones are generated and organized as a result of the conversion of initial cartilaginous anlage into bone."" [GOC:dph, PMID:11680679]"	61	99	3	15719	0.0303030303030303	0.0491803278688524	query_1	['GO:0060349']	['SOX9', 'RUNX2', 'RARA']
1361	GO:BP	GO:0045862	positive regulation of proteolysis	0.0191706105003055	True	"""Any process that activates or increases the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]"	351	99	7	15719	0.0707070707070707	0.0199430199430199	query_1	['GO:0006508', 'GO:0030162', 'GO:0051247']	['REST', 'AKT1', 'SENP1', 'SUMO1', 'SUMO2', 'SMAD3', 'HDAC2']
1362	GO:BP	GO:0070727	cellular macromolecule localization	0.0194536765840444	True	"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]"	2409	99	25	15719	0.2525252525252525	0.0103777501037775	query_1	['GO:0033036', 'GO:0051641']	['REST', 'SOX9', 'RANBP2', 'AKT1', 'NR1H2', 'CTNNB1', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'SUMO1', 'AAGAB', 'SMAD2', 'MECP2', 'HDAC3', 'NR5A1', 'SENP2', 'NR1H4', 'ESR1', 'FOXO1', 'TP53', 'SMAD3', 'YAP1', 'KDM1A', 'RANGAP1']
1372	GO:BP	GO:0002223	stimulatory C-type lectin receptor signaling pathway	0.0196322938970191	True	"""The series of molecular signals initiated by the binding of C-type lectin to its receptor on the surface of a target cell, and resulting in cellular activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0002220', 'GO:1990858']	['CREBBP', 'EP300']
1371	GO:BP	GO:0003417	growth plate cartilage development	0.0196322938970191	True	"""The process whose specific outcome is the progression of the cartilage that will provide a scaffold for mineralization of endochondral bones as they elongate or grow."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0003416', 'GO:0060351', 'GO:0061448']	['SOX9', 'RARA']
1370	GO:BP	GO:0060749	mammary gland alveolus development	0.0196322938970191	True	"""The progression of the mammary gland alveolus over time, from its formation to its mature state. The mammary gland alveolus is a sac-like structure that is found in the mature gland."" [GOC:dph]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0048856', 'GO:0061377']	['AR', 'ESR1']
1369	GO:BP	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	0.0196322938970191	True	"""The synthesis of the large ribosomal RNA (rRNA) transcript which encodes several rRNAs, e.g. in mammals 28S, 18S and 5.8S, from a nuclear DNA template transcribed by RNA polymerase I."" [GOC:jl, GOC:txnOH, ISBN:0321000382]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0006360', 'GO:0009303']	['SMARCA4', 'SMARCB1']
1368	GO:BP	GO:0061377	mammary gland lobule development	0.0196322938970191	True	"""The progression of the mammary gland lobule over time, from its formation to the mature structure. A mammary gland lobule is a small rounded projection of the mammary gland."" [GOC:dph, GOC:yaf]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0030879', 'GO:0048856']	['AR', 'ESR1']
1365	GO:BP	GO:1990840	response to lectin	0.0196322938970191	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0009607']	['CREBBP', 'EP300']
1366	GO:BP	GO:0045723	positive regulation of fatty acid biosynthetic process	0.0196322938970191	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids."" [GOC:go_curators]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0006633', 'GO:0031328', 'GO:0042304', 'GO:0045923', 'GO:0046889']	['NR1H2', 'NR1H3']
1367	GO:BP	GO:0042772	DNA damage response, signal transduction resulting in transcription	0.0196322938970191	True	"""A cascade of processes initiated in response to the detection of DNA damage, and resulting in the induction of transcription."" [GOC:go_curators]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0042770']	['TP53', 'HIPK2']
1364	GO:BP	GO:1990858	cellular response to lectin	0.0196322938970191	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:1990840']	['CREBBP', 'EP300']
1363	GO:BP	GO:0060231	mesenchymal to epithelial transition	0.0196322938970191	True	"""A transition where a mesenchymal cell establishes apical/basolateral polarity, forms intercellular adhesive junctions, synthesizes basement membrane components and becomes an epithelial cell."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0030855']	['CTNNB1', 'WT1']
1374	GO:BP	GO:0001704	formation of primary germ layer	0.0197070903994899	True	"""The formation of the ectoderm, mesoderm and endoderm during gastrulation."" [GOC:go_curators]"	120	99	4	15719	0.0404040404040404	0.0333333333333333	query_1	['GO:0007369', 'GO:0048646']	['CTNNB1', 'SMAD2', 'SMAD3', 'SRF']
1373	GO:BP	GO:0015918	sterol transport	0.0197070903994899	True	"""The directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Sterols are steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule."" [GOC:ai]"	120	99	4	15719	0.0404040404040404	0.0333333333333333	query_1	['GO:0006869', 'GO:0015850']	['RXRA', 'NR1H2', 'NR1H3', 'GPS2']
1375	GO:BP	GO:0032507	maintenance of protein location in cell	0.0197653199208048	True	"""Any process in which a protein is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:isa_complete, GOC:mah]"	62	99	3	15719	0.0303030303030303	0.0483870967741935	query_1	['GO:0045185', 'GO:0051651']	['AKT1', 'NR5A1', 'RANGAP1']
1376	GO:BP	GO:0006360	transcription by RNA polymerase I	0.0197653199208048	True	"""The synthesis of RNA from a DNA template by RNA polymerase I (RNAP I), originating at an RNAP I promoter."" [GOC:jl, GOC:txnOH]"	62	99	3	15719	0.0303030303030303	0.0483870967741935	query_1	['GO:0006351']	['CREBBP', 'SMARCA4', 'SMARCB1']
1378	GO:BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.0197653199208048	True	"""Any process that modulates the frequency, rate or extent of signaling via a stress-activated protein kinase signaling cascade."" [GOC:mah]"	190	99	5	15719	0.0505050505050505	0.0263157894736842	query_1	['GO:0031098', 'GO:0080135', 'GO:1902531']	['GPS2', 'NCOR1', 'HDAC3', 'FOXO1', 'HIPK2']
1377	GO:BP	GO:0043966	histone H3 acetylation	0.0197653199208048	True	"""The modification of histone H3 by the addition of an acetyl group."" [GOC:jl]"	62	99	3	15719	0.0303030303030303	0.0483870967741935	query_1	['GO:0016573']	['SMARCB1', 'SMAD4', 'KAT2B']
195	REAC	REAC:R-HSA-2173789	TGF-beta receptor signaling activates SMADs	0.0201224894046163	True	TGF-beta receptor signaling activates SMADs	44	91	3	10022	0.0329670329670329	0.0681818181818181	query_1	['REAC:R-HSA-170834']	['SMAD2', 'SMAD4', 'SMAD3']
1379	GO:BP	GO:0000302	response to reactive oxygen species	0.0201828200669745	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]"	191	99	5	15719	0.0505050505050505	0.0261780104712041	query_1	['GO:0006979', 'GO:1901700']	['AKT1', 'GPR37L1', 'GPR37', 'PDE8A', 'HDAC2']
1380	GO:BP	GO:0022612	gland morphogenesis	0.0201960307222408	True	"""The process in which the anatomical structures of a gland are generated and organized."" [GOC:isa_complete]"	121	99	4	15719	0.0404040404040404	0.0330578512396694	query_1	['GO:0009887', 'GO:0048732']	['SOX9', 'AR', 'ESR1', 'VDR']
1381	GO:BP	GO:0021885	forebrain cell migration	0.020609762210914	True	"""The orderly movement of a cell from one site to another at least one of which is located in the forebrain."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	63	99	3	15719	0.0303030303030303	0.0476190476190476	query_1	['GO:0016477', 'GO:0030900']	['CTNNB1', 'FOXG1', 'SRF']
1382	GO:BP	GO:0042542	response to hydrogen peroxide	0.0207365643009767	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."" [GOC:jl]"	122	99	4	15719	0.0404040404040404	0.0327868852459016	query_1	['GO:0000302', 'GO:0010033', 'GO:0010035']	['GPR37L1', 'GPR37', 'PDE8A', 'HDAC2']
1383	GO:BP	GO:0008286	insulin receptor signaling pathway	0.0207365643009767	True	"""The series of molecular signals generated as a consequence of the insulin receptor binding to insulin."" [GOC:ceb]"	122	99	4	15719	0.0404040404040404	0.0327868852459016	query_1	['GO:0007169', 'GO:0032869']	['AKT1', 'NR1H4', 'FOXO1', 'SMARCC1']
1384	GO:BP	GO:0031334	positive regulation of protein-containing complex assembly	0.0209901651253248	True	"""Any process that activates or increases the frequency, rate or extent of protein complex assembly."" [GOC:mah]"	193	99	5	15719	0.0505050505050505	0.0259067357512953	query_1	['GO:0043254', 'GO:0044089', 'GO:0051130', 'GO:0065003']	['NR1H2', 'SUMO1', 'MECP2', 'ESR1', 'TP53']
1385	GO:BP	GO:0016477	cell migration	0.0211056740845456	True	"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]"	1427	99	17	15719	0.1717171717171717	0.0119131044148563	query_1	['GO:0048870']	['UBE2I', 'SOX9', 'AKT1', 'FOXO3', 'CTNNB1', 'HDAC1', 'FOXG1', 'TBX5', 'SIN3A', 'SMAD4', 'MECP2', 'SP1', 'SMAD3', 'TWIST2', 'HDAC2', 'MYOCD', 'SRF']
