Thanatophoric dysplasia type 1	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
639	GO:BP	GO:0051258	protein polymerization	0.0011624619802398	True	"""The process of creating protein polymers, compounds composed of a large number of component monomers; polymeric proteins may be made up of different or identical monomers. Polymerization occurs by the addition of extra monomers to an existing poly- or oligomeric protein."" [GOC:ai]"	273	98	8	17376	0.0816326530612244	0.0293040293040293	query_1	['GO:0065003']	['MET', 'LATS1', 'NCK1', 'WASL', 'WAS', 'GRB2', 'PTK2B', 'NCK2']
640	GO:BP	GO:0097202	activation of cysteine-type endopeptidase activity	0.0011771590399714	True	"""Any process that initiates the activity of the inactive enzyme cysteine-type endopeptidase."" [GOC:mtg_apoptosis, PMID:21726810]"	19	98	3	17376	0.0306122448979591	0.1578947368421052	query_1	['GO:0031638', 'GO:2001056']	['CYCS', 'APAF1', 'CASP9']
641	GO:BP	GO:0060627	regulation of vesicle-mediated transport	0.0011918963513788	True	"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]"	518	98	11	17376	0.1122448979591836	0.0212355212355212	query_1	['GO:0016192', 'GO:0050794', 'GO:0051049']	['RAPGEF1', 'SRC', 'PLCG2', 'WASL', 'LYN', 'AHI1', 'SYK', 'FCGR1A', 'HAP1', 'DOCK2', 'CBL']
642	REAC	REAC:R-HSA-912526	Interleukin receptor SHC signaling	0.0012149073437756	True	Interleukin receptor SHC signaling	26	98	3	17376	0.0306122448979591	0.1153846153846153	query_1	['REAC:R-HSA-451927', 'REAC:R-HSA-512988']	['PIK3R1', 'SHC1', 'SOS1']
643	GO:BP	GO:0030838	positive regulation of actin filament polymerization	0.001231170336648	True	"""Any process that activates or increases the frequency, rate or extent of actin polymerization."" [GOC:mah]"	49	98	4	17376	0.0408163265306122	0.0816326530612244	query_1	['GO:0030041', 'GO:0030833', 'GO:0032273', 'GO:0051495', 'GO:1902905']	['NCK1', 'GRB2', 'PTK2B', 'NCK2']
644	GO:BP	GO:0008284	positive regulation of cell population proliferation	0.0012359593362341	True	"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]"	909	98	15	17376	0.1530612244897959	0.0165016501650165	query_1	['GO:0008283', 'GO:0042127', 'GO:0048522']	['NCK1', 'SRC', 'SHC1', 'ZAP70', 'LYN', 'FGFR3', 'EGFR', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'CRKL', 'PTK2', 'PDGFRA', 'NCK2']
645	GO:BP	GO:0050727	regulation of inflammatory response	0.0012359593362341	True	"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]"	352	98	9	17376	0.0918367346938775	0.0255681818181818	query_1	['GO:0006954', 'GO:0031347', 'GO:0032101']	['SRC', 'HGF', 'PLCG2', 'FYN', 'LYN', 'SYK', 'PLCG1', 'FCGR1A', 'XIAP']
646	GO:BP	GO:0008064	regulation of actin polymerization or depolymerization	0.0013045352582918	True	"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]"	146	98	6	17376	0.0612244897959183	0.0410958904109589	query_1	['GO:0008154', 'GO:0030832', 'GO:0110053']	['LATS1', 'NCK1', 'WAS', 'GRB2', 'PTK2B', 'NCK2']
647	GO:CC	GO:0048471	perinuclear region of cytoplasm	0.0013356667770692	True	"""Cytoplasm situated near, or occurring around, the nucleus."" [GOC:jid]"	716	98	13	17376	0.1326530612244898	0.0181564245810055	query_1	['GO:0005737', 'GO:0110165']	['RAPGEF1', 'SRC', 'PIK3R1', 'PLCG2', 'FYN', 'LYN', 'CORO1B', 'EGFR', 'ERBB2', 'PTK2B', 'SH3GL2', 'PTK2', 'CBL']
648	REAC	REAC:R-HSA-111457	Release of apoptotic factors from the mitochondria	0.0013444304163293	True	Release of apoptotic factors from the mitochondria	6	98	2	17376	0.0204081632653061	0.3333333333333333	query_1	['REAC:R-HSA-111471']	['CYCS', 'DIABLO']
649	REAC	REAC:R-HSA-9032500	Activated NTRK2 signals through FYN	0.0013444304163293	True	Activated NTRK2 signals through FYN	6	98	2	17376	0.0204081632653061	0.3333333333333333	query_1	['REAC:R-HSA-9006115']	['SRC', 'DOCK3']
650	REAC	REAC:R-HSA-6806942	MET Receptor Activation	0.0013444304163293	True	MET Receptor Activation	6	98	2	17376	0.0204081632653061	0.3333333333333333	query_1	['REAC:R-HSA-6806834']	['MET', 'HGF']
651	REAC	REAC:R-HSA-9603381	Activated NTRK3 signals through PI3K	0.0013444304163293	True	Activated NTRK3 signals through PI3K	6	98	2	17376	0.0204081632653061	0.3333333333333333	query_1	['REAC:R-HSA-9034015']	['SRC', 'PIK3R1']
652	GO:BP	GO:0007417	central nervous system development	0.0013474553466707	True	"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]"	1023	98	16	17376	0.1632653061224489	0.0156402737047898	query_1	['GO:0007399', 'GO:0048731']	['SRC', 'CRK', 'APAF1', 'SOS1', 'RPGRIP1L', 'FYN', 'LYN', 'EGFR', 'AHI1', 'ERBB2', 'HTRA2', 'SH3GL2', 'CRKL', 'HAP1', 'PKD1', 'PTPN11']
653	GO:BP	GO:0010976	positive regulation of neuron projection development	0.0013474553466707	True	"""Any process that increases the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:dph, GOC:tb]"	147	98	6	17376	0.0612244897959183	0.0408163265306122	query_1	['GO:0010975', 'GO:0031175', 'GO:0031346']	['RAPGEF1', 'NCK1', 'HGF', 'FYN', 'LYN', 'PTK2B']
654	GO:BP	GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	0.0013651437146731	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter as a result of an endoplasmic reticulum stress."" [GOC:bf, GOC:PARL, PMID:21113145]"	4	98	2	17376	0.0204081632653061	0.5	query_1	['GO:0034976', 'GO:0097201']	['NCK1', 'NCK2']
655	GO:BP	GO:0042126	nitrate metabolic process	0.0013651437146731	True	"""The chemical reactions and pathways involving nitrates, inorganic or organic salts and esters of nitric acid."" [GOC:jl]"	4	98	2	17376	0.0204081632653061	0.5	query_1	['GO:0043436', 'GO:2001057']	['MTARC1', 'MTARC2']
656	GO:BP	GO:1903995	regulation of non-membrane spanning protein tyrosine kinase activity	0.0013651437146731	True	"""Any process that modulates the frequency, rate or extent of non-membrane spanning protein tyrosine kinase activity."" [GO_REF:0000059, GOC:BHF, GOC:nc, GOC:TermGenie, PMID:10518561]"	4	98	2	17376	0.0204081632653061	0.5	query_1	['GO:0061097']	['SRC', 'DOCK3']
657	GO:BP	GO:0030010	establishment of cell polarity	0.0013848407471581	True	"""The specification and formation of anisotropic intracellular organization or cell growth patterns."" [GOC:mah]"	148	98	6	17376	0.0612244897959183	0.0405405405405405	query_1	['GO:0007163']	['CRK', 'PTK2B', 'CRKL', 'PKD1', 'PTK2', 'DOCK2']
658	GO:BP	GO:0043303	mast cell degranulation	0.0014023926599123	True	"""The regulated exocytosis of secretory granules containing preformed mediators such as histamine, serotonin, and neutral proteases by a mast cell."" [ISBN:0781735149]"	51	98	4	17376	0.0408163265306122	0.0784313725490196	query_1	['GO:0002279', 'GO:0002448', 'GO:0032418', 'GO:0043299', 'GO:0051656']	['LAT', 'LYN', 'SYK', 'CBL']
659	GO:BP	GO:1902743	regulation of lamellipodium organization	0.0014023926599123	True	"""Any process that modulates the frequency, rate or extent of lamellipodium organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:16054028]"	51	98	4	17376	0.0408163265306122	0.0784313725490196	query_1	['GO:0097581', 'GO:0120035']	['SRC', 'PIK3R1', 'WAS', 'CORO1B']
660	GO:BP	GO:0045834	positive regulation of lipid metabolic process	0.0014196628138199	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]"	149	98	6	17376	0.0612244897959183	0.0402684563758389	query_1	['GO:0006629', 'GO:0009893', 'GO:0019216']	['SRC', 'LYN', 'FGFR3', 'PTK2B', 'PTK2', 'PDGFRA']
661	GO:BP	GO:0043542	endothelial cell migration	0.0014196628138199	True	"""The orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:go_curators]"	212	98	7	17376	0.0714285714285714	0.0330188679245283	query_1	['GO:0010631']	['MET', 'BCAR1', 'PXN', 'CORO1B', 'PLCG1', 'PTK2B', 'PTK2']
662	GO:BP	GO:0030832	regulation of actin filament length	0.0014196628138199	True	"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]"	149	98	6	17376	0.0612244897959183	0.0402684563758389	query_1	['GO:0032535', 'GO:0032956']	['LATS1', 'NCK1', 'WAS', 'GRB2', 'PTK2B', 'NCK2']
663	GO:BP	GO:0002366	leukocyte activation involved in immune response	0.0014581219586719	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	284	98	8	17376	0.0816326530612244	0.028169014084507	query_1	['GO:0002263', 'GO:0045321']	['PLCG2', 'LAT', 'LYN', 'SHB', 'SYK', 'PTK2B', 'DOCK2', 'CBL']
664	GO:BP	GO:0030902	hindbrain development	0.001465304724675	True	"""The process whose specific outcome is the progression of the hindbrain over time, from its formation to the mature structure. The hindbrain is the posterior of the three primary divisions of the developing chordate brain, or the corresponding part of the adult brain (in vertebrates, includes the cerebellum, pons, and medulla oblongata and controls the autonomic functions and equilibrium)."" [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=hindbrain]"	150	98	6	17376	0.0612244897959183	0.04	query_1	['GO:0007420', 'GO:0048856']	['CRK', 'RPGRIP1L', 'AHI1', 'CRKL', 'HAP1', 'PTPN11']
665	GO:BP	GO:0002697	regulation of immune effector process	0.0014699425051404	True	"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]"	362	98	9	17376	0.0918367346938775	0.0248618784530386	query_1	['GO:0002252', 'GO:0002682']	['RAPGEF1', 'CRK', 'PLCG2', 'WAS', 'LYN', 'SHB', 'VAV1', 'SYK', 'FCGR1A']
666	GO:BP	GO:0072593	reactive oxygen species metabolic process	0.0015278995963349	True	"""The chemical reactions and pathways involving a reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen. They contribute to the microbicidal activity of phagocytes, regulation of signal transduction and gene expression, and the oxidative damage to biopolymers."" [GOC:mah]"	215	98	7	17376	0.0714285714285714	0.0325581395348837	query_1	['GO:0044237']	['SHC1', 'PLCG2', 'FYN', 'GRB2', 'VAV1', 'SYK', 'PTK2B']
667	GO:BP	GO:0050764	regulation of phagocytosis	0.0015623245546544	True	"""Any process that modulates the frequency, rate or extent of phagocytosis, the process in which phagocytes engulf external particulate material."" [GOC:ai]"	97	98	5	17376	0.0510204081632653	0.0515463917525773	query_1	['GO:0006909', 'GO:0030100']	['RAPGEF1', 'PLCG2', 'SYK', 'FCGR1A', 'DOCK2']
668	GO:BP	GO:0042113	B cell activation	0.0015775195722311	True	"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]"	288	98	8	17376	0.0816326530612244	0.0277777777777777	query_1	['GO:0046649']	['PIK3R1', 'PLCG2', 'ZAP70', 'LYN', 'SHB', 'SYK', 'SH3KBP1', 'PTK2B']
669	GO:BP	GO:0060070	canonical Wnt signaling pathway	0.0015775195722311	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes."" [GOC:bf, GOC:dph, PMID:11532397, PMID:19619488]"	288	98	8	17376	0.0816326530612244	0.0277777777777777	query_1	['GO:0016055']	['RAPGEF1', 'LATS1', 'SRC', 'NPHP4', 'DVL2', 'EGFR', 'XIAP', 'INVS']
670	GO:BP	GO:0002263	cell activation involved in immune response	0.0015775195722311	True	"""A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	288	98	8	17376	0.0816326530612244	0.0277777777777777	query_1	['GO:0001775', 'GO:0002252', 'GO:0006955']	['PLCG2', 'LAT', 'LYN', 'SHB', 'SYK', 'PTK2B', 'DOCK2', 'CBL']
671	GO:BP	GO:0002279	mast cell activation involved in immune response	0.0015808221420758	True	"""The change in morphology and behavior of a mast cell resulting from exposure to a cytokine, chemokine, soluble factor, or to (at least in mammals) an antigen which the mast cell has specifically bound via IgE bound to Fc-epsilonRI receptors, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	53	98	4	17376	0.0408163265306122	0.0754716981132075	query_1	['GO:0002275', 'GO:0045576']	['LAT', 'LYN', 'SYK', 'CBL']
672	GO:BP	GO:0010518	positive regulation of phospholipase activity	0.0015808221420758	True	"""Any process that increases the frequency, rate or extent of phospholipase activity, the hydrolysis of a phospholipid."" [GOC:BHF, GOC:dph, GOC:tb]"	53	98	4	17376	0.0408163265306122	0.0754716981132075	query_1	['GO:0010517', 'GO:0060193']	['ITK', 'FGFR3', 'EGFR', 'PDGFRA']
673	GO:BP	GO:0032103	positive regulation of response to external stimulus	0.0015816786906304	True	"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]"	539	98	11	17376	0.1122448979591836	0.0204081632653061	query_1	['GO:0009605', 'GO:0032101', 'GO:0048584']	['MET', 'SRC', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'PTK2B', 'XIAP', 'PTK2']
674	GO:BP	GO:0051494	negative regulation of cytoskeleton organization	0.0015941684407065	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]"	153	98	6	17376	0.0612244897959183	0.0392156862745098	query_1	['GO:0007010', 'GO:0010639', 'GO:0051493']	['MET', 'NCK1', 'PIK3R1', 'WAS', 'CORO1B', 'NCK2']
675	GO:CC	GO:0031982	vesicle	0.0015986885670491	True	"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]"	3792	98	37	17376	0.3775510204081632	0.0097573839662447	query_1	['GO:0043227']	['RAPGEF1', 'NCK1', 'SRC', 'WIPF3', 'CRK', 'APAF1', 'HGF', 'PLCG2', 'OSTF1', 'WASL', 'WIPF1', 'SLC44A2', 'FYN', 'WAS', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'CORO1B', 'ARL3', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'CYB5R3', 'SH3GL2', 'RP2', 'HAP1', 'PKD1', 'CPVL', 'DOCK2', 'LCK', 'NCK2', 'SNX11']
676	GO:CC	GO:0031410	cytoplasmic vesicle	0.0015986885670491	True	"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]"	2390	98	27	17376	0.2755102040816326	0.0112970711297071	query_1	['GO:0005737', 'GO:0097708']	['RAPGEF1', 'SRC', 'WIPF3', 'APAF1', 'HGF', 'OSTF1', 'WASL', 'WIPF1', 'SLC44A2', 'FYN', 'WAS', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'CYB5R3', 'SH3GL2', 'RP2', 'HAP1', 'PKD1', 'DOCK2', 'SNX11']
677	GO:CC	GO:0032587	ruffle membrane	0.0015986885670491	True	"""The portion of the plasma membrane surrounding a ruffle."" [GOC:mah]"	98	98	5	17376	0.0510204081632653	0.0510204081632653	query_1	['GO:0001726', 'GO:0031253', 'GO:0031256']	['SRC', 'PLCG2', 'EGFR', 'PLCG1', 'ERBB2']
678	GO:BP	GO:0021549	cerebellum development	0.0016093002152937	True	"""The process whose specific outcome is the progression of the cerebellum over time, from its formation to the mature structure. The cerebellum is the portion of the brain in the back of the head between the cerebrum and the pons. In mice, the cerebellum controls balance for walking and standing, modulates the force and range of movement and is involved in the learning of motor skills."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	98	98	5	17376	0.0510204081632653	0.0510204081632653	query_1	['GO:0022037', 'GO:0048856']	['CRK', 'RPGRIP1L', 'CRKL', 'HAP1', 'PTPN11']
679	GO:BP	GO:1902904	negative regulation of supramolecular fiber organization	0.0016438521769066	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of fibril organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]"	154	98	6	17376	0.0612244897959183	0.0389610389610389	query_1	['GO:0051129', 'GO:0097435', 'GO:1902903']	['MET', 'NCK1', 'PIK3R1', 'WAS', 'CORO1B', 'NCK2']
680	GO:CC	GO:0099513	polymeric cytoskeletal fiber	0.0016500778822146	True	"""A component of the cytoskeleton consisting of a homo or heteropolymeric fiber constructed from an indeterminate number of protein subunits."" [GOC:dos]"	738	98	13	17376	0.1326530612244898	0.0176151761517615	query_1	['GO:0005856', 'GO:0099512']	['TTC30B', 'SRC', 'WIPF3', 'WASL', 'RPGRIP1L', 'WIPF1', 'WIPF2', 'FYN', 'WAS', 'CORO1B', 'ARL3', 'XIAP', 'INVS']
