Pierpont syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1327	GO:BP	GO:0010867	positive regulation of triglyceride biosynthetic process	0.0091931493975804	True	"""Any process that increases the rate, frequency, or extent of triglyceride biosynthesis. Triglyceride biosynthesis is the collection of chemical reactions and pathways resulting in the formation of triglyceride, any triester of glycerol."" [GOC:BHF, GOC:tb]"	13	101	2	15719	0.0198019801980198	0.1538461538461538	query_1	['GO:0010866', 'GO:0019432', 'GO:0031328', 'GO:0046889', 'GO:0090208']	['NR1H2', 'NR1H3']
1330	GO:BP	GO:0070141	response to UV-A	0.0091931493975804	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-A radiation stimulus. UV-A radiation (UV-A light) spans the wavelengths 315 to 400 nm."" [GOC:BHF, GOC:mah]"	13	101	2	15719	0.0198019801980198	0.1538461538461538	query_1	['GO:0009411']	['AKT1', 'CCND1']
1326	GO:BP	GO:0048666	neuron development	0.0091931493975804	True	"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]"	1058	101	15	15719	0.1485148514851485	0.0141776937618147	query_1	['GO:0030182', 'GO:0048468']	['AKT1', 'CTNNB1', 'RB1', 'FOXG1', 'SIN3A', 'SMAD4', 'NOTCH1', 'RUNX1', 'EP300', 'MECP2', 'NOTCH2', 'HDAC2', 'KDM1A', 'THRB', 'SKIL']
1338	GO:BP	GO:0097191	extrinsic apoptotic signaling pathway	0.009306582361095	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]"	222	101	6	15719	0.0594059405940594	0.027027027027027	query_1	['GO:0007166', 'GO:0097190']	['AKT1', 'AR', 'DAXX', 'SMAD3', 'PML', 'SKIL']
246	REAC	REAC:R-HSA-6782135	Dual incision in TC-NER	0.0095200474991266	True	Dual incision in TC-NER	64	100	4	10022	0.04	0.0625	query_1	['REAC:R-HSA-6781827']	['CDK7', 'CCNH', 'USP7', 'EP300']
1339	GO:BP	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	0.0096226281138047	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of -kappaB kinase/NF-kappaB signaling."" [GOC:jl]"	46	101	3	15719	0.0297029702970297	0.0652173913043478	query_1	['GO:0007249', 'GO:0043122', 'GO:1902532']	['HDAC1', 'NR1H4', 'ESR1']
1340	GO:BP	GO:0098534	centriole assembly	0.0096226281138047	True	"""A cellular process that results in the assembly of one or more centrioles."" [GOC:dos, PMID:24075808]"	46	101	3	15719	0.0297029702970297	0.0652173913043478	query_1	['GO:0031023', 'GO:0140694']	['E2F4', 'CDK2', 'KAT2B']
1341	GO:BP	GO:0061383	trabecula morphogenesis	0.0096226281138047	True	"""The process of shaping a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]"	46	101	3	15719	0.0297029702970297	0.0652173913043478	query_1	['GO:0009653']	['NOTCH1', 'RBPJ', 'FOXH1']
1342	GO:BP	GO:2000273	positive regulation of signaling receptor activity	0.0096226281138047	True	"""Any process that activates or increases the frequency, rate or extent of signaling receptor activity."" [GOC:obol]"	46	101	3	15719	0.0297029702970297	0.0652173913043478	query_1	['GO:0010469', 'GO:0044093']	['NCOA3', 'HDAC1', 'HDAC2']
1343	GO:BP	GO:0008406	gonad development	0.0096908551756462	True	"""The process whose specific outcome is the progression of the gonad over time, from its formation to the mature structure. The gonad is an animal organ that produces gametes; in some species it also produces hormones."" [GOC:ems, ISBN:0198506732]"	224	101	6	15719	0.0594059405940594	0.0267857142857142	query_1	['GO:0045137', 'GO:0048513', 'GO:0048608']	['NRIP1', 'AR', 'SMAD4', 'ESR1', 'RARA', 'CCND1']
247	REAC	REAC:R-HSA-4085377	SUMOylation of SUMOylation proteins	0.0097989132214033	True	SUMOylation of SUMOylation proteins	32	100	3	10022	0.03	0.09375	query_1	['REAC:R-HSA-3108232']	['UBE2I', 'SUMO1', 'SUMO2']
1344	GO:BP	GO:0140888	interferon-mediated signaling pathway	0.0098177727955117	True	"""The series of molecular signals initiated by type II interferon binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Type II interferon is also known as interferon-gamma."" [GOC:add, GOC:dph, GOC:signaling, PMID:32464097]"	95	101	4	15719	0.0396039603960396	0.0421052631578947	query_1	['GO:0019221']	['PPARG', 'NR1H2', 'NR1H3', 'TP53']
1345	GO:BP	GO:0071241	cellular response to inorganic substance	0.0098908123484571	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:mah]"	225	101	6	15719	0.0594059405940594	0.0266666666666666	query_1	['GO:0010035', 'GO:0070887']	['AKT1', 'SUMO1', 'DAXX', 'CDK2', 'FOXO1', 'CDKN1B']
248	REAC	REAC:R-HSA-427413	NoRC negatively regulates rRNA expression	0.0098977078955221	True	NoRC negatively regulates rRNA expression	105	100	5	10022	0.05	0.0476190476190476	query_1	['REAC:R-HSA-5250941']	['CDK7', 'HDAC1', 'SIN3A', 'CCNH', 'HDAC2']
1346	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	0.0099534224112083	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	101	14	15719	0.1386138613861386	0.0145530145530145	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['UBE2I', 'PPARG', 'CTNNB1', 'AR', 'SMAD4', 'NOTCH1', 'EP300', 'NOTCH2', 'HDAC3', 'PDE8A', 'TP53', 'PML', 'SKIL', 'HIPK2']
1347	GO:BP	GO:0060759	regulation of response to cytokine stimulus	0.009976201544985	True	"""Any process that modulates the rate, frequency, or extent of a response to cytokine stimulus."" [GOC:BHF, GOC:dph, GOC:tb]"	156	101	5	15719	0.0495049504950495	0.032051282051282	query_1	['GO:0034097', 'GO:0048583']	['PPARG', 'NR1H2', 'NR1H3', 'GPS2', 'NR1H4']
1348	GO:BP	GO:0002833	positive regulation of response to biotic stimulus	0.0101453988622711	True	"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]"	303	101	7	15719	0.0693069306930693	0.0231023102310231	query_1	['GO:0002831', 'GO:0009607', 'GO:0048584']	['CREBBP', 'SIN3A', 'NR1H3', 'EP300', 'GPS2', 'NR1H4', 'ESR1']
1350	GO:BP	GO:0060711	labyrinthine layer development	0.0101706207295955	True	"""The process in which the labyrinthine layer of the placenta progresses, from its formation to its mature state."" [GOC:dph]"	47	101	3	15719	0.0297029702970297	0.0638297872340425	query_1	['GO:0001892', 'GO:0048856']	['AKT1', 'RBPJ', 'NCOA1']
1349	GO:BP	GO:0048806	genitalia development	0.0101706207295955	True	"""The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure."" [GOC:jid]"	47	101	3	15719	0.0297029702970297	0.0638297872340425	query_1	['GO:0007548', 'GO:0048513', 'GO:0048608']	['CTNNB1', 'AR', 'ESR1']
1351	GO:BP	GO:0030178	negative regulation of Wnt signaling pathway	0.0105036088111852	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the Wnt signaling pathway."" [GOC:dph, GOC:go_curators, GOC:tb]"	158	101	5	15719	0.0495049504950495	0.0316455696202531	query_1	['GO:0009968', 'GO:0016055', 'GO:0030111']	['CTNNB1', 'HDAC1', 'WWTR1', 'NOTCH1', 'FOXO1']
1354	GO:BP	GO:0060572	morphogenesis of an epithelial bud	0.0105154997708608	True	"""The morphogenetic process in which a bud forms from an epithelial sheet. A bud is a protrusion that forms form the sheet by localized folding."" [GOC:dph]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0060571']	['CTNNB1', 'AR']
1353	GO:BP	GO:0048368	lateral mesoderm development	0.0105154997708608	True	"""The process whose specific outcome is the progression of the lateral mesoderm over time, from its formation to the mature structure."" [GOC:go_curators]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0007498', 'GO:0060485']	['SMAD2', 'FOXH1']
1352	GO:BP	GO:0061029	eyelid development in camera-type eye	0.0105154997708608	True	"""The progression of the eyelid in a camera-type eye from its formation to the mature state. The eyelid is a membranous cover that helps protect and lubricate the eye."" [GOC:dph, GOC:yaf]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0043010', 'GO:0048856']	['HDAC1', 'HDAC2']
1356	GO:BP	GO:0048820	hair follicle maturation	0.0105154997708608	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for a hair follicle to attain its fully functional state."" [GOC:devbiol]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0001942', 'GO:0022405', 'GO:0071695']	['CTNNB1', 'RBPJ']
1357	GO:BP	GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	0.0105154997708608	True	"""Any process that modulates the frequency, rate or extent of transcription of nuclear large rRNA mediated by RNA polymerase I."" [GOC:sart, GOC:TermGenie]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0006356', 'GO:0042790', 'GO:0140747']	['SMARCA4', 'SMARCB1']
1358	GO:BP	GO:0097306	cellular response to alcohol	0.0105154997708608	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]"	97	101	4	15719	0.0396039603960396	0.0412371134020618	query_1	['GO:0071310', 'GO:0097305', 'GO:1901701']	['AKT1', 'PPARG', 'CTNNB1', 'CDK4']
1355	GO:BP	GO:0072160	nephron tubule epithelial cell differentiation	0.0105154997708608	True	"""The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the nephron tubule as it progresses from its formation to the mature state."" [GOC:mtg_kidney_jan10]"	14	101	2	15719	0.0198019801980198	0.1428571428571428	query_1	['GO:0035850', 'GO:0072080']	['CTNNB1', 'WWTR1']
80	GO:CC	GO:0015630	microtubule cytoskeleton	0.0105375706966402	True	"""The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins."" [GOC:jl, ISBN:0395825172]"	1325	101	17	16420	0.1683168316831683	0.0128301886792452	query_1	['GO:0005856']	['AKT1', 'CTNNB1', 'RB1', 'CCNE1', 'TBL1X', 'SMAD4', 'MECP2', 'E2F1', 'NCOR1', 'HDAC3', 'SKI', 'CDK2', 'KAT2B', 'TBL1XR1', 'TP53', 'TFDP2', 'CDK6']
79	GO:CC	GO:0000228	nuclear chromosome	0.0105375706966402	True	"""A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact."" [GOC:dph, GOC:mah]"	228	101	6	16420	0.0594059405940594	0.0263157894736842	query_1	['GO:0005694', 'GO:0031981']	['UBE2I', 'HDAC1', 'SIN3A', 'SMARCB1', 'E2F1', 'HDAC2']
249	REAC	REAC:R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.0105594553747766	True	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	10	100	2	10022	0.02	0.2	query_1	['REAC:R-HSA-8878171']	['CBFB', 'RUNX1']
1359	GO:BP	GO:0045137	development of primary sexual characteristics	0.0106728614196296	True	"""The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion."" [GOC:ai]"	229	101	6	15719	0.0594059405940594	0.0262008733624454	query_1	['GO:0003006', 'GO:0007275', 'GO:0007548']	['NRIP1', 'AR', 'SMAD4', 'ESR1', 'RARA', 'CCND1']
1363	GO:BP	GO:0045766	positive regulation of angiogenesis	0.0106956121297602	True	"""Any process that activates or increases angiogenesis."" [GOC:go_curators]"	159	101	5	15719	0.0495049504950495	0.0314465408805031	query_1	['GO:0001525', 'GO:0045765', 'GO:1904018']	['SMAD1', 'STAT3', 'RUNX1', 'SP1', 'HIPK2']
1360	GO:BP	GO:1904018	positive regulation of vasculature development	0.0106956121297602	True	"""Any process that activates or increases the frequency, rate or extent of vasculature development."" [GO_REF:0000058, GOC:TermGenie, PMID:21472453]"	159	101	5	15719	0.0495049504950495	0.0314465408805031	query_1	['GO:0001944', 'GO:0051094', 'GO:0051240', 'GO:1901342']	['SMAD1', 'STAT3', 'RUNX1', 'SP1', 'HIPK2']
1361	GO:BP	GO:0001754	eye photoreceptor cell differentiation	0.0106956121297602	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a photoreceptor cell, as found in the eye, the primary visual organ of most organisms."" [GOC:go_curators]"	48	101	3	15719	0.0297029702970297	0.0625	query_1	['GO:0046530', 'GO:0048592']	['STAT3', 'NOTCH1', 'THRB']
1362	GO:BP	GO:0002066	columnar/cuboidal epithelial cell development	0.0106956121297602	True	"""The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]"	48	101	3	15719	0.0297029702970297	0.0625	query_1	['GO:0002064', 'GO:0002065']	['AKT1', 'RARA', 'CDK6']
1364	GO:BP	GO:0003013	circulatory system process	0.0107160632653639	True	"""A organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism."" [GOC:mtg_cardio]"	570	101	10	15719	0.099009900990099	0.0175438596491228	query_1	['GO:0003008']	['MDM2', 'E2F4', 'PPARG', 'PPARA', 'AR', 'WWTR1', 'SUMO1', 'MECP2', 'SMAD3', 'THRB']
1365	GO:BP	GO:0032963	collagen metabolic process	0.0108094714379788	True	"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]"	98	101	4	15719	0.0396039603960396	0.0408163265306122	query_1	['GO:0008152']	['PPARG', 'NOTCH1', 'RUNX1', 'HDAC2']
1366	GO:BP	GO:0060348	bone development	0.0108390623745599	True	"""The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components."" [GOC:dph]"	230	101	6	15719	0.0594059405940594	0.0260869565217391	query_1	['GO:0001501', 'GO:0048513']	['SMAD1', 'EP300', 'NOTCH2', 'SKI', 'RARA', 'TP53']
1367	GO:BP	GO:2000116	regulation of cysteine-type endopeptidase activity	0.0108390623745599	True	"""Any process that modulates the frequency, rate or extent of cysteine-type endopeptidase activity."" [GOC:obol, GOC:yaf]"	230	101	6	15719	0.0594059405940594	0.0260869565217391	query_1	['GO:0052548']	['REST', 'AKT1', 'PPARG', 'FABP1', 'SMAD3', 'PML']
250	REAC	REAC:R-HSA-5357801	Programmed Cell Death	0.0108623035191198	True	Programmed Cell Death	205	100	7	10022	0.07	0.0341463414634146	query_1	['REAC:0000000']	['AKT1', 'STAT3', 'TFDP1', 'CTNNB1', 'E2F1', 'TP53', 'TFDP2']
1368	GO:BP	GO:0045936	negative regulation of phosphate metabolic process	0.0108813139391497	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	391	101	8	15719	0.0792079207920792	0.0204603580562659	query_1	['GO:0006796', 'GO:0010563', 'GO:0019220']	['AKT1', 'PPARG', 'RB1', 'CDKN1A', 'WWTR1', 'KAT2B', 'CDKN1B', 'TP53']
