ALG8-CDG	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
693	GO:BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.0050457160237908	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:mah]"	200	97	6	17376	0.0618556701030927	0.03	query_1	['GO:0043410', 'GO:0070371', 'GO:0070372']	['SRC', 'FGA', 'ITGB3', 'APOE', 'FGB', 'FGG']
694	GO:CC	GO:0110165	cellular anatomical entity	0.0051482809436959	True	"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]"	16238	97	97	17376	1.0	0.005973642074147	query_1	['GO:0005575']	['RHOD', 'MASP1', 'PTX3', 'C3', 'F12', 'GP1BB', 'ITGB1', 'SIGMAR1', 'MASP2', 'APOC3', 'ITGB5', 'FN1', 'ITGAV', 'HBB', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'VWF', 'TGFB3', 'FCN2', 'GP1BA', 'GP9', 'TJP1', 'BDKRB2', 'FCN3', 'GJA1', 'FLNA', 'TFRC', 'F11', 'COLEC11', 'APOE', 'ITGA2B', 'ITGA5', 'ANKFY1', 'HFE', 'COLEC10', 'ENOPH1', 'CRP', 'A2M', 'NELL2', 'INHBE', 'ROBO3', 'INHBC', 'CFHR4', 'SERPIND1', 'WHAMM', 'AGPAT4', 'CFH', 'C4A', 'ALG8', 'C4BPB', 'ZNF655', 'BDKRB1', 'CD46', 'APOA1', 'LRP1', 'F2', 'TF', 'F9', 'GALNT12', 'TFR2', 'KLKB1', 'UAP1', 'HP', 'YWHAZ', 'FGB', 'APOA2', 'PROS1', 'C4B_2', 'FGG', 'FITM2', 'CFI', 'FILIP1', 'SERPINC1', 'CFB', 'C2', 'MBL2', 'C4BPA', 'SERPINA1', 'VTN', 'GP5', 'APOC2', 'FCN1', 'KNG1', 'TLN1', 'PTK2', 'ITGB6', 'C1QBP', 'A1BG', 'ALB', 'PRCP', 'VKORC1L1', 'HPX', 'ORM1', 'SC5D', 'AGPAT3']
695	GO:BP	GO:0015748	organophosphate ester transport	0.0052066540662379	True	"""The directed movement of organophosphate esters into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organophosphate esters are small organic molecules containing phosphate ester bonds."" [GOC:mcc]"	134	97	5	17376	0.0515463917525773	0.0373134328358208	query_1	['GO:0071702']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
696	GO:BP	GO:0072359	circulatory system development	0.005260143322943	True	"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]"	1082	97	15	17376	0.1546391752577319	0.0138632162661737	query_1	['GO:0048731']	['C3', 'ITGB1', 'FN1', 'ITGAV', 'ITGB3', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'ITGA2B', 'ITGA5', 'LRP1', 'YWHAZ', 'PTK2', 'PRCP']
697	GO:BP	GO:1903530	regulation of secretion by cell	0.005260143322943	True	"""Any process that modulates the frequency, rate or extent of secretion by cell."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:12130530]"	546	97	10	17376	0.1030927835051546	0.0183150183150183	query_1	['GO:0032940', 'GO:0050794', 'GO:0051046']	['SPP1', 'FGA', 'TGFB3', 'GJA1', 'APOE', 'HFE', 'F2', 'TFR2', 'FGB', 'FGG']
698	GO:BP	GO:0050794	regulation of cellular process	0.0052624844172571	True	"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]"	9791	97	70	17376	0.7216494845360825	0.0071494229394341	query_1	['GO:0009987', 'GO:0050789']	['RHOD', 'PTX3', 'C3', 'GP1BB', 'ITGB1', 'SIGMAR1', 'APOC3', 'ITGB5', 'FN1', 'ITGAV', 'HBB', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'VWF', 'TGFB3', 'FCN2', 'GP1BA', 'GP9', 'TJP1', 'BDKRB2', 'FCN3', 'GJA1', 'FLNA', 'TFRC', 'COLEC11', 'APOE', 'ITGA2B', 'ITGA5', 'ANKFY1', 'HFE', 'COLEC10', 'CRP', 'INHBE', 'INHBC', 'WHAMM', 'CFH', 'C4A', 'C4BPB', 'ZNF655', 'BDKRB1', 'CD46', 'APOA1', 'LRP1', 'F2', 'TF', 'TFR2', 'HP', 'YWHAZ', 'FGB', 'APOA2', 'C4B_2', 'FGG', 'FITM2', 'C2', 'MBL2', 'C4BPA', 'VTN', 'GP5', 'APOC2', 'FCN1', 'KNG1', 'TLN1', 'PTK2', 'ITGB6', 'C1QBP', 'ALB', 'PRCP', 'HPX']
699	GO:BP	GO:0006793	phosphorus metabolic process	0.0052624844172571	True	"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]"	2632	97	27	17376	0.2783505154639175	0.0102583586626139	query_1	['GO:0044237']	['C3', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'BDKRB2', 'TFRC', 'APOE', 'ITGA5', 'HFE', 'INHBE', 'INHBC', 'AGPAT4', 'BDKRB1', 'APOA1', 'LRP1', 'F2', 'TF', 'UAP1', 'YWHAZ', 'APOA2', 'FITM2', 'VTN', 'APOC2', 'PTK2', 'HPX', 'AGPAT3']
700	GO:BP	GO:0009893	positive regulation of metabolic process	0.0052643987379905	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	3648	97	34	17376	0.3505154639175257	0.0093201754385964	query_1	['GO:0008152', 'GO:0019222', 'GO:0048518']	['PTX3', 'C3', 'F12', 'FN1', 'HBB', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'GJA1', 'TFRC', 'APOE', 'ITGA5', 'HFE', 'CRP', 'INHBE', 'INHBC', 'C4BPB', 'CD46', 'APOA1', 'LRP1', 'F2', 'TF', 'TFR2', 'KLKB1', 'APOA2', 'C4BPA', 'VTN', 'APOC2', 'FCN1', 'PTK2', 'C1QBP', 'HPX', 'ORM1']
701	GO:BP	GO:0016043	cellular component organization	0.0053031374408182	True	"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]"	6030	97	49	17376	0.5051546391752577	0.0081260364842454	query_1	['GO:0071840']	['RHOD', 'PTX3', 'C3', 'ITGB1', 'SIGMAR1', 'APOC3', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'FCN2', 'TJP1', 'FCN3', 'GJA1', 'FLNA', 'TFRC', 'COLEC11', 'APOE', 'ITGA5', 'ANKFY1', 'HFE', 'COLEC10', 'ROBO3', 'WHAMM', 'C4A', 'BDKRB1', 'APOA1', 'LRP1', 'F2', 'TF', 'TFR2', 'YWHAZ', 'FGB', 'APOA2', 'C4B_2', 'FGG', 'FITM2', 'C2', 'MBL2', 'VTN', 'APOC2', 'FCN1', 'TLN1', 'PTK2', 'C1QBP']
702	GO:BP	GO:0090504	epiboly	0.0053751503365247	True	"""The expansion of one cell sheet over other cells or yolk."" [GOC:dph, GOC:tb]"	35	97	3	17376	0.0309278350515463	0.0857142857142857	query_1	['GO:0002011']	['ITGB1', 'FLNA', 'ITGA5']
703	GO:BP	GO:0035633	maintenance of blood-brain barrier	0.0053751503365247	True	"""Maintaining the structure and function of the blood-brain barrier, thus ensuring specific regulated transport of substances (e.g. macromolecules, small molecules, ions) into the brain, and out of the brain into the blood circulation."" [GOC:aruk, GOC:bc, GOC:bf, GOC:sl, PMID:20080302, PMID:30280653]"	35	97	3	17376	0.0309278350515463	0.0857142857142857	query_1	['GO:0001894']	['ITGB1', 'TJP1', 'GJA1']
704	GO:BP	GO:0050714	positive regulation of protein secretion	0.0056496796600148	True	"""Any process that activates or increases the frequency, rate or extent of the controlled release of a protein from a cell."" [GOC:ai]"	137	97	5	17376	0.0515463917525773	0.0364963503649635	query_1	['GO:0009306', 'GO:0050708', 'GO:0051222', 'GO:1903532']	['FGA', 'TGFB3', 'F2', 'FGB', 'FGG']
705	GO:BP	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.0057612452058267	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the phosphatidylinositol 3-kinase cascade."" [GOC:ef]"	80	97	4	17376	0.0412371134020618	0.05	query_1	['GO:0014065', 'GO:0014066', 'GO:1902533']	['FN1', 'SRC', 'F2', 'PTK2']
706	GO:BP	GO:0010874	regulation of cholesterol efflux	0.0057840247800005	True	"""Any process that modulates the frequency, rate or extent of cholesterol efflux. Cholesterol efflux is the directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle."" [GOC:BHF, GOC:dph, GOC:tb]"	36	97	3	17376	0.0309278350515463	0.0833333333333333	query_1	['GO:0032374', 'GO:0033344']	['APOE', 'APOA1', 'LRP1']
707	GO:BP	GO:0032373	positive regulation of sterol transport	0.0057840247800005	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	36	97	3	17376	0.0309278350515463	0.0833333333333333	query_1	['GO:0015918', 'GO:0032370', 'GO:0032371']	['APOE', 'APOA1', 'LRP1']
708	GO:BP	GO:0032376	positive regulation of cholesterol transport	0.0057840247800005	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	36	97	3	17376	0.0309278350515463	0.0833333333333333	query_1	['GO:0030301', 'GO:0032373', 'GO:0032374']	['APOE', 'APOA1', 'LRP1']
709	REAC	REAC:R-HSA-210990	PECAM1 interactions	0.0058065769141833	True	PECAM1 interactions	11	97	2	17376	0.0206185567010309	0.1818181818181818	query_1	['REAC:R-HSA-202733']	['ITGAV', 'ITGB3']
710	GO:BP	GO:0010898	positive regulation of triglyceride catabolic process	0.0058973561155813	True	"""Any process that increases the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of triglyceride."" [GOC:rn, GOC:tb]"	9	97	2	17376	0.0206185567010309	0.2222222222222222	query_1	['GO:0010896', 'GO:0019433', 'GO:0031331', 'GO:0050996', 'GO:0090208']	['APOA1', 'APOC2']
711	GO:BP	GO:0030300	regulation of intestinal cholesterol absorption	0.0058973561155813	True	"""Any process that modulates the frequency, rate or extent of absorption of cholesterol into the blood, and the exclusion of other sterols from absorption."" [GOC:mah, PMID:11099417]"	9	97	2	17376	0.0206185567010309	0.2222222222222222	query_1	['GO:0030299', 'GO:0032374', 'GO:1904729']	['APOA1', 'APOA2']
712	GO:BP	GO:0035635	entry of bacterium into host cell	0.0058973561155813	True	"""The process in which a bacterium enters a host cell. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, PMID:21187937]"	9	97	2	17376	0.0206185567010309	0.2222222222222222	query_1	['GO:0044409']	['ITGAV', 'SRC']
713	GO:BP	GO:0051006	positive regulation of lipoprotein lipase activity	0.0058973561155813	True	"""Any process that activates or increases the activity of the enzyme lipoprotein lipase."" [GOC:ai]"	9	97	2	17376	0.0206185567010309	0.2222222222222222	query_1	['GO:0051004', 'GO:0061365']	['APOA1', 'APOC2']
714	GO:BP	GO:0048660	regulation of smooth muscle cell proliferation	0.0059245320529933	True	"""Any process that modulates the frequency, rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]"	139	97	5	17376	0.0515463917525773	0.0359712230215827	query_1	['GO:0042127', 'GO:0048659']	['SRC', 'ITGB3', 'TGFB3', 'GJA1', 'APOE']
715	GO:BP	GO:0035023	regulation of Rho protein signal transduction	0.0059315914657421	True	"""Any process that modulates the frequency, rate or extent of Rho protein signal transduction."" [GOC:bf]"	81	97	4	17376	0.0412371134020618	0.0493827160493827	query_1	['GO:0007266', 'GO:0046578']	['ITGB1', 'APOC3', 'APOE', 'APOA1']
716	GO:CC	GO:0031838	haptoglobin-hemoglobin complex	0.0059998399453585	True	"""A protein complex formed by the stable binding of a haptoglobin to hemoglobin."" [GOC:mah]"	11	97	2	17376	0.0206185567010309	0.1818181818181818	query_1	['GO:0032991']	['HBB', 'HP']
717	GO:CC	GO:0005794	Golgi apparatus	0.0059998399453585	True	"""A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."" [ISBN:0198506732]"	1513	97	18	17376	0.1855670103092783	0.0118968935888962	query_1	['GO:0005737', 'GO:0012505', 'GO:0043231']	['RHOD', 'SPP1', 'BDKRB2', 'GJA1', 'FLNA', 'APOE', 'ITGA5', 'COLEC10', 'WHAMM', 'LRP1', 'F2', 'F9', 'GALNT12', 'PROS1', 'SERPINA1', 'VTN', 'ALB', 'AGPAT3']
718	GO:BP	GO:0044706	multi-multicellular organism process	0.0060811559886397	True	"""A multicellular organism process which involves another multicellular organism of the same or different species."" [GOC:jl]"	209	97	6	17376	0.0618556701030927	0.0287081339712918	query_1	['GO:0032501']	['SPP1', 'ITGB3', 'TGFB3', 'GJA1', 'ITGA5', 'C1QBP']
719	GO:BP	GO:0014911	positive regulation of smooth muscle cell migration	0.0061507478813431	True	"""Any process that activates, maintains or increases the frequency, rate or extent of smooth muscle cell migration."" [CL:0000192, GOC:mtg_muscle]"	37	97	3	17376	0.0309278350515463	0.081081081081081	query_1	['GO:0014909', 'GO:0014910', 'GO:0030335']	['SRC', 'ITGB3', 'VTN']
720	GO:BP	GO:0010762	regulation of fibroblast migration	0.0061507478813431	True	"""Any process that modulates the rate, frequency or extent of fibroblast cell migration. Fibroblast cell migration is accomplished by extension and retraction of a pseudopodium."" [GOC:dph, GOC:tb]"	37	97	3	17376	0.0309278350515463	0.081081081081081	query_1	['GO:0010761', 'GO:0030334']	['ITGB1', 'ITGB3', 'PTK2']
721	GO:BP	GO:0097242	amyloid-beta clearance	0.0061507478813431	True	"""The process in which amyloid-beta is removed from extracellular brain regions by mechanisms involving cell surface receptors."" [GOC:aruk, GOC:bc, GOC:BHF, PMID:18289866, PMID:19098903, PMID:26005850]"	37	97	3	17376	0.0309278350515463	0.081081081081081	query_1	['GO:0032501']	['C3', 'APOE', 'LRP1']
722	GO:BP	GO:0010033	response to organic substance	0.0064208457574949	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm, PMID:23356676]"	2673	97	27	17376	0.2783505154639175	0.0101010101010101	query_1	['GO:0042221']	['F12', 'ITGB1', 'SIGMAR1', 'HBB', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'TJP1', 'GJA1', 'FLNA', 'TFRC', 'APOE', 'A2M', 'BDKRB1', 'APOA1', 'LRP1', 'HP', 'FGB', 'APOA2', 'C4B_2', 'FGG', 'C2', 'PTK2', 'PRCP', 'HPX']
723	GO:BP	GO:0032370	positive regulation of lipid transport	0.0064228529458216	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	83	97	4	17376	0.0412371134020618	0.0481927710843373	query_1	['GO:0006869', 'GO:0032368', 'GO:0051050', 'GO:1905954']	['SPP1', 'APOE', 'APOA1', 'LRP1']
724	GO:BP	GO:0043542	endothelial cell migration	0.0064693009580635	True	"""The orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:go_curators]"	212	97	6	17376	0.0618556701030927	0.0283018867924528	query_1	['GO:0010631']	['ITGB1', 'ITGB3', 'APOE', 'APOA1', 'PTK2', 'PRCP']
725	GO:CC	GO:0070820	tertiary granule	0.0065569571884368	True	"""A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells."" [GOC:BHF, GOC:mah, GOC:rl, PMID:12070036]"	156	97	5	17376	0.0515463917525773	0.032051282051282	query_1	['GO:0030141']	['PTX3', 'HBB', 'HP', 'PRCP', 'ORM1']
726	GO:BP	GO:0090218	positive regulation of lipid kinase activity	0.0065849849119003	True	"""Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid."" [GOC:dph, GOC:tb]"	38	97	3	17376	0.0309278350515463	0.0789473684210526	query_1	['GO:0033674', 'GO:0043550', 'GO:0045834']	['SRC', 'F2', 'PTK2']
727	GO:BP	GO:0014065	phosphatidylinositol 3-kinase signaling	0.0065849849119003	True	"""A series of reactions within the signal-receiving cell, mediated by the intracellular phosphatidylinositol 3-kinase (PI3K). Many cell surface receptor linked signaling pathways signal through PI3K to regulate numerous cellular functions."" [GOC:ef, http://www.biocarta.com, PMID:22525052, Wikipedia:PI3K]"	143	97	5	17376	0.0515463917525773	0.0349650349650349	query_1	['GO:0048015']	['FN1', 'SRC', 'F2', 'PTK2', 'C1QBP']
728	GO:BP	GO:0048659	smooth muscle cell proliferation	0.0065849849119003	True	"""The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population."" [CL:0000192, GOC:ebc, PMID:1840698]"	143	97	5	17376	0.0515463917525773	0.0349650349650349	query_1	['GO:0033002']	['SRC', 'ITGB3', 'TGFB3', 'GJA1', 'APOE']
729	GO:BP	GO:0051056	regulation of small GTPase mediated signal transduction	0.0066269132376727	True	"""Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:go_curators]"	292	97	7	17376	0.0721649484536082	0.023972602739726	query_1	['GO:0007264', 'GO:1902531']	['RHOD', 'ITGB1', 'APOC3', 'ITGAV', 'SRC', 'APOE', 'APOA1']
730	GO:BP	GO:0010631	epithelial cell migration	0.0068746450493779	True	"""The orderly movement of an epithelial cell from one site to another, often during the development of a multicellular organism."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:tb]"	294	97	7	17376	0.0721649484536082	0.0238095238095238	query_1	['GO:0001667', 'GO:0090132']	['ITGB1', 'SRC', 'ITGB3', 'APOE', 'APOA1', 'PTK2', 'PRCP']
