Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
690	GO:BP	GO:0090201	negative regulation of release of cytochrome c from mitochondria	0.0014835623071718	True	"""Any process that decreases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation."" [GOC:BHF, GOC:dph, GOC:mtg_apoptosis, GOC:tb]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0001836', 'GO:0010823', 'GO:0090199', 'GO:2001234']	['AKT1', 'BCL2L1', 'BAK1']
691	GO:BP	GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	0.0014835623071718	True	"""Any process that decreases the rate or extent of the tumor necrosis factor-mediated signaling pathway. The tumor necrosis factor-mediated signaling pathway is the series of molecular signals generated as a consequence of tumor necrosis factor binding to a cell surface receptor."" [GOC:dph, GOC:tb]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0001960', 'GO:0010803', 'GO:0033209']	['PYDC2', 'CARD8', 'NLRP2']
692	GO:BP	GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	0.0014844771962143	True	"""Any process that modulates the frequency, rate or extent of a cytoplasmic pattern recognition receptor signaling pathway in response to a virus."" [GOC:bf, GOC:jl]"	51	100	4	15719	0.04	0.0784313725490196	query_1	['GO:0002753', 'GO:0062207']	['HSPA1A', 'BIRC3', 'TNFAIP3', 'BIRC2']
154	REAC	REAC:R-HSA-9665230	Drug resistance in ERBB2 KD mutants	0.0015921684820197	True	Drug resistance in ERBB2 KD mutants	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'CDC37']
156	REAC	REAC:R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	0.0015921684820197	True	Drug-mediated inhibition of ERBB2 signaling	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-1227986']	['HSP90AA1', 'CDC37']
155	REAC	REAC:R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	0.0015921684820197	True	Drug resistance in ERBB2 TMD/JMD mutants	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'CDC37']
153	REAC	REAC:R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	0.0015921684820197	True	Resistance of ERBB2 KD mutants to AEE788	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
152	REAC	REAC:R-HSA-9686347	Microbial modulation of RIPK1-mediated regulated necrosis	0.0015921684820197	True	Microbial modulation of RIPK1-mediated regulated necrosis	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9693928']	['RIPK1', 'CASP8']
151	REAC	REAC:R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	0.0015921684820197	True	Resistance of ERBB2 KD mutants to trastuzumab	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
150	REAC	REAC:R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to afatinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
148	REAC	REAC:R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to neratinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
149	REAC	REAC:R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to lapatinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
146	REAC	REAC:R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to sapitinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
145	REAC	REAC:R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to tesevatinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
144	REAC	REAC:R-HSA-75108	Activation, myristolyation of BID and translocation to mitochondria	0.0015921684820197	True	Activation, myristolyation of BID and translocation to mitochondria	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-109606']	['BID', 'CASP8']
147	REAC	REAC:R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	0.0015921684820197	True	Resistance of ERBB2 KD mutants to osimertinib	4	93	2	10022	0.021505376344086	0.5	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'CDC37']
693	GO:BP	GO:0010823	negative regulation of mitochondrion organization	0.0015980766333196	True	"""Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a mitochondrion."" [GOC:dph, GOC:tb]"	52	100	4	15719	0.04	0.0769230769230769	query_1	['GO:0007005', 'GO:0010639', 'GO:0010821']	['HSPA1A', 'AKT1', 'BCL2L1', 'BAK1']
694	GO:BP	GO:0034620	cellular response to unfolded protein	0.0016771126238297	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:mah]"	95	100	5	15719	0.05	0.0526315789473684	query_1	['GO:0006986', 'GO:0035967']	['BCL2L11', 'BAX', 'HSPA1A', 'BBC3', 'BAK1']
695	GO:BP	GO:0045649	regulation of macrophage differentiation	0.0016951965251258	True	"""Any process that modulates the frequency, rate or extent of macrophage differentiation."" [GOC:go_curators]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0002761', 'GO:0030225']	['FADD', 'RIPK1', 'CASP8']
697	GO:BP	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	0.0016951965251258	True	"""Any process that activates or increases the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0061756', 'GO:1903039', 'GO:1904994']	['RELA', 'TNF', 'TRAF6']
696	GO:BP	GO:0003323	type B pancreatic cell development	0.0016951965251258	True	"""The process whose specific outcome is the progression of a type B pancreatic cell over time, from its formation to the mature structure. A type B pancreatic cell is a cell located towards center of the islets of Langerhans that secretes insulin."" [CL:0000169, GOC:dph]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0002068', 'GO:0003309']	['GSK3B', 'AKT1', 'BAD']
698	GO:BP	GO:0032946	positive regulation of mononuclear cell proliferation	0.0017419031810596	True	"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	148	100	6	15719	0.06	0.0405405405405405	query_1	['GO:0032943', 'GO:0032944', 'GO:0070665']	['CARD11', 'BCL2', 'FADD', 'PYCARD', 'TRAF6', 'BCL2L1']
699	GO:BP	GO:0018193	peptidyl-amino acid modification	0.0017715057923636	True	"""The alteration of an amino acid residue in a peptide."" [GOC:mah]"	1167	100	18	15719	0.18	0.0154241645244215	query_1	['GO:0036211']	['BAX', 'GSK3B', 'AKT1', 'BCL2', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'FKBP5', 'IKBKE', 'TBK1', 'TNF', 'RIPK1', 'HSP90AA1', 'MAP3K7', 'BAK1', 'FBXW7']
157	REAC	REAC:R-HSA-9725371	Nuclear events stimulated by ALK signaling in cancer	0.0017877063211797	True	Nuclear events stimulated by ALK signaling in cancer	18	93	3	10022	0.032258064516129	0.1666666666666666	query_1	['REAC:R-HSA-9725370']	['RBX1', 'SKP1', 'CUL1']
700	GO:BP	GO:0002064	epithelial cell development	0.00179136937334	True	"""The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."" [GOC:dph]"	209	100	7	15719	0.07	0.0334928229665071	query_1	['GO:0030855', 'GO:0048468']	['GSK3B', 'AKT1', 'TNFRSF1A', 'IKBKB', 'TNF', 'SFN', 'BAD']
701	GO:BP	GO:2000107	negative regulation of leukocyte apoptotic process	0.0018276833607421	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of leukocyte apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]"	54	100	4	15719	0.04	0.074074074074074	query_1	['GO:0043066', 'GO:0071887', 'GO:2000106']	['BCL2', 'FADD', 'BCL2L1', 'BCL10']
705	GO:BP	GO:0019740	nitrogen utilization	0.0018768770374325	True	"""A series of processes that forms an integrated mechanism by which a cell or an organism detects the depletion of primary nitrogen source, usually ammonia, and then activates genes to scavenge the last traces of the primary nitrogen source and to transport and metabolize alternative nitrogen sources. The utilization process begins when the cell or organism detects nitrogen levels, includes the activation of genes whose products detect, transport or metabolize nitrogen-containing substances, and ends when nitrogen is incorporated into the cell or organism's metabolism."" [GOC:mah, GOC:mlg]"	5	100	2	15719	0.02	0.4	query_1	['GO:0031667']	['BAX', 'BCL2']
706	GO:BP	GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	0.0018768770374325	True	"""The series of molecular signals initiated by the binding of a ligand (such as a bacterial peptidoglycan) to a cytoplasmic nucleotide-binding oligomerization domain containing 1 (NOD1) protein receptor, and ending with regulation of a downstream cellular process."" [GOC:add, PMID:17944960, PMID:18585455]"	5	100	2	15719	0.02	0.4	query_1	['GO:0070423']	['TNFAIP3', 'NFKBIA']
702	GO:BP	GO:0006565	L-serine catabolic process	0.0018768770374325	True	"""The chemical reactions and pathways resulting in the breakdown of L-serine, the L-enantiomer of serine, i.e. (2S)-2-amino-3-hydroxypropanoic acid."" [GOC:ai, GOC:jsg]"	5	100	2	15719	0.02	0.4	query_1	['GO:0006563', 'GO:0009071']	['SHMT1', 'SHMT2']
704	GO:BP	GO:1902262	apoptotic process involved in blood vessel morphogenesis	0.0018768770374325	True	"""Any apoptotic process that is involved in blood vessel morphogenesis."" [GOC:dph, GOC:mtg_apoptosis, GOC:TermGenie, PMID:16163358]"	5	100	2	15719	0.02	0.4	query_1	['GO:0048514', 'GO:0060561']	['BAX', 'BAK1']
707	GO:BP	GO:0007231	osmosensory signaling pathway	0.0018768770374325	True	"""The series of molecular signals initiated in response to osmotic change."" [GOC:jl]"	5	100	2	15719	0.02	0.4	query_1	['GO:0035556', 'GO:0071470']	['PYCARD', 'CASP1']
703	GO:BP	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	0.0018768770374325	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of myosin-light-chain-phosphatase activity."" [GOC:bf, GOC:go_curators]"	5	100	2	15719	0.02	0.4	query_1	['GO:0032515', 'GO:0035507']	['IKBKB', 'TNF']
708	GO:BP	GO:0098609	cell-cell adhesion	0.0018771412082384	True	"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]"	873	100	15	15719	0.15	0.0171821305841924	query_1	['GO:0007155']	['CARD11', 'MAP3K8', 'AKT1', 'BCL2', 'RELA', 'TNF', 'FADD', 'NLRP3', 'TNFSF14', 'MALT1', 'TNIP1', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
709	GO:BP	GO:0051131	chaperone-mediated protein complex assembly	0.001905016601179	True	"""The aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."" [GOC:ai]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0065003']	['HSPA1A', 'HSP90AB1', 'HSP90AA1']
710	GO:BP	GO:0051043	regulation of membrane protein ectodomain proteolysis	0.001905016601179	True	"""Any process that modulates the frequency, rate or extent of the proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain)."" [GOC:ai]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0006509', 'GO:0030162', 'GO:0031329', 'GO:0042176']	['TNFRSF1B', 'TNF', 'SNX33']
711	GO:BP	GO:0072577	endothelial cell apoptotic process	0.0019339259633213	True	"""Any apoptotic process in an endothelial cell. An endothelial cell comprises the outermost layer or lining of anatomical structures and can be squamous or cuboidal."" [CL:0000115, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:1904019']	['FASLG', 'TNF', 'TNIP2', 'TNFAIP3']
712	GO:BP	GO:0030183	B cell differentiation	0.001968967726688	True	"""The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity."" [GO_REF:0000022, GOC:mah]"	152	100	6	15719	0.06	0.0394736842105263	query_1	['GO:0030098', 'GO:0042113']	['CARD11', 'BAX', 'BCL2', 'MALT1', 'BAK1', 'BAD']
713	GO:BP	GO:0061024	membrane organization	0.0020452607415349	True	"""A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins."" [GOC:dph, GOC:tb]"	785	100	14	15719	0.14	0.0178343949044585	query_1	['GO:0016043']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'BCL2', 'FASLG', 'BID', 'BBC3', 'HSP90AA1', 'SNX33', 'BCL2L1', 'BAK1', 'BAD']
714	GO:BP	GO:0010332	response to gamma radiation	0.002063897312436	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]"	56	100	4	15719	0.04	0.0714285714285714	query_1	['GO:0010212']	['BAX', 'BCL2', 'BCL2L1', 'BAK1']
715	GO:BP	GO:0010466	negative regulation of peptidase activity	0.0020789724563133	True	"""Any process that stops or reduces the rate of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	215	100	7	15719	0.07	0.0325581395348837	query_1	['GO:0045861', 'GO:0051346', 'GO:0052547']	['AKT1', 'CARD8', 'TNF', 'TNFSF14', 'BIRC3', 'BIRC2', 'SFN']
716	GO:BP	GO:0002252	immune effector process	0.0020859394057129	True	"""Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	604	100	12	15719	0.12	0.0198675496688741	query_1	['GO:0002376']	['TNFRSF1B', 'TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'RELB', 'PYCARD', 'TRAF6', 'BCL10']
158	REAC	REAC:R-HSA-111471	Apoptotic factor-mediated response	0.002095417902732	True	Apoptotic factor-mediated response	19	93	3	10022	0.032258064516129	0.1578947368421052	query_1	['REAC:R-HSA-109606']	['BAX', 'CARD8', 'BAK1']
717	GO:BP	GO:0090316	positive regulation of intracellular protein transport	0.0020960994437091	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:tb]"	154	100	6	15719	0.06	0.0389610389610389	query_1	['GO:0006886', 'GO:0032388', 'GO:0033157', 'GO:0051222']	['GSK3B', 'RNF31', 'BBC3', 'HSP90AA1', 'SFN', 'FBXW7']
49	GO:CC	GO:0072557	IPAF inflammasome complex	0.0021335362524937	True	"""An inflammasome complex that consists of three components, IPAF, NAIP and caspase-1, and includes among its functions the sensing of flagellin derived from Legionella pneumophila, Salmonella typhimurium, Pseudomonas aeruginosa and Shigella flexneri."" [GOC:add, GOC:BHF, GOC:vp, PMID:20303873]"	5	100	2	16420	0.02	0.4	query_1	['GO:0061702']	['NLRC4', 'CASP1']
720	GO:BP	GO:0038095	Fc-epsilon receptor signaling pathway	0.0021341193444141	True	"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin E (IgE) to an Fc-epsilon receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:12413516, PMID:15048725]"	24	100	3	15719	0.03	0.125	query_1	['GO:0038093']	['IKBKB', 'MAP3K7', 'TRAF6']
721	GO:BP	GO:0050678	regulation of epithelial cell proliferation	0.0021341193444141	True	"""Any process that modulates the frequency, rate or extent of epithelial cell proliferation."" [GOC:ai]"	358	100	9	15719	0.09	0.0251396648044692	query_1	['GO:0042127', 'GO:0050673']	['BAX', 'AKT1', 'TNF', 'BID', 'CFLAR', 'TNFAIP3', 'SFN', 'FBXW7', 'BAD']
719	GO:BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	0.0021341193444141	True	"""A toll-like receptor signaling pathway in which the MyD88 adaptor molecule mediates transduction of the signal. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response."" [GOC:add, ISBN:0781735149, PMID:12467241, PMID:12524386, PMID:12855817, PMID:15585605, PMID:15728447]"	24	100	3	15719	0.03	0.125	query_1	['GO:0002224']	['TNIP1', 'MAP3K7', 'TRAF6']
718	GO:BP	GO:0051220	cytoplasmic sequestering of protein	0.0021341193444141	True	"""The selective interaction of a protein with specific molecules in the cytoplasm, thereby inhibiting its transport into other areas of the cell."" [GOC:ai]"	24	100	3	15719	0.03	0.125	query_1	['GO:0045185']	['NFKBIE', 'NFKBIB', 'NFKBIA']
