Acral peeling skin syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
735	GO:BP	GO:0014013	regulation of gliogenesis	6.820812020643348e-05	True	"""Any process that modulates the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]"	102	101	8	21110	0.0792079207920792	0.0784313725490196	query_1	['GO:0042063', 'GO:0050767']	['CTNNB1', 'HDAC1', 'NOTCH1', 'SHH', 'MECP2', 'SKI', 'TP53', 'HDAC2']
736	REAC	REAC:R-HSA-2691230	Signaling by NOTCH1 HD Domain Mutants in Cancer	6.834926036968745e-05	True	Signaling by NOTCH1 HD Domain Mutants in Cancer	15	98	5	10790	0.0510204081632653	0.3333333333333333	query_1	['REAC:R-HSA-2644603']	['ADAM10', 'ADAM17', 'DLL1', 'NOTCH1', 'JAG1']
737	REAC	REAC:R-HSA-2691232	Constitutive Signaling by NOTCH1 HD Domain Mutants	6.834926036968745e-05	True	Constitutive Signaling by NOTCH1 HD Domain Mutants	15	98	5	10790	0.0510204081632653	0.3333333333333333	query_1	['REAC:R-HSA-2691230']	['ADAM10', 'ADAM17', 'DLL1', 'NOTCH1', 'JAG1']
738	REAC	REAC:R-HSA-1502540	Signaling by Activin	6.834926036968745e-05	True	Signaling by Activin	15	98	5	10790	0.0510204081632653	0.3333333333333333	query_1	['REAC:R-HSA-9006936']	['SMAD2', 'SMAD4', 'DRAP1', 'FOXH1', 'SMAD3']
739	GO:MF	GO:0001216	DNA-binding transcription activator activity	6.91921646342496e-05	True	"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets."" [GOC:txnOH-2018]"	475	101	14	20195	0.1386138613861386	0.0294736842105263	query_1	['GO:0003700']	['FOXO3', 'NR1H2', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'SMAD4', 'RBPJ', 'SP1', 'ESR1', 'FOXO1', 'FOXH1', 'TP53', 'SMAD3']
740	GO:BP	GO:0001655	urogenital system development	6.947894012006012e-05	True	"""The process whose specific outcome is the progression of the urogenital system over time, from its formation to the mature structure."" [GOC:go_curators]"	67	101	7	21110	0.0693069306930693	0.1044776119402985	query_1	['GO:0048731']	['PTCH1', 'CTNNB1', 'AR', 'NOTCH1', 'SHH', 'ESR1', 'RARA']
741	CORUM	CORUM:2829	RSmad complex	7.208233959634862e-05	True	RSmad complex	10	65	5	3383	0.0769230769230769	0.5	query_1	['CORUM:0000000']	['NCOA3', 'CREBBP', 'SMAD2', 'SMAD4', 'SMAD3']
742	CORUM	CORUM:2183	Kaiso-NCOR complex	7.208233959634862e-05	True	Kaiso-NCOR complex	10	65	5	3383	0.0769230769230769	0.5	query_1	['CORUM:0000000']	['TBL1X', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
743	HPA	HPA:0300202	lung; endothelial cells[≥Medium]	7.294817305260853e-05	True	lung; endothelial cells[≥Medium]	651	76	18	11006	0.2368421052631578	0.0276497695852534	query_1	['HPA:0300201']	['MAML2', 'RXRA', 'NCOA3', 'AKT1', 'VCP', 'CTNNB1', 'OS9', 'RXRB', 'SUMO1', 'SMAD4', 'MECP2', 'SNW1', 'RCOR1', 'SP1', 'TBL1XR1', 'HDAC2', 'KDM1A', 'JUP']
744	GO:MF	GO:0045296	cadherin binding	7.321704880959455e-05	True	"""Binding to cadherin, a type I membrane protein involved in cell adhesion."" [GOC:bf]"	334	101	12	20195	0.1188118811881188	0.0359281437125748	query_1	['GO:0050839']	['NOTCH3', 'SRC', 'PSEN1', 'CTNNB1', 'CTNNA1', 'EGFR', 'CDH2', 'CDH1', 'CTNNA2', 'CTNND1', 'CDH10', 'JUP']
745	WP	WP:WP47	Hedgehog signaling pathway	7.346922592830262e-05	True	Hedgehog signaling pathway	16	87	5	8133	0.057471264367816	0.3125	query_1	['WP:000000']	['PTCH1', 'IHH', 'DHH', 'SIN3A', 'SHH']
746	GO:BP	GO:0061326	renal tubule development	7.366248464661444e-05	True	"""The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]"	103	101	8	21110	0.0792079207920792	0.0776699029126213	query_1	['GO:0035295', 'GO:0060429', 'GO:0072001']	['PTCH1', 'CTNNB1', 'DLL1', 'SMAD4', 'NOTCH1', 'SHH', 'NOTCH2', 'JAG1']
747	GO:BP	GO:0042307	positive regulation of protein import into nucleus	7.550031101187964e-05	True	"""Any process that activates or increases the frequency, rate or extent of movement of proteins from the cytoplasm into the nucleus."" [GOC:jl]"	40	101	6	21110	0.0594059405940594	0.15	query_1	['GO:0006606', 'GO:0042306', 'GO:0046824', 'GO:0090316', 'GO:1900182']	['PSEN1', 'SHH', 'HDAC3', 'CDH1', 'SMAD3', 'JUP']
748	GO:BP	GO:0010907	positive regulation of glucose metabolic process	7.550031101187964e-05	True	"""Any process that increases the rate, frequency or extent of glucose metabolism. Glucose metabolic processes are the chemical reactions and pathways involving glucose, the aldohexose gluco-hexose."" [GOC:BHF, GOC:tb]"	40	101	6	21110	0.0594059405940594	0.15	query_1	['GO:0006006', 'GO:0010906', 'GO:0045913', 'GO:0062013']	['AKT1', 'SRC', 'KAT2A', 'SIRT1', 'KAT2B', 'FOXO1']
749	HPA	HPA:0340000	ovary	8.017532040865897e-05	True	ovary	5421	76	59	11006	0.7763157894736842	0.0108836008116583	query_1	['HPA:0000000']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'NOTCH3', 'NCOA3', 'CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'PSEN1', 'DERL2', 'VCP', 'FOXO3', 'CTNNB1', 'HDAC1', 'ADAM17', 'NCSTN', 'ABL1', 'OS9', 'UBE2J1', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'HDAC3', 'ERLEC1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'FOXO1', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'HDAC2', 'KDM1A', 'NCOA1', 'JUP']
750	GO:MF	GO:0140853	cholesterol-protein transferase activity	8.094653342592902e-05	True	"""Catalysis of the transfer of a cholesterol to an acceptor protein."" [PMID:8824192]"	3	101	3	20195	0.0297029702970297	1.0	query_1	['GO:0016740', 'GO:0140096']	['IHH', 'DHH', 'SHH']
751	GO:MF	GO:0061733	peptide-lysine-N-acetyltransferase activity	8.165784953650369e-05	True	"""Catalysis of the reaction: acetyl-CoA + lysine in peptide = CoA + N-acetyl-lysine-peptide."" [GOC:dph]"	47	101	6	20195	0.0594059405940594	0.1276595744680851	query_1	['GO:0034212', 'GO:0140096']	['NCOA3', 'CREBBP', 'KAT2A', 'EP300', 'KAT2B', 'NCOA1']
752	WP	WP:WP1541	Energy metabolism	8.25856023958376e-05	True	Energy metabolism	47	87	7	8133	0.0804597701149425	0.1489361702127659	query_1	['WP:000000']	['RXRA', 'FOXO3', 'HDAC1', 'SIRT1', 'EP300', 'FOXO1', 'NCOA1']
753	CORUM	CORUM:142	CD147-gamma-secretase complex	8.41218562226533e-05	True	CD147-gamma-secretase complex	5	65	4	3383	0.0615384615384615	0.8	query_1	['CORUM:0000000']	['PSEN1', 'NCSTN', 'PSENEN', 'APH1A']
754	CORUM	CORUM:5975	Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)	8.41218562226533e-05	True	Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)	5	65	4	3383	0.0615384615384615	0.8	query_1	['CORUM:0000000']	['PSEN1', 'NCSTN', 'PSENEN', 'APH1A']
755	HP	HP:0011787	Central hypothyroidism	8.608023355335523e-05	True	A type of hypothyroidism due to an insufficient stimulation of an otherwise normal thyroid gland. Central hypothyroidism is caused by either pituitary (secondary hypothyroidism) or hypothalamic (tertiary hypothyroidism) defects.	72	54	9	4851	0.1666666666666666	0.125	query_1	['HP:0000821']	['PTCH1', 'TGIF1', 'AKT1', 'CDON', 'CTNNB1', 'TBL1X', 'DLL1', 'SHH', 'FOXH1']
756	WP	WP:WP2870	Extracellular vesicle-mediated signaling in recipient cells	8.999750388032425e-05	True	Extracellular vesicle-mediated signaling in recipient cells	30	87	6	8133	0.0689655172413793	0.2	query_1	['WP:000000']	['AKT1', 'CTNNB1', 'SMAD2', 'EGFR', 'SMAD4', 'SMAD3']
757	GO:BP	GO:0008285	negative regulation of cell population proliferation	9.088744356795388e-05	True	"""Any process that stops, prevents or reduces the rate or extent of cell proliferation."" [GOC:go_curators]"	709	101	17	21110	0.1683168316831683	0.0239774330042313	query_1	['GO:0008283', 'GO:0042127', 'GO:0048523']	['PTCH1', 'IHH', 'CTNNB1', 'DLL1', 'AR', 'CTNNA1', 'SMAD2', 'SMAD4', 'NOTCH1', 'SHH', 'RBPJ', 'SKI', 'KAT2B', 'RARA', 'APP', 'TP53', 'SMAD3']
758	HPA	HPA:0301373	lung; alveolar cells type II[High]	9.346978660052168e-05	True	lung; alveolar cells type II[High]	662	76	18	11006	0.2368421052631578	0.0271903323262839	query_1	['HPA:0301372']	['MAML2', 'RXRA', 'AKT1', 'SYVN1', 'VCP', 'FOXO3', 'RXRB', 'SUMO1', 'SMAD4', 'EP300', 'MECP2', 'SNW1', 'RCOR1', 'SP1', 'TBL1XR1', 'HDAC2', 'KDM1A', 'NCOA1']
759	GO:BP	GO:1903828	negative regulation of protein localization	9.6356971981225e-05	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of a protein localization."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	201	101	10	21110	0.099009900990099	0.0497512437810945	query_1	['GO:0008104', 'GO:0032880', 'GO:0048523']	['YOD1', 'DERL2', 'OS9', 'UBE2J1', 'SIN3A', 'NR1H3', 'CTNNA1', 'SUMO1', 'ERLEC1', 'FOXO1']
760	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	9.646154008482014e-05	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	997	101	20	21110	0.198019801980198	0.0200601805416248	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['UBE2I', 'CDON', 'SRC', 'PSEN1', 'CTNNB1', 'ABL1', 'PLK2', 'AR', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'EP300', 'NOTCH2', 'HDAC3', 'PDE8A', 'APP', 'TP53', 'SKIL']
761	GO:BP	GO:0051603	proteolysis involved in protein catabolic process	9.792389216807426e-05	True	"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]"	804	101	18	21110	0.1782178217821782	0.0223880597014925	query_1	['GO:0006508', 'GO:0030163']	['UBE2I', 'AKT1', 'SYVN1', 'SMURF2', 'YOD1', 'PSEN1', 'DERL2', 'VCP', 'CTNNB1', 'OS9', 'UBE2J1', 'TBL1X', 'SUMO1', 'SEL1L', 'SIRT1', 'SHH', 'ERLEC1', 'TBL1XR1']
762	HPA	HPA:0160000	endometrium 1	0.0001003175280731	True	endometrium 1	7048	76	68	11006	0.8947368421052632	0.0096481271282633	query_1	['HPA:0000000']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'NOTCH3', 'NCOA3', 'CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'SMURF2', 'ADAM10', 'PSEN1', 'DERL2', 'VCP', 'FOXO3', 'TACC3', 'CTNNB1', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'ABL1', 'OS9', 'UBE2J1', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'AR', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'CDH1', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'SMAD3', 'HDAC2', 'KDM1A', 'NCOA1', 'JUP']
763	TF	TF:M01857_1	Factor: AP-2alpha; motif: NGCCYSNNGSN; match class: 1	0.000100876644896	True	Factor: AP-2alpha; motif: NGCCYSNNGSN; match class: 1	4716	101	49	20011	0.4851485148514851	0.0103901611535199	query_1	['TF:M01857']	['MAML1', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'TGIF1', 'IHH', 'CREBBP', 'BOC', 'ADAM10', 'DHH', 'DERL2', 'TACC3', 'NR1H2', 'NCOA2', 'HDAC1', 'ADAM17', 'FOXG1', 'SIN3A', 'DLL1', 'PLK2', 'NR1H3', 'CTNNA1', 'EGFR', 'SMAD4', 'NOTCH1', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'HDAC3', 'SKI', 'RCOR1', 'SP1', 'KAT2B', 'FOXO1', 'PDE8A', 'DRAP1', 'RARA', 'APP', 'FOXH1', 'JAG1', 'TBL1XR1', 'SMAD3', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC']
764	REAC	REAC:R-HSA-8941326	RUNX2 regulates bone development	0.0001050348600149	True	RUNX2 regulates bone development	30	98	6	10790	0.0612244897959183	0.2	query_1	['REAC:R-HSA-8878166']	['IHH', 'SRC', 'ABL1', 'AR', 'SMAD4', 'HDAC3']
765	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0001081867537811	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	1004	101	20	21110	0.198019801980198	0.0199203187250996	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['AKT1', 'SRC', 'PSEN1', 'NR1H2', 'CTNNB1', 'ABL1', 'NR1H3', 'EGFR', 'SIRT1', 'SMAD4', 'SHH', 'CSTA', 'GPS2', 'KAT2B', 'RARA', 'APP', 'TP53', 'SMAD3', 'HDAC2', 'KDM1A']
766	HP	HP:0011751	Abnormality of the posterior pituitary	0.0001094970367175	True	An abnormality of the neurohypophysis, which is also known as the posterior lobe of the hypophysis.	53	54	8	4851	0.1481481481481481	0.1509433962264151	query_1	['HP:0012503']	['PTCH1', 'TGIF1', 'AKT1', 'CDON', 'CTNNB1', 'DLL1', 'SHH', 'FOXH1']
767	GO:BP	GO:0033002	muscle cell proliferation	0.0001160337362727	True	"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]"	205	101	10	21110	0.099009900990099	0.048780487804878	query_1	['GO:0008283']	['NOTCH3', 'AKT1', 'SRC', 'CTNNB1', 'HDAC1', 'ABL1', 'NOTCH1', 'SHH', 'RBPJ', 'SKI']
768	GO:BP	GO:0002376	immune system process	0.000117792825202	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	2710	101	34	21110	0.3366336633663366	0.0125461254612546	query_1	['GO:0008150']	['IHH', 'AKT1', 'SYVN1', 'CREBBP', 'ADAM10', 'SRC', 'PSEN1', 'KAT2A', 'FOXO3', 'NR1H2', 'CTNNB1', 'ADAM17', 'NCSTN', 'ABL1', 'UBE2J1', 'SIN3A', 'DLL1', 'PLK2', 'NR1H3', 'SIRT1', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'NOTCH2', 'GPS2', 'RCOR1', 'ESR1', 'RARA', 'APP', 'JAG1', 'TP53', 'SMAD3', 'SKIL']
769	GO:BP	GO:0072006	nephron development	0.0001185782170441	True	"""The process whose specific outcome is the progression of the nephron over time, from its formation to the mature structure. A nephron is the functional unit of the kidney."" [GOC:mtg_kidney_jan10]"	154	101	9	21110	0.0891089108910891	0.0584415584415584	query_1	['GO:0001822', 'GO:0048856']	['PTCH1', 'NOTCH3', 'CTNNB1', 'DLL1', 'SMAD4', 'NOTCH1', 'SHH', 'NOTCH2', 'JAG1']
770	GO:CC	GO:0000153	cytoplasmic ubiquitin ligase complex	0.000120588761518	True	"""A ubiquitin ligase complex found in the cytoplasm."" [GOC:mah]"	14	101	4	22122	0.0396039603960396	0.2857142857142857	query_1	['GO:0000151', 'GO:0005737']	['SYVN1', 'DERL2', 'OS9', 'SEL1L']
771	GO:BP	GO:0045216	cell-cell junction organization	0.0001214748983174	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]"	206	101	10	21110	0.099009900990099	0.0485436893203883	query_1	['GO:0034330']	['ADAM10', 'SRC', 'CTNNB1', 'CTNNA1', 'CDH2', 'CDH1', 'CTNND1', 'SMAD3', 'CDH10', 'JUP']
772	HP	HP:0009914	Cyclopia	0.000122604579632	True	Cyclopia is a congenital abnormality in which there is only one eye. That eye is centrally placed in the area normally occupied by the root of the nose.	22	54	6	4851	0.1111111111111111	0.2727272727272727	query_1	['HP:0100886']	['PTCH1', 'TGIF1', 'CDON', 'DLL1', 'SHH', 'FOXH1']
773	HP	HP:0009932	Single naris	0.000122604579632	True	The presence of only a single nostril.	22	54	6	4851	0.1111111111111111	0.2727272727272727	query_1	['HP:0005288']	['PTCH1', 'TGIF1', 'CDON', 'DLL1', 'SHH', 'FOXH1']
774	GO:BP	GO:0043627	response to estrogen	0.0001271631965036	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by an estrogen, C18 steroid hormones that can stimulate the development of female sexual characteristics."" [GOC:jl, ISBN:0198506732]"	73	101	7	21110	0.0693069306930693	0.0958904109589041	query_1	['GO:0009725']	['DHH', 'AR', 'CTNNA1', 'EP300', 'SP1', 'ESR1', 'RARA']
775	GO:BP	GO:0051130	positive regulation of cellular component organization	0.0001307441088491	True	"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	1119	101	21	21110	0.2079207920792079	0.0187667560321715	query_1	['GO:0016043', 'GO:0048522', 'GO:0051128']	['SRC', 'PSEN1', 'KAT2A', 'VCP', 'NR1H2', 'CTNNB1', 'CENPJ', 'ABL1', 'SIN3A', 'DLL1', 'AMIGO1', 'AR', 'SUMO1', 'EP300', 'MECP2', 'ESR1', 'APP', 'TP53', 'SMAD3', 'KDM1A', 'SKIL']
776	GO:BP	GO:0036503	ERAD pathway	0.000132567022741	True	"""The protein catabolic pathway which targets endoplasmic reticulum (ER)-resident proteins for degradation by the cytoplasmic proteasome. It begins with recognition of the ER-resident protein, includes retrotranslocation (dislocation) of the protein from the ER to the cytosol, protein modifications necessary for correct substrate transfer (e.g. ubiquitination), transport of the protein to the proteasome, and ends with degradation of the protein by the cytoplasmic proteasome."" [GOC:bf, GOC:PARL, PMID:20940304, PMID:21969857]"	111	101	8	21110	0.0792079207920792	0.072072072072072	query_1	['GO:0010243', 'GO:0010498', 'GO:0034976']	['SYVN1', 'YOD1', 'DERL2', 'VCP', 'OS9', 'UBE2J1', 'SEL1L', 'ERLEC1']
777	GO:BP	GO:0048617	embryonic foregut morphogenesis	0.0001327300266832	True	"""The process in which the anatomical structures of the foregut are generated and organized, during the embryonic phase."" [GOC:jid, GOC:rc]"	9	101	4	21110	0.0396039603960396	0.4444444444444444	query_1	['GO:0007440', 'GO:0048598']	['CTNNB1', 'SMAD2', 'SHH', 'SMAD3']
778	GO:BP	GO:2000241	regulation of reproductive process	0.000133036562544	True	"""Any process that modulates the frequency, rate or extent of reproductive process."" [GOC:mah]"	208	101	10	21110	0.099009900990099	0.048076923076923	query_1	['GO:0022414', 'GO:0050789']	['SMURF2', 'SRC', 'CTNNB1', 'AR', 'NOTCH1', 'SHH', 'RBPJ', 'ESR1', 'JAG1', 'HDAC2']
779	GO:BP	GO:0006473	protein acetylation	0.000133036562544	True	"""The addition of an acetyl group to a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ai]"	208	101	10	21110	0.099009900990099	0.048076923076923	query_1	['GO:0043543']	['CREBBP', 'KAT2A', 'SIRT1', 'SMAD4', 'SHH', 'EP300', 'MECP2', 'KAT2B', 'FOXO1', 'HDAC2']
780	WP	WP:WP3414	Initiation of transcription and translation elongation at the HIV-1 LTR	0.0001350176641054	True	Initiation of transcription and translation elongation at the HIV-1 LTR	32	87	6	8133	0.0689655172413793	0.1875	query_1	['WP:000000']	['CREBBP', 'HDAC1', 'EP300', 'HDAC3', 'SP1', 'HDAC2']
781	GO:BP	GO:0006509	membrane protein ectodomain proteolysis	0.0001367228387928	True	"""The proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain)."" [GOC:jl, http://www.copewithcytokines.de/]"	44	101	6	21110	0.0594059405940594	0.1363636363636363	query_1	['GO:0033619']	['ADAM10', 'PSEN1', 'ADAM17', 'NCSTN', 'PSENEN', 'APH1A']
782	GO:BP	GO:0034205	amyloid-beta formation	0.0001367228387928	True	"""The generation of amyloid-beta by cleavage of the amyloid precursor protein (APP)."" [GOC:mah]"	44	101	6	21110	0.0594059405940594	0.1363636363636363	query_1	['GO:0042987', 'GO:0050435']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A', 'SP1']
783	GO:BP	GO:0090317	negative regulation of intracellular protein transport	0.0001367228387928	True	"""Any process that decreases the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:tb]"	44	101	6	21110	0.0594059405940594	0.1363636363636363	query_1	['GO:0006886', 'GO:0032387', 'GO:0033157', 'GO:0051224']	['YOD1', 'DERL2', 'OS9', 'UBE2J1', 'SUMO1', 'ERLEC1']
784	REAC	REAC:R-HSA-9754189	Germ layer formation at gastrulation	0.0001388267602408	True	Germ layer formation at gastrulation	17	98	5	10790	0.0510204081632653	0.2941176470588235	query_1	['REAC:R-HSA-9758941']	['CTNNB1', 'SMAD2', 'SMAD4', 'FOXH1', 'SMAD3']
785	REAC	REAC:R-HSA-9758941	Gastrulation	0.0001388267602408	True	Gastrulation	17	98	5	10790	0.0510204081632653	0.2941176470588235	query_1	['REAC:R-HSA-1266738']	['CTNNB1', 'SMAD2', 'SMAD4', 'FOXH1', 'SMAD3']
786	WP	WP:WP3584	MECP2 and associated Rett syndrome	0.0001396933888854	True	MECP2 and associated Rett syndrome	73	87	8	8133	0.0919540229885057	0.1095890410958904	query_1	['WP:000000']	['AKT1', 'CDON', 'HDAC1', 'FOXG1', 'SIN3A', 'MECP2', 'NCOR1', 'SP1']
787	GO:BP	GO:0045665	negative regulation of neuron differentiation	0.0001399022823801	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of neuron differentiation."" [GOC:go_curators]"	74	101	7	21110	0.0693069306930693	0.0945945945945946	query_1	['GO:0030182', 'GO:0045596', 'GO:0045664']	['NOTCH3', 'FOXG1', 'DLL1', 'NOTCH1', 'SHH', 'APP', 'JAG1']
788	GO:BP	GO:0030183	B cell differentiation	0.0001400572517361	True	"""The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity."" [GO_REF:0000022, GOC:mah]"	157	101	9	21110	0.0891089108910891	0.0573248407643312	query_1	['GO:0030098', 'GO:0042113']	['SYVN1', 'ADAM17', 'ABL1', 'DLL1', 'EP300', 'RBPJ', 'NOTCH2', 'GPS2', 'TP53']
789	GO:BP	GO:0045445	myoblast differentiation	0.0001422057020837	True	"""The process in which a relatively unspecialized cell acquires specialized features of a myoblast. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into striated muscle fibers."" [CL:0000056, GOC:go_curators, GOC:mtg_muscle]"	112	101	8	21110	0.0792079207920792	0.0714285714285714	query_1	['GO:0030154', 'GO:0061061']	['MAML1', 'BOC', 'CDON', 'DLL1', 'NOTCH1', 'SHH', 'RBPJ', 'JAG1']
