Cockayne syndrome type 2	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
511	GO:BP	GO:1904868	telomerase catalytic core complex assembly	0.0002732783869589	True	"""The aggregation, arrangement and bonding together of a set of components to form a telomerase catalytic core complex."" [GO_REF:0000079, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:1905323']	['ATR', 'ATM']
512	GO:BP	GO:1903518	positive regulation of single strand break repair	0.0002732783869589	True	"""Any process that activates or increases the frequency, rate or extent of single strand break repair."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17395247]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0000012', 'GO:0045739', 'GO:1903516']	['PARP1', 'XRCC1']
513	GO:BP	GO:1902298	cell cycle DNA replication maintenance of fidelity	0.0002732783869589	True	"""Any maintenance of fidelity that is involved in cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0022402', 'GO:0044786', 'GO:0045005']	['BRCA2', 'RAD51']
514	GO:BP	GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair	0.0002732783869589	True	"""Any nucleotide-excision repair that is involved in interstrand cross-link repair."" [GOC:TermGenie, PMID:22064477]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0006289', 'GO:0036297']	['XPA', 'ERCC4']
515	GO:BP	GO:0000710	meiotic mismatch repair	0.0002732783869589	True	"""A system for the identification and correction of base-base mismatches, small insertion-deletion loops, and regions of heterology that are present in duplex DNA formed with strands from two recombining molecules. Correction of the mismatch can result in non-Mendelian segregation of alleles following meiosis."" [GOC:elh, PMID:10357855]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0006298', 'GO:0061982']	['ERCC1', 'MSH6']
516	GO:BP	GO:1990505	mitotic DNA replication maintenance of fidelity	0.0002732783869589	True	"""Any maintenance of fidelity that is involved in mitotic cell cycle DNA replication."" [PMID:19185548]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:1902298', 'GO:1902969', 'GO:1903047']	['BRCA2', 'RAD51']
517	GO:BP	GO:1904884	positive regulation of telomerase catalytic core complex assembly	0.0002732783869589	True	"""Any process that activates or increases the frequency, rate or extent of telomerase catalytic core complex assembly."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0031334', 'GO:1904868', 'GO:1904882']	['ATR', 'ATM']
518	GO:BP	GO:0044778	meiotic DNA integrity checkpoint signaling	0.0002732783869589	True	"""A signal transduction process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA during meiosis. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and ends with signal transduction."" [GOC:mtg_cell_cycle]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0031570', 'GO:0033313']	['HUS1', 'HUS1B']
519	GO:BP	GO:0045004	DNA replication proofreading	0.0002732783869589	True	"""Correction of replication errors by DNA polymerase using a 3'-5' exonuclease activity."" [GOC:ai]"	2	103	2	17376	0.0194174757281553	1.0	query_1	['GO:0006281', 'GO:0045005']	['POLD1', 'POLE']
520	GO:BP	GO:0043247	telomere maintenance in response to DNA damage	0.0002885091211641	True	"""Any process that occur in response to the presence of critically short or damaged telomeres."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:15279784]"	32	103	4	17376	0.0388349514563106	0.125	query_1	['GO:0000723', 'GO:0006974']	['ERCC1', 'ERCC4', 'APEX1', 'XRCC1']
521	GO:BP	GO:0045143	homologous chromosome segregation	0.0003226513838035	True	"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the first division of the meiotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner; this pairing off, referred to as synapsis, permits genetic recombination. One homolog (both sister chromatids) of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, ISBN:0815316194]"	65	103	5	17376	0.0485436893203883	0.0769230769230769	query_1	['GO:0007127', 'GO:0045132']	['BRIP1', 'MLH1', 'FANCD2', 'ATM', 'MRE11']
522	GO:BP	GO:0045738	negative regulation of DNA repair	0.0003247892384409	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of DNA repair."" [GOC:go_curators]"	33	103	4	17376	0.0388349514563106	0.1212121212121212	query_1	['GO:0006281', 'GO:0006282', 'GO:0048585', 'GO:0051053']	['TP53BP1', 'OGG1', 'ERCC6', 'RMI2']
523	GO:BP	GO:0006285	base-excision repair, AP site formation	0.0003309956826848	True	"""The formation of an AP site, a deoxyribose sugar with a missing base, by DNA glycosylase which recognizes an altered base in DNA and catalyzes its hydrolytic removal. This sugar phosphate is the substrate recognized by the AP endonuclease, which cuts the DNA phosphodiester backbone at the 5' side of the altered site to leave a gap which is subsequently repaired."" [ISBN:0815316194]"	12	103	3	17376	0.029126213592233	0.25	query_1	['GO:0006259', 'GO:0006284']	['OGG1', 'ERCC5', 'NEIL1']
524	GO:BP	GO:0051340	regulation of ligase activity	0.0003309956826848	True	"""Any process that modulates the frequency, rate or extent of ligase activity, the catalysis of the ligation of two substances with concomitant breaking of a diphosphate linkage, usually in a nucleoside triphosphate. Ligase is the systematic name for any enzyme of EC class 6."" [GOC:ai]"	12	103	3	17376	0.029126213592233	0.25	query_1	['GO:0050790']	['XRCC4', 'NHEJ1', 'XRCC1']
525	GO:CC	GO:0043564	Ku70:Ku80 complex	0.0003567484531798	True	"""Heterodimeric protein complex composed of a 70 kDa and a 80 kDa subunit, binds DNA through a channel formed by the heterodimer. Functions in DNA double stranded break repair, chromosome maintenance, transcription regulation, V(D)J recombination, and activation of DNA-PK."" [PMID:12518983]"	3	103	2	17376	0.0194174757281553	0.6666666666666666	query_1	['GO:0140513']	['XRCC6', 'XRCC5']
526	GO:BP	GO:0032212	positive regulation of telomere maintenance via telomerase	0.0003630514232809	True	"""Any process that activates or increases the frequency, rate or extent of the addition of telomeric repeats by telomerase."" [GOC:mah]"	34	103	4	17376	0.0388349514563106	0.1176470588235294	query_1	['GO:0007004', 'GO:0032210', 'GO:1904358', 'GO:2000573']	['ATR', 'XRCC5', 'ATM', 'PNKP']
527	GO:BP	GO:0048609	multicellular organismal reproductive process	0.0003810281020675	True	"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]"	868	103	16	17376	0.1553398058252427	0.0184331797235023	query_1	['GO:0022414', 'GO:0032504']	['BRIP1', 'AKT1', 'MSH2', 'WDR48', 'MLH1', 'H2AX', 'BRCA2', 'PCNA', 'AR', 'PARP1', 'ERCC1', 'FANCD2', 'ATM', 'KAT5', 'RNF8', 'MSH6']
528	GO:BP	GO:2000144	positive regulation of DNA-templated transcription initiation	0.0003941625740007	True	"""Any process that activates or increases the frequency, rate or extent of DNA-templated transcription initiation."" [GOC:mah, GOC:txnOH]"	68	103	5	17376	0.0485436893203883	0.0735294117647058	query_1	['GO:0006352', 'GO:0045893', 'GO:2000142']	['PAXIP1', 'ERCC1', 'ERCC6', 'CAND1', 'TP53']
529	GO:BP	GO:0007275	multicellular organism development	0.0004023060864801	True	"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]"	4319	103	44	17376	0.4271844660194174	0.010187543412827	query_1	['GO:0032501', 'GO:0048856']	['RBBP8', 'CUL3', 'HUS1', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'H2AX', 'MSH3', 'BRCA2', 'RAD1', 'PCNA', 'AR', 'PMS2', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'FANCD2', 'ATM', 'ERCC6', 'EXO1', 'BRCA1', 'PRKDC', 'XRCC1', 'KAT5', 'POLB', 'WRN', 'TP53', 'CUL4A', 'POLE', 'RNF8', 'MSH6']
530	GO:BP	GO:0060218	hematopoietic stem cell differentiation	0.0004030903304757	True	"""The process in which a relatively unspecialized cell acquires specialized features of a hematopoietic stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:bf, GOC:BHF, GOC:dph, GOC:rl, PMID:15378083]"	35	103	4	17376	0.0388349514563106	0.1142857142857142	query_1	['GO:0002244', 'GO:0048863']	['XRCC5', 'PRKDC', 'KAT5', 'TP53']
531	GO:BP	GO:0009987	cellular process	0.0004196504247243	True	"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]"	14469	103	99	17376	0.9611650485436892	0.0068422143893842	query_1	['GO:0008150']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
532	GO:BP	GO:0048522	positive regulation of cellular process	0.0004481023161893	True	"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	5221	103	50	17376	0.4854368932038835	0.0095767094426355	query_1	['GO:0009987', 'GO:0048518', 'GO:0050794']	['RBBP8', 'CUL3', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD51AP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'POLD4', 'H2AX', 'DDB1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'BARD1', 'WRN', 'TP53', 'PNKP', 'CUL4A', 'RNF8']
533	GO:BP	GO:1904358	positive regulation of telomere maintenance via telomere lengthening	0.0004993001996492	True	"""Any process that activates or increases the frequency, rate or extent of telomere maintenance via telomere lengthening."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23959892]"	37	103	4	17376	0.0388349514563106	0.1081081081081081	query_1	['GO:0010833', 'GO:0032206', 'GO:1904356']	['ATR', 'XRCC5', 'ATM', 'PNKP']
534	GO:BP	GO:0060260	regulation of transcription initiation by RNA polymerase II	0.0005083842388062	True	"""Any process that modulates the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter."" [GOC:dph, GOC:tb, GOC:txnOH]"	72	103	5	17376	0.0485436893203883	0.0694444444444444	query_1	['GO:0006357', 'GO:0006367', 'GO:2000142']	['PAXIP1', 'ERCC1', 'ERCC6', 'CAND1', 'TP53']
535	GO:BP	GO:1901565	organonitrogen compound catabolic process	0.0005083842388062	True	"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]"	1301	103	20	17376	0.1941747572815534	0.0153727901614142	query_1	['GO:1901564', 'GO:1901575']	['CUL3', 'USP45', 'AKT1', 'CUL4B', 'USP1', 'DDB1', 'OGG1', 'RBX1', 'USP12', 'USP24', 'ATM', 'USP46', 'CDK2', 'ERCC8', 'KAT5', 'BARD1', 'CUL1', 'NEIL1', 'CUL4A', 'RNF8']
536	GO:BP	GO:0048302	regulation of isotype switching to IgG isotypes	0.0005251652845506	True	"""Any process that modulates the frequency, rate or extent of isotype switching to IgG isotypes."" [GOC:jid]"	14	103	3	17376	0.029126213592233	0.2142857142857142	query_1	['GO:0045191', 'GO:0048291']	['MSH2', 'PAXIP1', 'MLH1']
537	GO:BP	GO:0002637	regulation of immunoglobulin production	0.0005747100882805	True	"""Any process that modulates the frequency, rate, or extent of immunoglobulin production."" [GOC:add]"	74	103	5	17376	0.0485436893203883	0.0675675675675675	query_1	['GO:0002377', 'GO:0002700']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
538	GO:BP	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.0005747100882805	True	"""Any signalling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]"	74	103	5	17376	0.0485436893203883	0.0675675675675675	query_1	['GO:0000082', 'GO:1901991', 'GO:1902807', 'GO:2000045']	['RPA2', 'ATM', 'CDK2', 'PRKDC', 'TP53']
539	GO:CC	GO:0000152	nuclear ubiquitin ligase complex	0.0005777261453651	True	"""A ubiquitin ligase complex found in the nucleus."" [GOC:mah]"	47	103	4	17376	0.0388349514563106	0.0851063829787234	query_1	['GO:0000151', 'GO:0140513']	['BRCA2', 'RAD51', 'BRCA1', 'BARD1']
540	GO:BP	GO:0045931	positive regulation of mitotic cell cycle	0.0005876061539247	True	"""Any process that activates or increases the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]"	120	103	6	17376	0.058252427184466	0.05	query_1	['GO:0000278', 'GO:0007346', 'GO:0045787']	['CUL3', 'AKT1', 'CUL4B', 'BRCA2', 'APEX1', 'CUL4A']
541	REAC	REAC:R-HSA-3371556	Cellular response to heat stress	0.0005954921835301	True	Cellular response to heat stress	87	103	5	17376	0.0485436893203883	0.057471264367816	query_1	['REAC:R-HSA-2262752']	['RPA2', 'ATR', 'RPA3', 'RPA1', 'ATM']
542	GO:BP	GO:0048731	system development	0.0006085003059798	True	"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]"	3689	103	39	17376	0.3786407766990291	0.0105719707237733	query_1	['GO:0007275', 'GO:0048856']	['CUL3', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'H2AX', 'MSH3', 'BRCA2', 'RAD1', 'PCNA', 'AR', 'PMS2', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'FANCD2', 'ATM', 'ERCC6', 'EXO1', 'BRCA1', 'PRKDC', 'XRCC1', 'KAT5', 'POLB', 'WRN', 'TP53', 'RNF8', 'MSH6']
543	GO:BP	GO:0032504	multicellular organism reproduction	0.0006303143760705	True	"""The biological process in which new individuals are produced by one or two multicellular organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:isa_complete, GOC:jid]"	909	103	16	17376	0.1553398058252427	0.0176017601760176	query_1	['GO:0000003', 'GO:0032501']	['BRIP1', 'AKT1', 'MSH2', 'WDR48', 'MLH1', 'H2AX', 'BRCA2', 'PCNA', 'AR', 'PARP1', 'ERCC1', 'FANCD2', 'ATM', 'KAT5', 'RNF8', 'MSH6']
544	GO:BP	GO:0048291	isotype switching to IgG isotypes	0.000642163086164	True	"""The switching of activated B cells from IgM biosynthesis to biosynthesis of an IgG isotype, accomplished through a recombination process involving an intrachromosomal deletion between switch regions that reside 5' of the IgM and one of the IgG constant region gene segments in the immunoglobulin heavy chain locus."" [ISBN:0781735149, PMID:12370374, PMID:2113175, PMID:9186655]"	15	103	3	17376	0.029126213592233	0.2	query_1	['GO:0045190']	['MSH2', 'PAXIP1', 'MLH1']
545	GO:CC	GO:0031436	BRCA1-BARD1 complex	0.0006733259606412	True	"""A heterodimeric complex comprising BRCA1 and BARD1, which possesses ubiquitin ligase activity and is involved in genome maintenance, possibly by functioning in surveillance for DNA damage."" [PMID:12787778]"	4	103	2	17376	0.0194174757281553	0.5	query_1	['GO:0000152']	['BRCA1', 'BARD1']
546	GO:CC	GO:0016035	zeta DNA polymerase complex	0.0006733259606412	True	"""A heterodimeric DNA polymerase complex that catalyzes error-prone DNA synthesis in contexts such as translesion synthesis and double-stranded break repair. First characterized in Saccharomyces, in which the subunits are Rev3p and Rev7p; a third protein, Rev1p, is often associated with the polymerase dimer."" [PMID:16631579, PMID:16971464]"	4	103	2	17376	0.0194174757281553	0.5	query_1	['GO:0042575']	['POLD3', 'POLD2']
547	GO:CC	GO:0008623	CHRAC	0.0006733259606412	True	"""An ISWI complex that contains an ATPase subunit of the ISWI family (SNF2H in mammals, Isw2 in S. cerevisiae), an ACF1 homolog, and additional small histone fold subunits (generally two of these, but Xenopus has only one and some additional non-conserved subunits). CHRAC plays roles in the regulation of RNA polymerase II transcription and in DNA replication and repair."" [GOC:bf, GOC:krc, PMID:15284901, PMID:16568949, PMID:21810179, PMID:9252192]"	4	103	2	17376	0.0194174757281553	0.5	query_1	['GO:0031010']	['POLE3', 'CHRAC1']
548	GO:BP	GO:0010035	response to inorganic substance	0.0006947371856736	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:sm]"	547	103	12	17376	0.116504854368932	0.0219378427787934	query_1	['GO:0042221']	['AKT1', 'LIG4', 'OGG1', 'PCNA', 'PARP1', 'ERCC1', 'BLM', 'RAD51', 'ERCC6', 'APEX1', 'CDK2', 'TP53']
