Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
578	GO:BP	GO:0007267	cell-cell signaling	0.000235636138427	True	"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell. Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]"	1572	100	24	15719	0.24	0.015267175572519	query_1	['GO:0007154', 'GO:0023052']	['REST', 'AKT1', 'CDK5', 'CTNNB1', 'HDAC1', 'SMARCA4', 'CCNE1', 'TBX5', 'RBX1', 'EGR2', 'SOX10', 'WWTR1', 'SMAD2', 'SMAD4', 'AMOTL2', 'NOTCH1', 'VGLL4', 'RBPJ', 'AMOTL1', 'FOXO1', 'EGR1', 'SMAD3', 'YAP1', 'CCND1']
579	GO:BP	GO:0014741	negative regulation of muscle hypertrophy	0.0002360582374332	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of muscle hypertrophy."" [GOC:mtg_muscle]"	30	100	4	15719	0.04	0.1333333333333333	query_1	['GO:0014743', 'GO:0014896', 'GO:0051241']	['SMAD4', 'NOTCH1', 'FOXO1', 'SMAD3']
580	GO:BP	GO:0045936	negative regulation of phosphate metabolic process	0.0002418532347107	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	391	100	11	15719	0.11	0.0281329923273657	query_1	['GO:0006796', 'GO:0010563', 'GO:0019220']	['CDKN2B', 'AKT1', 'RB1', 'CDKN2D', 'CDKN1A', 'WWTR1', 'CDKN2C', 'CDKN2A', 'KAT2B', 'CDKN1B', 'TP53']
153	REAC	REAC:R-HSA-8940973	RUNX2 regulates osteoblast differentiation	0.0002423571011727	True	RUNX2 regulates osteoblast differentiation	23	96	4	10022	0.0416666666666666	0.1739130434782608	query_1	['REAC:R-HSA-8941326']	['CBFB', 'RB1', 'WWTR1', 'YAP1']
58	GO:CC	GO:0019005	SCF ubiquitin ligase complex	0.0002440891051516	True	"""A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."" [PMID:15571813, PMID:15688063]"	64	101	5	16420	0.0495049504950495	0.078125	query_1	['GO:0031461']	['CKS1B', 'RBX1', 'SKP1', 'SKP2', 'CUL1']
581	GO:BP	GO:0010563	negative regulation of phosphorus metabolic process	0.0002471105250354	True	"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]"	392	100	11	15719	0.11	0.0280612244897959	query_1	['GO:0006793', 'GO:0031324', 'GO:0051174']	['CDKN2B', 'AKT1', 'RB1', 'CDKN2D', 'CDKN1A', 'WWTR1', 'CDKN2C', 'CDKN2A', 'KAT2B', 'CDKN1B', 'TP53']
59	GO:CC	GO:0034709	methylosome	0.0002472723360602	True	"""A large (20 S) protein complex that possesses protein arginine methyltransferase activity and modifies specific arginines to dimethylarginines in the arginine- and glycine-rich domains of several spliceosomal Sm proteins, thereby targeting these proteins to the survival of motor neurons (SMN) complex for assembly into small nuclear ribonucleoprotein (snRNP) core particles. Proteins found in the methylosome include the methyltransferase JBP1 (PRMT5), pICln (CLNS1A), MEP50 (WDR77), and unmethylated forms of SM proteins that have RG domains."" [PMID:11713266, PMID:11756452]"	12	101	3	16420	0.0297029702970297	0.25	query_1	['GO:0005737', 'GO:0034708']	['WDR77', 'PRMT5', 'CLNS1A']
60	GO:CC	GO:0005675	transcription factor TFIIH holo complex	0.0002472723360602	True	"""A complex that is capable of kinase activity directed towards the C-terminal Domain (CTD) of the largest subunit of RNA polymerase II and is essential for initiation at RNA polymerase II promoters in vitro. It is composed of the core TFIIH complex and the TFIIK complex."" [GOC:ew, GOC:krc, PMID:14500720, PMID:22308316, PMID:22572993, PMID:7813015]"	12	101	3	16420	0.0297029702970297	0.25	query_1	['GO:0016591', 'GO:0032806', 'GO:0090575']	['CDK7', 'CCNH', 'MNAT1']
582	GO:BP	GO:0043086	negative regulation of catalytic activity	0.0002481409291744	True	"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	624	100	14	15719	0.14	0.0224358974358974	query_1	['GO:0044092', 'GO:0050790']	['CDKN2B', 'AKT1', 'AMOT', 'RB1', 'CDKN2D', 'CDKN1A', 'WWTR1', 'NOTCH1', 'MNAT1', 'CDKN2C', 'CDKN2A', 'KAT2B', 'CDKN1B', 'TP53']
583	GO:BP	GO:0060562	epithelial tube morphogenesis	0.0002481409291744	True	"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]"	323	100	10	15719	0.1	0.0309597523219814	query_1	['GO:0002009', 'GO:0035239']	['CTNNB1', 'TEAD2', 'SMAD4', 'NOTCH1', 'RBPJ', 'NOTCH2', 'ESR1', 'FOXH1', 'SMAD3', 'YAP1']
587	GO:BP	GO:0007183	SMAD protein complex assembly	0.0002485422666079	True	"""The aggregation, arrangement and bonding together of a set of components to form a protein complex that contains SMAD proteins."" [GOC:isa_complete]"	11	100	3	15719	0.03	0.2727272727272727	query_1	['GO:0007178', 'GO:0065003']	['SMAD2', 'SMAD4', 'SMAD3']
586	GO:BP	GO:0060742	epithelial cell differentiation involved in prostate gland development	0.0002485422666079	True	"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell of the prostate gland."" [GOC:dph]"	11	100	3	15719	0.03	0.2727272727272727	query_1	['GO:0003006', 'GO:0030850', 'GO:0030855']	['WDR77', 'CTNNB1', 'NOTCH1']
585	GO:BP	GO:1902947	regulation of tau-protein kinase activity	0.0002485422666079	True	"""Any process that modulates the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]"	11	100	3	15719	0.03	0.2727272727272727	query_1	['GO:0045859']	['RB1', 'NAB2', 'EGR1']
584	GO:BP	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.0002485422666079	True	"""Any process that modulates the frequency, rate or extent of transcription from an RNA polymerase II promoter as a result of a hypoxia stimulus."" [GOC:dph, PMID:12511571]"	11	100	3	15719	0.03	0.2727272727272727	query_1	['GO:0043618', 'GO:0071456']	['RBPJ', 'EGR1', 'TP53']
154	REAC	REAC:R-HSA-427413	NoRC negatively regulates rRNA expression	0.0002486991032425	True	NoRC negatively regulates rRNA expression	105	96	7	10022	0.0729166666666666	0.0666666666666666	query_1	['REAC:R-HSA-5250941']	['CDK7', 'HDAC1', 'SIN3A', 'CCNH', 'MNAT1', 'TBP', 'HDAC2']
589	GO:BP	GO:1905178	regulation of cardiac muscle tissue regeneration	0.0002498565692293	True	"""Any process that modulates the frequency, rate or extent of cardiac muscle tissue regeneration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:23222520]"	2	100	2	15719	0.02	1.0	query_1	['GO:0048638', 'GO:0061026']	['CDKN1A', 'CDKN1B']
588	GO:BP	GO:1905179	negative regulation of cardiac muscle tissue regeneration	0.0002498565692293	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of cardiac muscle tissue regeneration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:23222520]"	2	100	2	15719	0.02	1.0	query_1	['GO:0048640', 'GO:0061026', 'GO:1905178']	['CDKN1A', 'CDKN1B']
590	GO:BP	GO:0048699	generation of neurons	0.0002607035216885	True	"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]"	1375	100	22	15719	0.22	0.016	query_1	['GO:0022008']	['REST', 'AKT1', 'CDK5', 'CTNNB1', 'RB1', 'HDAC1', 'SIN3A', 'EGR2', 'SOX10', 'SMAD4', 'NOTCH1', 'RUNX1', 'EP300', 'RBPJ', 'NOTCH2', 'POU3F2', 'TEAD3', 'TP53', 'HDAC2', 'KDM1A', 'CDK6', 'CCND1']
155	REAC	REAC:R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	0.0002610323149565	True	Signaling by Receptor Tyrosine Kinases	495	96	15	10022	0.15625	0.0303030303030303	query_1	['REAC:R-HSA-162582']	['REST', 'AKT1', 'CDK5', 'CTNNB1', 'HDAC1', 'SIN3A', 'EGR2', 'CHD4', 'NAB2', 'EP300', 'ESR1', 'NAB1', 'EGR1', 'HDAC2', 'YAP1']
591	GO:BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.0002648392702241	True	"""Any process that activates or increases the frequency, rate or extent of activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]"	261	100	9	15719	0.09	0.0344827586206896	query_1	['GO:0044093', 'GO:0051090']	['AKT1', 'TFDP1', 'CTNNB1', 'SMARCA4', 'SMARCB1', 'EP300', 'ESR1', 'SMAD3', 'KDM1A']
596	GO:BP	GO:0051169	nuclear transport	0.0002696650166306	True	"""The directed movement of substances into, out of, or within the nucleus."" [GOC:ai]"	327	100	10	15719	0.1	0.0305810397553516	query_1	['GO:0046907']	['AKT1', 'CDK5', 'EGR2', 'CDKN1A', 'NOTCH1', 'CDK1', 'CDKN2A', 'CDKN1B', 'TP53', 'SMAD3']
595	GO:BP	GO:0006913	nucleocytoplasmic transport	0.0002696650166306	True	"""The directed movement of molecules between the nucleus and the cytoplasm."" [GOC:go_curators]"	327	100	10	15719	0.1	0.0305810397553516	query_1	['GO:0051169']	['AKT1', 'CDK5', 'EGR2', 'CDKN1A', 'NOTCH1', 'CDK1', 'CDKN2A', 'CDKN1B', 'TP53', 'SMAD3']
594	GO:BP	GO:0007623	circadian rhythm	0.0002696650166306	True	"""Any biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:bf, GOC:go_curators]"	202	100	8	15719	0.08	0.0396039603960396	query_1	['GO:0048511']	['HDAC1', 'SIN3A', 'EP300', 'PRMT5', 'CDK1', 'EGR1', 'TP53', 'HDAC2']
593	GO:BP	GO:0071214	cellular response to abiotic stimulus	0.0002696650166306	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus."" [GOC:mah]"	327	100	10	15719	0.1	0.0305810397553516	query_1	['GO:0009628', 'GO:0104004']	['REST', 'CREBBP', 'RBX1', 'CDKN1A', 'EP300', 'CCND2', 'EGR1', 'TP53', 'YAP1', 'KDM1A']
597	GO:BP	GO:0050679	positive regulation of epithelial cell proliferation	0.0002696650166306	True	"""Any process that activates or increases the rate or extent of epithelial cell proliferation."" [GOC:ai]"	202	100	8	15719	0.08	0.0396039603960396	query_1	['GO:0008284', 'GO:0050673', 'GO:0050678']	['AKT1', 'CTNNB1', 'NOTCH1', 'RBPJ', 'NOTCH2', 'SP1', 'YAP1', 'CCND1']
592	GO:BP	GO:0104004	cellular response to environmental stimulus	0.0002696650166306	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]"	327	100	10	15719	0.1	0.0305810397553516	query_1	['GO:0051716']	['REST', 'CREBBP', 'RBX1', 'CDKN1A', 'EP300', 'CCND2', 'EGR1', 'TP53', 'YAP1', 'KDM1A']
156	REAC	REAC:R-HSA-69306	DNA Replication	0.0002830790795965	True	DNA Replication	187	96	9	10022	0.09375	0.0481283422459893	query_1	['REAC:0000000']	['CCNA1', 'CCNE2', 'CCNE1', 'RBX1', 'CCNA2', 'SKP1', 'CDK2', 'SKP2', 'CUL1']
157	REAC	REAC:R-HSA-5688426	Deubiquitination	0.0002856341739526	True	Deubiquitination	281	96	11	10022	0.1145833333333333	0.0391459074733096	query_1	['REAC:R-HSA-597592']	['CCNA1', 'CCNA2', 'SMAD2', 'SMAD4', 'EP300', 'CDK1', 'KAT2B', 'ESR1', 'SKP2', 'TP53', 'SMAD3']
598	GO:BP	GO:0032869	cellular response to insulin stimulus	0.0002886789518726	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."" [GOC:mah, ISBN:0198506732]"	204	100	8	15719	0.08	0.0392156862745098	query_1	['GO:0032868', 'GO:0071375']	['AKT1', 'RB1', 'SP1', 'KAT2B', 'FOXO1', 'CCND3', 'CDK4', 'SMARCC1']
158	REAC	REAC:R-HSA-5250941	Negative epigenetic regulation of rRNA expression	0.0002901631488173	True	Negative epigenetic regulation of rRNA expression	108	96	7	10022	0.0729166666666666	0.0648148148148148	query_1	['REAC:R-HSA-212165']	['CDK7', 'HDAC1', 'SIN3A', 'CCNH', 'MNAT1', 'TBP', 'HDAC2']
599	GO:BP	GO:0050685	positive regulation of mRNA processing	0.0002965159531935	True	"""Any process that activates or increases the frequency, rate or extent of mRNA processing."" [GOC:ai]"	32	100	4	15719	0.04	0.125	query_1	['GO:0006397', 'GO:0050684', 'GO:1903313']	['WDR77', 'PRMT5', 'SNW1', 'CLNS1A']
600	GO:BP	GO:0048663	neuron fate commitment	0.0003026307996596	True	"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron."" [GOC:dph]"	63	100	5	15719	0.05	0.0793650793650793	query_1	['GO:0030182', 'GO:0045165']	['CTNNB1', 'SMAD4', 'NOTCH1', 'RBPJ', 'POU3F2']
605	GO:BP	GO:0071697	ectodermal placode morphogenesis	0.0003200610822626	True	"""The process in which the anatomical structures of an ectodermal placode are generated and organized. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."" [GOC:mah]"	12	100	3	15719	0.03	0.25	query_1	['GO:0009653', 'GO:0071696']	['CTNNB1', 'HDAC1', 'HDAC2']
603	GO:BP	GO:0060379	cardiac muscle cell myoblast differentiation	0.0003200610822626	True	"""The process in which a relatively unspecialized cell acquires specialized features of a cardiac myoblast. A cardiac myoblast is a precursor cell that has been committed to a cardiac muscle cell fate but retains the ability to divide and proliferate throughout life."" [GOC:dph, GOC:tb]"	12	100	3	15719	0.03	0.25	query_1	['GO:0010002', 'GO:0045445']	['REST', 'NOTCH1', 'RBPJ']
604	GO:BP	GO:0072182	regulation of nephron tubule epithelial cell differentiation	0.0003200610822626	True	"""Any process that modulates the frequency, rate or extent of nephron tubule epithelial cell differentiation."" [GOC:mtg_kidney_jan10]"	12	100	3	15719	0.03	0.25	query_1	['GO:0072160', 'GO:2000696']	['CTNNB1', 'WWTR1', 'YAP1']
601	GO:BP	GO:0060788	ectodermal placode formation	0.0003200610822626	True	"""The developmental process in which an ectodermal placode forms. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."" [GOC:dph, GOC:sdb_2009, GOC:tb]"	12	100	3	15719	0.03	0.25	query_1	['GO:0048646', 'GO:0071697']	['CTNNB1', 'HDAC1', 'HDAC2']
602	GO:BP	GO:0003157	endocardium development	0.0003200610822626	True	"""The process whose specific outcome is the progression of the endocardium over time, from its formation to the mature structure. The endocardium is an anatomical structure comprised of an endothelium and an extracellular matrix that forms the innermost layer of tissue of the heart, and lines the heart chambers."" [GOC:mtg_heart]"	12	100	3	15719	0.03	0.25	query_1	['GO:0007507', 'GO:0048856']	['SMAD4', 'NOTCH1', 'RBPJ']
606	GO:BP	GO:0001655	urogenital system development	0.0003234041229578	True	"""The process whose specific outcome is the progression of the urogenital system over time, from its formation to the mature structure."" [GOC:go_curators]"	64	100	5	15719	0.05	0.078125	query_1	['GO:0048731']	['WDR77', 'CTNNB1', 'NOTCH1', 'ESR1', 'CDKN1B']
607	GO:BP	GO:0045619	regulation of lymphocyte differentiation	0.0003262424903157	True	"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]"	208	100	8	15719	0.08	0.0384615384615384	query_1	['GO:0030098', 'GO:0051249', 'GO:1902105']	['CBFB', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'RUNX1', 'SMARCC2', 'CDKN2A', 'SMARCC1']
160	REAC	REAC:R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	0.0003263447466803	True	Constitutive Signaling by AKT1 E17K in Cancer	25	96	4	10022	0.0416666666666666	0.16	query_1	['REAC:R-HSA-2219528']	['AKT1', 'CDKN1A', 'FOXO1', 'CDKN1B']
159	REAC	REAC:R-HSA-201556	Signaling by ALK	0.0003263447466803	True	Signaling by ALK	25	96	4	10022	0.0416666666666666	0.16	query_1	['REAC:R-HSA-9006934']	['HDAC1', 'SIN3A', 'EP300', 'HDAC2']
