Acquired partial lipodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
910	GO:BP	GO:0018057	peptidyl-lysine oxidation	0.0016420666577536	True	"""The oxidation of the terminal amino-methylene groups of peptidyl-L-lysine or peptidyl-5-hydroxy-L-lysine to aldehyde groups to form allysine or hydroxyallysine residues, respectively; these are intermediates in the formation of covalent cross-links between adjacent polypeptide chains in proteins such as collagens."" [ISBN:0198547684, RESID:AA0121]"	5	100	2	15719	0.02	0.4	query_1	['GO:0018158', 'GO:0018205']	['LOX', 'LOXL1']
915	GO:BP	GO:0071681	cellular response to indole-3-methanol	0.0016420666577536	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an indole-3-methanol stimulus."" [GOC:mah, GOC:yaf]"	5	100	2	15719	0.02	0.4	query_1	['GO:0071407', 'GO:0071417', 'GO:0071680', 'GO:0097306']	['CTNNB1', 'CDH1']
908	GO:BP	GO:0060978	angiogenesis involved in coronary vascular morphogenesis	0.0016420666577536	True	"""Blood vessel formation in the heart when new vessels emerge from the proliferation of pre-existing blood vessels."" [GOC:mtg_heart]"	5	100	2	15719	0.02	0.4	query_1	['GO:0001525', 'GO:0060977']	['TGFBR1', 'NRP1']
909	GO:BP	GO:0036324	vascular endothelial growth factor receptor-2 signaling pathway	0.0016420666577536	True	"""The series of molecular signals initiated by a ligand binding to a vascular endothelial growth factor receptor-2 (VEGFR-2) on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:12967471, Wikipedia:Kinase_insert_domain_receptor, Wikipedia:VEGF_receptors]"	5	100	2	15719	0.02	0.4	query_1	['GO:0048010']	['KDR', 'VEGFA']
906	GO:BP	GO:1905598	negative regulation of low-density lipoprotein receptor activity	0.0016420666577536	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of low-density lipoprotein receptor activity."" [GO_REF:0000059, GOC:BHF, GOC:nc, GOC:TermGenie, PMID:22848640]"	5	100	2	15719	0.02	0.4	query_1	['GO:0044092', 'GO:0048261']	['ITGAV', 'ITGB3']
907	GO:BP	GO:0071593	lymphocyte aggregation	0.0016420666577536	True	"""The adhesion of one lymphocyte to one or more other lymphocytes via adhesion molecules."" [GOC:sl]"	5	100	2	15719	0.02	0.4	query_1	['GO:0070486']	['ZAP70', 'JAM2']
902	GO:BP	GO:0036484	trunk neural crest cell migration	0.0016420666577536	True	"""The characteristic movement of trunk neural crest cells from the neural tube to other locations in the vertebrate embryo."" [GOC:bf, GOC:mat, GOC:PARL, PMID:2387238]"	5	100	2	15719	0.02	0.4	query_1	['GO:0001755', 'GO:0035290']	['NRP2', 'NRP1']
914	GO:BP	GO:0097241	hematopoietic stem cell migration to bone marrow	0.0016420666577536	True	"""The orderly movement of a hematopoietic stem cell into the bone marrow, and its subsequent positioning within defined functional compartments in that microenvironment. A hematopoietic stem cell is a cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system."" [CL:0000037, GOC:yaf, PMID:17368745]"	5	100	2	15719	0.02	0.4	query_1	['GO:0035701']	['JAM3', 'JAM2']
904	GO:BP	GO:0150147	cell-cell junction disassembly	0.0016420666577536	True	"""The disaggregation of a cell-cell junction into its constituent components."" [GOC:aruk, PMID:25490267]"	5	100	2	15719	0.02	0.4	query_1	['GO:0045216', 'GO:0150146']	['TGFB3', 'TGFBR1']
905	GO:BP	GO:1905007	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	0.0016420666577536	True	"""Any process that activates or increases the frequency, rate or extent of epithelial to mesenchymal transition involved in endocardial cushion formation."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18718461]"	5	100	2	15719	0.02	0.4	query_1	['GO:0003198', 'GO:0062043', 'GO:1905005']	['TGFBR2', 'TGFBR1']
903	GO:BP	GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	0.0016420666577536	True	"""The series of molecular signals initiated by the binding of a vascular endothelial growth factor (VEGF) to its receptor on the surface of a cell, which activates or increases the frequency, rate or extent of endothelial cell chemotaxis."" [GOC:bf, GOC:BHF, GOC:rl, PMID:21245381]"	5	100	2	15719	0.02	0.4	query_1	['GO:0038089', 'GO:0048010', 'GO:2001028']	['KDR', 'VEGFA']
916	GO:BP	GO:0051963	regulation of synapse assembly	0.0016612327562901	True	"""Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse."" [GOC:ai, GOC:pr]"	98	100	5	15719	0.05	0.0510204081632653	query_1	['GO:0007416', 'GO:0050807', 'GO:1901888']	['CTNNB1', 'MUSK', 'PTK2B', 'AGRN', 'SEMA4D']
921	GO:BP	GO:0021884	forebrain neuron development	0.0016639349544463	True	"""The process whose specific outcome is the progression of a neuron that resides in the forebrain, from its initial commitment to its fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0021879', 'GO:0021954']	['NRP2', 'NRP1', 'PLXNA1']
920	GO:BP	GO:0010469	regulation of signaling receptor activity	0.0016639349544463	True	"""Any process that modulates the frequency, rate or extent of a signaling receptor activity. Receptor activity is when a molecule combines with an extracellular or intracellular messenger to initiate a change in cell activity."" [GOC:dph, GOC:tb]"	151	100	6	15719	0.06	0.0397350993377483	query_1	['GO:0009966', 'GO:0065009']	['ITGB1', 'SRC', 'SHC1', 'PTK2B', 'NRP1', 'CBL']
919	GO:BP	GO:0036303	lymph vessel morphogenesis	0.0016639349544463	True	"""The process in which the anatomical structures of lymph vessels are generated and organized. The lymph vessel is the vasculature carrying lymph."" [GOC:BHF, GOC:gr, PMID:18093989]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0001945', 'GO:0009653']	['VEGFC', 'FLT4', 'VEGFA']
918	GO:BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.0016639349544463	True	"""Any process that modulates the frequency, rate or extent of the platelet-derived growth factor receptor signaling pathway."" [GOC:dph, GOC:hjd, GOC:tb]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0009966', 'GO:0048008']	['SRC', 'LOX', 'CBL']
917	GO:BP	GO:0035024	negative regulation of Rho protein signal transduction	0.0016639349544463	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of Rho protein signal transduction."" [GOC:bf]"	23	100	3	15719	0.03	0.1304347826086956	query_1	['GO:0007266', 'GO:0035023', 'GO:0046580']	['MET', 'ITGB1', 'ITGA3']
925	GO:BP	GO:0072577	endothelial cell apoptotic process	0.0016831624300848	True	"""Any apoptotic process in an endothelial cell. An endothelial cell comprises the outermost layer or lining of anatomical structures and can be squamous or cuboidal."" [CL:0000115, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:1904019']	['ITGA4', 'KDR', 'PLCG1', 'THBS1']
924	GO:BP	GO:0002448	mast cell mediated immunity	0.0016831624300848	True	"""Any process involved in the carrying out of an immune response by a mast cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0002444']	['LAT', 'LYN', 'SYK', 'CBL']
923	GO:BP	GO:0140962	multicellular organismal-level chemical homeostasis	0.0016831624300848	True	"""A homeostatic process involved in the maintenance of a steady state level of a chemical within extracellular body fluids, such as blood, xylem or phloem, of a multicellular organism. This is distinct from maintenance of cellular homeostasis, which occurs within a cell."" [GOC:curators]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0048871', 'GO:0048878']	['TGFB1', 'KDR', 'VEGFA', 'ITGB6']
922	GO:BP	GO:0051058	negative regulation of small GTPase mediated signal transduction	0.0016831624300848	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:ai]"	55	100	4	15719	0.04	0.0727272727272727	query_1	['GO:0007264', 'GO:0051056', 'GO:1902532']	['MET', 'RAPGEF1', 'ITGB1', 'ITGA3']
926	GO:BP	GO:0008285	negative regulation of cell population proliferation	0.0016845407158919	True	"""Any process that stops, prevents or reduces the rate or extent of cell proliferation."" [GOC:go_curators]"	688	100	13	15719	0.13	0.0188953488372093	query_1	['GO:0008283', 'GO:0042127', 'GO:0048523']	['RAPGEF1', 'PLXNB1', 'SMAD7', 'TGFB3', 'CTNNB1', 'TGFBR2', 'LYN', 'TGFB1', 'ERBB2', 'PTK2B', 'TGFBR1', 'THBS1', 'FLT1']
181	REAC	REAC:R-HSA-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	0.0016851061976005	True	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	4	98	2	10022	0.0204081632653061	0.5	query_1	['REAC:R-HSA-446353']	['ITGB1', 'PXN']
183	REAC	REAC:R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0016851061976005	True	SMAD2/3 Phosphorylation Motif Mutants in Cancer	4	98	2	10022	0.0204081632653061	0.5	query_1	['REAC:R-HSA-3304349']	['TGFBR2', 'TGFBR1']
182	REAC	REAC:R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0016851061976005	True	TGFBR1 KD Mutants in Cancer	4	98	2	10022	0.0204081632653061	0.5	query_1	['REAC:R-HSA-3656534']	['TGFBR2', 'TGFBR1']
927	GO:BP	GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.0017123688902587	True	"""Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	152	100	6	15719	0.06	0.0394736842105263	query_1	['GO:0097191', 'GO:2001233']	['ITGAV', 'SRC', 'HGF', 'TGFBR1', 'NRP1', 'THBS1']
928	GO:BP	GO:0032760	positive regulation of tumor necrosis factor production	0.0017183758779727	True	"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]"	99	100	5	15719	0.05	0.0505050505050505	query_1	['GO:0032640', 'GO:0032680', 'GO:1903557']	['PIK3R1', 'PLCG2', 'SYK', 'THBS1', 'PTPN11']
929	GO:BP	GO:0009314	response to radiation	0.0017267494121721	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]"	432	100	10	15719	0.1	0.0231481481481481	query_1	['GO:0009628']	['ITGB1', 'ITGB3', 'PIK3R1', 'GRB2', 'TGFB1', 'EGFR', 'VCAM1', 'ITGB6', 'CBL', 'MFAP4']
184	REAC	REAC:R-HSA-9658195	Leishmania infection	0.0017449287212985	True	Leishmania infection	242	98	9	10022	0.0918367346938775	0.0371900826446281	query_1	['REAC:R-HSA-5663205']	['CRK', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2']
930	GO:BP	GO:0045087	innate immune response	0.0017812908784881	True	"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]"	881	100	15	15719	0.15	0.0170261066969353	query_1	['GO:0006955', 'GO:0098542']	['SRC', 'CRK', 'PLCG2', 'FYN', 'ZAP70', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'PTK2B', 'PTK2', 'LCK', 'ADAM15', 'PTPN11', 'MFAP4']
931	GO:BP	GO:0001755	neural crest cell migration	0.0017922368095621	True	"""The characteristic movement of cells from the dorsal ridge of the neural tube to a variety of locations in a vertebrate embryo."" [GOC:ascb_2009, GOC:dph, GOC:tb, ISBN:0878932437]"	56	100	4	15719	0.04	0.0714285714285714	query_1	['GO:0014032', 'GO:0090497']	['FN1', 'NRP2', 'NRP1', 'SEMA4D']
932	GO:BP	GO:0002250	adaptive immune response	0.0017982730614214	True	"""An immune response mediated by cells expressing specific receptors for antigens produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory)."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	517	100	11	15719	0.11	0.0212765957446808	query_1	['GO:0006955']	['SMAD7', 'ITK', 'FYN', 'LAT', 'ZAP70', 'LYN', 'TGFB1', 'JAM3', 'SYK', 'FCGR1A', 'PTK2B']
94	GO:CC	GO:0030426	growth cone	0.00184393812362	True	"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]"	162	101	6	16420	0.0594059405940594	0.037037037037037	query_1	['GO:0030427', 'GO:0150034']	['SRC', 'ITGA4', 'PTK2B', 'L1CAM', 'ITGA3', 'CBL']
933	GO:BP	GO:0062009	secondary palate development	0.0018593889230889	True	"""The biological process whose specific outcome is the progression of the secondary palate from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The secondary palate is the part of the palate formed from the fusion of the two palatine shelves, extensions of the maxillary prominences."" [PMID:28784960]"	24	100	3	15719	0.03	0.125	query_1	['GO:0060021']	['TGFB3', 'TGFBR2', 'ITGB6']
934	GO:BP	GO:0002053	positive regulation of mesenchymal cell proliferation	0.0018593889230889	True	"""The process of activating or increasing the rate or extent of mesenchymal cell proliferation. Mesenchymal cells are loosely organized embryonic cells."" [GOC:dph]"	24	100	3	15719	0.03	0.125	query_1	['GO:0008284', 'GO:0010463', 'GO:0010464']	['CTNNB1', 'TGFBR2', 'KDR']
936	GO:BP	GO:0032331	negative regulation of chondrocyte differentiation	0.0018593889230889	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chondrocyte differentiation."" [GOC:mah]"	24	100	3	15719	0.03	0.125	query_1	['GO:0002062', 'GO:0032330', 'GO:0045596', 'GO:0061037']	['CTNNB1', 'TGFBR1', 'PTPN11']
937	GO:BP	GO:0060384	innervation	0.0018593889230889	True	"""The process in which a nerve invades a tissue and makes functional synaptic connection within the tissue."" [GOC:dph, GOC:sart]"	24	100	3	15719	0.03	0.125	query_1	['GO:0021675', 'GO:0032501']	['ITGA4', 'VCAM1', 'NRP1']
935	GO:BP	GO:0035162	embryonic hemopoiesis	0.0018593889230889	True	"""The stages of blood cell formation that take place within the embryo."" [GOC:bf]"	24	100	3	15719	0.03	0.125	query_1	['GO:0030097', 'GO:0048568']	['TGFBR2', 'KDR', 'VEGFA']
938	GO:BP	GO:0010812	negative regulation of cell-substrate adhesion	0.0019038584605007	True	"""Any process that decreases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]"	57	100	4	15719	0.04	0.0701754385964912	query_1	['GO:0007162', 'GO:0010810', 'GO:0031589']	['SRC', 'PIK3R1', 'THBS1', 'ADAM15']
185	REAC	REAC:R-HSA-190236	Signaling by FGFR	0.001999677520732	True	Signaling by FGFR	72	98	5	10022	0.0510204081632653	0.0694444444444444	query_1	['REAC:R-HSA-9006934']	['PIK3R1', 'SOS1', 'PLCG1', 'PTPN11', 'CBL']
941	GO:BP	GO:0000768	syncytium formation by plasma membrane fusion	0.0020284947797546	True	"""The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane, by the fusion of the plasma membranes of two or more individual cells."" [GOC:mtg_muscle, GOC:tb]"	58	100	4	15719	0.04	0.0689655172413793	query_1	['GO:0006949', 'GO:0140253']	['ITGB1', 'SH3PXD2A', 'ADAM12', 'JAM2']
940	GO:BP	GO:0140253	cell-cell fusion	0.0020284947797546	True	"""A cellular process in which two or more cells combine together, their plasma membrane fusing, producing a single cell. In some cases, nuclei fuse, producing a polyploid cell, while in other cases, nuclei remain separate, producing a syncytium."" [Wikipedia:Cell_fusion]"	58	100	4	15719	0.04	0.0689655172413793	query_1	['GO:0009987']	['ITGB1', 'SH3PXD2A', 'ADAM12', 'JAM2']
939	GO:BP	GO:0090497	mesenchymal cell migration	0.0020284947797546	True	"""The orderly movement of a mesenchymal cell from one site to another, often during the development of a multicellular organism."" [GOC:dph, GOC:tb]"	58	100	4	15719	0.04	0.0689655172413793	query_1	['GO:0001667']	['FN1', 'NRP2', 'NRP1', 'SEMA4D']
942	GO:BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.0020309422079883	True	"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]"	103	100	5	15719	0.05	0.0485436893203883	query_1	['GO:0001819', 'GO:0071706', 'GO:1903555']	['PIK3R1', 'PLCG2', 'SYK', 'THBS1', 'PTPN11']
943	GO:BP	GO:0002697	regulation of immune effector process	0.0020407472252013	True	"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]"	363	100	9	15719	0.09	0.024793388429752	query_1	['GO:0002252', 'GO:0002682']	['RAPGEF1', 'SMAD7', 'TGFB3', 'CRK', 'PLCG2', 'LYN', 'VAV1', 'SYK', 'FCGR1A']
