SHORT syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
916	GO:BP	GO:0034614	cellular response to reactive oxygen species	8.924783462977135e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:mah]"	139	99	7	17376	0.0707070707070707	0.0503597122302158	query_1	['GO:0000302', 'GO:0034599', 'GO:1901701']	['MET', 'SRC', 'HGF', 'PXN', 'FYN', 'EGFR', 'PDGFRA']
917	GO:BP	GO:0035635	entry of bacterium into host cell	8.987459854469433e-05	True	"""The process in which a bacterium enters a host cell. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, PMID:21187937]"	9	99	3	17376	0.0303030303030303	0.3333333333333333	query_1	['GO:0044409']	['ITGAV', 'SRC', 'CBL']
918	GO:BP	GO:0008354	germ cell migration	8.987459854469433e-05	True	"""The orderly movement of a cell specialized to produce haploid gametes through the embryo from its site of production to the place where the gonads will form."" [GOC:bf, GOC:jl]"	9	99	3	17376	0.0303030303030303	0.3333333333333333	query_1	['GO:0007276', 'GO:0016477', 'GO:0022412']	['ITGB1', 'TGFB1', 'TGFBR1']
919	GO:BP	GO:1990314	cellular response to insulin-like growth factor stimulus	8.987459854469433e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin-like growth factor stimulus."" [PMID:20042609]"	9	99	3	17376	0.0303030303030303	0.3333333333333333	query_1	['GO:0071375']	['ITGB3', 'CRK', 'TGFB1']
920	GO:BP	GO:0072163	mesonephric epithelium development	9.142736085744244e-05	True	"""The process whose specific outcome is the progression of an epithelium in the mesonephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]"	93	99	6	17376	0.0606060606060606	0.064516129032258	query_1	['GO:0001823', 'GO:0072073']	['SMAD7', 'FGFR2', 'CTNNB1', 'TGFB1', 'VEGFA', 'SMAD3']
921	GO:BP	GO:0072164	mesonephric tubule development	9.142736085744244e-05	True	"""The progression of a mesonephric tubule over time, from its initial formation to the mature structure. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]"	93	99	6	17376	0.0606060606060606	0.064516129032258	query_1	['GO:0035295', 'GO:0072163']	['SMAD7', 'FGFR2', 'CTNNB1', 'TGFB1', 'VEGFA', 'SMAD3']
922	REAC	REAC:R-HSA-373755	Semaphorin interactions	9.248110019644862e-05	True	Semaphorin interactions	64	99	5	17376	0.0505050505050505	0.078125	query_1	['REAC:R-HSA-422475']	['MET', 'ITGB1', 'FYN', 'ERBB2', 'TLN1']
923	REAC	REAC:R-HSA-3642278	Loss of Function of TGFBR2 in Cancer	9.248419488671755e-05	True	Loss of Function of TGFBR2 in Cancer	2	99	2	17376	0.0202020202020202	1.0	query_1	['REAC:R-HSA-3304351']	['TGFBR2', 'TGFBR1']
924	REAC	REAC:R-HSA-3645790	TGFBR2 Kinase Domain Mutants in Cancer	9.248419488671755e-05	True	TGFBR2 Kinase Domain Mutants in Cancer	2	99	2	17376	0.0202020202020202	1.0	query_1	['REAC:R-HSA-3642278']	['TGFBR2', 'TGFBR1']
925	REAC	REAC:R-HSA-9734091	Drug-mediated inhibition of MET activation	9.248419488671755e-05	True	Drug-mediated inhibition of MET activation	2	99	2	17376	0.0202020202020202	1.0	query_1	['REAC:R-HSA-6807004']	['MET', 'HGF']
926	GO:CC	GO:0070062	extracellular exosome	9.372403523959478e-05	True	"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]"	2021	99	27	17376	0.2727272727272727	0.0133597229094507	query_1	['GO:0005615', 'GO:1903561']	['RHOJ', 'ITGB1', 'ITGB5', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'CTNNB1', 'WASL', 'ITGA2B', 'SQSTM1', 'PARD6B', 'PRKCI', 'WAS', 'LYN', 'GRB2', 'VCL', 'SMURF1', 'VTN', 'TLN1', 'DOCK2', 'LCK', 'PRKCZ', 'F11R']
927	GO:BP	GO:0033137	negative regulation of peptidyl-serine phosphorylation	9.54529445386963e-05	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	27	99	4	17376	0.0404040404040404	0.1481481481481481	query_1	['GO:0001933', 'GO:0018105', 'GO:0033135']	['NCK1', 'SMAD7', 'HGF', 'NCK2']
928	GO:BP	GO:0050926	regulation of positive chemotaxis	9.54529445386963e-05	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a motile cell or organism towards a higher concentration in a concentration gradient of a specific chemical."" [GOC:ai]"	27	99	4	17376	0.0404040404040404	0.1481481481481481	query_1	['GO:0050918', 'GO:0050920']	['VEGFB', 'KDR', 'VEGFA', 'SMAD3']
929	GO:BP	GO:0098542	defense response to other organism	9.54529445386963e-05	True	"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]"	1120	99	19	17376	0.1919191919191919	0.0169642857142857	query_1	['GO:0006952', 'GO:0051707']	['SRC', 'CRK', 'SHC1', 'PIK3AP1', 'PLCG2', 'PIK3CD', 'FYN', 'WAS', 'ZAP70', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'FCGR1A', 'PTK2B', 'TRAF6', 'PTK2', 'LCK', 'PTPN11']
930	GO:BP	GO:0050921	positive regulation of chemotaxis	9.659814344953196e-05	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient."" [GOC:ai]"	141	99	7	17376	0.0707070707070707	0.0496453900709219	query_1	['GO:0006935', 'GO:0032103', 'GO:0040017', 'GO:0050920']	['MET', 'VEGFB', 'KDR', 'PTK2B', 'VEGFA', 'PTK2', 'SMAD3']
931	GO:BP	GO:0050728	negative regulation of inflammatory response	0.0001009838437646	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response."" [GOC:ai]"	142	99	7	17376	0.0707070707070707	0.0492957746478873	query_1	['GO:0006954', 'GO:0031348', 'GO:0032102', 'GO:0050727']	['SRC', 'HGF', 'FYN', 'LYN', 'SYK', 'PLCG1', 'SMAD3']
932	GO:BP	GO:0048659	smooth muscle cell proliferation	0.0001055306570114	True	"""The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population."" [CL:0000192, GOC:ebc, PMID:1840698]"	143	99	7	17376	0.0707070707070707	0.0489510489510489	query_1	['GO:0033002']	['SRC', 'FGFR2', 'ITGB3', 'TGFB3', 'CTNNB1', 'TGFBR2', 'PIK3CA']
933	GO:BP	GO:0010721	negative regulation of cell development	0.0001057475977601	True	"""Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]"	260	99	9	17376	0.0909090909090909	0.0346153846153846	query_1	['GO:0045596', 'GO:0048468', 'GO:0060284']	['SPP1', 'SMAD7', 'PIK3R1', 'CTNNB1', 'LYN', 'SHB', 'TGFB1', 'ERBB2', 'VEGFA']
934	REAC	REAC:R-HSA-1963640	GRB2 events in ERBB2 signaling	0.0001079122023757	True	GRB2 events in ERBB2 signaling	12	99	3	17376	0.0303030303030303	0.25	query_1	['REAC:R-HSA-1227986']	['SOS1', 'EGFR', 'ERBB2']
935	REAC	REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.0001079122023757	True	SHC1 events in EGFR signaling	12	99	3	17376	0.0303030303030303	0.25	query_1	['REAC:R-HSA-177929']	['SHC1', 'SOS1', 'EGFR']
936	REAC	REAC:R-HSA-5654710	PI-3K cascade:FGFR3	0.0001079122023757	True	PI-3K cascade:FGFR3	12	99	3	17376	0.0303030303030303	0.25	query_1	['REAC:R-HSA-5654708']	['PIK3R1', 'PIK3CA', 'PTPN11']
937	GO:BP	GO:0001776	leukocyte homeostasis	0.0001083480252566	True	"""The process of regulating the proliferation and elimination of cells of the immune system such that the total number of cells of a particular cell type within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, ISBN:0781735149]"	96	99	6	17376	0.0606060606060606	0.0625	query_1	['GO:0002376', 'GO:0048872']	['PIK3CB', 'SOS1', 'PIK3CD', 'LAT', 'LYN', 'TGFB1']
938	GO:BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.000108519539173	True	"""Any process that activates or increases the frequency, rate or extent of activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]"	261	99	9	17376	0.0909090909090909	0.0344827586206896	query_1	['GO:0044093', 'GO:0051090']	['PLCG2', 'CTNNB1', 'PRKCI', 'DVL2', 'TGFB1', 'VEGFA', 'TRAF6', 'PRKCZ', 'SMAD3']
939	GO:BP	GO:0044703	multi-organism reproductive process	0.000108519539173	True	"""A biological process that directly contributes to the process of producing new individuals, involving another organism."" [GOC:jl]"	199	99	8	17376	0.0808080808080808	0.0402010050251256	query_1	['GO:0022414']	['SMURF2', 'SPP1', 'ITGB3', 'TGFB3', 'TGFBR2', 'ITGA5', 'TGFB1', 'VEGFA']
940	GO:BP	GO:0033688	regulation of osteoblast proliferation	0.0001093732789358	True	"""Any process that modulates the frequency, rate or extent of osteoblast proliferation."" [GOC:mah]"	28	99	4	17376	0.0404040404040404	0.1428571428571428	query_1	['GO:0033687', 'GO:0042127']	['ITGAV', 'FGFR2', 'ITGB3', 'SMAD3']
941	GO:BP	GO:0051497	negative regulation of stress fiber assembly	0.0001093732789358	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]"	28	99	4	17376	0.0404040404040404	0.1428571428571428	query_1	['GO:0032232', 'GO:0043149', 'GO:0051492']	['MET', 'PIK3R1', 'WAS', 'F11R']
942	GO:BP	GO:0022414	reproductive process	0.0001103620138808	True	"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]"	1456	99	22	17376	0.2222222222222222	0.0151098901098901	query_1	['GO:0000003', 'GO:0008150']	['ITGB1', 'SMURF2', 'SRC', 'SPP1', 'FGFR2', 'ITGB3', 'TGFB3', 'WIPF3', 'CTNNB1', 'SOS1', 'TGFBR2', 'ITGA5', 'SHB', 'TGFB1', 'KDR', 'PTK2B', 'VEGFA', 'CRKL', 'TGFBR1', 'PTPN11', 'CBL', 'PDGFRA']
943	GO:CC	GO:0065010	extracellular membrane-bounded organelle	0.0001107728381709	True	"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]"	2045	99	27	17376	0.2727272727272727	0.01320293398533	query_1	['GO:0043227', 'GO:0043230']	['RHOJ', 'ITGB1', 'ITGB5', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'CTNNB1', 'WASL', 'ITGA2B', 'SQSTM1', 'PARD6B', 'PRKCI', 'WAS', 'LYN', 'GRB2', 'VCL', 'SMURF1', 'VTN', 'TLN1', 'DOCK2', 'LCK', 'PRKCZ', 'F11R']
944	GO:CC	GO:0043230	extracellular organelle	0.0001107728381709	True	"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]"	2045	99	27	17376	0.2727272727272727	0.01320293398533	query_1	['GO:0005576', 'GO:0043226']	['RHOJ', 'ITGB1', 'ITGB5', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'CTNNB1', 'WASL', 'ITGA2B', 'SQSTM1', 'PARD6B', 'PRKCI', 'WAS', 'LYN', 'GRB2', 'VCL', 'SMURF1', 'VTN', 'TLN1', 'DOCK2', 'LCK', 'PRKCZ', 'F11R']
945	GO:CC	GO:1903561	extracellular vesicle	0.0001107728381709	True	"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]"	2044	99	27	17376	0.2727272727272727	0.0132093933463796	query_1	['GO:0031982', 'GO:0065010']	['RHOJ', 'ITGB1', 'ITGB5', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'PLCG2', 'CTNNB1', 'WASL', 'ITGA2B', 'SQSTM1', 'PARD6B', 'PRKCI', 'WAS', 'LYN', 'GRB2', 'VCL', 'SMURF1', 'VTN', 'TLN1', 'DOCK2', 'LCK', 'PRKCZ', 'F11R']
946	REAC	REAC:R-HSA-1266695	Interleukin-7 signaling	0.0001139038874171	True	Interleukin-7 signaling	34	99	4	17376	0.0404040404040404	0.1176470588235294	query_1	['REAC:R-HSA-449147']	['PIK3R2', 'PIK3R1', 'HGF', 'PIK3R3']
947	GO:BP	GO:0001823	mesonephros development	0.000113928528317	True	"""The process whose specific outcome is the progression of the mesonephros over time, from its formation to the mature structure. In mammals, the mesonephros is the second of the three embryonic kidneys to be established and exists only transiently. In lower vertebrates such as fish and amphibia, the mesonephros will form the mature kidney."" [GOC:dph, ISBN:0124020607, ISBN:0721662544, PMID:10535314]"	97	99	6	17376	0.0606060606060606	0.0618556701030927	query_1	['GO:0001822']	['SMAD7', 'FGFR2', 'CTNNB1', 'TGFB1', 'VEGFA', 'SMAD3']
948	GO:BP	GO:0008064	regulation of actin polymerization or depolymerization	0.0001191018273475	True	"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]"	146	99	7	17376	0.0707070707070707	0.047945205479452	query_1	['GO:0008154', 'GO:0030832', 'GO:0110053']	['NCK1', 'PIK3R2', 'WAS', 'GRB2', 'PIK3CA', 'PTK2B', 'NCK2']
949	GO:BP	GO:0000003	reproduction	0.0001209017576177	True	"""The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms."" [GOC:go_curators, GOC:isa_complete, GOC:jl, ISBN:0198506732]"	1465	99	22	17376	0.2222222222222222	0.0150170648464163	query_1	['GO:0008150']	['ITGB1', 'SMURF2', 'SRC', 'SPP1', 'FGFR2', 'ITGB3', 'TGFB3', 'WIPF3', 'CTNNB1', 'SOS1', 'TGFBR2', 'ITGA5', 'SHB', 'TGFB1', 'KDR', 'PTK2B', 'VEGFA', 'CRKL', 'TGFBR1', 'PTPN11', 'CBL', 'PDGFRA']
950	REAC	REAC:R-HSA-9679506	SARS-CoV Infections	0.0001232732079322	True	SARS-CoV Infections	365	99	10	17376	0.101010101010101	0.0273972602739726	query_1	['REAC:R-HSA-5663205']	['ITGB1', 'NCK1', 'PLCG2', 'SOS1', 'VAV1', 'SYK', 'SH3KBP1', 'TRAF6', 'BLNK', 'PTPN11']
951	GO:BP	GO:0086100	endothelin receptor signaling pathway	0.0001242295943996	True	"""A G protein-coupled receptor signaling pathway initiated by endothelin binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, PMID:10977869]"	10	99	3	17376	0.0303030303030303	0.3	query_1	['GO:0007186']	['BCAR1', 'PTK2B', 'CRKL']
952	GO:BP	GO:0051491	positive regulation of filopodium assembly	0.0001250019936983	True	"""Any process that activates or increases the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone."" [GOC:ai, GOC:dph, GOC:tb]"	29	99	4	17376	0.0404040404040404	0.1379310344827586	query_1	['GO:0046847', 'GO:0051489', 'GO:0120034']	['TGFB3', 'PIK3R1', 'WASL', 'TGFBR1']
953	GO:BP	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	0.0001250019936983	True	"""Any process that modulates the frequency, rate or extent of vascular endothelial growth factor receptor signaling pathway activity."" [GOC:dgh]"	29	99	4	17376	0.0404040404040404	0.1379310344827586	query_1	['GO:0009966', 'GO:0048010', 'GO:0090287']	['VEGFB', 'ITGB3', 'ITGA5', 'VTN']
954	GO:BP	GO:0034113	heterotypic cell-cell adhesion	0.0001258202495491	True	"""The attachment of a cell to a cell of a different type via adhesion molecules."" [GOC:add]"	59	99	5	17376	0.0505050505050505	0.0847457627118644	query_1	['GO:0098609']	['ITGB1', 'ITGAV', 'ITGB3', 'ITGA5', 'LCK']
955	GO:BP	GO:0061448	connective tissue development	0.0001315797608856	True	"""The progression of a connective tissue over time, from its formation to the mature structure."" [GOC:BHF]"	268	99	9	17376	0.0909090909090909	0.0335820895522388	query_1	['GO:0009888']	['SMAD7', 'ITGB3', 'CTNNB1', 'TGFBR2', 'TGFB1', 'PIK3CA', 'TGFBR1', 'SMAD3', 'PTPN11']
956	GO:BP	GO:0044344	cellular response to fibroblast growth factor stimulus	0.0001339505322618	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an fibroblast growth factor stimulus."" [GOC:jl, GOC:yaf]"	100	99	6	17376	0.0606060606060606	0.06	query_1	['GO:0071363', 'GO:0071774']	['FGFR2', 'CTNNB1', 'SOS1', 'GRB2', 'CRKL', 'PTPN11']
957	GO:BP	GO:0030832	regulation of actin filament length	0.000134227578071	True	"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]"	149	99	7	17376	0.0707070707070707	0.046979865771812	query_1	['GO:0032535', 'GO:0032956']	['NCK1', 'PIK3R2', 'WAS', 'GRB2', 'PIK3CA', 'PTK2B', 'NCK2']
958	GO:BP	GO:1903078	positive regulation of protein localization to plasma membrane	0.0001358337715471	True	"""Any process that activates or increases the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]"	60	99	5	17376	0.0505050505050505	0.0833333333333333	query_1	['GO:0072659', 'GO:1903076', 'GO:1904377', 'GO:1905477']	['ITGB1', 'PIK3R1', 'SQSTM1', 'PRKCI', 'EGFR']
959	REAC	REAC:R-HSA-428540	Activation of RAC1	0.0001371655820299	True	Activation of RAC1	13	99	3	17376	0.0303030303030303	0.2307692307692307	query_1	['REAC:R-HSA-376176']	['NCK1', 'SOS1', 'NCK2']
960	REAC	REAC:R-HSA-209543	p75NTR recruits signalling complexes	0.0001371655820299	True	p75NTR recruits signalling complexes	13	99	3	17376	0.0303030303030303	0.2307692307692307	query_1	['REAC:R-HSA-193639']	['SQSTM1', 'PRKCI', 'TRAF6']
961	GO:BP	GO:0035148	tube formation	0.0001397341952849	True	"""Creation of the central hole of a tube in an anatomical structure through which gases and/or liquids flow."" [GOC:bf]"	150	99	7	17376	0.0707070707070707	0.0466666666666666	query_1	['GO:0035239', 'GO:0048646']	['FGFR2', 'CTNNB1', 'PIK3CD', 'DVL2', 'TGFB1', 'VEGFA', 'TRAF6']
