Waardenburg syndrome type 2	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
178	REAC	REAC:R-HSA-9658195	Leishmania infection	0.0016555871195246	True	Leishmania infection	242	96	9	10022	0.09375	0.0371900826446281	query_1	['REAC:R-HSA-5663205']	['CRK', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2']
806	GO:BP	GO:0043393	regulation of protein binding	0.0016862513321679	True	"""Any process that modulates the frequency, rate or extent of protein binding."" [GOC:go_curators]"	195	106	7	15719	0.0660377358490566	0.0358974358974358	query_1	['GO:0051098']	['SRC', 'CRK', 'ITGA4', 'PLK1', 'VTN', 'TGFBR1', 'ADAM15']
807	GO:BP	GO:0071622	regulation of granulocyte chemotaxis	0.0016921107428895	True	"""Any process that modulates the rate, frequency or extent of granulocyte chemotaxis. Granulocyte chemotaxis is the movement of a granulocyte in response to an external stimulus."" [GOC:mah]"	50	106	4	15719	0.0377358490566037	0.08	query_1	['GO:0002688', 'GO:0071621']	['JAM3', 'EDN1', 'PTK2', 'THBS1']
810	GO:BP	GO:0048660	regulation of smooth muscle cell proliferation	0.0016921107428895	True	"""Any process that modulates the frequency, rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]"	139	106	6	15719	0.0566037735849056	0.0431654676258992	query_1	['GO:0042127', 'GO:0048659']	['SRC', 'ITGB3', 'TGFB3', 'TGFBR2', 'EDN1', 'THBS1']
809	GO:BP	GO:1900047	negative regulation of hemostasis	0.0016921107428895	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of hemostasis."" [GOC:TermGenie]"	50	106	4	15719	0.0377358490566037	0.08	query_1	['GO:0007599', 'GO:0048519', 'GO:1900046']	['EDN1', 'VTN', 'THBS1', 'PDGFRA']
808	GO:BP	GO:0051492	regulation of stress fiber assembly	0.0016921107428895	True	"""Any process that modulates the frequency, rate or extent of the assembly of a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]"	90	106	5	15719	0.0471698113207547	0.0555555555555555	query_1	['GO:0032231', 'GO:0043149', 'GO:0110020']	['MET', 'TGFB3', 'PIK3R1', 'PXN', 'TGFBR1']
811	GO:BP	GO:0048709	oligodendrocyte differentiation	0.0016921107428895	True	"""The process in which a relatively unspecialized cell acquires the specialized features of an oligodendrocyte. An oligodendrocyte is a type of glial cell involved in myelinating the axons of neurons in the central nervous system."" [GOC:vp, PMID:15139015]"	90	106	5	15719	0.0471698113207547	0.0555555555555555	query_1	['GO:0007417', 'GO:0010001']	['SOX10', 'LYN', 'TGFB1', 'ERBB2', 'VTN']
813	GO:BP	GO:0060445	branching involved in salivary gland morphogenesis	0.0017248954704289	True	"""The process in which the branching structure of the salivary gland is generated and organized."" [GOC:dph]"	21	106	3	15719	0.0283018867924528	0.1428571428571428	query_1	['GO:0007435', 'GO:0061138']	['HGF', 'SNAI2', 'PLXNA1']
812	GO:BP	GO:2001026	regulation of endothelial cell chemotaxis	0.0017248954704289	True	"""Any process that modulates the frequency, rate or extent of endothelial cell chemotaxis."" [GOC:BHF]"	21	106	3	15719	0.0283018867924528	0.1428571428571428	query_1	['GO:0010594', 'GO:0035767', 'GO:0050920']	['MET', 'VEGFA', 'THBS1']
814	GO:BP	GO:0043011	myeloid dendritic cell differentiation	0.0017248954704289	True	"""The process in which a monocyte acquires the specialized features of a dendritic cell, an immunocompetent cell of the lymphoid and hemopoietic systems and skin."" [CL:0000782, GOC:jl]"	21	106	3	15719	0.0283018867924528	0.1428571428571428	query_1	['GO:0001773', 'GO:0002573', 'GO:0097028']	['TGFBR2', 'TGFB1', 'ITGB6']
815	GO:BP	GO:0043269	regulation of monoatomic ion transport	0.0017249740319065	True	"""Any process that modulates the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	556	106	12	15719	0.1132075471698113	0.0215827338129496	query_1	['GO:0006811', 'GO:0051049']	['KEL', 'ITGB1', 'EDNRA', 'ITGB3', 'PLCG2', 'EDN3', 'FYN', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B']
179	REAC	REAC:R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	0.0017282353375976	True	Class A/1 (Rhodopsin-like receptors)	297	96	10	10022	0.1041666666666666	0.0336700336700336	query_1	['REAC:R-HSA-500792']	['KEL', 'EDN2', 'EDNRA', 'EDN3', 'EDN1', 'ECE1', 'GPR143', 'EDNRB', 'ECE2', 'XK']
180	REAC	REAC:R-HSA-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	0.0017282353375976	True	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	4	96	2	10022	0.0208333333333333	0.5	query_1	['REAC:R-HSA-446353']	['ITGB1', 'PXN']
181	REAC	REAC:R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0017282353375976	True	TGFBR1 KD Mutants in Cancer	4	96	2	10022	0.0208333333333333	0.5	query_1	['REAC:R-HSA-3656534']	['TGFBR2', 'TGFBR1']
182	REAC	REAC:R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0017282353375976	True	SMAD2/3 Phosphorylation Motif Mutants in Cancer	4	96	2	10022	0.0208333333333333	0.5	query_1	['REAC:R-HSA-3304349']	['TGFBR2', 'TGFBR1']
183	REAC	REAC:R-HSA-194306	Neurophilin interactions with VEGF and VEGFR	0.0017282353375976	True	Neurophilin interactions with VEGF and VEGFR	4	96	2	10022	0.0208333333333333	0.5	query_1	['REAC:R-HSA-194138']	['NRP2', 'FLT1']
816	GO:BP	GO:0060537	muscle tissue development	0.0017493434371741	True	"""The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers."" [GOC:dph]"	400	106	10	15719	0.0943396226415094	0.025	query_1	['GO:0009888']	['KEL', 'ITGB1', 'EDNRA', 'TGFBR2', 'TGFB1', 'EDN1', 'VEGFA', 'TGFBR1', 'XK', 'PDGFRA']
817	GO:BP	GO:0050877	nervous system process	0.0017534463582344	True	"""A organ system process carried out by any of the organs or tissues of neurological system."" [GOC:ai, GOC:mtg_cardio]"	1098	106	18	15719	0.1698113207547169	0.0163934426229508	query_1	['GO:0003008']	['ITGB1', 'SRC', 'EDNRA', 'HGF', 'TYR', 'ITGA5', 'FYN', 'SNAI2', 'SOX10', 'JAM3', 'EGFR', 'EDN1', 'PTK2B', 'EML2', 'GPR143', 'EDNRB', 'ITGA3', 'JAM2']
819	GO:BP	GO:0050728	negative regulation of inflammatory response	0.0017999430267421	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response."" [GOC:ai]"	141	106	6	15719	0.0566037735849056	0.0425531914893617	query_1	['GO:0006954', 'GO:0031348', 'GO:0032102', 'GO:0050727']	['SRC', 'HGF', 'FYN', 'LYN', 'SYK', 'PLCG1']
818	GO:BP	GO:0046850	regulation of bone remodeling	0.0017999430267421	True	"""Any process that modulates the frequency, rate or extent of bone remodeling, the processes of bone formation and resorption that combine to maintain skeletal integrity."" [GOC:ai]"	51	106	4	15719	0.0377358490566037	0.0784313725490196	query_1	['GO:0034103', 'GO:0046849']	['SRC', 'SPP1', 'ITGB3', 'SYK']
820	GO:BP	GO:0060688	regulation of morphogenesis of a branching structure	0.0017999430267421	True	"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]"	51	106	4	15719	0.0377358490566037	0.0784313725490196	query_1	['GO:0001763', 'GO:0022603', 'GO:0051239']	['HGF', 'SNAI2', 'TGFB1', 'VEGFA']
821	GO:BP	GO:0010468	regulation of gene expression	0.0017999430267421	True	"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]"	4494	106	47	15719	0.4433962264150943	0.0104583889630618	query_1	['GO:0010467', 'GO:0060255']	['MET', 'VEGFB', 'FN1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'MITF', 'CRK', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'TFE3', 'EDN3', 'SOS1', 'TGFBR2', 'FYN', 'ADAM19', 'SNAI2', 'SOX10', 'LYN', 'TNC', 'TGFB1', 'PLK1', 'EGFR', 'TFEB', 'POU3F1', 'SYK', 'ERBB2', 'POU3F2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'SH3GL2', 'CRKL', 'EDNRB', 'TGFBR1', 'ITGB6', 'THBS1', 'ITGA3', 'PTPN11', 'PDGFRA']
822	GO:BP	GO:0043010	camera-type eye development	0.0017999430267421	True	"""The process whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field."" [GOC:go_curators, GOC:mtg_sensu]"	329	106	9	15719	0.0849056603773584	0.0273556231003039	query_1	['GO:0001654']	['MITF', 'SOS1', 'TGFBR2', 'TGFB1', 'EGFR', 'VEGFA', 'TGFBR1', 'PDGFRA', 'FLT1']
823	GO:BP	GO:0007566	embryo implantation	0.0017999430267421	True	"""Attachment of the blastocyst to the uterine lining."" [GOC:isa_complete, http://www.medterms.com]"	51	106	4	15719	0.0377358490566037	0.0784313725490196	query_1	['GO:0007275', 'GO:0007565', 'GO:0022414']	['SPP1', 'ITGB3', 'TGFBR2', 'VEGFA']
824	GO:BP	GO:0051962	positive regulation of nervous system development	0.0018522059643637	True	"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]"	262	106	8	15719	0.0754716981132075	0.0305343511450381	query_1	['GO:0007399', 'GO:0051094', 'GO:0051240', 'GO:0051960']	['ITGB1', 'FN1', 'SOX10', 'LYN', 'TGFB1', 'VEGFA', 'L1CAM', 'PLXNA1']
825	GO:BP	GO:0032868	response to insulin	0.0018522059643637	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."" [GOC:mah, ISBN:0198506732]"	262	106	8	15719	0.0754716981132075	0.0305343511450381	query_1	['GO:0043434']	['BCAR1', 'SRC', 'PIK3R1', 'SHC1', 'SOS1', 'LYN', 'GRB2', 'PTPN11']
826	GO:BP	GO:0051234	establishment of localization	0.001891673307254	True	"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]"	4373	106	46	15719	0.4339622641509434	0.010519094443174	query_1	['GO:0051179']	['MET', 'RAPGEF1', 'KEL', 'ITGB1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'PLCG2', 'EDN3', 'EML3', 'TGFBR2', 'FYN', 'ITGA4', 'LAT', 'LYN', 'GRB2', 'TGFB1', 'PLK1', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'EDN1', 'SH3KBP1', 'CDH1', 'PTK2B', 'NUDC', 'VEGFA', 'EML4', 'SH3GL2', 'GPR143', 'EDNRB', 'VTN', 'PTK2', 'XK', 'LCK', 'THBS1', 'CBL', 'PTPN11']
827	GO:BP	GO:0003073	regulation of systemic arterial blood pressure	0.0019218561845286	True	"""The process that modulates the force with which blood travels through the systemic arterial circulatory system. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:mtg_cardio]"	93	106	5	15719	0.0471698113207547	0.053763440860215	query_1	['GO:0008217']	['EDN2', 'EDN3', 'EDN1', 'ECE1', 'EDNRB']
831	GO:BP	GO:0048659	smooth muscle cell proliferation	0.0019218561845286	True	"""The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population."" [CL:0000192, GOC:ebc, PMID:1840698]"	143	106	6	15719	0.0566037735849056	0.0419580419580419	query_1	['GO:0033002']	['SRC', 'ITGB3', 'TGFB3', 'TGFBR2', 'EDN1', 'THBS1']
828	GO:BP	GO:0010212	response to ionizing radiation	0.0019218561845286	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."" [PMID:12509526]"	143	106	6	15719	0.0566037735849056	0.0419580419580419	query_1	['GO:0009314']	['SNAI2', 'GRB2', 'TGFB1', 'VCAM1', 'ITGB6', 'CBL']
829	GO:BP	GO:0043303	mast cell degranulation	0.0019218561845286	True	"""The regulated exocytosis of secretory granules containing preformed mediators such as histamine, serotonin, and neutral proteases by a mast cell."" [ISBN:0781735149]"	52	106	4	15719	0.0377358490566037	0.0769230769230769	query_1	['GO:0002279', 'GO:0002448', 'GO:0032418', 'GO:0043299', 'GO:0051656']	['LAT', 'LYN', 'SYK', 'CBL']
830	GO:BP	GO:0050819	negative regulation of coagulation	0.0019218561845286	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of coagulation."" [GOC:ai]"	52	106	4	15719	0.0377358490566037	0.0769230769230769	query_1	['GO:0050817', 'GO:0050818', 'GO:0051241']	['EDN1', 'VTN', 'THBS1', 'PDGFRA']
832	GO:BP	GO:1902883	negative regulation of response to oxidative stress	0.0019445332960936	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of response to oxidative stress."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16899554]"	22	106	3	15719	0.0283018867924528	0.1363636363636363	query_1	['GO:0006979', 'GO:0048585', 'GO:1902882']	['MET', 'HGF', 'PYCR1']
833	GO:BP	GO:0051640	organelle localization	0.0019497194904527	True	"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]"	565	106	12	15719	0.1132075471698113	0.0212389380530973	query_1	['GO:0051179']	['ITGB1', 'EML3', 'ITGA4', 'LAT', 'LYN', 'PLK1', 'TFEB', 'SYK', 'NUDC', 'EML4', 'GPR143', 'CBL']
184	REAC	REAC:R-HSA-190236	Signaling by FGFR	0.0019554791819374	True	Signaling by FGFR	72	96	5	10022	0.0520833333333333	0.0694444444444444	query_1	['REAC:R-HSA-9006934']	['PIK3R1', 'SOS1', 'PLCG1', 'CBL', 'PTPN11']
185	REAC	REAC:R-HSA-9671555	Signaling by PDGFR in disease	0.0019896143424763	True	Signaling by PDGFR in disease	18	96	3	10022	0.03125	0.1666666666666666	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SOS1', 'PDGFRA']
186	REAC	REAC:R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	0.0020054313110735	True	Interleukin-4 and Interleukin-13 signaling	110	96	6	10022	0.0625	0.0545454545454545	query_1	['REAC:R-HSA-449147']	['ITGB1', 'FN1', 'PIK3R1', 'HGF', 'VEGFA', 'VCAM1']
835	GO:BP	GO:0048016	inositol phosphate-mediated signaling	0.0020356585870213	True	"""A intracellular signal transduction in which the signal is transmitted within the cell via an inositol phosphate. Includes production of the inositol phosphate, and downstream effectors that further transmit the signal within the cell. Inositol phosphates are a group of mono- to poly-phosphorylated inositols, and include inositol monophosphate (IP), inositol trisphosphate (IP3), inositol pentakisphosphate (IP5) and inositol hexaphosphate (IP6)."" [GOC:bf, GOC:ceb, GOC:signaling, ISBN:0198506732, PMID:11331907]"	53	106	4	15719	0.0377358490566037	0.0754716981132075	query_1	['GO:0019932']	['EDN2', 'PLCG2', 'EDN3', 'EDN1']
834	GO:BP	GO:1901166	neural crest cell migration involved in autonomic nervous system development	0.0020356585870213	True	"""Any neural crest cell migration that is involved in autonomic nervous system development."" [GOC:BHF, GOC:TermGenie]"	5	106	2	15719	0.0188679245283018	0.4	query_1	['GO:0001755', 'GO:0048483']	['FN1', 'NRP2']
836	GO:BP	GO:0038027	apolipoprotein A-I-mediated signaling pathway	0.0020356585870213	True	"""The series of molecular signals initiated by apolipoprotein A-I binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:signaling, PMID:16443932]"	5	106	2	15719	0.0188679245283018	0.4	query_1	['GO:0007166']	['ITGAV', 'ITGB3']
839	GO:BP	GO:0044752	response to human chorionic gonadotropin	0.0020356585870213	True	"""Any process that results in a change in state or activity of a cell or organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a human chorionic gonadotropin stimulus."" [PMID:21325635]"	5	106	2	15719	0.0188679245283018	0.4	query_1	['GO:0034698']	['EDNRA', 'EDN1']
837	GO:BP	GO:0008584	male gonad development	0.0020356585870213	True	"""The process whose specific outcome is the progression of the male gonad over time, from its formation to the mature structure."" [GOC:jid]"	145	106	6	15719	0.0566037735849056	0.0413793103448275	query_1	['GO:0008406', 'GO:0046546']	['KITLG', 'CRKL', 'TGFBR1', 'ADAM15', 'CBL', 'PDGFRA']
838	GO:BP	GO:0050748	negative regulation of lipoprotein metabolic process	0.0020356585870213	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving lipoproteins, any conjugated, water-soluble protein in which the nonprotein group consists of a lipid or lipids."" [GOC:ai]"	5	106	2	15719	0.0188679245283018	0.4	query_1	['GO:0031324', 'GO:0042157', 'GO:0050746', 'GO:0051248']	['ITGAV', 'ITGB3']
840	GO:BP	GO:0097241	hematopoietic stem cell migration to bone marrow	0.0020356585870213	True	"""The orderly movement of a hematopoietic stem cell into the bone marrow, and its subsequent positioning within defined functional compartments in that microenvironment. A hematopoietic stem cell is a cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system."" [CL:0000037, GOC:yaf, PMID:17368745]"	5	106	2	15719	0.0188679245283018	0.4	query_1	['GO:0035701']	['JAM3', 'JAM2']
