Williams syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
682	GO:BP	GO:0051050	positive regulation of transport	8.196157676262324e-05	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	888	120	19	17376	0.1583333333333333	0.0213963963963963	query_1	['GO:0006810', 'GO:0048518', 'GO:0051049']	['RAPGEF1', 'ITGB1', 'SRC', 'SPP1', 'TGFB3', 'PIK3R1', 'PLCG2', 'STX1A', 'FYN', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'CDH1', 'VEGFA', 'VTN', 'GAB2', 'CBL', 'PTPN11']
683	GO:BP	GO:0001654	eye development	8.243660480520223e-05	True	"""The process whose specific outcome is the progression of the eye over time, from its formation to the mature structure. The eye is the organ of sight."" [GOC:jid, GOC:jl]"	373	120	12	17376	0.1	0.032171581769437	query_1	['GO:0007423', 'GO:0150063']	['RET', 'SOS1', 'EGFR', 'FBN1', 'KDR', 'FBN2', 'VEGFA', 'MFAP2', 'MFAP5', 'NRP1', 'PDGFRA', 'FLT1']
684	GO:BP	GO:0050904	diapedesis	8.579987354275158e-05	True	"""The passage of a leukocyte between the tight junctions of endothelial cells lining blood vessels, typically the fourth and final step of cellular extravasation."" [ISBN:0781735149, PMID:14680625, PMID:14708592, PMID:7507411, PMID:8600538]"	7	120	3	17376	0.025	0.4285714285714285	query_1	['GO:0045123', 'GO:0050900']	['CRK', 'ITGA4', 'CRKL']
685	GO:BP	GO:0021855	hypothalamus cell migration	8.579987354275158e-05	True	"""The directed movement of a cell into the hypothalamus region of the forebrain."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	7	120	3	17376	0.025	0.4285714285714285	query_1	['GO:0016477', 'GO:0021854']	['NRP2', 'NRP1', 'PLXNA1']
686	GO:BP	GO:0014909	smooth muscle cell migration	8.676456317608733e-05	True	"""The orderly movement of a smooth muscle cell from one site to another, often during the development of a multicellular organism."" [CL:0000192, GOC:mtg_muscle]"	73	120	6	17376	0.05	0.0821917808219178	query_1	['GO:0014812']	['SRC', 'ITGB3', 'CRK', 'VTN', 'NRP1', 'PLXNA1']
687	GO:BP	GO:0150063	visual system development	9.094048062892244e-05	True	"""The process whose specific outcome is the progression of the visual system over time, from its formation to the mature structure, including the eye, parts of the central nervous system (CNS) involved in processing of visual inputs, and connecting nerve pathways."" [GOC:aruk, GOC:bc, GOC:krc, PMID:15004427, PMID:20647017, PMID:22632727]"	377	120	12	17376	0.1	0.0318302387267904	query_1	['GO:0048880']	['RET', 'SOS1', 'EGFR', 'FBN1', 'KDR', 'FBN2', 'VEGFA', 'MFAP2', 'MFAP5', 'NRP1', 'PDGFRA', 'FLT1']
688	GO:BP	GO:2001026	regulation of endothelial cell chemotaxis	9.14754815215793e-05	True	"""Any process that modulates the frequency, rate or extent of endothelial cell chemotaxis."" [GOC:BHF]"	21	120	4	17376	0.0333333333333333	0.1904761904761904	query_1	['GO:0010594', 'GO:0035767', 'GO:0050920']	['MET', 'KDR', 'VEGFA', 'THBS1']
689	GO:BP	GO:0045597	positive regulation of cell differentiation	9.260028155524658e-05	True	"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]"	815	120	18	17376	0.15	0.0220858895705521	query_1	['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']	['LIMK1', 'ITGB1', 'PLXNB1', 'FN1', 'TGFB3', 'HGF', 'RET', 'ZAP70', 'LYN', 'KDR', 'FBN2', 'SYK', 'VEGFA', 'L1CAM', 'PTK2', 'NRP1', 'SEMA4D', 'PLXNA1']
690	GO:BP	GO:0070482	response to oxygen levels	9.292395265954263e-05	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]"	316	120	11	17376	0.0916666666666666	0.0348101265822784	query_1	['GO:0009628']	['VEGFB', 'SRC', 'TGFB3', 'PTK2B', 'VEGFA', 'VCAM1', 'THBS1', 'ADAM15', 'CBL', 'PGF', 'TBL2']
691	GO:CC	GO:0120025	plasma membrane bounded cell projection	9.365088694508208e-05	True	"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]"	2125	120	32	17376	0.2666666666666666	0.0150588235294117	query_1	['GO:0042995']	['LIMK1', 'ITGB1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'RET', 'PLCG2', 'LRP4', 'STX1A', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'NCF1', 'NRP2', 'JAM3', 'EGFR', 'PLCG1', 'ERBB2', 'CDH1', 'PTK2B', 'SH3KBP1', 'TLN1', 'VCAM1', 'L1CAM', 'PTK2', 'NRP1', 'ADAM15', 'ITGA3', 'CBL', 'PDGFRA']
692	GO:BP	GO:0032870	cellular response to hormone stimulus	9.413772796661166e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]"	585	120	15	17376	0.125	0.0256410256410256	query_1	['GO:0009725', 'GO:0071310', 'GO:0071495']	['BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'GAB1', 'PXN', 'LYN', 'GRB2', 'FBN1', 'PTK2', 'PTPN11', 'PGF']
693	GO:BP	GO:0043534	blood vessel endothelial cell migration	9.59233969648822e-05	True	"""The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis."" [PMID:11166264]"	112	120	7	17376	0.0583333333333333	0.0625	query_1	['GO:0043542']	['ITGB1', 'KDR', 'PLCG1', 'PTK2B', 'VEGFA', 'NRP1', 'THBS1']
694	GO:BP	GO:0032879	regulation of localization	9.65684710093653e-05	True	"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]"	2020	120	31	17376	0.2583333333333333	0.0153465346534653	query_1	['GO:0050789', 'GO:0051179']	['RAPGEF1', 'ITGB1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'PLCG2', 'LRP4', 'STX1A', 'FYN', 'LYN', 'EGFR', 'VCL', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'GAB2', 'NRP1', 'LCK', 'THBS1', 'ITGA3', 'CBL', 'PTPN11']
695	REAC	REAC:R-HSA-9634285	Constitutive Signaling by Overexpressed ERBB2	9.73190777929683e-05	True	Constitutive Signaling by Overexpressed ERBB2	9	120	3	17376	0.025	0.3333333333333333	query_1	['REAC:R-HSA-1227990']	['SHC1', 'SOS1', 'ERBB2']
696	GO:BP	GO:0010721	negative regulation of cell development	9.908087612811806e-05	True	"""Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]"	260	120	10	17376	0.0833333333333333	0.0384615384615384	query_1	['GO:0045596', 'GO:0048468', 'GO:0060284']	['SPP1', 'PIK3R1', 'LRP4', 'LYN', 'FBN1', 'ERBB2', 'CDH1', 'VEGFA', 'NRP1', 'SEMA4D']
697	GO:BP	GO:0048880	sensory system development	9.91706030936244e-05	True	"""The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure."" [GOC:dgh]"	381	120	12	17376	0.1	0.0314960629921259	query_1	['GO:0048731']	['RET', 'SOS1', 'EGFR', 'FBN1', 'KDR', 'FBN2', 'VEGFA', 'MFAP2', 'MFAP5', 'NRP1', 'PDGFRA', 'FLT1']
698	GO:BP	GO:0002437	inflammatory response to antigenic stimulus	9.91706030936244e-05	True	"""An inflammatory response to an antigenic stimulus, which can be include any number of T cell or B cell epitopes."" [GOC:add, ISBN:0781735149]"	75	120	6	17376	0.05	0.08	query_1	['GO:0006954', 'GO:0006955']	['SRC', 'FYN', 'LYN', 'SYK', 'PLCG1', 'FCGR1A']
699	GO:BP	GO:0002683	negative regulation of immune system process	9.91706030936244e-05	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune system process."" [GOC:add]"	447	120	13	17376	0.1083333333333333	0.029082774049217	query_1	['GO:0002376', 'GO:0002682', 'GO:0048519']	['FN1', 'SRC', 'TGFB3', 'PIK3R1', 'CRK', 'FYN', 'LYN', 'FBN1', 'SYK', 'PLCG1', 'ERBB2', 'EMILIN1', 'THBS1']
700	REAC	REAC:R-HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	0.0001005344026512	True	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	704	120	16	17376	0.1333333333333333	0.0227272727272727	query_1	['REAC:R-HSA-162582']	['LIMK1', 'RAPGEF1', 'ITGB1', 'PLXNB1', 'SRC', 'PIK3R1', 'SOS1', 'NCF1', 'SH3PXD2A', 'ZAP70', 'VAV1', 'CDH1', 'PTK2B', 'PTK2', 'LCK', 'PLXNA1']
701	GO:BP	GO:0060627	regulation of vesicle-mediated transport	0.0001030533757919	True	"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]"	518	120	14	17376	0.1166666666666666	0.027027027027027	query_1	['GO:0016192', 'GO:0050794', 'GO:0051049']	['RAPGEF1', 'ITGAV', 'SRC', 'ITGB3', 'PLCG2', 'STX1A', 'LYN', 'SYK', 'FCGR1A', 'VEGFA', 'VTN', 'GAB2', 'NRP1', 'CBL']
702	GO:BP	GO:0002696	positive regulation of leukocyte activation	0.0001037931182257	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	383	120	12	17376	0.1	0.031331592689295	query_1	['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']	['SRC', 'FYN', 'ZAP70', 'LYN', 'VAV1', 'SYK', 'SH3KBP1', 'GAB2', 'VCAM1', 'LCK', 'THBS1', 'PTPN11']
703	GO:BP	GO:0048585	negative regulation of response to stimulus	0.0001043261570194	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	1534	120	26	17376	0.2166666666666666	0.0169491525423728	query_1	['GO:0048519', 'GO:0048583', 'GO:0050896']	['MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'SRC', 'SPP1', 'TGFB3', 'CRK', 'HGF', 'LRP4', 'LTBP1', 'FYN', 'LYN', 'EGFR', 'FBN1', 'FBN2', 'SYK', 'PLCG1', 'VTN', 'NRP1', 'EMILIN1', 'THBS1', 'ITGA3', 'CBL', 'PDGFRA', 'SEMA4D']
704	GO:BP	GO:0007010	cytoskeleton organization	0.0001050834248094	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]"	1440	120	25	17376	0.2083333333333333	0.0173611111111111	query_1	['GO:0006996']	['LIMK1', 'MET', 'ITGB1', 'ITGB5', 'PLXNB1', 'BCAR1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'GAB1', 'PXN', 'GRB2', 'JAM3', 'PTK2B', 'SH3KBP1', 'AGRN', 'CLIP2', 'TLN1', 'PTK2', 'NRP1', 'ELN', 'PDGFRA']
705	REAC	REAC:R-HSA-912526	Interleukin receptor SHC signaling	0.000105656530325	True	Interleukin receptor SHC signaling	26	120	4	17376	0.0333333333333333	0.1538461538461538	query_1	['REAC:R-HSA-451927', 'REAC:R-HSA-512988']	['PIK3R1', 'SHC1', 'SOS1', 'GAB2']
706	GO:BP	GO:0034332	adherens junction organization	0.0001061033941491	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell-cell junction composed of the epithelial cadherin-catenin complex at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GOC:aruk, GOC:bc, GOC:dph, GOC:jl, GOC:mah]"	45	120	5	17376	0.0416666666666666	0.1111111111111111	query_1	['GO:0045216']	['SRC', 'JAM3', 'VCL', 'CDH1', 'VEGFA']
707	GO:BP	GO:0035272	exocrine system development	0.0001061033941491	True	"""Progression of the exocrine system over time, from its formation to a mature structure. The exocrine system is a system of hormones and glands, where the glands secrete straight to a target site via ducts or tubes. The human exocrine system includes the salivary glands, sweat glands and many glands of the digestive system."" [GOC:bf, Wikipedia:Exocrine_gland]"	45	120	5	17376	0.0416666666666666	0.1111111111111111	query_1	['GO:0048731']	['TGFB3', 'HGF', 'EGFR', 'NRP1', 'PLXNA1']
708	GO:BP	GO:0036120	cellular response to platelet-derived growth factor stimulus	0.0001075316360735	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus."" [GOC:yaf]"	22	120	4	17376	0.0333333333333333	0.1818181818181818	query_1	['GO:0036119', 'GO:0071363']	['SRC', 'ITGB3', 'FYN', 'CBL']
709	GO:BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.0001105280549457	True	"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]"	264	120	10	17376	0.0833333333333333	0.0378787878787878	query_1	['GO:0007159', 'GO:0022409', 'GO:1903037']	['SRC', 'FYN', 'ITGA4', 'ZAP70', 'LYN', 'VAV1', 'SYK', 'VCAM1', 'LCK', 'PTPN11']
710	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.0001148815817019	True	Signaling by ALK fusions and activated point mutants	53	120	5	17376	0.0416666666666666	0.0943396226415094	query_1	['REAC:R-HSA-9700206']	['FN1', 'PIK3R1', 'GRB2', 'VCL', 'PLCG1']
711	REAC	REAC:R-HSA-1236394	Signaling by ERBB4	0.0001148815817019	True	Signaling by ERBB4	53	120	5	17376	0.0416666666666666	0.0943396226415094	query_1	['REAC:R-HSA-9006934']	['SRC', 'PIK3R1', 'SHC1', 'SOS1', 'EGFR']
712	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.0001148815817019	True	Signaling by ALK in cancer	53	120	5	17376	0.0416666666666666	0.0943396226415094	query_1	['REAC:R-HSA-5663202']	['FN1', 'PIK3R1', 'GRB2', 'VCL', 'PLCG1']
713	GO:BP	GO:0048483	autonomic nervous system development	0.0001176582723828	True	"""The process whose specific outcome is the progression of the autonomic nervous system over time, from its formation to the mature structure. The autonomic nervous system is composed of neurons that are not under conscious control, and is comprised of two antagonistic components, the sympathetic and parasympathetic nervous systems. The autonomic nervous system regulates key functions including the activity of the cardiac (heart) muscle, smooth muscles (e.g. of the gut), and glands."" [FMA:9905, GOC:jid, GOC:sr]"	46	120	5	17376	0.0416666666666666	0.108695652173913	query_1	['GO:0007399', 'GO:0048731']	['FN1', 'RET', 'NRP2', 'VCAM1', 'NRP1']
714	GO:CC	GO:0031253	cell projection membrane	0.0001182798987828	True	"""The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection."" [GOC:krc, GOC:mah]"	327	120	11	17376	0.0916666666666666	0.0336391437308868	query_1	['GO:0098590', 'GO:0120025']	['ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'PLCG2', 'ITGA5', 'EGFR', 'PLCG1', 'ERBB2', 'TLN1', 'ITGA3']
715	GO:BP	GO:0001764	neuron migration	0.0001238617017609	True	"""The characteristic movement of an immature neuron from germinal zones to specific positions where they will reside as they mature."" [CL:0000540, GOC:go_curators]"	162	120	8	17376	0.0666666666666666	0.0493827160493827	query_1	['GO:0016477', 'GO:0048699']	['CRK', 'FYN', 'NRP2', 'VEGFA', 'CRKL', 'NRP1', 'ITGA3', 'PLXNA1']
716	GO:BP	GO:0038089	positive regulation of cell migration by vascular endothelial growth factor signaling pathway	0.0001281807416495	True	"""The series of molecular signals initiated by vascular endothelial growth factor (VEGF) binding to its receptor on the surface of a cell, which activates or increases the frequency, rate or extent of the orderly movement of a cell from one site to another."" [GOC:bf, GOC:signaling]"	8	120	3	17376	0.025	0.375	query_1	['GO:0030335', 'GO:0038084']	['GAB1', 'KDR', 'VEGFA']
717	GO:BP	GO:0021675	nerve development	0.0001281807416495	True	"""The process whose specific outcome is the progression of a nerve over time, from its formation to the mature structure."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	79	120	6	17376	0.05	0.0759493670886076	query_1	['GO:0007399', 'GO:0048856']	['RET', 'ITGA4', 'NRP2', 'VCAM1', 'NRP1', 'PLXNA1']
718	GO:BP	GO:1901388	regulation of transforming growth factor beta activation	0.0001281807416495	True	"""Any process that modulates the frequency, rate or extent of transforming growth factor beta activation."" [GOC:sl, GOC:TermGenie]"	8	120	3	17376	0.025	0.375	query_1	['GO:0010646', 'GO:0023051', 'GO:0036363', 'GO:0071634']	['ITGAV', 'LTBP1', 'ITGB6']
719	GO:BP	GO:0051124	synaptic assembly at neuromuscular junction	0.0001281807416495	True	"""The assembly of a synapse at a neuromuscular junction."" [PMID:20215342]"	8	120	3	17376	0.025	0.375	query_1	['GO:0007416', 'GO:0007528', 'GO:0048589']	['LRP4', 'MUSK', 'AGRN']
720	GO:BP	GO:0042110	T cell activation	0.0001281807416495	True	"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]"	530	120	14	17376	0.1166666666666666	0.0264150943396226	query_1	['GO:0046649']	['SRC', 'PIK3R1', 'ITK', 'SOS1', 'FYN', 'LAT', 'ZAP70', 'LYN', 'VAV1', 'SYK', 'ERBB2', 'VCAM1', 'LCK', 'PTPN11']
721	GO:BP	GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation	0.0001281807416495	True	"""The process in which a relatively unspecialized cell acquires specialized features of a neuron located in the hypothalamus. These neurons release gonadotrophin-releasing hormone as a neural transmitter."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]"	8	120	3	17376	0.025	0.375	query_1	['GO:0021979']	['NRP2', 'NRP1', 'PLXNA1']
722	GO:BP	GO:0060753	regulation of mast cell chemotaxis	0.0001281807416495	True	"""Any process that modulates the rate, frequency or extent of mast cell chemotaxis. Mast cell chemotaxis is the movement of a mast cell in response to an external stimulus."" [GOC:dph, GOC:tb]"	8	120	3	17376	0.025	0.375	query_1	['GO:0002551', 'GO:0002688']	['VEGFB', 'VEGFA', 'PGF']
723	GO:BP	GO:0048050	post-embryonic eye morphogenesis	0.0001281807416495	True	"""The process, occurring after embryonic development, by which the anatomical structures of the eye are generated and organized. The eye is the organ of sight."" [GOC:jid, GOC:sensu]"	8	120	3	17376	0.025	0.375	query_1	['GO:0048563', 'GO:0048592']	['FBN1', 'KDR', 'MFAP2']
724	GO:BP	GO:0035581	sequestering of extracellular ligand from receptor	0.0001281807416495	True	"""The process of binding or confining an extracellular signaling ligand, such that the ligand is unable to bind to its cell surface receptor."" [GOC:BHF, GOC:signaling]"	8	120	3	17376	0.025	0.375	query_1	['GO:1900116']	['LTBP1', 'FBN1', 'FBN2']
725	GO:BP	GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development	0.0001281807416495	True	"""The process whose specific outcome is the progression of a hypothalamus gonadotrophin-releasing hormone neuron over time, from initial commitment of its fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]"	8	120	3	17376	0.025	0.375	query_1	['GO:0021884', 'GO:0021886']	['NRP2', 'NRP1', 'PLXNA1']
726	GO:BP	GO:0061097	regulation of protein tyrosine kinase activity	0.0001281807416495	True	"""Any process that modulates the rate, frequency, or extent of protein tyrosine kinase activity."" [GOC:dph, GOC:tb]"	79	120	6	17376	0.05	0.0759493670886076	query_1	['GO:0045859', 'GO:0050730']	['SRC', 'ITGB3', 'SHC1', 'NCF1', 'FCGR1A', 'CBL']
727	REAC	REAC:R-HSA-9673767	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	0.0001321093614279	True	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	10	120	3	17376	0.025	0.3	query_1	['REAC:R-HSA-9671555']	['PIK3R1', 'SOS1', 'PDGFRA']
