Nicolaides-Baraitser syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1523	GO:BP	GO:0072001	renal system development	0.0322802505850679	True	"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, http://en.wikibooks.org/wiki/Human_Physiology/The_Urinary_System]"	304	100	6	15719	0.06	0.0197368421052631	query_1	['GO:0048731']	['CTNNB1', 'WWTR1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
1525	GO:BP	GO:0006997	nucleus organization	0.0324967587755622	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nucleus."" [GOC:dph, GOC:ems, GOC:jl, GOC:mah]"	143	100	4	15719	0.04	0.0279720279720279	query_1	['GO:0006996']	['UBE2I', 'SUMO1', 'CDK1', 'HIPK2']
1524	GO:BP	GO:0007605	sensory perception of sound	0.0324967587755622	True	"""The series of events required for an organism to receive an auditory stimulus, convert it to a molecular signal, and recognize and characterize the signal. Sonic stimuli are detected in the form of vibrations and are processed to form a sound."" [GOC:ai]"	143	100	4	15719	0.04	0.0279720279720279	query_1	['GO:0050954']	['TBL1X', 'CDKN2D', 'CDKN1B', 'THRB']
1526	GO:BP	GO:0007160	cell-matrix adhesion	0.0326469897614226	True	"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]"	220	100	5	15719	0.05	0.0227272727272727	query_1	['GO:0031589']	['CDK5', 'CTNNB1', 'CDKN2A', 'SMAD3', 'CDK6']
1527	GO:BP	GO:0000375	RNA splicing, via transesterification reactions	0.0326770852959333	True	"""Splicing of RNA via a series of two transesterification reactions."" [GOC:krc]"	305	100	6	15719	0.06	0.0196721311475409	query_1	['GO:0008380']	['REST', 'WDR77', 'PRMT5', 'SNW1', 'CLNS1A', 'KDM1A']
1528	GO:BP	GO:1903350	response to dopamine	0.0332510815803968	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dopamine stimulus."" [GO_REF:0000071, GOC:mr, GOC:TermGenie, PMID:11118945]"	78	100	3	15719	0.03	0.0384615384615384	query_1	['GO:0071869']	['SIN3A', 'PRMT5', 'HDAC2']
1529	GO:BP	GO:0003272	endocardial cushion formation	0.0334689953425382	True	"""The developmental process pertaining to the initial formation of an endocardial cushion. The endocardial cushion is a specialized region of mesenchymal cells that will give rise to the heart septa and valves."" [GOC:mtg_heart, PMID:15797462]"	28	100	2	15719	0.02	0.0714285714285714	query_1	['GO:0003203', 'GO:0048646']	['SMAD4', 'RBPJ']
1530	GO:BP	GO:0055023	positive regulation of cardiac muscle tissue growth	0.0334689953425382	True	"""Any process that activates, maintains or increases the frequency, rate or extent of cardiac muscle growth."" [GOC:vk]"	28	100	2	15719	0.02	0.0714285714285714	query_1	['GO:0055017', 'GO:0055021', 'GO:0060421']	['RBPJ', 'CDK1']
1531	GO:BP	GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.0334689953425382	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a low-density lipoprotein particle stimulus."" [GOC:mah]"	28	100	2	15719	0.02	0.0714285714285714	query_1	['GO:0055094', 'GO:0071402']	['AKT1', 'PPARG']
1532	GO:BP	GO:0033598	mammary gland epithelial cell proliferation	0.0334689953425382	True	"""The multiplication or reproduction of mammary gland epithelial cells, resulting in the expansion of a cell population. Mammary gland epithelial cells make up the covering of surfaces of the mammary gland. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph, GOC:mah]"	28	100	2	15719	0.02	0.0714285714285714	query_1	['GO:0050673', 'GO:0061180']	['ESR1', 'CCND1']
1533	GO:BP	GO:0051984	positive regulation of chromosome segregation	0.0334689953425382	True	"""Any process that activates or increases the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]"	28	100	2	15719	0.02	0.0714285714285714	query_1	['GO:0007059', 'GO:0051983', 'GO:0090068']	['CCNB1', 'KAT2B']
338	REAC	REAC:R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	0.033477910007495	True	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	21	99	2	10022	0.0202020202020202	0.0952380952380952	query_1	['REAC:R-HSA-8863678']	['CDK5', 'FOXO3']
339	REAC	REAC:R-HSA-8863678	Neurodegenerative Diseases	0.033477910007495	True	Neurodegenerative Diseases	21	99	2	10022	0.0202020202020202	0.0952380952380952	query_1	['REAC:R-HSA-9734009']	['CDK5', 'FOXO3']
1534	GO:BP	GO:0001959	regulation of cytokine-mediated signaling pathway	0.033846668337575	True	"""Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]"	145	100	4	15719	0.04	0.0275862068965517	query_1	['GO:0009966', 'GO:0019221', 'GO:0060759']	['PPARG', 'NR1H2', 'NR1H3', 'GPS2']
340	REAC	REAC:R-HSA-112382	Formation of RNA Pol II elongation complex 	0.0345129859862202	True	Formation of RNA Pol II elongation complex 	57	99	3	10022	0.0303030303030303	0.0526315789473684	query_1	['REAC:R-HSA-75955']	['CDK7', 'CCNH', 'MNAT1']
341	REAC	REAC:R-HSA-75955	RNA Polymerase II Transcription Elongation	0.0345129859862202	True	RNA Polymerase II Transcription Elongation	57	99	3	10022	0.0303030303030303	0.0526315789473684	query_1	['REAC:R-HSA-73857']	['CDK7', 'CCNH', 'MNAT1']
342	REAC	REAC:R-HSA-9645723	Diseases of programmed cell death	0.0347862877331935	True	Diseases of programmed cell death	103	99	4	10022	0.0404040404040404	0.0388349514563106	query_1	['REAC:R-HSA-1643685']	['CDK5', 'FOXO3', 'CDKN2A', 'TP53']
1535	GO:BP	GO:0048705	skeletal system morphogenesis	0.0348508301238736	True	"""The process in which the anatomical structures of the skeleton are generated and organized."" [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]"	224	100	5	15719	0.05	0.0223214285714285	query_1	['GO:0001501', 'GO:0009887']	['CTNNB1', 'SMAD2', 'SKI', 'RARA', 'SMAD3']
1536	GO:BP	GO:2000142	regulation of DNA-templated transcription initiation	0.0354001944200344	True	"""Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation."" [GOC:mah, GOC:txnOH]"	80	100	3	15719	0.03	0.0375	query_1	['GO:0006352', 'GO:0006355']	['ESR1', 'CDK4', 'TP53']
1542	GO:BP	GO:0060674	placenta blood vessel development	0.0355917997053755	True	"""The process whose specific outcome is the progression of a blood vessel of the placenta over time, from its formation to the mature structure."" [GOC:dph, PMID:16916377]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0001568', 'GO:0001890']	['AKT1', 'RBPJ']
1540	GO:BP	GO:0055094	response to lipoprotein particle	0.0355917997053755	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:BHF, GOC:rl]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0009719', 'GO:0010243']	['AKT1', 'PPARG']
1539	GO:BP	GO:0003156	regulation of animal organ formation	0.0355917997053755	True	"""Any process that modulates the rate, frequency or extent of animal organ formation. Organ formation is the process pertaining to the initial formation of an organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment."" [GOC:dph, GOC:mtg_heart, GOC:tb]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0048645', 'GO:2000027']	['CTNNB1', 'AR']
1537	GO:BP	GO:1902914	regulation of protein polyubiquitination	0.0355917997053755	True	"""Any process that modulates the frequency, rate or extent of protein polyubiquitination."" [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:23645667]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0000209', 'GO:0031396']	['GPS2', 'SKP2']
1541	GO:BP	GO:0060964	regulation of miRNA-mediated gene silencing	0.0355917997053755	True	"""A process that modulates the rate, frequency, or extent of the downregulation of gene expression through the action of microRNAs (miRNAs)."" [GOC:aruk, GOC:bc, GOC:dph, GOC:rl, GOC:tb, PMID:23985560, PMID:28379604]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0035195', 'GO:1900368']	['PPARG', 'TP53']
1538	GO:BP	GO:0035066	positive regulation of histone acetylation	0.0355917997053755	True	"""Any process that activates or increases the frequency, rate or extent of the addition of an acetyl group to a histone protein."" [GOC:bf]"	29	100	2	15719	0.02	0.0689655172413793	query_1	['GO:0016573', 'GO:0035065', 'GO:2000758']	['SMARCB1', 'SMAD4']
1543	GO:BP	GO:0031175	neuron projection development	0.0357828333800268	True	"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]"	928	100	12	15719	0.12	0.0129310344827586	query_1	['GO:0048666', 'GO:0120036']	['AKT1', 'CDK5', 'CTNNB1', 'RB1', 'FOXG1', 'SIN3A', 'SMAD4', 'EP300', 'MECP2', 'HDAC2', 'KDM1A', 'SKIL']
343	REAC	REAC:R-HSA-5250913	Positive epigenetic regulation of rRNA expression	0.0358061844492672	True	Positive epigenetic regulation of rRNA expression	104	99	4	10022	0.0404040404040404	0.0384615384615384	query_1	['REAC:R-HSA-212165']	['HDAC1', 'EP300', 'KAT2B', 'HDAC2']
346	REAC	REAC:R-HSA-6804754	Regulation of TP53 Expression	0.0359204511507952	True	Regulation of TP53 Expression	2	99	1	10022	0.0101010101010101	0.5	query_1	['REAC:R-HSA-6806003']	['TP53']
345	REAC	REAC:R-HSA-8951911	RUNX3 regulates RUNX1-mediated transcription	0.0359204511507952	True	RUNX3 regulates RUNX1-mediated transcription	2	99	1	10022	0.0101010101010101	0.5	query_1	['REAC:R-HSA-8878159']	['CBFB']
344	REAC	REAC:R-HSA-9645722	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	0.0359204511507952	True	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	2	99	1	10022	0.0101010101010101	0.5	query_1	['REAC:R-HSA-9734009']	['CDKN2A']
1544	GO:BP	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	0.0364056734913525	True	"""Any process that initiates the activity of the inactive enzyme cysteine-type endopeptidase in the context of an apoptotic process."" [GOC:al, GOC:dph, GOC:jl, GOC:mtg_apoptosis, GOC:tb, PMID:14744432, PMID:18328827, Wikipedia:Caspase]"	81	100	3	15719	0.03	0.037037037037037	query_1	['GO:0043280']	['PPARG', 'CDKN2A', 'SMAD3']
1546	GO:BP	GO:0045834	positive regulation of lipid metabolic process	0.0367548200831313	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]"	149	100	4	15719	0.04	0.0268456375838926	query_1	['GO:0006629', 'GO:0009893', 'GO:0019216']	['AKT1', 'PPARG', 'NR1H2', 'NR1H3']
1547	GO:BP	GO:0048754	branching morphogenesis of an epithelial tube	0.0367548200831313	True	"""The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder."" [GOC:dgh, GOC:dph, GOC:jid]"	149	100	4	15719	0.04	0.0268456375838926	query_1	['GO:0035239', 'GO:0060562', 'GO:0061138']	['CTNNB1', 'AR', 'SMAD4', 'ESR1']
1545	GO:BP	GO:0016331	morphogenesis of embryonic epithelium	0.0367548200831313	True	"""The process in which the anatomical structures of embryonic epithelia are generated and organized."" [GOC:jl]"	149	100	4	15719	0.04	0.0268456375838926	query_1	['GO:0002009', 'GO:0048598']	['CTNNB1', 'AR', 'SKI', 'RARA']
98	GO:CC	GO:0070557	PCNA-p21 complex	0.0369140644565906	True	"""A protein complex that contains the cyclin-dependent protein kinase inhibitor p21WAF1/CIP1 bound to PCNA; formation of the complex inhibits DNA replication."" [GOC:mah, PMID:7911228, PMID:7915843]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0140513']	['CDKN1A']
101	GO:CC	GO:1990711	beta-catenin-ICAT complex	0.0369140644565906	True	"""Transcription factor complex that inhibits binding of Tcf to beta-catenin while preserving interaction of catenin with cadherin thus inhibiting transcription mediated by beta-catenin-Tcf complex."" [GOC:bhm, PMID:12408824]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0090571']	['CTNNB1']
100	GO:CC	GO:0034750	Scrib-APC-beta-catenin complex	0.0369140644565906	True	"""A protein complex that contains the Scribble protein (a cell polarity determinant), the tumor suppressor protein adenomatous polyposis coli (APC), and beta-catenin; may be involved in the control of cell proliferation."" [PMID:16611247]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0005737', 'GO:0032991']	['CTNNB1']
99	GO:CC	GO:0017054	negative cofactor 2 complex	0.0369140644565906	True	"""A heterodimeric protein complex that can stably associate with TATA-binding protein on promoters, thereby preventing the assembly of transcription factors TFIIA and TFIIB and leading to repression of RNA polymerase II transcription. The two subunits, NC2alpha (Drap1) and NC2beta (Dr1), dimerize through histone fold domains of the H2A/H2B type present in the amino termini."" [PMID:15574413]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0090571']	['DRAP1']
97	GO:CC	GO:0071142	homomeric SMAD protein complex	0.0369140644565906	True	"""A protein complex composed of a single type of SMAD family proteins. In the absence of Smad4, phosphorylation of R-SMADs results in their homotrimerization. However, these complexes do not appear to import into the nucleus and are assumed to be transcriptionally inactive."" [GOC:bhm, GOC:mah, PMID:11779505, PMID:16322555, PMID:9670020]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0005737', 'GO:0071141']	['SMAD2']
96	GO:CC	GO:0000806	Y chromosome	0.0369140644565906	True	"""The sex chromosome present in males of species in which the male is the heterogametic sex; generally, the sex chromosome that pairs with the X chromosome in the heterogametic sex. The Y chromosome is absent from the cells of females and present in one copy in the somatic cells of males."" [GOC:mah, GOC:mr, ISBN:0582227089, PMID:20622855, Wikipedia:XY_sex-determination_system]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0000803']	['CDK2']
95	GO:CC	GO:0097123	cyclin A1-CDK2 complex	0.0369140644565906	True	"""A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner."" [GOC:so, PMID:15935619]"	2	101	1	16420	0.0099009900990099	0.5	query_1	['GO:0000307']	['CDK2']
347	REAC	REAC:R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	0.0371570336734891	True	Nuclear Events (kinase and transcription factor activation)	59	99	3	10022	0.0303030303030303	0.0508474576271186	query_1	['REAC:R-HSA-187037']	['REST', 'CDK5', 'EP300']
1550	GO:BP	GO:0046889	positive regulation of lipid biosynthetic process	0.0374714694964527	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]"	82	100	3	15719	0.03	0.0365853658536585	query_1	['GO:0008610', 'GO:0009891', 'GO:0045834', 'GO:0046890']	['AKT1', 'NR1H2', 'NR1H3']
1549	GO:BP	GO:0006094	gluconeogenesis	0.0374714694964527	True	"""The formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol."" [MetaCyc:GLUCONEO-PWY]"	82	100	3	15719	0.03	0.0365853658536585	query_1	['GO:0006006', 'GO:0019319']	['EP300', 'KAT2B', 'FOXO1']
