Vogt-Koyanagi-Harada disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
409	GO:BP	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	3.366671896490833e-05	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with withdrawal of a ligand from a cell surface receptor, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, PMID:15044679, PMID:20816705]"	67	101	6	15719	0.0594059405940594	0.0895522388059701	query_1	['GO:0038034', 'GO:0097191']	['HSPA1A', 'GSK3B', 'TNF', 'FAS', 'FADD', 'RIPK1']
412	GO:BP	GO:0008284	positive regulation of cell population proliferation	3.426693806727912e-05	True	"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]"	909	101	19	15719	0.1881188118811881	0.0209020902090209	query_1	['GO:0008283', 'GO:0042127', 'GO:0048522']	['CUL3', 'PTPN22', 'CARD11', 'MYD88', 'RELA', 'DNAJA2', 'FASLG', 'TLR4', 'IRAK4', 'TNF', 'FADD', 'PELI1', 'LTA', 'CFLAR', 'IRAK1', 'TRAF6', 'TICAM1', 'CUL4A', 'TNFAIP3']
413	GO:BP	GO:1903209	positive regulation of oxidative stress-induced cell death	3.4882935834513536e-05	True	"""Any process that activates or increases the frequency, rate or extent of oxidative stress-induced cell death."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:20969476]"	18	101	4	15719	0.0396039603960396	0.2222222222222222	query_1	['GO:0010942', 'GO:0036473', 'GO:1903201']	['TLR4', 'TNF', 'RIPK1', 'FBXW7']
415	GO:BP	GO:0010562	positive regulation of phosphorus metabolic process	3.492775622061956e-05	True	"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]"	825	101	18	15719	0.1782178217821782	0.0218181818181818	query_1	['GO:0006793', 'GO:0031325', 'GO:0051174']	['HSP90AB1', 'TNFRSF1A', 'TAB2', 'TLR4', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'IRAK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6', 'PTGES3', 'FBXW7', 'BCL10']
414	GO:BP	GO:0045937	positive regulation of phosphate metabolic process	3.492775622061956e-05	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	825	101	18	15719	0.1782178217821782	0.0218181818181818	query_1	['GO:0006796', 'GO:0010562', 'GO:0019220']	['HSP90AB1', 'TNFRSF1A', 'TAB2', 'TLR4', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'IRAK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6', 'PTGES3', 'FBXW7', 'BCL10']
417	GO:BP	GO:1902105	regulation of leukocyte differentiation	3.525091396647502e-05	True	"""Any process that modulates the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]"	309	101	11	15719	0.1089108910891089	0.0355987055016181	query_1	['GO:0002521', 'GO:1903706']	['CARD11', 'TLR4', 'TNF', 'FADD', 'IRF7', 'RIPK1', 'MALT1', 'TRAF6', 'CASP8', 'FBXW7', 'CUL4A']
416	GO:BP	GO:1901214	regulation of neuron death	3.525091396647502e-05	True	"""Any process that modulates the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	309	101	11	15719	0.1089108910891089	0.0355987055016181	query_1	['GO:0010941', 'GO:0070997']	['GSK3B', 'TNFRSF1B', 'SARM1', 'FASLG', 'TLR4', 'TBK1', 'TNF', 'IKBKG', 'TRAF2', 'CASP8', 'FBXW7']
418	GO:BP	GO:0009968	negative regulation of signal transduction	3.573549814192038e-05	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]"	1184	101	22	15719	0.2178217821782178	0.018581081081081	query_1	['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'OPTN', 'SARM1', 'HTT', 'IRAK3', 'RELA', 'RBX1', 'TLR4', 'BTRC', 'TNF', 'RIPK1', 'CFLAR', 'TNIP1', 'FBXW11', 'NFKBIA', 'CASP8', 'FBXW7', 'TNFAIP3']
419	GO:BP	GO:0032946	positive regulation of mononuclear cell proliferation	3.698353761598726e-05	True	"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	148	101	8	15719	0.0792079207920792	0.054054054054054	query_1	['GO:0032943', 'GO:0032944', 'GO:0070665']	['PTPN22', 'CARD11', 'MYD88', 'TLR4', 'FADD', 'PELI1', 'TRAF6', 'TICAM1']
420	GO:BP	GO:1905323	telomerase holoenzyme complex assembly	3.799419158466826e-05	True	"""The aggregation, arrangement and bonding together of a set of components to form a telomerase holoenzyme complex."" [GO_REF:0000079, GOC:TermGenie, PMID:26305931]"	6	101	3	15719	0.0297029702970297	0.5	query_1	['GO:0022618']	['HSP90AB1', 'HSP90AA1', 'PTGES3']
421	GO:BP	GO:0010648	negative regulation of cell communication	3.945396741826531e-05	True	"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1287	101	23	15719	0.2277227722772277	0.0178710178710178	query_1	['GO:0007154', 'GO:0010646', 'GO:0048523']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'OPTN', 'SARM1', 'HTT', 'IRAK3', 'HSP90AB1', 'RELA', 'RBX1', 'TLR4', 'BTRC', 'TNF', 'RIPK1', 'CFLAR', 'TNIP1', 'FBXW11', 'NFKBIA', 'CASP8', 'FBXW7', 'TNFAIP3']
422	GO:BP	GO:0023057	negative regulation of signaling	3.98727896545649e-05	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1288	101	23	15719	0.2277227722772277	0.0178571428571428	query_1	['GO:0023051', 'GO:0023052', 'GO:0048519']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'OPTN', 'SARM1', 'HTT', 'IRAK3', 'HSP90AB1', 'RELA', 'RBX1', 'TLR4', 'BTRC', 'TNF', 'RIPK1', 'CFLAR', 'TNIP1', 'FBXW11', 'NFKBIA', 'CASP8', 'FBXW7', 'TNFAIP3']
423	GO:BP	GO:0002521	leukocyte differentiation	4.0222633169484497e-05	True	"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]"	592	101	15	15719	0.1485148514851485	0.0253378378378378	query_1	['GO:0030097', 'GO:0030154']	['PTPN22', 'CARD11', 'TLR4', 'AZI2', 'TNF', 'FADD', 'IRF7', 'RIPK1', 'MALT1', 'LTBR', 'RELB', 'TRAF6', 'CASP8', 'FBXW7', 'CUL4A']
424	GO:BP	GO:0060338	regulation of type I interferon-mediated signaling pathway	4.043900484568455e-05	True	"""Any process that modulates the rate, frequency or extent of a type I interferon-mediated signaling pathway."" [GOC:dph]"	40	101	5	15719	0.0495049504950495	0.125	query_1	['GO:0001959', 'GO:0045088', 'GO:0060337']	['IKBKE', 'TBK1', 'FADD', 'IRF7', 'CDC37']
425	GO:BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4.179208663877878e-05	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	107	101	7	15719	0.0693069306930693	0.0654205607476635	query_1	['GO:0002460', 'GO:0002821', 'GO:0002822']	['TNF', 'FADD', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
115	REAC	REAC:R-HSA-844456	The NLRP3 inflammasome	4.230414827009345e-05	True	The NLRP3 inflammasome	15	96	4	10022	0.0416666666666666	0.2666666666666666	query_1	['REAC:R-HSA-622312']	['HSP90AB1', 'RELA', 'NFKB1', 'NFKB2']
426	GO:BP	GO:0032495	response to muramyl dipeptide	4.252915921664899e-05	True	"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a muramyl dipeptide stimulus. Muramyl dipeptide is derived from peptidoglycan."" [GOC:add]"	19	101	4	15719	0.0396039603960396	0.2105263157894736	query_1	['GO:1901652']	['PTPN22', 'RELA', 'NFKBIA', 'TNFAIP3']
427	GO:BP	GO:0034162	toll-like receptor 9 signaling pathway	4.252915921664899e-05	True	"""The series of molecular signals initiated by a ligand binding to the endolysosomal toll-like receptor 9."" [GOC:add, PMID:16551253, PMID:17328678]"	19	101	4	15719	0.0396039603960396	0.2105263157894736	query_1	['GO:0140894']	['PTPN22', 'IRAK4', 'TNIP2', 'IRAK1']
428	GO:BP	GO:0045944	positive regulation of transcription by RNA polymerase II	4.449533114454405e-05	True	"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"	1202	101	22	15719	0.2178217821782178	0.0183028286189683	query_1	['GO:0006357', 'GO:0006366', 'GO:0045893']	['CREBBP', 'MYD88', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'TLR4', 'TBK1', 'TNF', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'RIPK1', 'TNIP1', 'NFKB2', 'IKBKG', 'CAND1', 'RELB', 'REL', 'TRAF6', 'NFKBIA']
429	GO:BP	GO:0045429	positive regulation of nitric oxide biosynthetic process	4.5289031144741415e-05	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide."" [GOC:go_curators]"	41	101	5	15719	0.0495049504950495	0.1219512195121951	query_1	['GO:0006809', 'GO:0031328', 'GO:0045428', 'GO:1904407']	['HSP90AB1', 'TLR4', 'TNF', 'HSP90AA1', 'TICAM1']
31	GO:CC	GO:0101031	protein folding chaperone complex	4.68084356823072e-05	True	"""A protein complex required for the non-covalent folding or unfolding, maturation, stabilization or assembly or disassembly of macromolecular structures. Usually active during or immediately after completion of translation. Many chaperone complexes contain heat shock proteins."" [GOC:bhm, PMID:21855797]"	41	101	5	16420	0.0495049504950495	0.1219512195121951	query_1	['GO:0140535']	['STIP1', 'HSP90AB1', 'HSPA8', 'PTGES3', 'CDC37']
430	GO:BP	GO:0042110	T cell activation	4.704338443401732e-05	True	"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]"	525	101	14	15719	0.1386138613861386	0.0266666666666666	query_1	['GO:0046649']	['PTPN22', 'CARD11', 'MAP3K8', 'TNFRSF1B', 'HSPH1', 'AZI2', 'FADD', 'PELI1', 'TNFSF14', 'MALT1', 'RELB', 'TRAF6', 'CASP8', 'BCL10']
431	GO:BP	GO:0051336	regulation of hydrolase activity	4.769945551357836e-05	True	"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]"	933	101	19	15719	0.1881188118811881	0.0203644158628081	query_1	['GO:0050790']	['TANK', 'HSPA1A', 'GSK3B', 'HTT', 'CASP10', 'HSP90AB1', 'IKBKB', 'FASLG', 'TNF', 'FAS', 'FADD', 'CFLAR', 'TNFSF14', 'MALT1', 'BIRC3', 'BIRC2', 'CASP8', 'TBC1D17', 'BCL10']
432	GO:BP	GO:0034641	cellular nitrogen compound metabolic process	5.109929053813796e-05	True	"""The chemical reactions and pathways involving various organic and inorganic nitrogenous compounds, as carried out by individual cells."" [GOC:mah]"	5768	101	59	15719	0.5841584158415841	0.0102288488210818	query_1	['GO:0006807', 'GO:0044237']	['CUL3', 'CARD11', 'HSPA1A', 'TNFRSF1B', 'NFKBIE', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'TRAF3', 'SARM1', 'IRAK3', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TRADD', 'IRAK1', 'MALT1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TRAF2', 'MAP3K7', 'CAND1', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'HSPA8', 'TICAM1', 'PTGES3', 'FBXW7', 'BCL10', 'CUL4A', 'UBE2N', 'TNFAIP3']
433	GO:BP	GO:1990858	cellular response to lectin	5.181008867296399e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	101	4	15719	0.0396039603960396	0.2	query_1	['GO:1990840']	['CREBBP', 'IKBKB', 'MAP3K7', 'TRAF6']
434	GO:BP	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	5.181008867296399e-05	True	"""Any process that increases the rate, frequency or extent of a type I interferon-mediated signaling pathway."" [GOC:dph]"	20	101	4	15719	0.0396039603960396	0.2	query_1	['GO:0001961', 'GO:0045089', 'GO:0060337', 'GO:0060338']	['IKBKE', 'TBK1', 'FADD', 'IRF7']
435	GO:BP	GO:1990840	response to lectin	5.181008867296399e-05	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	101	4	15719	0.0396039603960396	0.2	query_1	['GO:0009607']	['CREBBP', 'IKBKB', 'MAP3K7', 'TRAF6']
436	GO:BP	GO:0002223	stimulatory C-type lectin receptor signaling pathway	5.181008867296399e-05	True	"""The series of molecular signals initiated by the binding of C-type lectin to its receptor on the surface of a target cell, and resulting in cellular activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	20	101	4	15719	0.0396039603960396	0.2	query_1	['GO:0002220', 'GO:1990858']	['CREBBP', 'IKBKB', 'MAP3K7', 'TRAF6']
437	GO:BP	GO:0032729	positive regulation of type II interferon production	5.236724286263705e-05	True	"""Any process that activates or increases the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]"	73	101	6	15719	0.0594059405940594	0.0821917808219178	query_1	['GO:0001819', 'GO:0032609', 'GO:0032649']	['PTPN22', 'TLR4', 'TNF', 'FADD', 'LTA', 'CD14']
439	GO:BP	GO:0001934	positive regulation of protein phosphorylation	5.415759243746787e-05	True	"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]"	688	101	16	15719	0.1584158415841584	0.0232558139534883	query_1	['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']	['HSP90AB1', 'TNFRSF1A', 'TAB2', 'TLR4', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'IRAK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6', 'FBXW7']
438	GO:BP	GO:0070663	regulation of leukocyte proliferation	5.415759243746787e-05	True	"""Any process that modulates the frequency, rate or extent of leukocyte proliferation."" [GOC:add, GOC:mah]"	264	101	10	15719	0.099009900990099	0.0378787878787878	query_1	['GO:0042127', 'GO:0070661']	['PTPN22', 'CARD11', 'TNFRSF1B', 'MYD88', 'TLR4', 'FADD', 'PELI1', 'TRAF6', 'TICAM1', 'TNFAIP3']
440	GO:BP	GO:1904407	positive regulation of nitric oxide metabolic process	5.614840934394392e-05	True	"""Any process that activates or increases the frequency, rate or extent of nitric oxide metabolic process."" [GO_REF:0000058, GOC:TermGenie, PMID:11991626]"	43	101	5	15719	0.0495049504950495	0.1162790697674418	query_1	['GO:0046209', 'GO:0051173', 'GO:0080164']	['HSP90AB1', 'TLR4', 'TNF', 'HSP90AA1', 'TICAM1']
441	GO:BP	GO:0045732	positive regulation of protein catabolic process	5.653254873773313e-05	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]"	209	101	9	15719	0.0891089108910891	0.0430622009569378	query_1	['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']	['HSPA1A', 'GSK3B', 'TNFRSF1B', 'RBX1', 'TNF', 'HSP90AA1', 'SNX33', 'FBXW7', 'TNFAIP3']
442	GO:BP	GO:0002821	positive regulation of adaptive immune response	5.768240749808241e-05	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	113	101	7	15719	0.0693069306930693	0.0619469026548672	query_1	['GO:0002250', 'GO:0002819', 'GO:0050778']	['TNF', 'FADD', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
443	GO:BP	GO:0002708	positive regulation of lymphocyte mediated immunity	6.072418229884044e-05	True	"""Any process that activates or increases the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]"	114	101	7	15719	0.0693069306930693	0.0614035087719298	query_1	['GO:0002449', 'GO:0002705', 'GO:0002706']	['TNF', 'FADD', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
444	GO:BP	GO:0022407	regulation of cell-cell adhesion	6.072418229884044e-05	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]"	465	101	13	15719	0.1287128712871287	0.0279569892473118	query_1	['GO:0030155', 'GO:0098609']	['PTPN22', 'CARD11', 'MAP3K8', 'HSPH1', 'RELA', 'TNF', 'FADD', 'PELI1', 'TNFSF14', 'IRAK1', 'MALT1', 'TRAF6', 'BCL10']
445	GO:BP	GO:0043406	positive regulation of MAP kinase activity	6.072418229884044e-05	True	"""Any process that activates or increases the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]"	114	101	7	15719	0.0693069306930693	0.0614035087719298	query_1	['GO:0043405', 'GO:0043410', 'GO:0071902']	['TLR4', 'TNF', 'IRAK1', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6']
32	GO:CC	GO:0005654	nucleoplasm	6.117417059775472e-05	True	"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]"	3998	101	45	16420	0.4455445544554455	0.0112556278139069	query_1	['GO:0031981', 'GO:0110165']	['CUL3', 'HSPA1A', 'GSK3B', 'NFKBIE', 'CREBBP', 'UBE2V1', 'OPTN', 'MAP3K14', 'HTT', 'HSP90AB1', 'CHUK', 'HSPH1', 'TAB2', 'RELA', 'FKBP5', 'IKBKE', 'RBX1', 'SPOP', 'BTRC', 'TBK1', 'SKAP2', 'FAS', 'IRF7', 'NFKB1', 'TNIP2', 'SKP1', 'IRAK1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'CAND1', 'RELB', 'REL', 'NFKBIA', 'CASP8', 'HSPA8', 'CUL1', 'PTGES3', 'FBXW7', 'CUL4A', 'UBE2N']
446	GO:BP	GO:0062197	cellular response to chemical stress	6.150474186407045e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."" [PMID:26653712]"	330	101	11	15719	0.1089108910891089	0.0333333333333333	query_1	['GO:0033554', 'GO:0070887']	['HSPA1A', 'CHUK', 'RELA', 'RBX1', 'TLR4', 'TNF', 'FAS', 'RIPK1', 'RELB', 'FBXW7', 'TNFAIP3']
447	GO:BP	GO:0045785	positive regulation of cell adhesion	6.16590409188763e-05	True	"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]"	466	101	13	15719	0.1287128712871287	0.0278969957081545	query_1	['GO:0007155', 'GO:0030155', 'GO:0048522']	['PTPN22', 'CARD11', 'MAP3K8', 'GSK3B', 'HSPH1', 'RELA', 'TNF', 'FADD', 'TNFSF14', 'IRAK1', 'MALT1', 'TRAF6', 'BCL10']
448	GO:BP	GO:0008063	Toll signaling pathway	6.19142464488116e-05	True	"""The series of molecular signals initiated by an extracellular ligand binding to the receptor Toll on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:go_curators, PMID:11135568, PMID:19126860]"	7	101	3	15719	0.0297029702970297	0.4285714285714285	query_1	['GO:0007166']	['MYD88', 'TRAF3', 'PELI1']
449	GO:BP	GO:1903223	positive regulation of oxidative stress-induced neuron death	6.19142464488116e-05	True	"""Any process that activates or increases the frequency, rate or extent of oxidative stress-induced neuron death."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:23858059]"	7	101	3	15719	0.0297029702970297	0.4285714285714285	query_1	['GO:0036475', 'GO:1901216', 'GO:1903203', 'GO:1903209']	['TLR4', 'TNF', 'FBXW7']
33	GO:CC	GO:0009898	cytoplasmic side of plasma membrane	6.301314710481204e-05	True	"""The leaflet the plasma membrane that faces the cytoplasm and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos, GOC:tb]"	163	101	8	16420	0.0792079207920792	0.0490797546012269	query_1	['GO:0005886', 'GO:0098562']	['PTPN22', 'TRAF3', 'CHUK', 'IKBKB', 'RNF31', 'TRAF2', 'TRAF6', 'BIRC2']
34	GO:CC	GO:0048471	perinuclear region of cytoplasm	6.301314710481204e-05	True	"""Cytoplasm situated near, or occurring around, the nucleus."" [GOC:jid]"	717	101	16	16420	0.1584158415841584	0.0223152022315202	query_1	['GO:0005737', 'GO:0110165']	['PTPN22', 'HSPA1A', 'TNFRSF1B', 'NFKBIE', 'OPTN', 'HTT', 'HSP90AB1', 'RAB8B', 'FASLG', 'TLR4', 'MALT1', 'HSP90AA1', 'TRAF6', 'HSPA8', 'FBXW7', 'BCL10']
116	REAC	REAC:R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	7.251178491036402e-05	True	Regulation of PLK1 Activity at G2/M Transition	86	96	7	10022	0.0729166666666666	0.0813953488372093	query_1	['REAC:R-HSA-69275']	['OPTN', 'RAB8A', 'BTRC', 'SKP1', 'HSP90AA1', 'FBXW11', 'CUL1']
