Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																		REAC:R-HSA-5610787	Hedgehog 'off' state	261										REAC:R-HSA-5610787	Hedgehog 'off' state	119																REAC:R-HSA-5610787	Hedgehog 'off' state	270	REAC:R-HSA-5610787	Hedgehog 'off' state	270				REAC:R-HSA-5610787	Hedgehog 'off' state	172																			REAC:R-HSA-5610787	Hedgehog 'off' state	170																REAC:R-HSA-5610787	Hedgehog 'off' state	48										REAC:R-HSA-5610787	Hedgehog 'off' state	151	REAC:R-HSA-5610787	Hedgehog 'off' state	270																									REAC:R-HSA-5610787	Hedgehog 'off' state	153										REAC:R-HSA-5610787	Hedgehog 'off' state	172																												REAC:R-HSA-5610787	Hedgehog 'off' state	310													REAC:R-HSA-5610787	Hedgehog 'off' state	313						
																		REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	186										REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	124																REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	196	REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	196				REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	137																			REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	139																REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	212										REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	128	REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	196																									REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	117										REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	137																												REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	257													REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	257						
																		REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	185										REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	126																REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	198	REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	198				REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	138																			REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	140																REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	213										REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	127	REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	198																									REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	118										REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	138																												REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	256													REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	256						
																		REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	184										REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	125																REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	197	REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	197				REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	170																			REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	167																REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	214										REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	148	REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	197																									REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	150										REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	170																												REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	258													REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	258						
REAC:R-HSA-1280215	Cytokine Signaling in Immune system	4
			REAC:R-HSA-1280215	Cytokine Signaling in Immune system	42	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	223				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	57	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	55	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	195										REAC:R-HSA-1280215	Cytokine Signaling in Immune system	87				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	52	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	48	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	189				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	165	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	165				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	10				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	56	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	36										REAC:R-HSA-1280215	Cytokine Signaling in Immune system	4	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	26	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	81	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	199	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	42				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	88							REAC:R-HSA-1280215	Cytokine Signaling in Immune system	69	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	22	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	165							REAC:R-HSA-1280215	Cytokine Signaling in Immune system	35	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	211	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	66	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	62	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	50				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	11										REAC:R-HSA-1280215	Cytokine Signaling in Immune system	10	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	50				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	28							REAC:R-HSA-1280215	Cytokine Signaling in Immune system	53	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	93	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	223				REAC:R-HSA-1280215	Cytokine Signaling in Immune system	197							REAC:R-HSA-1280215	Cytokine Signaling in Immune system	25	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	254	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	183						
			REAC:R-HSA-912631	Regulation of signaling by CBL	5							REAC:R-HSA-912631	Regulation of signaling by CBL	27	REAC:R-HSA-912631	Regulation of signaling by CBL	26																			REAC:R-HSA-912631	Regulation of signaling by CBL	17	REAC:R-HSA-912631	Regulation of signaling by CBL	19																						REAC:R-HSA-912631	Regulation of signaling by CBL	26	REAC:R-HSA-912631	Regulation of signaling by CBL	7													REAC:R-HSA-912631	Regulation of signaling by CBL	22	REAC:R-HSA-912631	Regulation of signaling by CBL	36				REAC:R-HSA-912631	Regulation of signaling by CBL	5				REAC:R-HSA-912631	Regulation of signaling by CBL	221							REAC:R-HSA-912631	Regulation of signaling by CBL	23													REAC:R-HSA-912631	Regulation of signaling by CBL	10				REAC:R-HSA-912631	Regulation of signaling by CBL	32	REAC:R-HSA-912631	Regulation of signaling by CBL	47	REAC:R-HSA-912631	Regulation of signaling by CBL	35																			REAC:R-HSA-912631	Regulation of signaling by CBL	35				REAC:R-HSA-912631	Regulation of signaling by CBL	11							REAC:R-HSA-912631	Regulation of signaling by CBL	10	REAC:R-HSA-912631	Regulation of signaling by CBL	16																REAC:R-HSA-912631	Regulation of signaling by CBL	22												
			REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6							REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	14	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	19																			REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	13	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	13																						REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	19	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	9													REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	16	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	29				REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6				REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	47							REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	15													REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	11				REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	26	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	33	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	27																			REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	27				REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	12							REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	11																REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	20												
																		REAC:R-HSA-9020702	Interleukin-1 signaling	189																												REAC:R-HSA-9020702	Interleukin-1 signaling	203	REAC:R-HSA-9020702	Interleukin-1 signaling	203				REAC:R-HSA-9020702	Interleukin-1 signaling	17																			REAC:R-HSA-9020702	Interleukin-1 signaling	12																												REAC:R-HSA-9020702	Interleukin-1 signaling	16	REAC:R-HSA-9020702	Interleukin-1 signaling	203										REAC:R-HSA-9020702	Interleukin-1 signaling	341													REAC:R-HSA-9020702	Interleukin-1 signaling	19										REAC:R-HSA-9020702	Interleukin-1 signaling	17																												REAC:R-HSA-9020702	Interleukin-1 signaling	249													REAC:R-HSA-9020702	Interleukin-1 signaling	250						
																		REAC:R-HSA-446652	Interleukin-1 family signaling	176																												REAC:R-HSA-446652	Interleukin-1 family signaling	157	REAC:R-HSA-446652	Interleukin-1 family signaling	157				REAC:R-HSA-446652	Interleukin-1 family signaling	18																			REAC:R-HSA-446652	Interleukin-1 family signaling	22																												REAC:R-HSA-446652	Interleukin-1 family signaling	21	REAC:R-HSA-446652	Interleukin-1 family signaling	157							REAC:R-HSA-446652	Interleukin-1 family signaling	286	REAC:R-HSA-446652	Interleukin-1 family signaling	308													REAC:R-HSA-446652	Interleukin-1 family signaling	15										REAC:R-HSA-446652	Interleukin-1 family signaling	18							REAC:R-HSA-446652	Interleukin-1 family signaling	287																			REAC:R-HSA-446652	Interleukin-1 family signaling	226										REAC:R-HSA-446652	Interleukin-1 family signaling	271	REAC:R-HSA-446652	Interleukin-1 family signaling	220						
																																																																					REAC:R-HSA-449836	Other interleukin signaling	31																																																																									REAC:R-HSA-449836	Other interleukin signaling	60																REAC:R-HSA-449836	Other interleukin signaling	21																																							
			REAC:R-HSA-449147	Signaling by Interleukins	32	REAC:R-HSA-449147	Signaling by Interleukins	219				REAC:R-HSA-449147	Signaling by Interleukins	45	REAC:R-HSA-449147	Signaling by Interleukins	45	REAC:R-HSA-449147	Signaling by Interleukins	161										REAC:R-HSA-449147	Signaling by Interleukins	171				REAC:R-HSA-449147	Signaling by Interleukins	39	REAC:R-HSA-449147	Signaling by Interleukins	41	REAC:R-HSA-449147	Signaling by Interleukins	202				REAC:R-HSA-449147	Signaling by Interleukins	136	REAC:R-HSA-449147	Signaling by Interleukins	136				REAC:R-HSA-449147	Signaling by Interleukins	23				REAC:R-HSA-449147	Signaling by Interleukins	44	REAC:R-HSA-449147	Signaling by Interleukins	30	REAC:R-HSA-449147	Signaling by Interleukins	84							REAC:R-HSA-449147	Signaling by Interleukins	32	REAC:R-HSA-449147	Signaling by Interleukins	28	REAC:R-HSA-449147	Signaling by Interleukins	70	REAC:R-HSA-449147	Signaling by Interleukins	212	REAC:R-HSA-449147	Signaling by Interleukins	32				REAC:R-HSA-449147	Signaling by Interleukins	124							REAC:R-HSA-449147	Signaling by Interleukins	46	REAC:R-HSA-449147	Signaling by Interleukins	27	REAC:R-HSA-449147	Signaling by Interleukins	136	REAC:R-HSA-449147	Signaling by Interleukins	276				REAC:R-HSA-449147	Signaling by Interleukins	27	REAC:R-HSA-449147	Signaling by Interleukins	197	REAC:R-HSA-449147	Signaling by Interleukins	62	REAC:R-HSA-449147	Signaling by Interleukins	48	REAC:R-HSA-449147	Signaling by Interleukins	45				REAC:R-HSA-449147	Signaling by Interleukins	28										REAC:R-HSA-449147	Signaling by Interleukins	23	REAC:R-HSA-449147	Signaling by Interleukins	45				REAC:R-HSA-449147	Signaling by Interleukins	36	REAC:R-HSA-449147	Signaling by Interleukins	65				REAC:R-HSA-449147	Signaling by Interleukins	47	REAC:R-HSA-449147	Signaling by Interleukins	80	REAC:R-HSA-449147	Signaling by Interleukins	219				REAC:R-HSA-449147	Signaling by Interleukins	186							REAC:R-HSA-449147	Signaling by Interleukins	30	REAC:R-HSA-449147	Signaling by Interleukins	193	REAC:R-HSA-449147	Signaling by Interleukins	156						
																		REAC:R-HSA-1170546	Prolactin receptor signaling	122	REAC:R-HSA-1170546	Prolactin receptor signaling	125	REAC:R-HSA-1170546	Prolactin receptor signaling	125				REAC:R-HSA-1170546	Prolactin receptor signaling	66																REAC:R-HSA-1170546	Prolactin receptor signaling	169	REAC:R-HSA-1170546	Prolactin receptor signaling	169				REAC:R-HSA-1170546	Prolactin receptor signaling	114																			REAC:R-HSA-1170546	Prolactin receptor signaling	28																												REAC:R-HSA-1170546	Prolactin receptor signaling	107	REAC:R-HSA-1170546	Prolactin receptor signaling	169										REAC:R-HSA-1170546	Prolactin receptor signaling	259													REAC:R-HSA-1170546	Prolactin receptor signaling	103										REAC:R-HSA-1170546	Prolactin receptor signaling	114																												REAC:R-HSA-1170546	Prolactin receptor signaling	153													REAC:R-HSA-1170546	Prolactin receptor signaling	170	REAC:R-HSA-1170546	Prolactin receptor signaling	84			
																		REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	319																												REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	332	REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	332				REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	35																			REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	50																												REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	36	REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	332																									REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	33										REAC:R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	35																																																			
			REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	273							REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	237	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	245													REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	34				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	254	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	245																						REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	242	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	281										REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	88	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	322	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	281				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	279				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	229							REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	251													REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	279				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	255				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	258																			REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	258				REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	278							REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	268	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	219																REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	333							REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	102			
																		REAC:R-HSA-448424	Interleukin-17 signaling	287																																					REAC:R-HSA-448424	Interleukin-17 signaling	40																			REAC:R-HSA-448424	Interleukin-17 signaling	42	REAC:R-HSA-448424	Interleukin-17 signaling	314																									REAC:R-HSA-448424	Interleukin-17 signaling	35																												REAC:R-HSA-448424	Interleukin-17 signaling	39										REAC:R-HSA-448424	Interleukin-17 signaling	40																																					REAC:R-HSA-448424	Interleukin-17 signaling	325												
			REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	150							REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	88	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	108													REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	37				REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	119	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	107																						REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	107	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	150										REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	93	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	176	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	144				REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	150				REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	52							REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	104													REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	164				REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	123	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	140	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	125																			REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	125				REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	173							REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	150	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	103																REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	152							REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	109			
