Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
174	GO:BP	GO:1990504	dense core granule exocytosis	0.0014457704256779	True	"""The secretion of molecules (e.g. neuropeptides, insulin-related peptides or neuromodulators such as serotonin and dopamine) contained within a membrane-bounced dense core granule by fusion of the granule with the plasma membrane of a cell in response to increased cytosolic calcium levels."" [GOC:kmv, PMID:17553987, PMID:24653208]"	10	142	3	15719	0.0211267605633802	0.3	query_1	['GO:0017156']	['STXBP1', 'SNAP25', 'RAB3A']	0	0
63	REAC	REAC:R-HSA-9012852	Signaling by NOTCH3	0.001538115963825	True	Signaling by NOTCH3	46	124	5	10022	0.0403225806451612	0.108695652173913	query_1	['REAC:R-HSA-157118']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
101	GO:CC	GO:0005789	endoplasmic reticulum membrane	0.0016309318354264	True	"""The lipid bilayer surrounding the endoplasmic reticulum."" [GOC:mah]"	1090	141	21	16420	0.1489361702127659	0.0192660550458715	query_1	['GO:0031090', 'GO:0042175', 'GO:0098827']	['RAB10', 'SORT1', 'PEX16', 'APH1A', 'ELOVL2', 'RAB6A', 'PSEN1', 'RAB3GAP2', 'MTDH', 'KTN1', 'NAT8', 'ANKLE2', 'PSENEN', 'PTDSS1', 'PIGW', 'RAB18', 'SLC27A2', 'RAB1B', 'RHOG', 'RAB3GAP1', 'ABCD1']	['RAB3GAP2', 'PTDSS1', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'Cataract-intellectual disability-hypogonadism syndrome']
102	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	0.0016953283643035	True	"""A distinct region of the endoplasmic reticulum."" [GOC:dos]"	1094	141	21	16420	0.1489361702127659	0.0191956124314442	query_1	['GO:0005783', 'GO:0031984']	['RAB10', 'SORT1', 'PEX16', 'APH1A', 'ELOVL2', 'RAB6A', 'PSEN1', 'RAB3GAP2', 'MTDH', 'KTN1', 'NAT8', 'ANKLE2', 'PSENEN', 'PTDSS1', 'PIGW', 'RAB18', 'SLC27A2', 'RAB1B', 'RHOG', 'RAB3GAP1', 'ABCD1']	['RAB3GAP2', 'PTDSS1', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'Cataract-intellectual disability-hypogonadism syndrome']
103	GO:CC	GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	0.0017249658622817	True	"""A SNARE complex that contains synaptobrevin 2 (VAMP2), SNAP-25, and syntaxin 1a (or orthologs thereof)."" [PMID:10336434]"	4	141	2	16420	0.0141843971631205	0.5	query_1	['GO:0031201']	['STX1A', 'VAMP2']	0	0
65	REAC	REAC:R-HSA-6807070	PTEN Regulation	0.0018535230344493	True	PTEN Regulation	138	124	8	10022	0.064516129032258	0.0579710144927536	query_1	['REAC:R-HSA-1257604']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
64	REAC	REAC:R-HSA-3928665	EPH-ephrin mediated repulsion of cells	0.0018535230344493	True	EPH-ephrin mediated repulsion of cells	48	124	5	10022	0.0403225806451612	0.1041666666666666	query_1	['REAC:R-HSA-2682334']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
175	GO:BP	GO:0045921	positive regulation of exocytosis	0.0019371226024214	True	"""Any process that activates or increases the frequency, rate or extent of exocytosis."" [GOC:go_curators]"	84	142	6	15719	0.0422535211267605	0.0714285714285714	query_1	['GO:0006887', 'GO:0017157', 'GO:1903532']	['STXBP1', 'SYT1', 'RAB3A', 'STX1A', 'RAB5A', 'RAB7A']	0	0
177	GO:BP	GO:0090160	Golgi to lysosome transport	0.0019415013728166	True	"""The directed movement of substances from the Golgi to lysosomes."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	11	142	3	15719	0.0211267605633802	0.2727272727272727	query_1	['GO:0006896', 'GO:0007041', 'GO:0016482']	['SORT1', 'RBSN', 'EHD3']	0	0
176	GO:BP	GO:0016081	synaptic vesicle docking	0.0019415013728166	True	"""The initial (indirect) attachment of a synaptic vesicle membrane to the presynaptic active zone membrane, mediated by proteins protruding from the membrane and proteins of the presynaptic active zone cytoplasmic component. Synaptic vesicle tethering is the first step in this process."" [PMID:15217342]"	11	142	3	15719	0.0211267605633802	0.2727272727272727	query_1	['GO:0006904', 'GO:0016079']	['PPFIA3', 'SNAP25', 'STX1A']	0	0
178	GO:BP	GO:0043603	amide metabolic process	0.002094323682062	True	"""The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells."" [GOC:curators]"	1095	142	23	15719	0.1619718309859155	0.0210045662100456	query_1	['GO:0006807']	['GGA3', 'APH1A', 'ELOVL2', 'AGO2', 'TARBP2', 'PSEN1', 'BACE1', 'NCSTN', 'PSENEN', 'ZFP36', 'MOV10', 'APH1B', 'AGO1', 'TRMT10C', 'GPAM', 'TNRC6C', 'SLC27A2', 'TNRC6B', 'APP', 'AGO3', 'TNRC6A', 'ABCD1', 'AGO4']	0	0
104	GO:CC	GO:0099522	cytosolic region	0.002135919082339	True	"""Any (proper) part of the cytosol of a single cell of sufficient size to still be considered cytosol."" [GOC:dos]"	19	141	3	16420	0.0212765957446808	0.1578947368421052	query_1	['GO:0005829']	['STXBP1', 'GDI1', 'HTT']	0	0
179	GO:BP	GO:0048812	neuron projection morphogenesis	0.0021524046982844	True	"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]"	610	142	16	15719	0.1126760563380281	0.0262295081967213	query_1	['GO:0031175', 'GO:0120039']	['RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SYT1', 'PSEN1', 'NTRK1', 'RAB3A', 'NGF', 'MOV10', 'RHOH', 'RHOG', 'APP', 'NGFR']	0	0
66	REAC	REAC:R-HSA-3858494	Beta-catenin independent WNT signaling	0.0023228445625805	True	Beta-catenin independent WNT signaling	143	124	8	10022	0.064516129032258	0.0559440559440559	query_1	['REAC:R-HSA-195721']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
67	REAC	REAC:R-HSA-1660499	Synthesis of PIPs at the plasma membrane	0.0023615175444597	True	Synthesis of PIPs at the plasma membrane	51	124	5	10022	0.0403225806451612	0.0980392156862745	query_1	['REAC:R-HSA-1483255']	['RAB14', 'BMX', 'RAB5A', 'RAB4A', 'RUFY1']	0	0
181	GO:BP	GO:0006914	autophagy	0.0023808213657373	True	"""The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation."" [GOC:autophagy, ISBN:0198547684, PMID:11099404, PMID:9412464]"	552	142	15	15719	0.1056338028169014	0.0271739130434782	query_1	['GO:0044248', 'GO:0061919']	['RAB8A', 'RAB39A', 'PSEN1', 'RAB23', 'RAB3GAP2', 'MTDH', 'RAB5A', 'RAB7A', 'RAB1A', 'TBC1D17', 'OPTN', 'RAB1B', 'SIRT2', 'HTT', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
180	GO:BP	GO:0061919	process utilizing autophagic mechanism	0.0023808213657373	True	"""A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway."" [PMID:21997368, PMID:22966490, PMID:28596378]"	552	142	15	15719	0.1056338028169014	0.0271739130434782	query_1	['GO:0009987']	['RAB8A', 'RAB39A', 'PSEN1', 'RAB23', 'RAB3GAP2', 'MTDH', 'RAB5A', 'RAB7A', 'RAB1A', 'TBC1D17', 'OPTN', 'RAB1B', 'SIRT2', 'HTT', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
105	GO:CC	GO:0031082	BLOC complex	0.0023959971535475	True	"""Any of several protein complexes required for the biogenesis of specialized organelles of the endosomal-lysosomal system, such as melanosomes, platelet dense granules, and other related organelles; acronym for biogenesis of lysosomal-related organelles complex."" [PMID:15102850, PMID:15261680]"	20	141	3	16420	0.0212765957446808	0.15	query_1	['GO:0140535']	['SNAP25', 'HPS1', 'HPS4']	0	0
106	GO:CC	GO:0030425	dendrite	0.0023959971535475	True	"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]"	598	141	14	16420	0.0992907801418439	0.0234113712374581	query_1	['GO:0043005', 'GO:0097447']	['RAB8A', 'AGO2', 'RIN3', 'PSEN1', 'BACE1', 'NTRK1', 'RAB5A', 'NGF', 'RAB3IP', 'HTT', 'RABGEF1', 'APP', 'APBA3', 'NGFR']	0	0
107	GO:CC	GO:0090741	pigment granule membrane	0.0023959971535475	True	"""Any membrane that is part of a pigment granule."" [PMID:11294610]"	20	141	3	16420	0.0212765957446808	0.15	query_1	['GO:0030659', 'GO:0048770', 'GO:0098588']	['RAB32', 'RAB38', 'RAB7A']	0	0
108	GO:CC	GO:0033162	melanosome membrane	0.0023959971535475	True	"""The lipid bilayer surrounding a melanosome."" [GOC:mah]"	20	141	3	16420	0.0212765957446808	0.15	query_1	['GO:0042470', 'GO:0045009', 'GO:0090741']	['RAB32', 'RAB38', 'RAB7A']	0	0
109	GO:CC	GO:0045009	chitosome	0.0023959971535475	True	"""An intracellular membrane-bounded particle found in fungi and containing chitin synthase; it synthesizes chitin microfibrils. Chitin synthase activity exists in chitosomes and they are proposed to act as a reservoir for regulated transport of chitin synthase enzymes to the division septum."" [ISBN:0198506732, PMID:8970154]"	20	141	3	16420	0.0212765957446808	0.15	query_1	['GO:0031410']	['RAB32', 'RAB38', 'RAB7A']	0	0
183	GO:BP	GO:0090385	phagosome-lysosome fusion	0.0024218844387354	True	"""The creation of a phagolysosome from a phagosome and a lysosome."" [GOC:kmv, GOC:tb]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0001845', 'GO:0006906']	['RAB39A', 'RAB7A', 'RAB34']	0	0
184	GO:BP	GO:0043476	pigment accumulation	0.0024218844387354	True	"""The aggregation of coloring matter in a particular location in an organism, tissue or cell, occurring in response to some external stimulus."" [GOC:jl]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0009605', 'GO:0043473']	['RAB32', 'RAB38', 'SHROOM3']	0	0
188	GO:BP	GO:0038180	nerve growth factor signaling pathway	0.0024218844387354	True	"""The series of molecular signals initiated by nerve growth factor (NGF) binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, PMID:11520933]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0038179', 'GO:1990090']	['SORT1', 'NTRK1', 'NGF']	0	0
187	GO:BP	GO:1901632	regulation of synaptic vesicle membrane organization	0.0024218844387354	True	"""Any process that modulates the frequency, rate or extent of synaptic vesicle membrane organization."" [GOC:TermGenie, PMID:22426000]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0048499', 'GO:0051128']	['STXBP1', 'SYT1', 'RAB3A']	0	0
185	GO:BP	GO:0010629	negative regulation of gene expression	0.0024218844387354	True	"""Any process that decreases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]"	962	142	21	15719	0.1478873239436619	0.0218295218295218	query_1	['GO:0010467', 'GO:0010468', 'GO:0010605']	['AURKA', 'DICER1', 'AGO2', 'TARBP2', 'PSEN1', 'PAWR', 'ABCD2', 'ZFP36', 'MOV10', 'PRKRA', 'MECP2', 'AGO1', 'TNRC6C', 'SIRT2', 'RABGEF1', 'TNRC6B', 'APP', 'AGO3', 'TNRC6A', 'ABCD1', 'AGO4']	0	0
182	GO:BP	GO:0031630	regulation of synaptic vesicle fusion to presynaptic active zone membrane	0.0024218844387354	True	"""Any process that modulates the frequency, rate or extent of synaptic vesicle fusion to the presynaptic membrane."" [GOC:mah]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0031338', 'GO:0031629', 'GO:1901632']	['STXBP1', 'SYT1', 'RAB3A']	0	0
186	GO:BP	GO:0043482	cellular pigment accumulation	0.0024218844387354	True	"""The aggregation of coloring matter in a particular location in a cell, occurring in response to some external stimulus."" [GOC:jl]"	12	142	3	15719	0.0211267605633802	0.25	query_1	['GO:0033059', 'GO:0043476', 'GO:0051716']	['RAB32', 'RAB38', 'SHROOM3']	0	0
110	GO:CC	GO:0097447	dendritic tree	0.0024532115588375	True	"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]"	600	141	14	16420	0.0992907801418439	0.0233333333333333	query_1	['GO:0036477', 'GO:0043005']	['RAB8A', 'AGO2', 'RIN3', 'PSEN1', 'BACE1', 'NTRK1', 'RAB5A', 'NGF', 'RAB3IP', 'HTT', 'RABGEF1', 'APP', 'APBA3', 'NGFR']	0	0
71	REAC	REAC:R-HSA-5250971	Toxicity of botulinum toxin type C (botC)	0.0024610266730419	True	Toxicity of botulinum toxin type C (botC)	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-168799']	['SNAP25', 'STX1A']	0	0
72	REAC	REAC:R-HSA-167021	PLC-gamma1 signalling	0.0024610266730419	True	PLC-gamma1 signalling	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-187037']	['NTRK1', 'NGF']	0	0
73	REAC	REAC:R-HSA-193681	Ceramide signalling	0.0024610266730419	True	Ceramide signalling	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-193704']	['NGF', 'NGFR']	0	0
69	REAC	REAC:R-HSA-5250989	Toxicity of botulinum toxin type G (botG)	0.0024610266730419	True	Toxicity of botulinum toxin type G (botG)	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-168799']	['SYT1', 'VAMP2']	0	0
70	REAC	REAC:R-HSA-198745	Signalling to STAT3	0.0024610266730419	True	Signalling to STAT3	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-187037']	['NTRK1', 'NGF']	0	0
68	REAC	REAC:R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	0.0024610266730419	True	Toxicity of botulinum toxin type B (botB)	3	124	2	10022	0.0161290322580645	0.6666666666666666	query_1	['REAC:R-HSA-168799']	['SYT1', 'VAMP2']	0	0
189	GO:BP	GO:1903313	positive regulation of mRNA metabolic process	0.0024710144937565	True	"""Any process that activates or increases the frequency, rate or extent of mRNA metabolic process."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	127	142	7	15719	0.0492957746478873	0.0551181102362204	query_1	['GO:0016071', 'GO:0051254', 'GO:1903311']	['AGO2', 'ZFP36', 'MOV10', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A']	0	0
190	GO:BP	GO:0006518	peptide metabolic process	0.0025060062031534	True	"""The chemical reactions and pathways involving peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another."" [GOC:go_curators]"	824	142	19	15719	0.1338028169014084	0.0230582524271844	query_1	['GO:0043603', 'GO:1901564']	['GGA3', 'APH1A', 'AGO2', 'TARBP2', 'PSEN1', 'BACE1', 'NCSTN', 'PSENEN', 'ZFP36', 'MOV10', 'APH1B', 'AGO1', 'TRMT10C', 'TNRC6C', 'TNRC6B', 'APP', 'AGO3', 'TNRC6A', 'AGO4']	0	0
191	GO:BP	GO:0022008	neurogenesis	0.002540446050545	True	"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	1581	142	29	15719	0.204225352112676	0.0183428209993674	query_1	['GO:0007399', 'GO:0030154']	['RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SNAP25', 'S1PR5', 'SYT1', 'RAB6A', 'EHD1', 'PSEN1', 'NTRK1', 'NCSTN', 'RAB3A', 'RAB13', 'SUN2', 'NGF', 'MOV10', 'SALL1', 'MECP2', 'RAB35', 'RHOH', 'MICALL1', 'RHOG', 'SIRT2', 'APP', 'NGFR', 'YWHAE']	0	0
74	REAC	REAC:R-HSA-1236394	Signaling by ERBB4	0.0025646291045645	True	Signaling by ERBB4	53	124	5	10022	0.0403225806451612	0.0943396226415094	query_1	['REAC:R-HSA-9006934']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
192	GO:BP	GO:0120039	plasma membrane bounded cell projection morphogenesis	0.0026996920963292	True	"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]"	626	142	16	15719	0.1126760563380281	0.0255591054313099	query_1	['GO:0048858']	['RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SYT1', 'PSEN1', 'NTRK1', 'RAB3A', 'NGF', 'MOV10', 'RHOH', 'RHOG', 'APP', 'NGFR']	0	0
76	REAC	REAC:R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.0028578267351329	True	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	55	124	5	10022	0.0403225806451612	0.0909090909090909	query_1	['REAC:R-HSA-2894858']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
79	REAC	REAC:R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.0028578267351329	True	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	55	124	5	10022	0.0403225806451612	0.0909090909090909	query_1	['REAC:R-HSA-2644603']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
78	REAC	REAC:R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.0028578267351329	True	Signaling by NOTCH1 PEST Domain Mutants in Cancer	55	124	5	10022	0.0403225806451612	0.0909090909090909	query_1	['REAC:R-HSA-2644603']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
75	REAC	REAC:R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.0028578267351329	True	Constitutive Signaling by NOTCH1 PEST Domain Mutants	55	124	5	10022	0.0403225806451612	0.0909090909090909	query_1	['REAC:R-HSA-2644602']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
77	REAC	REAC:R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.0028578267351329	True	Signaling by NOTCH1 in Cancer	55	124	5	10022	0.0403225806451612	0.0909090909090909	query_1	['REAC:R-HSA-5663202']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
80	REAC	REAC:R-HSA-6798695	Neutrophil degranulation	0.0028588196018861	True	Neutrophil degranulation	463	124	15	10022	0.1209677419354838	0.0323974082073434	query_1	['REAC:R-HSA-168249']	['GDI2', 'RAB10', 'SNAP25', 'RAB6A', 'RAB5B', 'RAB14', 'PSEN1', 'NCSTN', 'RAB3A', 'RAB7A', 'RAB5C', 'RAB18', 'RAB31', 'SLC27A2', 'RHOG']	0	0
193	GO:BP	GO:0051588	regulation of neurotransmitter transport	0.0028912686992141	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	92	142	6	15719	0.0422535211267605	0.0652173913043478	query_1	['GO:0006836', 'GO:0051049']	['STXBP1', 'SYT1', 'RAB3A', 'STX1A', 'RAB5A', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
194	GO:BP	GO:0042147	retrograde transport, endosome to Golgi	0.0028912686992141	True	"""The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport."" [GOC:jl, PMID:10873832, PMID:16936697]"	92	142	6	15719	0.0422535211267605	0.0652173913043478	query_1	['GO:0016197', 'GO:0016482']	['RAB6A', 'RAB7A', 'RBSN', 'TBC1D17', 'GGA1', 'EHD3']	0	0
195	GO:BP	GO:0048858	cell projection morphogenesis	0.0028950018416011	True	"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]"	631	142	16	15719	0.1126760563380281	0.0253565768621236	query_1	['GO:0000902', 'GO:0030030', 'GO:0032990']	['RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SYT1', 'PSEN1', 'NTRK1', 'RAB3A', 'NGF', 'MOV10', 'RHOH', 'RHOG', 'APP', 'NGFR']	0	0
