Representing term id	Representing term name	Representing term rank	cluster_1 term id	cluster_1 term name	cluster_1 term rank	cluster_2 term id	cluster_2 term name	cluster_2 term rank	cluster_3 term id	cluster_3 term name	cluster_3 term rank	cluster_4 term id	cluster_4 term name	cluster_4 term rank	cluster_5 term id	cluster_5 term name	cluster_5 term rank	cluster_6 term id	cluster_6 term name	cluster_6 term rank
						GO:0030098	lymphocyte differentiation	641	GO:0030098	lymphocyte differentiation	304	GO:0030098	lymphocyte differentiation	735	GO:0030098	lymphocyte differentiation	508			
			GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	607							GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	326	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1548			
			GO:0016064	immunoglobulin mediated immune response	328							GO:0016064	immunoglobulin mediated immune response	1037						
												GO:0046651	lymphocyte proliferation	333	GO:0046651	lymphocyte proliferation	506			
			GO:0019724	B cell mediated immunity	338							GO:0019724	B cell mediated immunity	1057						
												GO:0001776	leukocyte homeostasis	338	GO:0001776	leukocyte homeostasis	1448			
												GO:0002699	positive regulation of immune effector process	356	GO:0002699	positive regulation of immune effector process	1424			
						GO:0030217	T cell differentiation	768	GO:0030217	T cell differentiation	365	GO:0030217	T cell differentiation	732	GO:0030217	T cell differentiation	646			
												GO:0002252	immune effector process	367	GO:0002252	immune effector process	454			
												GO:0043029	T cell homeostasis	369						
			GO:0002285	lymphocyte activation involved in immune response	373															
												GO:0002819	regulation of adaptive immune response	379	GO:0002819	regulation of adaptive immune response	1520			
												GO:0002697	regulation of immune effector process	382	GO:0002697	regulation of immune effector process	727			
												GO:0031294	lymphocyte costimulation	810	GO:0031294	lymphocyte costimulation	404			
												GO:0001782	B cell homeostasis	408						
												GO:0042098	T cell proliferation	410	GO:0042098	T cell proliferation	509			
						GO:1902105	regulation of leukocyte differentiation	812	GO:1902105	regulation of leukocyte differentiation	707	GO:1902105	regulation of leukocyte differentiation	426	GO:1902105	regulation of leukocyte differentiation	923			
												GO:0050671	positive regulation of lymphocyte proliferation	430	GO:0050671	positive regulation of lymphocyte proliferation	1091			
						GO:0002761	regulation of myeloid leukocyte differentiation	898	GO:0002761	regulation of myeloid leukocyte differentiation	1592	GO:0002761	regulation of myeloid leukocyte differentiation	446	GO:0002761	regulation of myeloid leukocyte differentiation	1178			
												GO:0050670	regulation of lymphocyte proliferation	457	GO:0050670	regulation of lymphocyte proliferation	800			
												GO:0002443	leukocyte mediated immunity	462	GO:0002443	leukocyte mediated immunity	715			
			GO:0048534	hematopoietic or lymphoid organ development	577	GO:0048534	hematopoietic or lymphoid organ development	752	GO:0048534	hematopoietic or lymphoid organ development	778	GO:0048534	hematopoietic or lymphoid organ development	472	GO:0048534	hematopoietic or lymphoid organ development	538			
						GO:0045637	regulation of myeloid cell differentiation	654	GO:0045637	regulation of myeloid cell differentiation	976	GO:0045637	regulation of myeloid cell differentiation	474						
												GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	475						
						GO:1903706	regulation of hemopoiesis	738	GO:1903706	regulation of hemopoiesis	554	GO:1903706	regulation of hemopoiesis	479	GO:1903706	regulation of hemopoiesis	1037			
			GO:0048538	thymus development	631	GO:0048538	thymus development	1042	GO:0048538	thymus development	1401	GO:0048538	thymus development	1077	GO:0048538	thymus development	481			
												GO:0002250	adaptive immune response	485	GO:0002250	adaptive immune response	717			
												GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	492	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1600			
												GO:0002705	positive regulation of leukocyte mediated immunity	493	GO:0002705	positive regulation of leukocyte mediated immunity	1418			
			GO:0002366	leukocyte activation involved in immune response	506							GO:0002366	leukocyte activation involved in immune response	826	GO:0002366	leukocyte activation involved in immune response	1320			
												GO:0002703	regulation of leukocyte mediated immunity	516	GO:0002703	regulation of leukocyte mediated immunity	772			
			GO:0002263	cell activation involved in immune response	519							GO:0002263	cell activation involved in immune response	714	GO:0002263	cell activation involved in immune response	1361			
			GO:0002449	lymphocyte mediated immunity	586							GO:0002449	lymphocyte mediated immunity	520	GO:0002449	lymphocyte mediated immunity	1020			
												GO:0002709	regulation of T cell mediated immunity	536						
			GO:0002889	regulation of immunoglobulin mediated immune response	564															
			GO:0002712	regulation of B cell mediated immunity	566															
												GO:0002706	regulation of lymphocyte mediated immunity	572	GO:0002706	regulation of lymphocyte mediated immunity	852			
												GO:0050871	positive regulation of B cell activation	582						
									GO:1902107	positive regulation of leukocyte differentiation	848	GO:1902107	positive regulation of leukocyte differentiation	592						
									GO:1903708	positive regulation of hemopoiesis	849	GO:1903708	positive regulation of hemopoiesis	593						
												GO:0002274	myeloid leukocyte activation	602	GO:0002274	myeloid leukocyte activation	861			
												GO:0002456	T cell mediated immunity	603						
			GO:0050864	regulation of B cell activation	629							GO:0050864	regulation of B cell activation	609						
												GO:0030890	positive regulation of B cell proliferation	617						
												GO:0042129	regulation of T cell proliferation	696	GO:0042129	regulation of T cell proliferation	629			
						GO:0002762	negative regulation of myeloid leukocyte differentiation	652	GO:0002762	negative regulation of myeloid leukocyte differentiation	1714	GO:0002762	negative regulation of myeloid leukocyte differentiation	1036	GO:0002762	negative regulation of myeloid leukocyte differentiation	1534			
			GO:0033077	T cell differentiation in thymus	665	GO:0033077	T cell differentiation in thymus	695	GO:0033077	T cell differentiation in thymus	854	GO:0033077	T cell differentiation in thymus	1017	GO:0033077	T cell differentiation in thymus	1270			
									GO:0001773	myeloid dendritic cell activation	1854	GO:0001773	myeloid dendritic cell activation	668	GO:0001773	myeloid dendritic cell activation	1124			
												GO:0002763	positive regulation of myeloid leukocyte differentiation	680						
						GO:0030218	erythrocyte differentiation	715	GO:0030218	erythrocyte differentiation	1204									
									GO:0045580	regulation of T cell differentiation	717				GO:0045580	regulation of T cell differentiation	1172			
									GO:0045639	positive regulation of myeloid cell differentiation	1168	GO:0045639	positive regulation of myeloid cell differentiation	721						
												GO:0042100	B cell proliferation	728						
												GO:0030888	regulation of B cell proliferation	743						
									GO:0048536	spleen development	1202	GO:0048536	spleen development	744						
						GO:0034101	erythrocyte homeostasis	754	GO:0034101	erythrocyte homeostasis	1273									
									GO:0030183	B cell differentiation	982	GO:0030183	B cell differentiation	761	GO:0030183	B cell differentiation	758			
									GO:0002683	negative regulation of immune system process	1314	GO:0002683	negative regulation of immune system process	868	GO:0002683	negative regulation of immune system process	773			
												GO:0048535	lymph node development	784						
												GO:0002544	chronic inflammatory response	785						
															GO:0001771	immunological synapse formation	785			
												GO:0097028	dendritic cell differentiation	797	GO:0097028	dendritic cell differentiation	1510			
						GO:1902106	negative regulation of leukocyte differentiation	801	GO:1902106	negative regulation of leukocyte differentiation	981									
									GO:0046631	alpha-beta T cell activation	1793	GO:0046631	alpha-beta T cell activation	813	GO:0046631	alpha-beta T cell activation	989			
									GO:0043011	myeloid dendritic cell differentiation	1635	GO:0043011	myeloid dendritic cell differentiation	820	GO:0043011	myeloid dendritic cell differentiation	1263			
						GO:1903707	negative regulation of hemopoiesis	826	GO:1903707	negative regulation of hemopoiesis	1006				GO:1903707	negative regulation of hemopoiesis	1584			
												GO:0045649	regulation of macrophage differentiation	828						
									GO:0045621	positive regulation of lymphocyte differentiation	847									
									GO:0045619	regulation of lymphocyte differentiation	862				GO:0045619	regulation of lymphocyte differentiation	1476			
												GO:0042116	macrophage activation	882						
												GO:0045670	regulation of osteoclast differentiation	898	GO:0045670	regulation of osteoclast differentiation	1582			
